ID,_CategoryView,_CategoryIndex,_CategoryIndex2,_PositionIndex,_Suggest,_EventType,_Name,_Description,_IconFile,_IconIndex,_Gender,_PriceType,_CashPrice,_SalePrice,_EventIcon,_ItemID1,_ItemRare1,_ItemCount1,_PriceRate1,_ItemID2,_ItemRare2,_ItemCount2,_PriceRate2,_ItemID3,_ItemRare3,_ItemCount3,_PriceRate3,_ItemID4,_ItemRare4,_ItemCount4,_PriceRate4,_ItemID5,_ItemRare5,_ItemCount5,_PriceRate5,_ItemID6,_ItemRare6,_ItemCount6,_PriceRate6,_ItemID7,_ItemRare7,_ItemCount7,_PriceRate7,_ItemID8,_ItemRare8,_ItemCount8,_PriceRate8,_MotionID,_ClassID,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Buy_Disable,_Give_Disable,_Limited_Time_Type,_Cap_Point,_Cap_Check,_Refund_Check
215032,0,7,27,995116,0,0,長筒襪鬆糕鞋(30日),,10001208,135,0,0,40,0,0,70252071,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
215004,0,7,27,995115,0,0,朋克黑色匡威鞋(30日),,10001207,255,0,0,40,0,0,70248861,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
216095,0,7,28,995114,0,0,豬豬手套(30日),,10001202,251,0,0,40,0,0,10198861,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
216056,0,7,28,995113,0,0,翅膀暖袋(30日),,10001205,160,0,0,40,0,0,10245061,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
216030,0,7,28,995112,0,0,黑熊手套(30日),,10001206,189,0,0,40,0,0,10298669,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
216026,0,7,28,995111,0,0,可愛手鐲(30日),,10001206,56,0,0,40,0,0,10346561,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
216013,0,7,28,995110,0,0,路西佛手套(30日),,10001206,183,0,0,40,0,0,10147562,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
213215,0,7,26,995109,0,0,心腰帶火辣牛仔褲(30日),,10001203,179,0,0,40,0,0,30367561,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
213205,0,7,26,995108,0,0,緊身褲和粉紅色短裙(女)(30日),,10001202,29,0,0,40,0,0,30362661,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
213203,0,7,26,995107,0,0,緊身褲和綠色短裙(女)(30日),,10001202,30,0,0,40,0,0,30362662,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
213200,0,7,26,995106,0,0,有袋子的灰色短褲(30日),,10001202,27,0,0,40,0,0,30262661,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
213178,0,7,26,995105,0,0,海盜褐色褲子(30日),,10001205,178,0,0,40,0,0,30344263,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
213158,0,7,26,995104,0,0,玫瑰短褲(30日),,10001206,133,0,0,40,0,0,30247162,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
213085,0,7,26,995103,0,0,花俏長褲(30日),,10001209,122,0,0,40,0,0,30152663,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
213081,0,7,26,995102,0,0,朋克印花緊身褲(30日),,10001207,254,0,0,40,0,0,30148861,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
213039,0,7,26,995101,0,0,傑尼斯裙子（女）(30日),,10001207,87,0,0,40,0,0,30449361,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
213021,0,7,26,995100,0,0,娃娃兔裙子(30日),,10001210,78,0,0,40,0,0,30453173,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
217103,0,7,24,995099,0,0,粉紅色浴巾(男)(30日),,10001201,133,0,0,125,0,0,51461861,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
217093,0,7,24,995098,0,0,魔女衣服(女)(30日),,10001202,2,0,0,125,0,0,51564362,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
217076,0,7,24,995097,0,0,沙漠狐狸衣服(女)(30日),,10001203,29,0,0,125,0,0,51666461,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
217072,0,7,24,995096,0,0,露娜套服(30日),,10001207,57,0,0,125,0,0,50348162,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
217052,0,7,24,995095,0,0,豬豬衣服(30日),,10001202,249,0,0,125,0,0,50398861,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
217023,0,7,24,995094,0,0,哥特式玫瑰衣服(男)(30日),,10001203,245,0,0,125,0,0,50998461,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
217017,0,7,24,995093,0,0,兔女郎衣服(30日),,10001205,221,0,0,125,0,0,51544962,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
217016,0,7,24,995092,0,0,哥特式玫瑰衣服(女)(30日),,10001203,246,0,0,125,0,0,51798461,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
217015,0,7,24,995091,0,0,粉紅色浴巾(女)(30日),,10001201,135,0,0,125,0,0,51461863,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
217014,0,7,24,995090,0,0,西斯特麗麗安修女服(女)(30日),,10001201,6,0,0,125,0,0,51546262,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
301043,1,1,1,995089,0,0,小熊軟呢帽,,10001212,13,0,0,70,0,0,90455301,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50127,1,1,1,995088,0,0,白虎花紋帽子,,10001201,198,0,0,70,0,0,90462501,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50321,1,1,1,995087,0,0,魔法淺玫瑰色緞帶貝雷帽,,10001207,144,0,0,70,0,0,90450101,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50316,1,1,1,995086,0,0,擁神女帽,,10001207,138,0,0,60,0,0,90549101,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50192,1,1,1,995085,0,0,奶牛睡帽,,10001205,14,0,0,70,0,0,90496701,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50056,1,1,1,995084,0,0,小熊耳朵,,10001200,119,0,0,40,0,0,90561501,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50365,1,1,1,995083,0,0,精美哥德風髮箍,,10001208,96,0,0,70,0,0,90552102,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300779,1,1,1,995082,0,0,緞帶雞尾酒帽,,10001211,54,0,0,60,0,0,90553415,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50325,1,1,1,995081,0,0,暴風雪羽毛裝飾,,10001207,189,0,0,70,0,0,90250502,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50161,1,1,1,995080,0,0,貴族兔子髮帶,,10001204,53,0,0,60,0,0,90569301,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50256,1,1,1,995079,0,0,可愛的綠色髮帶,,10001206,63,0,0,60,0,0,90246602,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300876,1,1,1,995078,0,0,牛仔帽,,10001211,36,0,0,60,0,0,90453219,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
50048,1,1,1,995077,0,0,透明魔術帽子,,10001200,123,0,0,55,0,0,90240001,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
301044,1,1,4,995076,0,0,藍色水手襯衫,,10001212,14,0,0,60,0,0,20255301,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20109,1,1,4,995075,0,0,夏季上衣(女),,10001204,219,0,0,65,0,0,21043602,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20063,1,1,4,995074,0,0,白虎花紋性感上衣(女),,10001201,190,0,0,65,0,0,20962502,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20223,1,1,4,995073,0,0,精美哥德風洋裝,,10001208,97,0,0,55,0,0,20652102,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300609,1,1,4,995072,0,0,兔娃娃背帶上衣,,10001210,72,0,0,65,0,0,20553112,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20179,1,1,4,995071,0,0,索妮爾上衣（女）,,10001207,95,0,0,60,0,0,21049401,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20085,1,1,4,995070,0,0,粗狂朋克夾克,,10001204,80,0,0,65,0,0,20269402,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300780,1,1,4,995069,0,0,閃耀音樂家小可愛,,10001211,55,0,0,70,0,0,20953415,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300807,1,1,4,995068,0,0,泡泡棉質T恤,,10001211,46,0,0,70,0,0,20653215,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20035,1,1,4,995067,0,0,透明魔術上衣(女),,10001202,102,0,0,55,0,0,20940001,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20191,1,1,4,995066,0,0,雪爾奇項鏈（男）,,10001207,183,0,0,70,0,0,20550402,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20034,1,1,4,995065,0,0,透明魔術上衣(男),,10001202,101,0,0,55,0,0,20540001,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
301047,1,1,6,995064,0,0,水手小熊舒適鞋,,10001212,17,0,0,55,0,0,70155301,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60213,1,1,6,995063,0,0,空間魔術師靴子,,10001207,12,0,0,60,0,0,70247601,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60062,1,1,6,995062,0,0,軟皮牛仔靴,,10001203,5,0,0,60,0,0,70266002,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60252,1,1,6,995061,0,0,擁城職者靴子,,10001207,140,0,0,70,0,0,70249101,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60208,1,1,6,995060,0,0,黑色學生皮鞋,,10001206,201,0,0,75,0,0,70248202,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60256,1,1,6,995059,0,0,魔法淺玫瑰色靴子,,10001207,146,0,0,75,0,0,70250101,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60144,1,1,6,995058,0,0,奶牛鞋子,,10001205,16,0,0,60,0,0,70196701,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60032,1,1,6,995057,0,0,透明魔術鞋子,,10001200,122,0,0,50,0,0,70140001,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
301048,1,1,7,995056,0,0,圍巾手環,,10001212,16,0,0,50,0,0,10355301,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
70044,1,1,7,995055,0,0,黃金色拳擊手套,,10001201,220,0,0,55,0,0,10262102,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
70058,1,1,7,995054,0,0,奶牛手套,,10001205,15,0,0,50,0,0,10196701,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
70009,1,1,7,995053,0,0,綠色搓澡巾手套,,10001202,76,0,0,50,0,0,10161801,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
70074,1,1,7,995052,0,0,翅膀圍脖,,10001205,160,0,0,50,0,0,10245001,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
70006,1,1,7,995051,0,0,黑色貓手套,,10001201,99,0,0,60,0,0,10262201,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300782,1,1,7,995050,0,0,粉色釉彩手套,,10001211,57,0,0,50,0,0,10253415,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
70007,1,1,7,995049,0,0,粉紅色貓手套,,10001201,100,0,0,60,0,0,10262202,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
70025,1,1,7,995048,0,0,透明魔術手套,,10001200,121,0,0,50,0,0,10140001,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30059,1,1,5,995047,0,0,有保護帶的褲子,,10001203,183,0,0,70,0,0,30168001,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30053,1,1,5,995046,0,0,白虎花紋迷你短裙(女),,10001201,194,0,0,70,0,0,30462502,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30095,1,1,5,995045,0,0,蕾絲西裝裙子(女),,10001204,220,0,0,70,0,0,30443602,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30180,1,1,5,995044,0,0,鬼魂獵人工作服下裝,,10001208,33,0,0,70,0,0,30151501,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30081,1,1,5,995043,0,0,褐色燈芯絨直筒褲,,10001200,232,0,0,70,0,0,30161502,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30036,1,1,5,995042,0,0,黑色緊身褲,,10001202,124,0,0,70,0,0,30263201,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30113,1,1,5,995041,0,0,印地安族長下衣,,10001205,145,0,0,55,0,0,30444601,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30150,1,1,5,995040,0,0,玫瑰魔術師短裙(女),,10001207,16,0,0,80,0,0,30447602,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300610,1,1,5,995039,0,0,兔娃娃短褲,,10001210,73,0,0,65,0,0,30253112,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300808,1,1,5,995038,0,0,水洗黑色牛仔褲,,10001211,47,0,0,65,0,0,30253215,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30205,1,1,5,995037,0,0,精美哥德風短裙(女),,10001208,98,0,0,60,0,0,30452102,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300579,1,1,5,995036,0,0,閃亮亮牛仔短褲,,10001210,53,0,0,65,0,0,30353202,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300781,1,1,5,995035,0,0,3段蛋糕裙,,10001211,56,0,0,70,0,0,30453415,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30174,1,1,5,995034,0,0,雪爾奇短褲,,10001207,184,0,0,75,0,0,30250402,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30233,1,1,5,995033,0,0,刷破黑色牛仔褲,,10001209,132,0,0,70,0,0,30152606,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300786,1,1,5,995032,0,0,狂野音樂家鎖鏈褲,,10001210,155,0,0,70,0,0,30153315,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10050,1,1,3,995031,0,0,冒險家衣服(女),,10001202,90,0,0,120,0,0,51364701,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10121,1,1,3,995030,0,0,面具舞會婚紗(女),,10001204,110,0,0,110,0,0,51569802,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10057,1,1,3,995029,0,0,魔女衣服(女),,10001202,2,0,0,120,0,0,51564302,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10138,1,1,3,995028,0,0,惡魔裝(男),,10001205,84,0,0,100,0,0,50844401,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
