ID,_ActiveType,_RequireStat1,_RequireStatValue1,_RequireStat2,_RequireStatValue2,_ConsumptionStat1,_ConsumptionStatValue1,_ConsumptionStat2,_ConsumptionStatValue2,_ConditionCheckTime,_Buff_Check,_Speed_Delay,_Speed_X,_Speed_Time,_Speed_Y,_TargetType,_TargetMaxCount,_Effect_Delay1,_Effect_Self1,_Effect_Target1,_Effect_Delay2,_Effect_Self2,_Effect_Target2,_Effect_Delay3,_Effect_Self3,_Effect_Target3,_Effect_Delay4,_Effect_Self4,_Effect_Target4,_Effect_Delay5,_Effect_Self5,_Effect_Target5,_Effect_Delay6,_Effect_Self6,_Effect_Target6,_Loop_Effect_Start_Delay1,_Loop_Effect_Delay1,_Loop_Effect_Self1,_Loop_Effect_Target1,_Loop_Effect_Finish_Time1,_Loop_Effect_Start_Delay2,_Loop_Effect_Delay2,_Loop_Effect_Self2,_Loop_Effect_Target2,_Loop_Effect_Finish_Time2
33703,1,0,0,0,0,0,0,0,0,0,0,30,350,30,0,65,3,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33710,1,0,0,0,0,0,0,0,0,0,0,35,200,10,0,65,1,4,0,41000001,6,0,43006201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,6,0,42000102,7,0,42000102,8,0,42000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,4,43006202,0,5,43006203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33803,1,0,0,0,0,0,0,0,0,0,0,30,30,30,0,65,2,3,0,42000101,5,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33810,1,0,0,0,0,0,0,0,0,0,0,75,500,30,0,65,4,8,0,42000101,10,0,42000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,13,0,42000101,14,0,42000101,14,0,43006102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,3,0,42000102,5,0,42000102,6,0,42000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,6,0,43003401,7,0,43006301,7,0,43006302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,43006304,0,5,43006305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,6,0,43003401,5,0,43006303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33913,1,0,0,0,0,0,0,0,0,0,0,80,10,290,0,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,41000003,0,3,0,0,0,0
34003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34103,1,0,0,0,0,0,0,0,0,0,0,40,350,40,0,65,1,5,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,5,0,43007001,5,0,43007002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34210,1,0,0,0,0,0,0,0,0,0,0,45,400,93,0,65,2,5,0,41000003,8,0,41000003,10,0,41000003,12,0,41000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,5,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,3,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,3,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,4,0,41000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,2,0,41000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,3,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34810,1,0,0,0,0,0,0,0,0,0,0,20,350,30,0,65,1,6,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34910,1,0,0,0,0,0,0,0,0,0,0,30,320,45,0,0,0,5,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,6,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35010,1,0,0,0,0,0,0,0,0,0,0,50,300,60,0,65,4,5,0,41000003,7,0,41000003,9,0,41000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35103,1,0,0,0,0,0,0,0,0,0,0,43,400,29,0,65,4,6,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35110,1,0,0,0,0,0,0,0,0,0,0,7,100,70,0,65,4,1,0,41000003,3,0,41000003,5,0,41000003,7,0,41000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35111,1,0,0,0,0,0,0,0,0,0,0,42,400,60,-200,65,4,1,0,41000003,6,0,41000003,8,0,41000003,10,0,41000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35203,1,0,0,0,0,0,0,0,0,0,0,20,100,20,0,65,1,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35303,1,0,0,0,0,0,0,0,0,0,0,25,100,15,0,65,1,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,50,2992,43009403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990,1,0,43009401,0,0,1,0,43009402,0
9004201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,43009411,0,0,10,0,43009486,0
9004304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,13,0,99000501,19,43009403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,99,1,0,43009422,1,0,43009423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43009421,0,0,0,0,0,0
9004604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,99,5,0,21007222,10,0,21007222,15,0,21007222,20,0,21007222,25,0,21007222,30,0,21007222,4,1,0,43009431,0,4,1,0,21007221,0
9004619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,99,23,0,43009442,23,0,43009443,23,0,43009441,24,43009403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,1,0,43009451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,99000721,0,43009403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,99000722,0,43009403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,99000723,0,43009403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,99000724,0,43009403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,99000725,0,43009403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,43009463,0,0,43009464,0,0,99000726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9006603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009471,0,0,43009472,0,0,43009473,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9006703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009474,0,0,43009475,0,0,43009476,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9006803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009477,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9006903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009478,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009479,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009480,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009481,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009482,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009483,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009484,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009485,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,43009487,0,0,43009441,1,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,12,0,43009705,15,0,43009705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,12,0,43009705,15,0,43009705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,12,0,43009705,15,0,43009705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,0,43009702,0,1,0,43009701,1,0,43009704,1,43009702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008303,1,0,0,0,0,0,0,0,0,0,0,30,300,30,0,65,1,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009500,0,0,43009501,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009502,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009503,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9009903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,43009504,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9010003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,2,0,43009505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9010103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,20,0,43009506,40,0,43009507,60,0,99000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,5,0,41000001,6,0,43009510,6,0,43009511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,5,0,41000002,7,0,41000002,9,0,41000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,5,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,14,0,43009520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,10,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,10,0,41000001,11,0,41000001,10,0,59000902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,10,0,42000201,10,0,59000901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,6,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134217729,5,1,0,43009622,22,0,43009627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,5,43009625,0,10,43009625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435456,5,36,0,43009656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,3,0,43009669,10,0,43009670,13,0,43009624,16,0,43009624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,5,0,41000002,7,0,41000002,9,0,41000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9010803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262144,1,1,0,44000001,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9010903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097152,1,1,0,44000001,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9011003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097152,1,1,0,44000003,2,0,44000004,3,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9011103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262144,1,1,0,44000003,2,0,44000004,3,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9011403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,2,0,44000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9011704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,44000002,0,0,0,0,0,0
9011803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097152,2,1,0,44000003,1,0,44000004,3,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9011903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262144,2,1,0,44000003,1,0,44000004,3,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,2,0,44000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,1,0,44000006,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,1,0,44000007,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43009533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43009533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43009533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43009533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43009533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43009533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43009533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9011501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554432,999,4,0,44000011,6,0,44000012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44000015,0,0,2,0,44000010,0
9011502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554432,999,4,0,44000011,6,0,44000012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44000015,0,0,2,0,44000010,0
9011504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554432,999,4,0,44000011,6,0,44000012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44000015,0,0,2,0,44000010,0
9011601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554432,999,4,0,44000011,6,0,44000012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44000015,0,0,2,0,44000010,0
9011602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554432,999,4,0,44000011,6,0,44000012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44000015,0,0,2,0,44000010,0
9011604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554432,999,4,0,44000011,6,0,44000012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44000015,0,0,2,0,44000010,0
9013203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554432,999,0,0,43006708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,999,10,43009540,0,11,43009541,43009546,11,43009542,43009544,11,43009543,43009545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,16384,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43009550,0,0,0,0,0,0
9013504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,0,71000195,0,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,999,0,71000195,43009571,2,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,999,0,0,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,999,0,0,43002501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,43009671,43009671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,4,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,43009672,43009672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,7,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,12,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536870912,5,27,0,43009590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536870912,2,0,0,43009621,27,43009591,0,32,43009591,0,37,43009591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,12,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,12,0,41000003,13,0,41000003,14,0,41000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536870912,3,5,0,43009656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435456,3,104,0,43009655,105,43009621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134217728,3,4,0,43006604,5,43009584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,5,0,41000004,10,0,41000004,5,0,41000004,15,0,41000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,2,0,41000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536870913,3,26,0,41000001,26,0,43009663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536870913,3,15,0,41000001,16,0,43009663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,23,0,43009583,23,43009584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37803,1,0,0,0,0,0,0,0,0,0,0,25,300,54,0,65,1,5,0,41000001,5,0,59000905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37903,1,0,0,0,0,0,0,0,0,0,0,40,300,39,0,65,1,4,0,42000101,5,0,42000101,6,0,42000101,7,0,59000904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37909,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43001401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
