ID,_Name,_Consumption_Ely,_Consumption_Item,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Require6_Type,_Require6_ID,_Require6_Value1,_Require6_Value2,_Require7_Type,_Require7_ID,_Require7_Value1,_Require7_Value2,_Require8_Type,_Require8_ID,_Require8_Value1,_Require8_Value2,_Description,_Message,_FX,_ErrorMessage_Ely,_ErrorMessage_Item,_ErrorMessage_Require1,_ErrorMessage_Require2,_ErrorMessage_Require3,_ErrorMessage_Require4,_ErrorMessage_Require5,_ErrorMessage_Require6,_ErrorMessage_Require7,_ErrorMessage_Require8
6100102,『特性』 迴避率,0,0,1,3,170,,3,3,6100101,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 迴避率""",“『特性』 迴避率” 習得,513,,,等級不足。170等級以上才可學習。,需要『特性』 命中率 Lv1。,,,,,,
6100103,『特性』 防禦力,0,0,1,3,180,,3,3,6100104,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 防禦力""",“『特性』 防禦力” 習得,513,,,等級不足。180等級以上才可學習。,需要『特性』 抵抗力 Lv1。,,,,,,
6100104,『特性』 抗力,0,0,1,3,180,,3,3,6100103,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 抵抗力""",“『特性』 抵抗力” 習得,513,,,等級不足。180等級以上才可學習。,需要『特性』 防禦力 Lv1。,,,,,,
6100105,『特性』 固定傷害 I,0,0,1,3,190,,3,3,6100106,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 固定傷害 I""",“『特性』 固定傷害 I” 習得,513,,,等級不足。190等級以上才可學習。,需要『特性』 貫穿力 Lv1。,,,,,,
6100106,『特性』 貫穿力,0,0,1,3,190,,3,3,6100105,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 貫穿力""",“『特性』 貫穿力” 習得,513,,,等級不足。190等級以上才可學習。,需要『特性』 固定傷害 I Lv1。,,,,,,
6100107,『特性』 冷卻時間減少 I,0,0,1,3,195,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 冷卻時間減少 I""",“『特性』 冷卻時間減少 I” 習得,513,,,等級不足。195等級以上才可學習。,,,,,,,
6100108,『特性』 最小/最大傷害,0,0,1,3,200,,3,3,6100109,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 最小/最大傷害""",“『特性』 最小/最大傷害” 習得,513,,,等級不足。200等級以上才可學習。,需要『特性』 爆擊傷害 Lv1。,,,,,,
6100109,『特性』 爆擊傷害,0,0,1,3,200,,3,3,6100108,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 爆擊傷害""",“『特性』 爆擊傷害” 習得,513,,,等級不足。200等級以上才可學習。,需要『特性』 最小/最大傷害 Lv1。,,,,,,
6100110,『特性』 特殊計量條,0,0,1,3,205,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 特殊計量條""",“『特性』 特殊計量條” 習得,513,,,等級不足。205等級以上才可學習。,,,,,,,
6100111,『特性』 特殊計量條,0,0,1,3,205,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 特殊計量條""",“『特性』 特殊計量條” 習得,513,,,等級不足。205等級以上才可學習。,,,,,,,
6100112,『特性』 特殊計量條,0,0,1,3,205,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 特殊計量條""",“『特性』 特殊計量條” 習得,513,,,等級不足。205等級以上才可學習。,,,,,,,
6100113,『特性』 特殊計量條,0,0,1,3,205,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 特殊計量條""",“『特性』 特殊計量條” 習得,513,,,等級不足。205等級以上才可學習。,,,,,,,
6100114,『特性』 特殊計量條,0,0,1,3,205,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 特殊計量條""",“『特性』 特殊計量條” 習得,513,,,等級不足。205等級以上才可學習。,,,,,,,
6100115,『特性』 特殊計量條,0,0,1,3,205,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 特殊計量條""",“『特性』 特殊計量條” 習得,513,,,等級不足。205等級以上才可學習。,,,,,,,
6100116,『特性』 特殊計量條,0,0,1,3,205,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 特殊計量條""",“『特性』 特殊計量條” 習得,513,,,等級不足。205等級以上才可學習。,,,,,,,
6100117,『特性』 特殊計量條,0,0,1,3,205,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 特殊計量條""",“『特性』 特殊計量條” 習得,513,,,等級不足。205等級以上才可學習。,,,,,,,
6100118,『特性』 MP 計量條,0,0,1,3,205,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 MP 計量條""",“『特性』 MP 計量條” 習得,513,,,等級不足。205等級以上才可學習。,,,,,,,
6100119,『特性』 RP&VP 恢復,0,0,1,3,205,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 RP&VP 恢復""",“『特性』 RP&VP 恢復” 習得,513,,,等級不足。205等級以上才可學習。,,,,,,,
6100120,『特性』 所有能力值 I,0,0,1,3,210,,3,3,6100121,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 所有能力值 I""",“『特性』 所有能力值 I” 習得,513,,,等級不足。210等級以上才可學習。,需要『特性』 武器&屬性力 I Lv1。,,,,,,
6100121,『特性』 武器&屬性力 I,0,0,1,3,210,,3,3,6100120,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 武器&屬性力 I""",“『特性』 武器&屬性力 I” 習得,513,,,等級不足。210等級以上才可學習。,需要『特性』 所有能力值 I Lv1。,,,,,,
6100122,『特性』 冷卻時間減少 II,0,0,1,3,215,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 冷卻時間減少 II""",“『特性』 冷卻時間減少 II” 習得,513,,,等級不足。215等級以上才可學習。,,,,,,,
6100123,『特性』 所有能力值 II,0,0,1,3,220,,3,3,6100124,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 所有能力值 II""",“『特性』 所有能力值 II” 習得,513,,,等級不足。220等級以上才可學習。,需要『特性』武器&屬性力 II Lv1。,,,,,,
6100124,『特性』武器&屬性力 II,0,0,1,3,220,,3,3,6100123,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』武器&屬性力 II""",“『特性』武器&屬性力 II” 習得,513,,,等級不足。220等級以上才可學習。,需要『特性』 所有能力值 II Lv1。,,,,,,
6100125,『特性』 固定傷害 II,0,0,1,3,225,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 固定傷害 II""",“『特性』 固定傷害 II” 習得,513,,,等級不足。225等級以上才可學習。,,,,,,,
6100126,『特性』 所有能力值 III,0,0,1,3,230,,3,3,6100127,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 所有能力值 III""",“『特性』 所有能力值 III” 習得,513,,,等級不足。230等級以上才可學習。,需要『特性』 武器&屬性力 III Lv1。,,,,,,
6100127,『特性』 武器&屬性力 III,0,0,1,3,230,,3,3,6100126,1,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 武器&屬性力 III""",“『特性』 武器&屬性力 III” 習得,513,,,等級不足。230等級以上才可學習。,需要『特性』 所有能力值 III Lv1。,,,,,,
6100128,『特性』 爆擊率,0,0,1,3,235,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1110,,0,0,,,0,0,,,"點擊""是""後可獲得""『特性』 爆擊機率""",“『特性』 爆擊機率” 習得,513,,,等級不足。235等級以上才可學習。,,,,,,,
6101001,雙重精通 I,0,0,1,3,230,,3,2,8002604,1,0,0,,,0,0,,,0,0,,,1,1,28,,0,0,,,0,0,,,"點擊""是""後可獲得""雙重精通 I""",“雙重精通 I” 習得,513,,,等級不足。230等級以上才可學習。,需要熟練戰擊拐杖[最高級] Lv1。,,,,,,
6102501,絕對音感,0,0,1,3,170,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1010,,0,0,,,0,0,,,"點擊""是""後可獲得""絕對音感""",“絕對音感” 習得,513,,,等級不足。170等級以上才可學習。,,,,,,,
1801101,巨焱狂掃,0,0,1,3,1,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱狂掃""",“巨焱狂掃” 習得,513,,,等級不足。1等級以上才可學習。,,,,,,,
1801102,巨焱狂刃,0,0,1,3,3,,3,2,1801101,1,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱狂刃""",“巨焱狂刃” 習得,513,,,等級不足。3等級以上才可學習。,需要巨焱狂掃 Lv1。,,,,,,
1801103,巨焱一擊,0,0,1,3,5,,3,2,1801102,1,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱一擊""",“巨焱一擊” 習得,513,,,等級不足。5等級以上才可學習。,需要巨焱狂刃 Lv1。,,,,,,
1801104,巨焱毀滅,0,0,1,3,12,,3,2,1801103,1,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱毀滅""",“巨焱毀滅” 習得,513,,,等級不足。12等級以上才可學習。,需要巨焱一擊 Lv1。,,,,,,
1801105,巨焱猛攻,0,0,1,3,16,,3,2,1801104,1,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱猛攻""",“巨焱猛攻” 習得,513,,,等級不足。16等級以上才可學習。,需要巨焱毀滅 Lv1。,,,,,,
1801106,巨焱突進,0,0,1,3,10,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱突進""",“巨焱突進” 習得,513,,,等級不足。10等級以上才可學習。,,,,,,,
1801201,巨焱狂掃,0,0,1,3,39,,3,2,8008101,5,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱狂掃""",“巨焱狂掃” 習得,513,,,等級不足。39等級以上才可學習。,需要熟練爆焰巨錘[初級] Lv5。,,,,,,
1801202,巨焱狂刃,0,0,1,3,40,,3,2,1801201,1,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱狂刃""",“巨焱狂刃” 習得,513,,,等級不足。40等級以上才可學習。,需要巨焱狂掃 Lv1。,,,,,,
1801203,巨焱一擊,0,0,1,3,41,,3,2,1801202,1,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱一擊""",“巨焱一擊” 習得,513,,,等級不足。41等級以上才可學習。,需要巨焱狂刃 Lv1。,,,,,,
1801204,巨焱毀滅,0,0,1,3,42,,3,2,1801203,1,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱毀滅""",“巨焱毀滅” 習得,513,,,等級不足。42等級以上才可學習。,需要巨焱一擊 Lv1。,,,,,,
1801205,火焰揮擊,0,0,1,3,42,,3,2,8008102,10,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""火焰揮擊""",“火焰揮擊” 習得,513,,,等級不足。42等級以上才可學習。,需要熟練爆焰巨錘[中級] Lv10。,,,,,,
1801206,火焰爆擊,0,0,1,3,46,,3,2,1801205,1,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""火焰爆擊""",“火焰爆擊” 習得,513,,,等級不足。46等級以上才可學習。,需要火焰揮擊 Lv1。,,,,,,
1801207,火焰毀滅,0,0,1,3,48,,3,2,1801206,1,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""火焰毀滅""",“火焰毀滅” 習得,513,,,等級不足。48等級以上才可學習。,需要火焰爆擊 Lv1。,,,,,,
1801208,巨焱猛攻,0,0,1,3,48,,3,2,1801203,1,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱猛攻""",“巨焱猛攻” 習得,513,,,等級不足。48等級以上才可學習。,需要巨焱一擊 Lv1。,,,,,,
1801209,巨焱突進,0,0,1,3,10,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""巨焱突進""",“巨焱突進” 習得,513,,,等級不足。10等級以上才可學習。,,,,,,,
3806401,【 物理威力 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 物理威力 】""",“【 物理威力 】” 習得,513,,,,,,,,,,
3806402,【 決鬥大師 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 決鬥大師 】""",“【 決鬥大師 】” 習得,513,,,,,,,,,,
3806403,【 鑲嵌武器 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 鑲嵌武器 】""",“【 鑲嵌武器 】” 習得,513,,,,,,,,,,
3806404,【 覺醒 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 覺醒 】""",“【 覺醒 】” 習得,513,,,,,,,,,,
3806405,【 巨焱大師 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 巨焱大師 】""",“【 巨焱大師 】” 習得,513,,,,,,,,,,
3806406,【 巨焰獵人 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 巨焰獵人 】""",“【 巨焰獵人 】” 習得,513,,,,,,,,,,
3806407,【 傳奇 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 傳奇 】""",“【 傳奇 】” 習得,513,,,,,,,,,,
3816401,【 隱藏能力 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 隱藏能力 】""",“【 隱藏能力 】” 習得,513,,,,,,,,,,
3816402,【 極限力量 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 極限力量 】""",“【 極限力量 】” 習得,513,,,,,,,,,,
3816403,【 必死攻擊 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 必死攻擊 】""",“【 必死攻擊 】” 習得,513,,,,,,,,,,
3816404,【 覺醒 II 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 覺醒 II 】""",“【 覺醒 II 】” 習得,513,,,,,,,,,,
3816405,【 墮落的力量 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 墮落的力量 】""",“【 墮落的力量 】” 習得,513,,,,,,,,,,
3816406,【 生存本能 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 生存本能 】""",“【 生存本能 】” 習得,513,,,,,,,,,,
3816407,【 傳奇 II 】,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,64,,0,0,,,0,0,,,"點擊""是""後可獲得""【 傳奇 II 】""",“【 傳奇 II 】” 習得,513,,,,,,,,,,
3606101,增加力量,0,0,1,3,1,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""增加力量""",“增加力量” 習得,513,,,等級不足。1等級以上才可學習。,,,,,,,
3606102,準確性,0,0,1,3,8,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""準確性""",“準確性” 習得,513,,,等級不足。8等級以上才可學習。,,,,,,,
3606103,鬥爭心,0,0,1,3,8,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""鬥爭心""",“鬥爭心” 習得,513,,,等級不足。8等級以上才可學習。,,,,,,,
3606104,火焰之力,0,0,1,3,8,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""火焰之力""",“火焰之力” 習得,513,,,等級不足。8等級以上才可學習。,,,,,,,
3606105,火焰之眼,0,0,1,3,18,,3,2,3606104,3,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""火焰之眼""",“火焰之眼” 習得,513,,,等級不足。18等級以上才可學習。,需要火焰之力 Lv3。,,,,,,
3606106,超速度,0,0,1,3,5,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""超速度""",“超速度” 習得,513,,,等級不足。5等級以上才可學習。,,,,,,,
3606107,傷害減少,0,0,1,3,8,,3,2,3606108,3,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""傷害減少""",“傷害減少” 習得,513,,,等級不足。8等級以上才可學習。,需要火焰的庇護 Lv3。,,,,,,
3606108,火焰的庇護,0,0,1,3,5,,0,0,,0,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""火焰的庇護""",“火焰的庇護” 習得,513,,,等級不足。5等級以上才可學習。,,,,,,,
3606109,武器教本(上),0,0,1,3,3,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""武器教本(上)""",“武器教本(上)” 習得,513,,,等級不足。3等級以上才可學習。,,,,,,,
3606110,武器教本(下),0,0,1,3,5,,3,2,3606109,1,0,0,,,0,0,,,0,0,,,1,1,61,,0,0,,,0,0,,,"點擊""是""後可獲得""武器教本(下)""",“武器教本(下)” 習得,513,,,等級不足。5等級以上才可學習。,需要武器教本(上) Lv1。,,,,,,
3606202,增加力量 II,0,0,1,3,42,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""增加力量 II""",“增加力量 II” 習得,513,,,等級不足。42等級以上才可學習。,,,,,,,
3606203,鬥爭心 II,0,0,1,3,40,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""鬥爭心 II""",“鬥爭心 II” 習得,513,,,等級不足。40等級以上才可學習。,,,,,,,
3606204,準確性 II,0,0,1,3,40,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""準確性 II""",“準確性 II” 習得,513,,,等級不足。40等級以上才可學習。,,,,,,,
3606205,超速度 II,0,0,1,3,40,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""超速度 II""",“超速度 II” 習得,513,,,等級不足。40等級以上才可學習。,,,,,,,
3606206,火焰之力 II,0,0,1,3,45,,3,2,3606202,3,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""火焰之力 II""",“火焰之力 II” 習得,513,,,等級不足。45等級以上才可學習。,需要增加力量 II Lv3。,,,,,,
3606207,火焰之眼 II,0,0,1,3,55,,3,2,3606206,3,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""火焰之眼 II""",“火焰之眼 II” 習得,513,,,等級不足。55等級以上才可學習。,需要火焰之力 II Lv3。,,,,,,
3606208,憤怒一擊 II,0,0,1,3,47,,3,2,3606202,3,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""憤怒一擊 II""",“憤怒一擊 II” 習得,513,,,等級不足。47等級以上才可學習。,需要增加力量 II Lv3。,,,,,,
3606209,破壞一擊 II,0,0,1,3,58,,3,2,3606208,3,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""破壞一擊 II""",“破壞一擊 II” 習得,513,,,等級不足。58等級以上才可學習。,需要憤怒一擊 II Lv3。,,,,,,
3606210,傷害減少 II,0,0,1,3,44,,3,2,3606211,3,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""傷害減少 II""",“傷害減少 II” 習得,513,,,等級不足。44等級以上才可學習。,需要火焰的庇護 II Lv3。,,,,,,
3606211,火焰的庇護 II,0,0,1,3,38,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""火焰的庇護 II""",“火焰的庇護 II” 習得,513,,,等級不足。38等級以上才可學習。,,,,,,,
3606212,強悍的身體 II,0,0,1,3,55,,3,2,3606210,3,0,0,,,0,0,,,0,0,,,1,1,62,,0,0,,,0,0,,,"點擊""是""後可獲得""強悍的身體 II""",“強悍的身體 II” 習得,513,,,等級不足。55等級以上才可學習。,需要傷害減少 II Lv3。,,,,,,
7001140,[封印] 巴里伍德,0,0,1,3,170,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1046,,0,0,,,0,0,,,"點擊按鍵""是""即可學習 ""[封印] 巴里伍德""。",習得[封印] 巴里伍德,513,,,等級不足，170 等級以上才可學習。,,,,,,,
7001141,[封印] 哈瓦,0,0,1,3,200,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1046,,0,0,,,0,0,,,"點擊按鍵""是""即可學習 ""[封印] 哈瓦""。",習得[封印] 哈瓦,513,,,等級不足，200 等級以上才可學習。,,,,,,,
7001142,[封印] 米奈勒帕,0,0,1,3,201,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1046,,0,0,,,0,0,,,"點擊按鍵""是""即可學習 ""[封印] 米奈勒帕""。",習得[封印] 米奈勒帕,513,,,等級不足，201 等級以上才可學習。,,,,,,,
7001143,[封印] 奈潘斯,0,0,1,3,207,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1046,,0,0,,,0,0,,,"點擊按鍵""是""即可學習 ""[封印] 奈潘斯""。",習得[封印] 奈潘斯,513,,,等級不足，207 等級以上才可學習。,,,,,,,
7001144,[封印] 雙頭翼龍,0,0,1,3,209,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1046,,0,0,,,0,0,,,"點擊按鍵""是""即可學習 ""[封印] 雙頭翼龍""。",習得[封印] 雙頭翼龍,513,,,等級不足，209 等級以上才可學習。,,,,,,,
7001145,[封印] 變種鯊,0,0,1,3,211,,0,0,,,0,0,,,0,0,,,0,0,,,1,1,1046,,0,0,,,0,0,,,"點擊按鍵""是""即可學習 ""[封印] 變種鯊""。",習得[封印] 變種鯊,513,,,等級不足，211 等級以上才可學習。,,,,,,,
1802100,凱利溫劍術,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,10051,,0,0,,,0,0,,,"點擊""是""後可獲得""凱利溫劍術""",“凱利溫劍術” 習得,513,,,,,,,,,,
1802101,凱利溫上鉤拳,0,0,1,3,1,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,10051,,0,0,,,0,0,,,"點擊""是""後可獲得""凱利溫上鉤拳""",“凱利溫上鉤拳” 習得,513,,,等級不足。1等級以上才可學習。,,,,,,,
1802102,凱利溫猛擊,0,0,1,3,1,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,10051,,0,0,,,0,0,,,"點擊""是""後可獲得""凱利溫猛擊""",“凱利溫猛擊” 習得,513,,,等級不足。1等級以上才可學習。,,,,,,,
1802103,凱利溫狂刃,0,0,1,3,1,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,10051,,0,0,,,0,0,,,"點擊""是""後可獲得""凱利溫狂刃""",“凱利溫狂刃” 習得,513,,,等級不足。1等級以上才可學習。,,,,,,,
1802104,鎖鏈狂掃,0,0,1,3,4,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,10051,,0,0,,,0,0,,,"點擊""是""後可獲得""鎖鏈狂掃""",“鎖鏈狂掃” 習得,513,,,等級不足。4等級以上才可學習。,,,,,,,
1802105,箭步突刺,0,0,1,3,5,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,10051,,0,0,,,0,0,,,"點擊""是""後可獲得""箭步突刺""",“箭步突刺” 習得,513,,,等級不足。5等級以上才可學習。,,,,,,,
1802106,位移,0,0,1,3,8,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,10051,,0,0,,,0,0,,,"點擊""是""後可獲得""位移""",“位移” 習得,513,,,等級不足。8等級以上才可學習。,,,,,,,
1802201,凱利溫上鉤拳,0,0,1,3,30,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,10051,,0,0,,,0,0,,,"點擊""是""後可獲得""凱利溫上鉤拳""",“凱利溫上鉤拳” 習得,513,,,等級不足。30等級以上才可學習。,,,,,,,
1802202,凱利溫猛擊,0,0,1,3,30,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,10051,,0,0,,,0,0,,,"點擊""是""後可獲得""凱利溫猛擊""",“凱利溫猛擊” 習得,513,,,等級不足。30等級以上才可學習。,,,,,,,
1802203,凱利溫狂刃,0,0,1,3,30,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,10051,,0,0,,,0,0,,,"點擊""是""後可獲得""凱利溫狂刃""",“凱利溫狂刃” 習得,513,,,等級不足。30等級以上才可學習。,,,,,,,
1802204,鎖鏈狂掃,0,0,1,3,50,,0,0,0,0,0,0,,,0,0,,,0,0,,,1,1,10051,,0,0,,,0,0,,,"點擊""是""後可獲得""鎖鏈狂掃""",“鎖鏈狂掃” 習得,513,,,等級不足。50等級以上才可學習。,,,,,,,
