ID,_Type,_AttackType,_Idle_Action1,_Idle_Probability1,_Idle_ActionTimeMin1,_Idle_ActionTimeMax1,_Idle_Action2,_Idle_Probability2,_Idle_ActionTimeMin2,_Idle_ActionTimeMax2,_Idle_Action3,_Idle_Probability3,_Idle_ActionTimeMin3,_Idle_ActionTimeMax3,_Idle_Action4,_Idle_Probability4,_Idle_ActionTimeMin4,_Idle_ActionTimeMax4,_Idle_Action5,_Idle_Probability5,_Idle_ActionTimeMin5,_Idle_ActionTimeMax5,_Rect_Left,_Rect_Top,_Rect_Right,_Rect_Bottom,_Charge_Rect_Left,_Charge_Rect_Top,_Charge_Rect_Right,_Charge_Rect_Bottom,_Scan_Delay,_Target_Delay,_Charge_Delay,_Giveup_Time,_Chase_Delay,_Chase_Rect_Left,_Chase_Rect_Top,_Chase_Rect_Right,_Chase_Rect_Bottom,_RetreatType,_Retreat_HP_Check,_Chase_Move_Probability,_Chase_Run_Probability,_Chase_ActionTimeMin,_Chase_ActionTimeMax,_Retreat_Move_Probability,_Retreat_Run_Probability,_Retreat_ActionTimeMin,_Retreat_ActionTimeMax,_AttackID,_CallType,_Call_Delay,_Call_Rect_Left,_Call_Rect_Top,_Call_Rect_Right,_Call_Rect_Bottom,_Enemy_Target,_Call_Rect_Mob,_Chase_Move_Summoner,_AttackID_Easy,_AttackID_Hard
810000921,1,0,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,289,0,0,0,0,0,0,5,0,0,289,289
810000922,1,0,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,161,0,0,0,0,0,0,5,0,0,161,161
810000923,1,0,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,320,0,0,0,0,0,0,5,0,0,320,320
810000924,1,0,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,59,0,0,0,0,0,0,5,0,0,59,59
810000925,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,40,0,0,0,0,0,0,5,0,0,40,40
810000926,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,276,0,0,0,0,0,0,5,0,0,276,276
810000927,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,153,0,0,0,0,0,0,5,0,0,153,153
810000928,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,185,0,0,0,0,0,0,5,0,0,185,185
810000929,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,154,0,0,0,0,0,0,5,0,0,154,154
810000930,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,201,0,0,0,0,0,0,5,0,0,201,201
810000931,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,127,0,0,0,0,0,0,5,0,0,127,127
810000932,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,334,0,0,0,0,0,0,5,0,0,334,334
810000933,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,50,0,0,0,0,0,0,5,0,0,50,50
810000934,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,181,0,0,0,0,0,0,5,0,0,181,181
810000935,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,31,0,0,0,0,0,0,5,0,0,31,31
810000936,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,91,0,0,0,0,0,0,5,0,0,91,91
810000937,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,81,0,0,0,0,0,0,5,0,0,81,81
810000938,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,280,0,0,0,0,0,0,5,0,0,280,280
810000939,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,37,0,0,0,0,0,0,5,0,0,37,37
810000940,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,53,0,0,0,0,0,0,5,0,0,53,53
810000941,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,265,0,0,0,0,0,0,5,0,0,265,265
810000942,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,122,0,0,0,0,0,0,5,0,0,122,122
810000943,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,45,0,0,0,0,0,0,5,0,0,45,45
810000944,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,78,0,0,0,0,0,0,5,0,0,78,78
810000945,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,303,0,0,0,0,0,0,5,0,0,303,303
810000946,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,4,0,0,0,0,0,0,5,0,0,4,4
810000947,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,51,0,0,0,0,0,0,5,0,0,51,51
810000948,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,351,0,0,0,0,0,0,5,0,0,351,351
810000949,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,190,0,0,0,0,0,0,5,0,0,190,190
810000950,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,148,0,0,0,0,0,0,5,0,0,148,148
810000951,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,129,0,0,0,0,0,0,5,0,0,129,129
810000952,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,286,0,0,0,0,0,0,5,0,0,286,286
810000953,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,70,0,0,0,0,0,0,5,0,0,70,70
810000954,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,202,0,0,0,0,0,0,5,0,0,202,202
810000955,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,332,0,0,0,0,0,0,5,0,0,332,332
810000956,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,235,0,0,0,0,0,0,5,0,0,235,235
810000957,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,316,0,0,0,0,0,0,5,0,0,316,316
810000958,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,133,0,0,0,0,0,0,5,0,0,133,133
810000959,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,94,0,0,0,0,0,0,5,0,0,94,94
810000960,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,157,0,0,0,0,0,0,5,0,0,157,157
810000961,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,111,0,0,0,0,0,0,5,0,0,111,111
810000962,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,264,0,0,0,0,0,0,5,0,0,264,264
810000963,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,76,0,0,0,0,0,0,5,0,0,76,76
810000964,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,117,0,0,0,0,0,0,5,0,0,117,117
810000965,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,175,0,0,0,0,0,0,5,0,0,175,175
810000966,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,232,0,0,0,0,0,0,5,0,0,232,232
810000967,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,283,0,0,0,0,0,0,5,0,0,283,283
810000968,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,86,0,0,0,0,0,0,5,0,0,86,86
810000969,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,309,0,0,0,0,0,0,5,0,0,309,309
810000970,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,177,0,0,0,0,0,0,5,0,0,177,177
810000971,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,178,0,0,0,0,0,0,5,0,0,178,178
810000972,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,61,0,0,0,0,0,0,5,0,0,61,61
810000973,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,233,0,0,0,0,0,0,5,0,0,233,233
810000974,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,327,0,0,0,0,0,0,5,0,0,327,327
810000975,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,195,0,0,0,0,0,0,5,0,0,195,195
810000976,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,16,0,0,0,0,0,0,5,0,0,16,16
810000977,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,71,0,0,0,0,0,0,5,0,0,71,71
810000978,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,108,0,0,0,0,0,0,5,0,0,108,108
810000979,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,352,0,0,0,0,0,0,5,0,0,352,352
810000980,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,103,0,0,0,0,0,0,5,0,0,103,103
810000981,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,25,0,0,0,0,0,0,5,0,0,25,25
810000982,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,251,0,0,0,0,0,0,5,0,0,251,251
810000983,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,32,0,0,0,0,0,0,5,0,0,32,32
810000984,1,0,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,353,0,0,0,0,0,0,5,0,0,353,353
810000985,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,34,0,0,0,0,0,0,5,0,0,34,34
810000986,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,38,0,0,0,0,0,0,5,0,0,38,38
810000987,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,138,0,0,0,0,0,0,5,0,0,138,138
810000988,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,7,0,0,0,0,0,0,5,0,0,7,7
810000989,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,43,0,0,0,0,0,0,5,0,0,43,43
810000990,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,39,0,0,0,0,0,0,5,0,0,39,39
810000991,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,69,0,0,0,0,0,0,5,0,0,69,69
810000992,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,139,0,0,0,0,0,0,5,0,0,139,139
810000993,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,11,0,0,0,0,0,0,5,0,0,11,11
810000994,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,354,0,0,0,0,0,0,5,0,0,354,354
810000995,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,9,0,0,0,0,0,0,5,0,0,9,9
810000996,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,55,0,0,0,0,0,0,5,0,0,55,55
810000997,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,109,0,0,0,0,0,0,5,0,0,109,109
810000998,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,302,0,0,0,0,0,0,5,0,0,302,302
810000999,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,182,0,0,0,0,0,0,5,0,0,182,182
810001000,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,155,0,0,0,0,0,0,5,0,0,155,155
810001001,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,3
810001002,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,317,0,0,0,0,0,0,5,0,0,317,317
810001003,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,75,0,0,0,0,0,0,5,0,0,75,75
810001004,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,191,0,0,0,0,0,0,5,0,0,191,191
810001005,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,57,0,0,0,0,0,0,5,0,0,57,57
810001006,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,67,0,0,0,0,0,0,5,0,0,67,67
810001007,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,26,0,0,0,0,0,0,5,0,0,26,26
810001008,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,35,0,0,0,0,0,0,5,0,0,35,35
810001009,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,13,0,0,0,0,0,0,5,0,0,13,13
810001010,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,14,0,0,0,0,0,0,5,0,0,14,14
810001011,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,102,0,0,0,0,0,0,5,0,0,102,102
810001012,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,8,0,0,0,0,0,0,5,0,0,8,8
810001013,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,66,0,0,0,0,0,0,5,0,0,66,66
810001014,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,145,0,0,0,0,0,0,5,0,0,145,145
810001015,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,355,0,0,0,0,0,0,5,0,0,355,355
810001016,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,118,0,0,0,0,0,0,5,0,0,118,118
810001017,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,234,0,0,0,0,0,0,5,0,0,234,234
810001018,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,287,0,0,0,0,0,0,5,0,0,287,287
810001019,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,162,0,0,0,0,0,0,5,0,0,162,162
810001020,1,1,1,50,10,25,4,35,5,30,5,35,5,30,0,0,0,0,0,0,0,0,-300,-20,300,20,-500,-250,2000,200,10,20,1,30,1,0,-60,65,30,0,0,100,0,30,30,0,0,0,0,87,0,0,0,0,0,0,5,0,0,87,87
