ID,_Category,_Num,_ColorID,_Name,_Description,_Use_Type,_Icon,_IconIndex,_GamePrice,_CashPrice,_CashCheck,_Update_Date,_RareLimit,_Type,_SubType,_PosID1,_SubPosID11,_SubPosID12,_PosID2,_SubPosID21,_SubPosID22,_Kind,_StatusType1,_StatusValue1,_StatusType2,_StatusValue2,_StatusType3,_StatusValue3,_StatusType4,_StatusValue4,_StatusType5,_StatusValue5,_StatusType6,_StatusValue6,_StatusType7,_StatusValue7,_StatusType8,_StatusValue8,_StatusType9,_StatusValue9,_StatusType10,_StatusValue10,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_CoolTime1,_CoolTime2,_CoolTimeApplyID1,_CoolTimeApplyID2,_ItemCoolTimeID,_DurationTime,_StackLimit,_ItemLv,_Logging,_Serialized,_Trade,_Destroy,_Storage,_Sell,_ItemPointMin,_ItemPointMax,_OptionID1,_OptionID2,_OptionID3,_OptionID4,_MotionTypeID1,_MotionTypeID2,_EffectID1,_EffectID2,_EffectID3,_EffectID4,_OptionType,_OptionClass,_IconMark,_Specialeffect,_Red,_Green,_Blue,_Time_Type,_Lifetime,_Default_Type,_Max_EXP,_Limit_EXP,_Pet_ClassID,_Skill1,_SLv1,_Skill2,_SLv2,_Skill3,_SLv3,_Skill4,_SLv4,_Macro_Type,_SetID,_QuestID,_PvpUse,_CashPoint,_ItemLvValue,_AuctionCategory,_AuctionQuality,_ShopID,_EnchantAllow,_WeddingItem,_Dec_Cool,_MotionTypeID3,_Seal_Min_Cnt,_Seal_Max_Cnt,_Colouring,_Equip_Potential,_ItemEvent,_Breakup,_Pet_Potential,_CashType
10367602,103,676,2,紅色手錶,夏天可在手腕上作為點綴的手錶\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,171,100,1600,1,39253,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2004,0,0,0,0,0,0,0,0,0,0,1004,0,0,???
20667501,206,675,1,天藍色條紋T恤(男),有粗橫條紋的棉T恤\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,174,100,2200,1,39253,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2001,0,0,0,0,0,0,0,0,0,0,1002,0,0,???
20667502,206,675,2,粉紅色條紋T恤(男),有粗橫條紋的棉T恤\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,175,100,2200,1,39253,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2001,0,0,0,0,0,0,0,0,0,0,1002,0,0,???
20967501,209,675,1,紅色條紋無袖T恤(女),有粗橫條紋的棉T恤\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,176,100,2200,1,39253,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2001,0,0,0,0,0,0,0,0,0,0,1002,0,0,???
20967502,209,675,2,紫色條紋無袖T恤(女),有粗橫條紋的棉T恤\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,177,100,2200,1,39253,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2001,0,0,0,0,0,0,0,0,0,0,1002,0,0,???
30267501,302,675,1,棉直筒褲,下面很寬的棉直筒褲\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,178,100,2900,1,39253,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2002,0,0,0,0,0,0,0,0,0,0,1003,0,0,???
30367501,303,675,1,心型腰帶火辣牛仔褲,用心型腰帶為重點的火辣牛仔褲\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,179,100,2900,1,39253,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2002,0,0,0,0,0,0,0,0,0,0,1003,0,0,???
70167501,701,675,1,點點運動鞋,有點點花紋的運動鞋\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,180,100,2100,1,39253,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2005,0,0,0,0,0,0,0,0,0,0,1005,0,0,???
20668001,206,680,1,運動服上衣(男),吸汗力強的運動服上衣\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,181,100,2200,1,39302,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2001,0,0,0,0,0,0,0,0,0,0,1002,0,0,???
20968001,209,680,1,運動服上衣(女),吸汗力強的運動服上衣\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,182,100,2200,1,39302,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2001,0,0,0,0,0,0,0,0,0,0,1002,0,0,???
30168001,301,680,1,有保護帶的褲子,有保護帶的短的運動服褲子\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,183,100,2300,1,39302,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2002,0,0,0,0,0,0,0,0,0,0,1003,0,0,???
30168002,301,680,2,運動服褲子,吸汗力強的長運動服褲子\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,184,100,2300,1,39302,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2002,0,0,0,0,0,0,0,0,0,0,1003,0,0,???
90568001,905,680,1,耳機,蓋住耳朵的大耳機\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,185,100,1400,1,39302,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2003,0,0,0,0,0,0,0,0,0,0,1001,0,0,???
90268001,902,680,1,條紋太陽帽,帶有華麗條紋的涼快的太陽帽\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,186,100,1800,1,39302,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2003,0,0,0,0,0,0,0,0,0,0,1001,0,0,???
70268001,702,680,1,直排輪,超高級直排輪\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,187,100,2600,1,39302,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2005,0,0,0,0,0,0,0,0,0,0,1005,0,0,???
10368001,103,680,1,一邊護踝,只戴一邊的簡單黑色護踝\n\n※參考※\n不可交易 \n可儲存到商店背包中\n可儲存到倉庫,,10001203,188,100,1100,1,39302,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2004,0,0,0,0,0,0,0,0,0,0,1004,0,0,???
90498601,904,986,1,羊帽子,長得像可愛小羊的帽子,,10001203,189,1000000,0,0,null,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2003,0,0,0,0,0,0,0,0,0,0,1001,0,0,null
90598602,905,986,2,小狗耳朵,耳朵下垂的可愛小狗耳朵 \n\n ※參考※ \n 可儲存金幣背包,,10001203,190,1000000,0,0,null,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2003,0,0,0,0,0,0,0,0,0,0,1001,0,0,null
90198603,901,986,3,小貓帽子,魅力氛圍的小貓帽子,,10001203,191,1000000,0,0,null,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2003,0,0,0,0,0,0,0,0,0,0,1001,0,0,null
90498604,904,986,4,企鵝帽子,可愛的企鵝帽子,,10001203,192,1000000,0,0,null,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2003,0,0,0,0,0,0,0,0,0,0,1001,0,0,null
90498605,904,986,5,大便帽子,長得像大便的帽子,,10001203,193,1000000,0,0,null,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,19000401,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2003,0,0,0,0,0,0,0,0,0,0,1001,0,0,null
70198601,701,986,1,羊拖鞋,長得像可愛小羊的銀拖鞋,,10001203,194,1000000,0,0,null,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2005,0,0,0,0,0,0,0,0,0,0,1005,0,0,null
70198602,701,986,2,小狗拖鞋,長得像可愛活潑的小狗的拖鞋,,10001203,195,1000000,0,0,null,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2005,0,0,0,0,0,0,0,0,0,0,1005,0,0,null
70198603,701,986,3,小貓拖鞋,魅力氛圍的貓拖鞋,,10001203,196,1000000,0,0,null,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2005,0,0,0,0,0,0,0,0,0,0,1005,0,0,null
70198604,701,986,4,企鵝拖鞋,可愛的企鵝拖鞋,,10001203,197,1000000,0,0,null,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2005,0,0,0,0,0,0,0,0,0,0,1005,0,0,null
50398601,503,986,1,羊衣服,長得像可愛小羊的衣服,,10001203,198,1000000,0,0,null,1,1,2,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,0,0,0,0,0,0,0,0,0,0,1006,0,0,null
50598602,505,986,2,小狗衣服,長得像可愛活潑的小狗的衣服,,10001203,199,1000000,0,0,null,1,1,2,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,0,0,0,0,0,0,0,0,0,0,1006,0,0,null
50398603,503,986,3,小貓衣服,魅力氛圍的小貓衣服,,10001203,200,1000000,0,0,null,1,1,2,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,0,0,0,0,0,0,0,0,0,0,1006,0,0,null
50398604,503,986,4,企鵝衣服,可愛的企鵝衣服,,10001203,201,1000000,0,0,null,1,1,2,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,0,0,0,0,0,0,0,0,0,0,1006,0,0,null
10298601,102,986,1,羊手套,長得像可愛小羊的手套,,10001203,202,1000000,0,0,null,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2004,0,0,0,0,0,0,0,0,0,0,1004,0,0,null
10298602,102,986,2,小狗手套,長得像可愛活潑的小狗的手套,,10001203,203,1000000,0,0,null,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2004,0,0,0,0,0,0,0,0,0,0,1004,0,0,null
10198603,101,986,3,小貓手套,魅力氛圍的小貓手套,,10001203,204,1000000,0,0,null,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2004,0,0,0,0,0,0,0,0,0,0,1004,0,0,null
10298604,102,986,4,企鵝手套,可愛的企鵝手套,,10001203,205,1000000,0,0,null,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2004,0,0,0,0,0,0,0,0,0,0,1004,0,0,null
130110201,1301,102,1,金剛狼頭_男_亮橘色,特殊髮型_男_金剛狼頭_亮橘色,,10001100,38,0,0,0,null,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
130110202,1301,102,2,金剛狼頭_男_亮黃色,特殊髮型_男_金剛狼頭_亮黃色,,10001100,38,0,0,0,null,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
130110203,1301,102,3,金剛狼頭_男_玫瑰紅,特殊髮型_男_金剛狼頭_玫瑰紅,,10001100,38,0,0,0,null,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
130110204,1301,102,4,金剛狼頭_男_棕色,特殊髮型_男_金剛狼頭_棕色,,10001100,38,0,0,0,null,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
130110205,1301,102,5,金剛狼頭_男_孔雀綠,特殊髮型_男_金剛狼頭_孔雀綠,,10001100,38,0,0,0,null,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
130110206,1301,102,6,金剛狼頭_男_鋼藍色,特殊髮型_男_金剛狼頭_鋼藍色,,10001100,38,0,0,0,null,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
130110209,1301,102,9,金剛狼頭_男_黑色,特殊髮型_男_金剛狼頭_黑色,,10001100,38,0,0,0,null,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
130110250,1301,102,50,金剛狼頭_男_水藍色,特殊髮型_男_金剛狼頭_水藍色,,10001100,38,0,0,0,null,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
130110251,1301,102,51,金剛狼頭_男_珍珠白,特殊髮型_男_金剛狼頭_珍珠白,,10001100,38,0,0,0,null,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
130210201,1302,102,1,長襪子皮皮小辮子_女_亮橘色,特殊髮型_女_長襪子皮皮小辮子_亮橘色,,10001100,38,0,0,0,null,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
