ID,_ItemID1,_ItemID2,_ItemID3,_ItemID4,_ItemID5,_ItemID6,_ItemID7,_ItemID8,_ItemID9,_ItemID10,_ItemID11,_ItemID12,_ItemID13,_ItemID14,_ItemID15,_ItemID16,_ItemID17,_ItemID18,_ItemID19,_ItemID20
327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,150162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70008,70008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70011,70011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70012,70012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140064,140064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140065,140065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140066,140066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140067,140067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140068,140068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140069,140069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140070,140070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141001,141001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141002,141002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141003,141003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141004,141004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141005,141005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141006,141006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141007,141007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141008,141008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141009,141009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141010,141010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141011,141011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141012,141012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141013,141013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141014,141014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141015,141015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141016,141016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141017,141017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141018,141018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141019,141019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141020,141020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001,1000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000002,1000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000001,3010001,3020001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000002,3010002,3020002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000003,3010003,3020003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000004,3010004,3020004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000005,3010005,3020005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000006,3010006,3020006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000007,3010007,3020007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000008,3010008,3020008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000009,3010009,3020009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000010,3010010,3020010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000011,3010011,3020011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000012,3010012,3020012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000013,3010013,3020013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000014,3010014,3020014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000015,3010015,3020015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000016,3010016,3020016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000017,3010017,3020017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000018,3010018,3020018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000019,3010019,3020019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000020,3010020,3020020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000021,3010021,3020021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100003,3100103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200001,3030001,3040001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200002,3030002,3040002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200003,3030003,3040003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200004,3030004,3040004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200005,3030005,3040005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200006,3030006,3040006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200007,3030007,3040007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200008,3030008,3040008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200009,3030009,3040009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200010,3030010,3040010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200011,3030011,3040011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200012,3030012,3040012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200013,3030013,3040013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200014,3030014,3040014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200015,3030015,3040015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200016,3030016,3040016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200017,3030017,3040017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200018,3030018,3040018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200019,3030019,3040019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200020,3030020,3040020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200021,3030021,3040021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000001,4000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000002,4000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000003,4000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000004,4000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070112,4070112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000001,5010001,5020001,5030001,5040001,5050001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000002,5010002,5020002,5030002,5040002,5050002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000003,5010003,5020003,5030003,5040003,5050003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000004,5010004,5020004,5030004,5040004,5050004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000005,5010005,5020005,5030005,5040005,5050005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000006,5010006,5020006,5030006,5040006,5050006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000007,5010007,5020007,5030007,5040007,5050007,5060007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000008,5010008,5020008,5030008,5040008,5050008,5060008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000009,5010009,5020009,5030009,5040009,5050009,5060009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000010,5010010,5020010,5030010,5040010,5050010,5060010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000011,5010011,5020011,5030011,5040011,5050011,5060011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000012,5010012,5020012,5030012,5040012,5050012,5060012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000013,5010013,5020013,5030013,5040013,5050013,5060013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000014,5010014,5020014,5030014,5040014,5050014,5060014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000015,5010015,5020015,5030015,5040015,5050015,5060015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000001,6010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000012,6000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000015,6000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000016,6000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000017,6000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000018,6000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000006,7000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000007,7000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000010,7000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000011,7000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000135,7000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000162,7000162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000163,7000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000164,7000164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000165,7000165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000166,7000166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000167,7000167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000600,7000600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000700,7000700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7030005,7030005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060001,7060001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060002,7060002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060003,7060003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060004,7060004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060005,7060005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7070001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7220110,150161,7120001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260900,150163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260901,150163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260950,150161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7270400,150161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7280001,7180001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7990007,7990401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7990008,7990402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999901,7999901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999996,7990499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999997,7990399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999998,7990299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000001,8000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000002,8000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000003,8000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000004,8000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000005,8000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000006,8000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000007,8000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000008,8000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000009,8000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000010,8000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000011,8000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000012,8000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000013,8000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000014,8000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000015,8000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000016,8000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000017,8000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000018,8000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000019,8000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000001,9000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000002,9000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000003,9000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000004,9000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000005,9000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000006,9000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000009,9000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000010,9000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9100000,9100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9100031,9100031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200001,9270001,9210001,9220001,9230001,9240001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200002,9270002,9210002,9220002,9230002,9240002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200003,9270003,9210003,9220003,9230003,9240003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200004,9270004,9210004,9220004,9230004,9240004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200005,9270005,9210005,9220005,9230005,9240005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200006,9270006,9210006,9220006,9230006,9240006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200007,9270007,9210007,9220007,9230007,9240007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200008,9270008,9210008,9220008,9230008,9240008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200009,9270009,9210009,9220009,9230009,9240009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
