ID,_Description,_inventory1,_inventorycount1,_inventory2,_inventorycount2,_inventory3,_inventorycount3,_inventory4,_inventorycount4,_inventory5,_inventorycount5,_Consumption_ITEMID1-1,_Consumption_ITEMCount1-1,_Consumption_ITEMID1-2,_Consumption_ITEMCount1-2,_Error_Message1-1,_Error_Type1-1,_Error_Message1-2,_Error_Type1-2,_Consumption_ITEMID2-1,_Consumption_ITEMCount2-1,_Consumption_ITEMID2-2,_Consumption_ITEMCount2-2,_Error_Message2-1,_Error_Type2-1,_Error_Message2-2,_Error_Type2-2,_Consumption_ITEMID3-1,_Consumption_ITEMCount3-1,_Consumption_ITEMID3-2,_Consumption_ITEMCount3-2,_Error_Message3-1,_Error_Type3-1,_Error_Message3-2,_Error_Type3-2,_NoticeID,_ItemConsumeCheck
190144655,?? ?? ????,1,1,2,1,3,1,4,1,5,1,190144655,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144656,??? ?? ??,1,1,2,1,3,1,4,1,5,1,190144656,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144664,??? ?? ?? ?? ??,1,1,2,2,3,1,4,3,5,1,190144664,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144665,??? ?? ?? ???? ??,1,1,2,1,3,1,4,1,5,5,190144665,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144666,??? ?? ?? ?? ?? ??,1,5,2,1,3,1,4,1,5,1,190144666,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144667,??? ?? ?? ?? ??,1,1,2,4,3,1,4,1,5,1,190144667,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144668,??? ?? ?? ???(30?),1,4,2,1,3,1,4,1,5,1,190144668,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144557,?? ?? ???? ?? ??,1,1,2,1,3,1,4,3,5,1,190144557,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144669,???? ????,1,1,2,4,3,1,4,1,5,1,190144669,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144682,??? ??,1,1,2,1,3,1,4,1,5,1,190144682,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190194511,?? ??,1,1,2,1,3,1,4,1,5,1,190194511,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144670,??? ??? ???,1,1,2,1,3,1,4,1,5,1,190144670,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144671,??? ?? ??,1,1,2,1,3,1,4,1,5,1,190144671,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144672,??? ??? ????,1,1,2,1,3,1,4,2,5,1,190144672,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144673,??? ??(30?) ???,1,1,2,1,3,1,4,1,5,1,190144673,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144686,?? ???,1,1,2,1,3,1,4,1,5,1,190144686,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144689,??? ?? ??,1,1,2,1,3,1,4,1,5,1,190144689,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144690,??? ??,1,1,2,1,3,1,4,1,5,1,190144690,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144693,??? ???? ??? ?? Ⅲ,1,1,2,1,3,1,4,1,5,1,190144693,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144694,???? ??? ??,1,5,2,1,3,1,4,1,5,1,190144694,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144695,195Lv. ?? ??,1,1,2,2,3,1,4,2,5,1,190144695,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144696,???? ?? ???,1,1,2,1,3,1,4,1,5,1,190144696,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144692,?? ??,1,1,2,1,3,1,4,1,5,1,190144692,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144698,?? ?? ??,1,1,2,1,3,1,4,1,5,1,190144698,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144699,??? ?? ?? ??,1,1,2,1,3,1,4,2,5,1,190144699,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190172201,?? ??(??1),1,1,2,1,3,1,4,1,5,1,190172201,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144701,??? ?? ??(30?),1,1,2,1,3,1,4,1,5,1,190144701,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144771,?? ??? ???,1,1,2,1,3,1,4,1,5,1,190144771,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144772,??? ???? +6 ??,1,1,2,1,3,1,4,1,5,1,190144772,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144770,?? ?? ??,1,1,2,1,3,1,4,1,5,1,190144770,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144804,??? ??? ?? ??,1,1,2,1,3,1,4,1,5,1,190144804,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144818,??? ?? ?? Ⅸ,1,1,2,1,3,1,4,1,5,1,190144818,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144819,??? ???,1,1,2,1,3,1,4,1,5,1,190144819,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144820,?? ?? ?? ??? [???],1,1,2,1,3,1,4,1,5,1,190144820,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144822,??? ???(30?) ???,1,1,2,1,3,1,4,1,5,1,190144822,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144834,??? ?? ??(???),1,1,2,1,3,1,4,1,5,1,190144834,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144845,??? ????? ?(???),1,1,2,1,3,1,4,1,5,1,190144845,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144848,???? ?? ? ??,1,1,2,1,3,1,4,1,5,1,190144848,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144846,???? ???? ?? ??,1,1,2,1,3,1,4,1,5,1,190144846,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144847,???? ???? ?? ??,1,1,2,1,3,1,4,1,5,1,190144847,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144850,??? ?? ?? X,1,1,2,1,3,1,4,2,5,1,190144850,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144851,?? ??? ???,1,1,2,1,3,1,4,1,5,1,190144851,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144852,???? ?? ?? + 6(30?) ???,1,1,2,1,3,1,4,1,5,1,190144852,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144853,??? ???(30?) ???,1,1,2,1,3,1,4,1,5,1,190144853,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144854,??? ??? ?? ??(???),1,1,2,1,3,1,4,1,5,1,190144854,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144855,??? ??(???),1,1,2,1,3,1,4,1,5,1,190144855,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144856,????! ????(???),1,1,2,1,3,1,4,1,5,1,190144856,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144857,???? ?? ?? ??(???),1,5,2,1,3,1,4,1,5,1,190144857,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190196439,???? ???? ??,1,1,2,1,3,1,4,1,5,1,190196439,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144858,??? ??? ???,1,1,2,1,3,1,4,1,5,1,190144858,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144859,???? ??? ?? ??(???),1,1,2,1,3,1,4,1,5,1,190144859,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144882,??? ??,1,1,2,1,3,1,4,1,5,1,190144882,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144883,??? ?? ???,1,1,2,1,3,1,4,1,5,1,190144883,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144884,??? ??? [???],1,1,2,1,3,1,4,1,5,1,190144884,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144886,?? ????? ??I(???),1,2,2,1,3,1,4,1,5,1,190144886,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144887,?? ????? ??II(???),1,2,2,1,3,1,4,1,5,1,190144887,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144888,?? ????? ??III(???),1,2,2,1,3,1,4,1,5,1,190144888,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144889,???? ?? ??I(???),1,3,2,1,3,1,4,1,5,1,190144889,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144890,???? ?? ??II(???),1,3,2,1,3,1,4,1,5,1,190144890,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144891,???? ?? ??III(???),1,3,2,1,3,1,4,1,5,1,190144891,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144896,???? ????,1,1,2,1,3,1,4,1,5,1,190144896,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144897,???? ???? ????,1,1,2,1,3,1,4,1,5,1,190144897,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144893,GM??? ???? ??(???),1,1,2,1,3,1,4,1,5,1,190144893,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144909,GM??? ???? ??(???),1,1,2,1,3,1,4,1,5,1,190144909,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144892,???? ???? ?? ??(???),1,1,2,1,3,1,4,3,5,1,190144892,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144910,??? ? ?? I,1,4,2,1,3,1,4,1,5,1,190144910,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144911,??? ? ?? II,1,5,2,1,3,1,4,1,5,1,190144911,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144912,?? ??(30?) ???,1,1,2,1,3,1,4,1,5,1,190144912,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144917,??? ? ????? ???(???),1,1,2,1,3,1,4,1,5,1,190144917,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144919,???? ?? +6 ???,1,1,2,1,3,1,4,1,5,1,190144919,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144920,???? ?? ???,1,1,2,1,3,1,4,1,5,1,190144920,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144985,+15 ?? ???? ???? ??,1,1,2,1,3,1,4,1,5,1,190144985,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144991,??? ??? ?? ??,1,3,2,1,3,1,4,1,5,1,190144991,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190180635,?? ?? ???,1,1,2,5,3,1,4,1,5,1,190180635,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145023,???? ?? ??? ??(???),1,1,2,1,3,1,4,1,5,1,190145023,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145021,??? ?? II,1,1,2,1,3,1,4,1,5,1,190145021,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144989,??? ?? ?? 11,1,1,2,1,3,1,4,2,5,1,190144989,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144992,??? ???,1,1,2,1,3,1,4,1,5,1,190144992,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144993,????? ??+6(30?) ??,1,1,2,1,3,1,4,1,5,1,190144993,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144990,???? ??? [???],1,1,2,1,3,1,4,1,5,1,190144990,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190144999,10?? ??? ?? ??,1,1,2,1,3,1,4,1,5,1,190144999,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145019,??? ??? ?? ??,1,3,2,1,3,1,4,1,5,1,190145019,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145020,★ 2016 ?? ?? ??? ★,1,1,2,3,3,1,4,2,5,1,190145020,1,190145024,1,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145025,??? ??? ?? ??,1,5,2,1,3,1,4,1,5,1,190145025,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145012,10?? ???? ??,1,1,2,1,3,1,4,1,5,1,190145012,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145013,10?? FX?? ?? ??,1,1,2,1,3,1,4,1,5,1,190145013,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144994,??? ?? ????? ?? ?? Ⅰ,1,2,2,1,3,1,4,1,5,1,190144994,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144995,??? ?? ????? ?? ?? Ⅱ,1,2,2,1,3,1,4,1,5,1,190144995,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190144996,??? ?? ????? ?? ?? Ⅲ,1,2,2,1,3,1,4,1,5,1,190144996,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145028,??? ??? ???? ??,1,1,2,1,3,1,4,1,5,5,190145028,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145008,?? ???? ?? ?? ??,1,1,2,1,3,1,4,1,5,1,190145008,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145009,10?? ???? ?? ??,1,1,2,1,3,1,4,1,5,1,190145009,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145010,??? GM?? ?? ??,1,1,2,1,3,1,4,1,5,1,190145010,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145011,10?? ?? ??,1,1,2,1,3,1,4,1,5,1,190145011,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145030,10?? ??! ????~ ?? ??,1,5,2,1,3,1,4,1,5,1,190145030,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145031,10?? ??! ????~ ?? ??,1,1,2,1,3,1,4,2,5,1,190145031,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145014,??? ??? ??? ?? ★★ (30?) ???,1,1,2,1,3,1,4,1,5,1,190145014,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145015,??? ??? ??(30?) ???,1,1,2,1,3,1,4,1,5,1,190145015,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145016,??? ??? ?? ??(30?) ???,1,1,2,1,3,1,4,1,5,1,190145016,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145017,??? ??? ???(30?) ???,1,1,2,1,3,1,4,1,5,1,190145017,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145018,??? ??? ???(30?) ???,1,1,2,1,3,1,4,1,5,1,190145018,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145037,????? ??+6 ??,1,1,2,1,3,1,4,1,5,1,190145037,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145038,??? ?? ?? 12,1,1,2,1,3,1,4,2,5,1,190145038,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145041,???? ????,1,1,2,1,3,1,4,1,5,1,190145041,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145042,??? ?? ??,1,3,2,1,3,1,4,1,5,1,190145042,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145044,?? ???,1,1,2,1,3,1,4,1,5,1,190145044,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145072,??? ??? [???],1,1,2,1,3,1,4,1,5,1,190145072,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145073,?????,1,1,2,1,3,1,4,1,5,1,190145073,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145074,???,1,1,2,1,3,1,4,1,5,1,190145074,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145075,??? ?? ??,1,1,2,1,3,1,4,1,5,1,190145075,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145076,??? ?? ??,1,1,2,1,3,1,4,1,5,1,190145076,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145088,??? ????(30?) ??,1,4,2,1,3,1,4,1,5,1,190145088,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145089,???? ?? +6 ???,1,1,2,1,3,1,4,1,5,1,190145089,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145090,??? ???,1,1,2,1,3,1,4,1,5,1,190145090,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145091,??? ?? ??? ???? ??,1,1,2,1,3,1,4,1,5,1,190145091,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145092,??? ??? ??,1,3,2,1,3,1,4,1,5,1,190145092,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145093,??? ??,1,1,2,1,3,1,4,1,5,1,190145093,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145094,????? ?? ???,1,1,2,1,3,1,4,1,5,1,190145094,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145173,??! 200?? ?? ??,1,1,2,1,3,1,4,4,5,1,190145173,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145174,??! 205?? ?? ??,1,1,2,1,3,1,4,4,5,1,190145174,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145192,??? ?? ??,1,1,2,1,3,1,4,1,5,1,190145192,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145193,??? ??? ?? ??,1,1,2,1,3,1,4,1,5,1,190145193,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145190,???? ?? ?? ??(???),1,1,2,1,3,1,4,1,5,1,190145190,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145191,???? ?? ?? ??(???),1,1,2,1,3,1,4,1,5,1,190145191,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145187,?? ?? ?? ???? ??,1,1,2,1,3,1,4,2,5,1,190145187,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145179,Winter ??1 ?? ??,1,1,2,1,3,1,4,1,5,1,190145179,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145202,Winter ??2 ?? ??,1,1,2,1,3,1,4,1,5,1,190145202,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145188,?? ?? ?? ???? ??? I,1,3,2,1,3,1,4,1,5,1,190145188,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145189,?? ?? ?? ???? ??? II,1,3,2,1,3,1,4,1,5,1,190145189,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145197,GM??? ??? ??,1,1,2,1,3,1,4,1,5,1,190145197,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145198,GM???? ??? ??,1,1,2,1,3,1,4,1,5,1,190145198,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145199,GM??? ??? ??,1,1,2,1,3,1,4,1,5,1,190145199,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145201,GM??? ??? ??,1,1,2,1,3,1,4,1,5,1,190145201,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145211,Hot & Fun ???,1,1,2,1,3,1,4,4,5,1,190145211,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145212,???? ?? ???[???],1,1,2,1,3,1,4,3,5,1,190145212,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145213,??? ????(30?) ???,1,1,2,1,3,1,4,1,5,1,190145213,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145214,??? ???? ??,1,1,2,1,3,1,4,1,5,1,190145214,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145215,??? ??? ??? ??,1,3,2,1,3,1,4,1,5,1,190145215,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145216,??? ??? ?? ??,1,4,2,1,3,1,4,1,5,1,190145216,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145218,????? ???,1,1,2,1,3,1,4,1,5,1,190145218,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145224,??? ?? ?? 13,1,1,2,1,3,1,4,2,5,1,190145224,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145225,?? ???,1,1,2,1,3,1,4,1,5,1,190145225,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145228,2017? ??? ?? ???? ??,1,1,2,1,3,1,4,1,5,1,190145228,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145229,?? ?? ?? ??,1,1,2,1,3,1,4,1,5,1,190145229,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145230,??? ?? ?? ?? (30?),1,4,2,1,3,1,4,1,5,1,190145230,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145231,??? ?? ?? ?? (30?),1,4,2,1,3,1,4,1,5,1,190145231,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145232,?? ?? ??,1,1,2,1,3,1,4,1,5,1,190145232,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145233,??,1,1,2,1,3,1,4,1,5,1,190145233,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145234,???,1,1,2,1,3,1,4,1,5,1,190145234,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145235,??? ?? ?? ??,1,1,2,1,3,1,4,1,5,1,190145235,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145236,??? ?? ?? ??,1,1,2,1,3,1,4,1,5,1,190145236,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145238,????,1,1,2,1,3,1,4,1,5,1,190145238,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145237,???? ??? ?? ??,1,1,2,1,3,1,4,1,5,1,190145237,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145241,??? ??? ??(30?) ???,1,1,2,1,3,1,4,1,5,1,190145241,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145242,?? ??? ???,1,1,2,1,3,1,4,1,5,1,190145242,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145243,????? ????,1,1,2,1,3,1,4,1,5,1,190145243,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145244,??? ??,1,1,2,1,3,1,4,1,5,1,190145244,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145245,??? ??,1,1,2,1,3,1,4,1,5,1,190145245,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145246,??? ??,1,1,2,1,3,1,4,1,5,1,190145246,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145247,????,1,1,2,1,3,1,4,1,5,1,190145247,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145275,?????? ? ???,1,1,2,1,3,1,4,1,5,1,190145275,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,17000001,1
190145276,??? ?? ??,1,1,2,1,3,1,4,1,5,1,190145276,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145278,??? ?? ??,1,1,2,1,3,1,4,1,5,1,190145278,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
190145279,??? ?? ??,1,1,2,1,3,1,4,1,5,1,190145279,1,0,0,,0,,0,0,0,0,0,,0,,0,0,0,0,0,,0,,0,0,1
