ID,_Icon1,_IconIndex1,_Place_Info1,_NPC_Info1,_Icon2,_IconIndex2,_Place_Info2,_NPC_Info2,_Talk1,_Talk2,_Purpose,_Accept_Message,_Accept_Image,_Complete_Message,_Complete_Image,_City_Name,_Mission_OnOff1,_Mission_OnOff2,_Mission_OnOff3,_Mission_OnOff4,_Quest_BaseLV,_Quest_Kind,_Quest_Guidegroup,_Quest_Npcposition,_Quest_Purpseposition,_Quest_Next,_Quest_Guidediable,_Quest_DifficultyLV,_Mission_Note1,_Npc_Talk1,_Npc_Talk2,_Npc_Talk3,_Npc_Talk4
184102316,10005000,29,癩蛤蟆村落,蓮兒,10005000,29,癩蛤蟆村落,蓮兒,天蛾人當中，也有一些直接對抗過大癩蛤蟆的傢伙。,那些傢伙叫憤怒的天蛾人…不知道他們哪來的力量與大癩蛤蟆對抗。你能偷偷打聽下嗎?,"於""癩蛤蟆樹林""消滅[憤怒的天蛾人]，並向位於""癩蛤蟆村落""的[蓮兒]報告。",拜託了…為了我們，真的拜託你了。,0,呼嗚…。這件事什麼時候才會結束啊…。,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102317,10005000,29,癩蛤蟆村落,蓮兒,10005000,29,癩蛤蟆村落,蓮兒,雖然不知道是從那裡進去的，但偏偏好像就在島的內部。,因為會給村莊帶來威脅，如果看到的話拜託你消滅他。,"於""癩蛤蟆樹林""消滅[鷹身女妖]，並向位於""癩蛤蟆村落""的[蓮兒]報告。",那就拜託你了。,0,謝謝你。多虧你，事情似乎變得容易些了。,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102318,10005000,29,癩蛤蟆村落,蓮兒,10005000,29,癩蛤蟆村落,蓮兒,生氣的天娥人如果在這裡有很重視的東西，也許有辦法擺脫大癩蛤蟆。,可以偷偷拿去給憤怒的天蛾人嗎?,"於""癩蛤蟆樹林""消滅[憤怒的天蛾人]並獲得<花粉藥瓶>。之後向位於""癩蛤蟆村落""的[蓮兒]報告。",你願意幫忙嗎?,0,真是沒完沒了。,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102319,10005000,28,癩蛤蟆村落,芙蓉,10005000,28,癩蛤蟆村落,芙蓉,據說，花子就用它那難堪的嘴唇，奪去村裡小夥們的嘴唇……,噁心的嘴唇是從哪裡伸出來的…你趁此機會好好教訓它吧。,"於""癩蛤蟆山""消滅[花子]，並向位於""癩蛤蟆村落""的[芙蓉]報告。",那張嘴弄哭了多少男子啊…。,0,真感謝你。我總算可以放心了。,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102320,10005000,28,癩蛤蟆村落,芙蓉,10005000,28,癩蛤蟆村落,芙蓉,癩蛤蟆山裡，會出現叫食人樹的魔鬼。它總是突然顯現出來，讓人們驚嚇。,我是很容易被嚇到的類型，所以很怕很怕很怕鬼。,"於""癩蛤蟆山""消滅[食人樹]，並向位於""癩蛤蟆村落""的[芙蓉]報告。",那就拜託你了。,0,事情真的沒完沒了啊。謝謝你。,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102321,10005000,28,癩蛤蟆村落,芙蓉,10005000,28,癩蛤蟆村落,芙蓉,癩蛤蟆山深處有許多生平第一次見到的怪奇魔物們。,其中最奇怪的是蜥蜴人怪…跟別的比起來真是奇怪無比。,"於""癩蛤蟆山""消滅[蜥蜴人]，並向位於""癩蛤蟆村落""的[芙蓉]報告。",如果是冒險家，一定可以抓到的。,0,這一路上不會覺得艱險嗎?,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102322,10005000,28,癩蛤蟆村落,芙蓉,10005000,28,癩蛤蟆村落,芙蓉,不知何時開始異國的青年好像開始停留，真的是很少見又奇怪的事。,好像在做壞事，可以去幫我看一下嗎?,"於""癩蛤蟆山""消滅[拉巴娜]，並向位於""癩蛤蟆村落""的[芙蓉]報告。",請務必要查出來。,0,事情比想像中簡單啊。,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102323,10005000,28,癩蛤蟆村落,芙蓉,10005000,28,癩蛤蟆村落,芙蓉,蜥蜴人舔著它那噁心的舌頭，胡亂攻擊人導致人們受傷。,特別是尾巴的力量非常大，只要一移動連石頭都可以破壞。把尾巴剪斷如何?這樣不知道會不會變的安靜一點…。,"於""癩蛤蟆山""消滅[蜥蜴人]並獲得<蜥蜴人尾比>。之後向位於""癩蛤蟆村落""的[芙蓉]報告。",那就拜託你了。,0,這一路上不會覺得艱險嗎?,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102324,10005000,33,癩蛤蟆村落,梨花,10005000,33,癩蛤蟆村落,梨花,我知道你是為了幫助村莊的人們才會在這裡的。,有點事想麻煩你可以嗎?請幫我消滅癩蛤蟆洞穴的藍豺狼獸。,"於""癩蛤蟆洞穴""消滅[藍豺狼獸]，並向位於""癩蛤蟆村落""的[梨花]報告。",要是覺得辛苦，也可以放棄。,0,果然厲害。,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102325,10005000,33,癩蛤蟆村落,梨花,10005000,33,癩蛤蟆村落,梨花,我知道你是為了幫助村莊的人們才會在這裡的。,受到邪惡的詛咒而變成綠豺狼獸的魔物…。好像除了消滅以外也無法使他恢復原樣，拜託你了。,"於""癩蛤蟆洞穴""消滅[綠豺狼獸]，並向位於""癩蛤蟆村落""的[梨花]報告。",女孩，那就拜託你了。,0,謝謝。,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102326,10005000,33,癩蛤蟆村落,梨花,10005000,33,癩蛤蟆村落,梨花,或許在癩蛤蟆洞穴有看到西方騎士嗎?,那位騎士被大癩蛤蟆舔過就墮落了。偶爾會恢復神智，每當此時都會一直拜託殺死他以求解脫，因為唯一能從詛咒裡解脫的方法就只有死亡。,"於""癩蛤蟆洞穴""消滅[圓桌武士]，並向位於""癩蛤蟆村落""的[梨花]報告。",要是覺得辛苦，也可以放棄。,0,你幫了很大的忙。,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102327,10005000,33,癩蛤蟆村落,梨花,10005000,33,癩蛤蟆村落,梨花,為何西方的人們會進來呢?,發生了什麼事，我們能打聽的範圍有限。你可以幫忙打聽一下嗎?,"於""癩蛤蟆洞穴""消滅[天雷魔劍]，並向位於""癩蛤蟆村落""的[梨花]報告。",女孩，那就拜託你了。,0,果然厲害。,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102328,10005000,33,癩蛤蟆村落,梨花,10005000,33,癩蛤蟆村落,梨花,很想知道，圓桌武士中上大癩蛤蟆詭計的原因。,我想調查一下圓桌武士配戴的盔甲碎片，能幫下忙嗎?,"於""癩蛤蟆洞穴""消滅[圓桌武士]並獲得<圓桌武士盔甲碎片>。之後向位於""癩蛤蟆村落""的[梨花]報告。",要是覺得辛苦，也可以放棄。,0,謝謝。,0,12,1,1,1,1,102,副本,2,117,117,0,0,102,,0,0,0,0
184102401,10005000,176,天門,小藍,10005000,118,亞特蘭提斯,歐瑟,天門是神仙們居住的地方，有一個門的地方。具有資格的人才能進入的地方…。,如果去的話將會看到小藍的仙人。我也是只聽過他的名字而已。,"於""天門""與[小藍]對話。",那麼下次再見了。,0,是外部人士啊。快請進。,0,16,1,1,1,1,116,一般,2,67,137,0,0,116,,0,0,0,0
184102402,10005000,118,亞特蘭提斯,歐瑟,10005000,176,天門,小藍,如果碰到頭髮長得能纏繞好幾圈身體的女人…。,可能會有叫做妖娘娘的魔物，請小心。,"於""金蘭雲系""消滅[妖娘娘]，並向位於""亞特蘭提斯""的[亞瑟]報告。",拜託了。你有很不錯的眼光。,0,真是太厲害了。,0,16,1,1,1,1,116,一般,2,137,136,0,0,116,,0,0,0,0
184102403,10005000,118,亞特蘭提斯,歐瑟,10005000,176,天門,小藍,窮奇的存在是當世界變的亂時才會出現。,這麼看來金蘭雲系充滿火爆窮奇的樣子，也許是在警告正走上歪路的人們。,"於""金蘭雲系""消滅[火爆窮奇]，並向位於""亞特蘭提斯""的[亞瑟]報告。",別太勉強，適當地完成也沒關係。,0,前人如此操心的事居然就這樣解決了，還真是驚人。,0,16,1,1,1,1,116,一般,2,137,136,0,0,116,,0,0,0,0
184102404,10005000,118,亞特蘭提斯,歐瑟,10005000,176,天門,小藍,金蘭雲系的牡丹燈籠可不像魔物呀，嬌弱得像朵花怎麼會……,也許背後會有驚險的事情，要不你去看看?呵呵，小心總沒有壞事。,"於""金蘭雲系""消滅[牡丹燈籠]，並向位於""亞特蘭提斯""的[亞瑟]報告。",拜託了。你有很不錯的眼光。,0,真是太厲害了。,0,16,1,1,1,1,116,一般,2,137,136,0,0,116,,0,0,0,0
184102405,10005000,118,亞特蘭提斯,歐瑟,10005000,176,天門,小藍,這裡的事應該是仙人自已解決，求助他人有點丟臉。,回到都市的話，這裡的事就不用再費心了，他們會自已看著辦的。,"於""亞特蘭提斯""與[亞瑟]對話。",別太勉強，適當地完成也沒關係。,0,前人如此操心的事居然就這樣解決了，還真是驚人。,0,16,1,1,1,1,116,一般,2,137,136,0,0,116,,0,0,0,0
184102406,10005000,176,天門,小藍,10005000,176,天門,小藍,仙界的結界已經不是無力的場所了，叫做阿修羅王的人已進侵略了金蘭雲系某處。,託你的福很多魔物都現身了…。不好意思，可以和他較量一下嗎?你好像和他勢力不相上下…。,"於""飛空部""與[阿修羅王]，並向位於""金蘭雲系""的[小藍]報告。",拜託了。你有很不錯的眼光。,0,真是太厲害了。真沒想到事情會這麼順利解決。,0,16,1,1,1,1,116,副本,2,137,136,0,0,116,,0,0,0,0
184102501,10005000,56,奧亦奇,塔莫里,10005000,118,亞特蘭提斯,歐瑟,最近聽說奧亦奇很吵鬧的事。如果要去的話，請小心。,,"於""奧亦奇""與[塔莫里]對話。",那麼下次再見了。,0,好久不見。這段期間過得好嗎?,0,4,1,1,1,1,119,一般,2,67,20,0,0,119,,0,0,0,0
184102502,10005000,118,亞特蘭提斯,歐瑟,10005000,56,奧亦奇,塔莫里,貓頭鷹城的忍者中，青巾盜賊是屬最初級忍者…。,但也別小看他們。會使用相當狡猾的手段來擾亂對方，和他們較量一次確認看看實力如何?,"於""貓頭鷹城""消滅[青巾盜賊]，並向位於""亞特蘭提斯""的[亞瑟]報告。",我再說一次，他們絕對是不容小覷的傢伙。,0,我已經聽說過你活躍的表現了。果然厲害。,0,4,1,1,1,1,119,一般,2,20,43,0,0,119,,0,0,0,0
184102503,10005000,118,亞特蘭提斯,歐瑟,10005000,56,奧亦奇,塔莫里,這陣子紫巾盜賊的數量減少了許多，數量本來非常多，怎麼會變成這樣有點煩悶。,為了不使他們出現，求助奧亦奇的幫助就可以了。,"於""貓頭鷹城""消滅[紫巾盜賊]，並向位於""亞特蘭提斯""的[亞瑟]報告。",請務必小心。,0,多虧你，騷亂已經平息多了。,0,4,1,1,1,1,119,一般,2,20,43,0,0,119,,0,0,0,0
184102504,10005000,118,亞特蘭提斯,歐瑟,10005000,56,奧亦奇,塔莫里,有很多因為黑巾盜賊而受傷的村民。從失去父母的孩童到搶奪村民的財物為止…。,趁這個機會掃盪吧。人手有點不足，暫時一起同行如何?這樣的話會很歡迎。,"於""貓頭鷹城""消滅[黑巾盜賊]，並向位於""亞特蘭提斯""的[亞瑟]報告。",我再說一次，他們絕對是不容小覷的傢伙。,0,我已經聽說過你活躍的表現了。果然厲害。,0,4,1,1,1,1,119,一般,2,20,43,0,0,119,,0,0,0,0
184102505,10005000,118,亞特蘭提斯,歐瑟,10005000,56,奧亦奇,塔莫里,被赤巾盜賊殺害父母的孩子，下定決心要報仇的情況很多。,你如果去把那群赤巾盜賊消滅。我就去整理其它的。,"於""貓頭鷹城""消滅[赤巾盜賊]，並向位於""亞特蘭提斯""的[亞瑟]報告。",請務必小心。,0,多虧你，騷亂已經平息多了。,0,4,1,1,1,1,119,一般,2,20,43,0,0,119,,0,0,0,0
184102506,10005000,118,亞特蘭提斯,歐瑟,10005000,56,奧亦奇,塔莫里,如果我擊敗他們的首領如同白巾盜賊的話，應該會暫時變安靜吧…。,要試試看嗎?不容易的。,"於""貓頭鷹城""消滅[白巾盜賊]，並向位於""亞特蘭提斯""的[亞瑟]報告。",我再說一次，他們絕對是不容小覷的傢伙。,0,我已經聽說過你活躍的表現了。果然厲害。,0,4,1,1,1,1,119,一般,2,20,43,0,0,119,,0,0,0,0
184102507,10005000,118,亞特蘭提斯,歐瑟,10005000,56,奧亦奇,塔莫里,調查紫巾盜賊的物品就能掌握他們是如何將擁有的力量轉移後奪取的能力。,這段期間我也有認真收集，如果你也可以幫忙就太好了。,"於""貓頭鷹城""消滅[紫巾盜賊]並獲得<紫巾盜賊的標誌>。之後向位於""亞特蘭提斯""的[亞瑟]報告。",請務必小心。,0,多虧你，騷亂已經平息多了。,0,4,1,1,1,1,119,一般,2,20,43,0,0,119,,0,0,0,0
184102508,10005000,118,亞特蘭提斯,歐瑟,10005000,56,奧亦奇,塔莫里,已掌握到黑巾盜賊持有可疑物品的事。,需要那個東西。這樣的話就可以掌握情況到某種程度。,"於""貓頭鷹城""消滅[黑巾盜賊]並獲得<黑色卷軸>。之後向位於""亞特蘭提斯""的[亞瑟]報告。",我再說一次，他們絕對是不容小覷的傢伙。,0,我已經聽說過你活躍的表現了。果然厲害。,0,4,1,1,1,1,119,一般,2,20,43,0,0,119,,0,0,0,0
184102509,10005000,118,亞特蘭提斯,歐瑟,10005000,56,奧亦奇,塔莫里,已收到赤巾盜賊持有危險物品的報告。,由於那種危險的東西，導致人們受到痛苦所以為了不再發生這種情況，應該要出面才對。你不幫我嗎?,"於""貓頭鷹城""消滅[赤巾盜賊]並獲得<赤巾盜賊的標誌>。之後向位於""亞特蘭提斯""的[亞瑟]報告。",我再說一次，他們絕對是不容小覷的傢伙。,0,我已經聽說過你活躍的表現了。果然厲害。,0,4,1,1,1,1,119,一般,2,20,43,0,0,119,,0,0,0,0
184102510,10005000,118,亞特蘭提斯,歐瑟,10005000,56,奧亦奇,塔莫里,事情處理到某個程度回去也好。亞特蘭提斯嗎?,你回去的路上希望不要發生任何事，路上請小心。,"於""亞特蘭提斯""與[亞瑟]對話。",有機會的話，希望下次能再見。,0,你來啦。,0,4,1,1,1,1,119,一般,2,20,67,0,0,119,,0,0,0,0
184102601,10005000,122,地下暗渠,瑪利,10005000,118,亞特蘭提斯,歐瑟,要前往地下暗渠嗎?,地下暗渠在水族館附近，確認後再回去會比較好。,"於""地下暗渠""與[瑪利]對話。",那麼下次再見了。,0,有什麼事嗎?,0,57,1,1,1,1,124,一般,2,67,14,0,0,124,,0,0,0,0
184102602,10005000,122,地下暗渠,瑪利,10005000,122,地下暗渠,瑪利,啊，這裡的管理實在不行。只要出現縫隙就會被許多魔物侵入，管理上會非常辛苦。,特別是闊嘴怪，請幫我處理。呼嗚…。,"於""地下暗渠""消滅[闊嘴怪]，並向位於""地下暗渠""的[瑪利]報告。",你居然願意幫忙，我會期待的!,0,謝謝。托你的福，總算可以鬆一口氣了。,0,57,1,1,1,1,124,一般,2,14,14,0,0,124,,0,0,0,0
184102603,10005000,122,地下暗渠,瑪利,10005000,122,地下暗渠,瑪利,蝙蝠就像蝙蝠一樣非常非常多。該怎麼做真的要煩死了。,如果蝙蝠減少的話進入也會比較方便，可以幫我一下嗎?,"於""地下暗渠""消滅[地穴蝙蝠]，並向位於""地下暗渠""的[瑪利]報告。",要是覺得真的不行了，那就逃走吧。知道嗎?,0,哇…，真了不起。,0,57,1,1,1,1,124,一般,2,14,14,0,0,124,,0,0,0,0
184102604,10005000,122,地下暗渠,瑪利,10005000,122,地下暗渠,瑪利,這裡最麻煩困難的就是魔王哥布林。應該在他自已居住的地方，來這裡要做什麼…。,其實因為哥布林進去非常辛苦。拜託請幫我處理!麻煩你了!,"於""地下暗渠""消滅[魔王哥布林]，並向位於""地下暗渠""的[瑪利]報告。",要是覺得真的不行了，那就逃走吧。知道嗎?,0,謝謝。托你的福，總算可以鬆一口氣了。,0,57,1,1,1,1,124,一般,2,14,14,0,0,124,,0,0,0,0
184102701,10005000,124,水族館,安娜史塔莎,10005000,118,亞特蘭提斯,歐瑟,你說要去水族館嗎?剛好安娜史塔莎市長的出差車會去水族館。,如果有事情要辦，那麼幫一下安娜史塔莎市長的工作如何?,"於""水族館""與[安娜史塔莎]對話。",那麼下次再見了。,0,來水族館有什麼事嗎?,0,58,1,1,1,1,124,一般,2,67,85,0,0,124,,0,0,0,0
184102702,10005000,124,水族館,安娜史塔莎,10005000,118,亞特蘭提斯,歐瑟,安全帽雖然有點小，但很沉重和堅固的殼一樣。,迴轉和突進的攻擊，比看起來的破壞力還要高。,"於""水族館""消滅[藍烏龜]，並向位於""水族館""的[安娜史塔莎]報告。",是個不簡單的對手。,0,辛苦你了。,0,58,1,1,1,1,124,一般,2,67,85,0,0,124,,0,0,0,0
184102703,10005000,124,水族館,安娜史塔莎,10005000,118,亞特蘭提斯,歐瑟,"以尖銳的刺武裝的河豚,不容易打敗","另外刺上有劇毒,希望你小心。","於""水族館""消滅[河豚]，並向位於""水族館""的[安娜史塔莎]報告。",請務必注意。,0,謝謝。,0,58,1,1,1,1,124,一般,2,67,85,0,0,124,,0,0,0,0
184102704,10005000,124,水族館,安娜史塔莎,10005000,118,亞特蘭提斯,歐瑟,"在水族館內部人魚居住的地方通稱""人魚房間""。在那裡除了人魚還有海豚族的海豚姑娘。",圓滾滾海豚是擔任人魚們的保鑣工作，這點非常麻煩。把水族館搞的更加混亂了。不管怎麼樣都是需要整頓的。,"於""水族館""消滅[圓滾滾海豚]，並向位於""水族館""的[安娜史塔莎]報告。",是個不簡單的對手。,0,辛苦你了。,0,58,1,1,1,1,124,一般,2,67,85,0,0,124,,0,0,0,0
184102705,10005000,124,水族館,安娜史塔莎,10005000,118,亞特蘭提斯,歐瑟,"水族館內部有著稱為""人魚房間""的地方。",聽說人魚公主比想像中還要暴力。請幫我確認。,"於""水族館""消滅[人魚公主]，並向位於""水族館""的[安娜史塔莎]報告。",請務必注意。,0,謝謝。,0,58,1,1,1,1,124,一般,2,67,85,0,0,124,,0,0,0,0
184102706,10005000,124,水族館,安娜史塔莎,10005000,118,亞特蘭提斯,歐瑟,海豚姑娘利用特殊的音波彼此交換意見。,為掌握圓滾滾海豚們的行為模式，聽說有一種特殊的東西可以把他們抓來。你可以幫我找找那個東西嗎?,"於""水族館""消滅[圓滾滾海豚]並獲得<海豚姑娘的音波珠>。之後向位於""水族館""的[安娜史塔莎]報告。",希望你小心。,0,辛苦你了。,0,58,1,1,1,1,124,一般,2,67,85,0,0,124,,0,0,0,0
184102707,10005000,124,水族館,安娜史塔莎,10005000,118,亞特蘭提斯,歐瑟,"人魚公主的鱗片是古代的秘藥,有著強烈的副作用，對不適合的人來說會如同死亡的味道，適合又能承受的人將可享受長生不老的東方故事。",但，有些未知的事需要確認。如果能找到人魚的鱗片就太好了。,"於""水族館""消滅[人魚公主]並獲得<人魚公主的魚鱗>。之後向位於""水族館""的[安娜史塔莎]報告。",請務必注意。,0,謝謝。,0,58,1,1,1,1,124,一般,2,67,85,0,0,124,,0,0,0,0
184102708,10005000,138,米德卡勒特,歐羅拉,10005000,124,水族館,安娜史塔莎,你要去米德卡勒特啊。希望你平安順利到達。,還有…，沒事。,"於""米德卡勒特""與[歐羅拉]對話。",……,0,你是第一次來米德卡勒特嗎?,0,60,1,1,1,1,124,一般,2,85,86,0,0,124,,0,0,0,0
184102800,10005000,143,彭哥列列車,科基莉亞,10005000,138,米德卡勒特,歐羅拉,一直往裡面走的話會有一條通往火車站的路。往那邊走就可以了。,,"於""火車站""與[科基莉亞]對話。",那麼下次再見了~,0,你好。,0,60,1,1,1,1,130,一般,2,86,48,0,0,130,,0,0,0,0
184102801,10005000,143,彭哥列列車,科基莉亞,10005000,143,彭哥列列車,科基莉亞,彭哥列列車裡有著叫做鈴噹，是非常兇猛的怪物。,帶動了一整群占領了整個列車進行破壞。呃，拜託你阻止他們繼續破壞下去。,"於""彭哥列列車""消滅[響尾蛇姑娘]，並向位於""火車站""的[科基莉亞]報告。",請小心。,0,托你的福，總算可以鬆一口氣了。,0,60,1,1,1,1,130,一般,2,48,48,0,0,130,,0,0,0,0
184102802,10005000,143,彭哥列列車,科基莉亞,10005000,143,彭哥列列車,科基莉亞,彭哥列列車前往的每個地區，打算傳達亞斯卡勒特的科學文明，但計畫稍微出了點差錯。,就是因為占領彭哥列列車的那些怪物們吧。沒辦法抓住那些蒙面仙人掌精嗎?,"於""彭哥列列車""消滅[蒙面仙人掌精]，並向位於""火車站""的[科基莉亞]報告。",拜託你了。,0,辛苦你了。列車內總算安靜了呢。,0,60,1,1,1,1,130,一般,2,48,48,0,0,130,,0,0,0,0
184102803,10005000,143,彭哥列列車,科基莉亞,10005000,143,彭哥列列車,科基莉亞,土撥鼠快槍手這樣暴動是個很大的問題。,仍然無法看到妥協的方法!唯一的辦法只有用武力鎮壓…。拜託了!,"於""彭哥列列車""消滅[土撥鼠快槍手]，並向位於""火車站""的[科基莉亞]報告。",請小心。,0,托你的福，總算可以鬆一口氣了。,0,60,1,1,1,1,130,一般,2,49,48,0,0,130,,0,0,0,0
184102804,10005000,143,彭哥列列車,科基莉亞,10005000,143,彭哥列列車,科基莉亞,兇猛的土撥鼠快槍手跳來跳去，占領列車經歷了非常大的苦難。,隻數也太多了…。齧齒類的繁殖力真是驚人。,"於""彭哥列列車""消滅[兇狠的土撥鼠快槍手]，並向位於""火車站""的[科基莉亞]報告。",拜託你了。,0,辛苦你了。列車內總算安靜了呢。,0,60,1,1,1,1,130,一般,2,48,48,0,0,130,,0,0,0,0
184102805,10005000,143,彭哥列列車,科基莉亞,10005000,143,彭哥列列車,科基莉亞,為占領列車有個很奇怪的女子。,冒險家你可以幫我一下嗎?,"於""彭哥列列車""消滅[吟遊詩人珍]，並向位於""火車站""的[科基莉亞]報告。",請小心。,0,托你的福，總算可以鬆一口氣了。,0,60,1,1,1,1,130,一般,2,49,48,0,0,130,,0,0,0,0
184102901,10005000,204,小章魚神殿,薩伊安,10005000,143,彭哥列列車,科基莉亞,謝謝你的幫助。這麼看來小章魚仙人的休息地小章魚神殿，你也去過了?,,"於""小章魚神殿""與[薩伊安]對話。",那麼下次再見了。,0,喔嗚，冒險家。真是太感謝你了，寶貝。,0,23,1,1,1,1,134,一般,2,48,146,0,0,134,,0,0,0,0
184102902,10005000,138,米德卡勒特,歐羅拉,10005000,204,小章魚神殿,薩伊安,在小章魚神殿的寶貝中有一個最髒非常髒的倉鼠果凍男孩。,倉鼠果凍如果在屋舍裡不安份的話，真的很令人擔心。,"請於""小章魚城中心街道""消滅[倉鼠果凍]，並向位於""米德卡勒特""的[歐羅拉]報告。",希望你能欣然接受宇宙大明星的請求。~,0,辛苦你了。你幫了很大的忙。,0,23,1,1,1,1,134,一般,2,146,146,0,0,134,,0,0,0,0
184102903,10005000,138,米德卡勒特,歐羅拉,10005000,204,小章魚神殿,薩伊安,有看到蒙面小章魚說的不肖之徒寶貝們嗎?,那些危險的寶貝在小章魚神殿裡，所以宇宙大明星薩伊安非常擔心啊。,"請於""小章魚城中心街道""消滅[蒙面小章魚]，並向位於""米德卡勒特""的[歐羅拉]報告。",寶貝~喔，親愛的?能這樣接受宇宙大明星的請求是家族的光榮啊。,0,事情順利結束，真是太好了。,0,23,1,1,1,1,134,一般,2,146,146,0,0,134,,0,0,0,0
184102904,10005000,138,米德卡勒特,歐羅拉,10005000,204,小章魚神殿,薩伊安,能消滅面具貓咪的小章…不，人就只有寶貝了。,薩伊安想親自處理，但是不能丟宇宙大明星的臉，所以替我除掉那些傢伙吧。,"請於""小章魚城中心街道""消滅[面具貓咪]，並向位於""米德卡勒特""的[歐羅拉]報告。",竟欣然接受宇宙大明星的請求，你要知道，這是你的榮幸啊。喔，寶貝。,0,辛苦你了。你幫了很大的忙。,0,23,1,1,1,1,134,一般,2,146,146,0,0,134,,0,0,0,0
184102905,10005000,138,米德卡勒特,歐羅拉,10005000,204,小章魚神殿,薩伊安,寶貝，喜歡貓咪嗎?這個小章魚神殿裡面有著叫做腳印貓咪的寶貝們。,不能被可愛的外表騙了啊!因為是非常危~險的寶貝們。,"請於""小章魚城中心街道""消滅[腳印貓咪]，並向位於""米德卡勒特""的[歐羅拉]報告。",寶貝~喔，親愛的?能這樣接受宇宙大明星的請求是家族的光榮啊。,0,事情順利結束，真是太好了。,0,23,1,1,1,1,134,一般,2,146,146,0,0,134,,0,0,0,0
184102906,10005000,138,米德卡勒特,歐羅拉,10005000,204,小章魚神殿,薩伊安,能消滅海賊貓的小章…不，就只有寶貝了。,請幫助我阻斷海賊貓們，不要讓幼小的小章魚們學壞。,"請於""小章魚城中心街道""消滅[海盜貓咪]，並向位於""米德卡勒特""的[歐羅拉]報告。",竟欣然接受宇宙大明星的請求，你要知道，這是你的榮幸啊。喔，寶貝。,0,辛苦你了。你幫了很大的忙。,0,23,1,1,1,1,134,一般,2,146,146,0,0,134,,0,0,0,0
184102907,10005000,138,米德卡勒特,歐羅拉,10005000,204,小章魚神殿,薩伊安,宇宙大明星是受到全銀河系愛意的偶像。人氣象徵般的存在。說起來算是銀河系的吉祥物?,怎麼能讓這樣的宇宙大明星心煩意亂…即便是這樣也是犯了死罪!你有罪!,"請於""小章魚城中心街道""消滅[螺殼小章魚]，並向位於""米德卡勒特""的[歐羅拉]報告。",寶貝~喔，親愛的?能這樣接受宇宙大明星的請求是家族的光榮啊。,0,事情順利結束，真是太好了。,0,23,1,1,1,1,134,一般,2,146,146,0,0,134,,0,0,0,0
184102908,10005000,138,米德卡勒特,歐羅拉,10005000,204,小章魚神殿,薩伊安,宇宙大明星為了保持美麗的容顏，必需使用最高級的物品來裝飾自已，但偶爾會有盯上宇宙大明星物品的不肖之徒。,哦嗚…雖然充份了解大家想要共享的心情但這是不可能的!!絕對不可能發生的事。寶貝去給他一些刺痛的感覺吧。,"請於""小章魚城中心街道""消滅[流氓貓]，並向位於""米德卡勒特""的[歐羅拉]報告。",竟欣然接受宇宙大明星的請求，你要知道，這是你的榮幸啊。喔，寶貝。,0,辛苦你了。你幫了很大的忙。,0,23,1,1,1,1,134,一般,2,146,146,0,0,134,,0,0,0,0
184102909,10005000,138,米德卡勒特,歐羅拉,10005000,204,小章魚神殿,薩伊安,慈善的薩伊安被自由小章魚神像可愛的外貌給騙了。,你說什麼?自由的小章魚說一定要模仿?伊安的外貌?,"請於""小章魚城中心街道""消滅[自由小章魚神像]，並向位於""米德卡勒特""的[歐羅拉]報告。",寶貝~喔，親愛的?能這樣接受宇宙大明星的請求是家族的光榮啊。,0,事情順利結束，真是太好了。,0,23,1,1,1,1,134,一般,2,146,146,0,0,134,,0,0,0,0
184102910,10005000,138,米德卡勒特,歐羅拉,10005000,204,小章魚神殿,薩伊安,偶而有人會覬覦我這個宇宙大明星的東西…但我一~點也不想與人共享,那是不可能的!!絕對不可能有這種事!挑戰?伊安的大本營的話，不知道寶貝會做出什麼事情來。,"請於""小章魚城中心街道""消滅[小章魚士兵]，並向位於""米德卡勒特""的[歐羅拉]報告。",竟欣然接受宇宙大明星的請求，你要知道，這是你的榮幸啊。喔，寶貝。,0,辛苦你了。你幫了很大的忙。,0,23,1,1,1,1,134,一般,2,146,146,0,0,134,,0,0,0,0
