ID,_Gamble_ID,_ITEM_ID,_ITEM_Count,_ITEM_Rare,_ITEM_Point,_Effect,_ITEM_ID_2,_ITEM_Count_2,_ITEM_Rare_2,_ITEM_Point_2,_Effect_2,_ITEM_ID_3,_ITEM_Count_3,_ITEM_Rare_3,_ITEM_Point_3,_Effect_3,_ITEM_ID_4,_ITEM_Count_4,_ITEM_Rare_4,_ITEM_Point_4,_Effect_4,_ITEM_ID_5,_ITEM_Count_5,_ITEM_Rare_5,_ITEM_Point_5,_Effect_5,_Reward_Message,_Reward_Message_Ely,_NoticeID,_World_MessageID,_Mice_type,_World_Message_TXT_Red,_World_Message_TXT_Green,_World_Message_TXT_Blue
4603,190144883,0,0,1,0,13004577,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[100000000] Ely,,0,0,1,0,0,0
4604,190144883,0,0,1,0,13004578,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[105000000] Ely,,0,0,1,0,0,0
4605,190144883,0,0,1,0,13004579,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[110000000] Ely,,0,0,1,0,0,0
4606,190144883,0,0,1,0,13004580,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[120000000] Ely,,0,0,1,0,0,0
4607,190144883,0,0,1,0,13004581,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[130000000] Ely,,0,0,1,0,0,0
4608,190144883,0,0,1,0,13004582,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[140000000] Ely,,0,0,1,0,0,0
4609,190144883,0,0,1,0,13004583,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[150000000] Ely,,0,0,1,0,0,0
4610,190144884,700106501,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4612,190144886,120112034,1,1,0,0,60112052,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4613,190144887,100112054,1,1,0,0,110102801,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4614,190144888,40112742,1,1,0,0,160203101,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4615,190144889,164200336,1,1,0,0,164700136,1,1,0,0,164002538,1,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4616,190144890,40101836,1,1,0,0,60100336,1,1,0,0,120100136,1,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4617,190144891,10220036,1,1,0,0,110101136,1,1,0,0,160201536,1,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4618,190144896,190144898,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4619,190144896,190144899,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4620,190144896,190144901,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4621,190144896,190144902,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4622,190144896,190144903,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4623,190144896,190144904,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4624,190144896,190144905,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4625,190144896,190144906,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4626,190144896,190144907,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4627,190144896,190144908,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4628,190144897,190144903,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4629,190144897,190144904,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4630,190144897,190144905,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4631,190144897,190144906,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4632,190144897,190144907,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4633,190144897,190144908,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4634,190144893,0,0,1,0,81002205,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,GM??? ??_??/?? ????? +10%,,0,0,1,0,0,0
4635,190144893,0,0,1,0,81002206,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,GM??? ??_??/?? ??? +15%,,0,0,1,0,0,0
4636,190144893,0,0,1,0,81002207,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,GM??? ??_??/?? ????? +5%,,0,0,1,0,0,0
4637,190144893,0,0,1,0,81002208,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,GM??? ??_??/?? ??????? +10%,,0,0,1,0,0,0
4638,190144909,0,0,1,0,81002209,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,GM??? ??_?? ???? +50%,,0,0,1,0,0,0
4639,190144909,0,0,1,0,81002210,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,GM??? ??_?? ??? +30%,,0,0,1,0,0,0
4640,190144909,0,0,1,0,81002211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,GM??? ??_??? ??? + 50%,,0,0,1,0,0,0
4641,190144909,0,0,1,0,81002212,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,GM??? ??_??? ??? +10%,,0,0,1,0,0,0
4642,190144892,190144893,5,1,0,0,190144909,5,1,0,0,190144894,1,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4643,190144910,160300014,1,1,0,0,161300014,1,1,0,0,162300014,1,1,0,0,160400014,1,1,0,0,190144911,1,1,0,0,,,0,0,1,0,0,0
4644,190144911,161400014,1,1,0,0,162400014,1,1,0,0,160500014,1,1,0,0,161500014,1,1,0,0,162500014,1,1,0,0,,,0,0,1,0,0,0
4645,190144912,164302507,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4646,190144917,190144886,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4647,190144917,190144887,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4648,190144917,190144888,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4649,190144917,170196615,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4650,190144917,190144670,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4651,190144917,190144671,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4652,190144917,170193029,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4653,190144917,190144538,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4654,190144917,190144654,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4655,190144917,190170912,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4656,190144917,190179975,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4657,190144917,190144846,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4658,190144917,190144847,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4659,190144919,200002261,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4660,190144920,200001801,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4661,190144985,84203426,1,3,250,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4662,190144991,300199012,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4663,190180635,170195643,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4664,190145023,170111712,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4665,190145023,170198115,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4666,190145023,190144846,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4667,190145023,190144847,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4668,190145023,170196625,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4669,190145023,164502504,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4670,190145023,164602502,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4671,190145023,190144698,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4672,190145023,190179975,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4673,190145021,170194221,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4674,190145021,170194222,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4675,190145021,170194223,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4676,190144989,190144992,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
4677,190144989,190144851,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
4678,190144989,190144819,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
4679,190144989,160600501,1,5,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
4680,190144989,190144601,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
4681,190144989,190144993,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,128,255
4682,190144989,170181114,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,128,255
4683,190144989,170195349,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,128,255
4684,190144989,190144673,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
4685,190144989,190144701,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
4686,190144989,170171489,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
4687,190144989,170193806,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
4688,190144989,170196605,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
4689,190144989,300199012,3,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4690,190144989,190171178,10,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4691,190144989,190150902,20,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4692,190144989,170196604,2,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4693,190144989,190144554,3,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4694,190144989,170195216,30,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4695,190144989,170193805,3,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4696,190144989,170195215,10,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4697,190144989,190180635,1,1,0,13013601,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4698,190144989,190144992,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
4699,190144989,190144851,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
4700,190144989,190144819,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
4701,190144989,160600501,1,5,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
4702,190144989,190144601,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,255,0,255
4703,190144989,190144993,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,128,255
4704,190144989,170181114,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,128,255
4705,190144989,170195349,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,128,255
4706,190144989,190144673,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
4707,190144989,190144701,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
4708,190144989,170171489,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
4709,190144989,170193806,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
4710,190144989,170196605,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,17100001,17200001,1,0,255,0
4711,190144989,300199012,3,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4712,190144989,190171178,10,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4713,190144989,190150902,20,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4714,190144989,170196604,2,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4715,190144989,190144554,3,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4716,190144989,170195216,30,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4717,190144989,170193805,3,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4718,190144989,170195215,10,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4719,190144989,190180635,1,1,0,13013601,190144175,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4720,190144992,700106701,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4721,190144993,200003171,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4722,190144990,700106801,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4723,190144999,190145001,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4724,190144999,190145002,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4725,190144999,190145003,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4726,190145019,300199012,15,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4727,190145020,300199012,15,1,0,0,190170107,5,1,0,0,170171243,3,1,0,0,170195393,3,1,0,0,170195337,1,1,0,0,,,0,0,1,0,0,0
4728,190145025,90475009,1,1,0,0,20275009,1,1,0,0,30175009,1,1,0,0,40175009,1,1,0,0,70275009,1,1,0,0,,,0,0,1,0,0,0
4729,190145012,190145014,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4730,190145012,190145015,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4731,190145012,190145016,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4732,190145012,190145017,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4733,190145012,190145018,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4734,190145012,170193034,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4735,190145012,700105331,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4736,190145012,700106404,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4737,190145012,700101027,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4738,190145012,700106003,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4739,190145012,700106303,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4740,190145012,300199014,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4741,190145012,100197231,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4742,190145012,170195350,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4743,190145012,190170107,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4744,190145012,170195337,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4745,190145012,170196615,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4746,190145012,170196602,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4747,190145012,170196301,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4748,190145012,170171251,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4749,190145012,170171254,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4750,190145013,300199012,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4751,190145013,300199012,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4752,190145013,300199012,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4753,190145013,300199012,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4754,190145013,300199012,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4755,190144994,40112757,1,1,0,0,160203116,1,1,200,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4756,190144995,110102816,1,1,200,0,120112049,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4757,190144996,60112067,1,1,0,0,100112069,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0
4758,190145028,700105331,1,5,0,0,700106404,1,5,0,0,700101027,1,5,0,0,700106003,1,5,0,0,700106303,1,5,0,0,,,0,0,1,0,0,0
4759,190145008,0,0,1,0,81002260,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[10] Ely,,0,0,1,0,0,0
4760,190145008,0,0,1,0,81002261,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[1000] Ely,,0,0,1,0,0,0
4761,190145008,0,0,1,0,81002262,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[10000] Ely,,0,0,1,0,0,0
4762,190145008,0,0,1,0,81002263,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[50000] Ely,,0,0,1,0,0,0
4763,190145008,0,0,1,0,81002264,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[70000] Ely,,0,0,1,0,0,0
4764,190145008,0,0,1,0,81002265,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[100000] Ely,,0,0,1,0,0,0
4765,190145008,0,0,1,0,81002266,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[150000] Ely,,0,0,1,0,0,0
4766,190145008,0,0,1,0,81002267,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[200000] Ely,,0,0,1,0,0,0
4767,190145008,0,0,1,0,81002268,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[300000] Ely,,0,0,1,0,0,0
4768,190145008,0,0,1,0,81002269,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[500000] Ely,,0,0,1,0,0,0
4769,190145008,0,0,1,0,81002270,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[700000] Ely,,0,0,1,0,0,0
4770,190145008,0,0,1,0,81002271,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[1000000] Ely,,0,0,1,0,0,0
4771,190145008,0,0,1,0,81002272,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[2000000] Ely,,0,0,1,0,0,0
4772,190145008,0,0,1,0,81002273,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[3000000] Ely,,0,0,1,0,0,0
4773,190145008,0,0,1,0,81002274,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[4000000] Ely,,0,0,1,0,0,0
4774,190145008,0,0,1,0,81002275,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[5000000] Ely,,0,0,1,0,0,0
4775,190145008,0,0,1,0,81002276,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[6000000] Ely,,0,0,1,0,0,0
4776,190145008,0,0,1,0,81002277,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[7000000] Ely,,0,0,1,0,0,0
4777,190145008,0,0,1,0,81002278,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[8000000] Ely,,0,0,1,0,0,0
4778,190145008,0,0,1,0,81002279,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[9000000] Ely,,0,0,1,0,0,0
4779,190145008,0,0,1,0,81002280,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[10000000] Ely,,0,0,1,0,0,0
4780,190145008,0,0,1,0,81002281,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[11000000] Ely,,0,0,1,0,0,0
4781,190145008,0,0,1,0,81002282,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,[11111111] Ely,,0,0,1,0,0,0
