ID,_Default_Delay,_Attack1_Use_Check,_Attack1_Rect_Check,_Attack1_Rect_Left,_Attack1_Rect_Top,_Attack1_Rect_Right,_Attack1_Rect_Bottom,_Attack1_Target_Require_Type,_Attack1_Target_Require_ID,_Attack1_Target_Require_Value1,_Attack1_Target_Require_Value2,_Attack1_Require_Type,_Attack1_Require_ID,_Attack1_Require_Value1,_Attack1_Require_Value2,_Attack2_Use_Check,_Attack2_Rect_Check,_Attack2_Rect_Left,_Attack2_Rect_Top,_Attack2_Rect_Right,_Attack2_Rect_Bottom,_Attack2_Target_Require_Type,_Attack2_Target_Require_ID,_Attack2_Target_Require_Value1,_Attack2_Target_Require_Value2,_Attack2_Require_Type,_Attack2_Require_ID,_Attack2_Require_Value1,_Attack2_Require_Value2,_Attack3_Use_Check,_Attack3_Rect_Check,_Attack3_Rect_Left,_Attack3_Rect_Top,_Attack3_Rect_Right,_Attack3_Rect_Bottom,_Attack3_Target_Require_Type,_Attack3_Target_Require_ID,_Attack3_Target_Require_Value1,_Attack3_Target_Require_Value2,_Attack3_Require_Type,_Attack3_Require_ID,_Attack3_Require_Value1,_Attack3_Require_Value2,_Attack4_Use_Check,_Attack4_Rect_Check,_Attack4_Rect_Left,_Attack4_Rect_Top,_Attack4_Rect_Right,_Attack4_Rect_Bottom,_Attack4_Target_Require_Type,_Attack4_Target_Require_ID,_Attack4_Target_Require_Value1,_Attack4_Target_Require_Value2,_Attack4_Require_Type,_Attack4_Require_ID,_Attack4_Require_Value1,_Attack4_Require_Value2,_Attack5_Use_Check,_Attack5_Rect_Check,_Attack5_Rect_Left,_Attack5_Rect_Top,_Attack5_Rect_Right,_Attack5_Rect_Bottom,_Attack5_Target_Require_Type,_Attack5_Target_Require_ID,_Attack5_Target_Require_Value1,_Attack5_Target_Require_Value2,_Attack5_Require_Type,_Attack5_Require_ID,_Attack5_Require_Value1,_Attack5_Require_Value2,_Attack6_Use_Check,_Attack6_Rect_Check,_Attack6_Rect_Left,_Attack6_Rect_Top,_Attack6_Rect_Right,_Attack6_Rect_Bottom,_Attack6_Target_Require_Type,_Attack6_Target_Require_ID,_Attack6_Target_Require_Value1,_Attack6_Target_Require_Value2,_Attack6_Require_Type,_Attack6_Require_ID,_Attack6_Require_Value1,_Attack6_Require_Value2,_AttackDelayMin1,_AttackDelayMax1,_AttackDelayMin2,_AttackDelayMax2,_AttackDelayMin3,_AttackDelayMax3,_AttackDelayMin4,_AttackDelayMax4,_AttackDelayMin5,_AttackDelayMax5,_AttackDelayMin6,_AttackDelayMax6,_Attack_Probability1,_Attack_Probability2,_Attack_Probability3,_Attack_Probability4,_Attack_Probability5,_Attack_Probability6,_AttackCoolTime1,_AttackCoolTime2,_AttackCoolTime3,_AttackCoolTime4,_AttackCoolTime5,_AttackCoolTime6
635,10,1,1,0,-80,100,50,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
636,10,1,1,0,-80,100,50,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
637,10,1,1,0,-150,330,20,0,0,0,0,0,0,,,1,1,0,-90,120,10,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,30,30,10,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0
638,10,1,1,0,-150,330,20,0,0,0,0,0,0,,,1,1,0,-90,120,10,0,0,0,0,0,0,,,1,1,0,-90,120,10,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,30,30,10,10,30,30,0,0,0,0,0,0,25,50,25,0,0,0,40,20,40,0,0,0
639,10,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,10,1,1,0,-90,120,30,0,0,0,0,0,0,,,1,1,-30,-90,120,30,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,20,20,20,0,0,0,0,0,0,0,0,80,20,0,0,0,0,20,40,0,0,0,0
641,10,1,1,0,-90,120,30,0,0,0,0,0,0,,,1,1,-30,-90,120,30,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,20,20,20,0,0,0,0,0,0,0,0,80,20,0,0,0,0,20,40,0,0,0,0
642,10,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,10,1,1,0,-60,100,30,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
644,10,1,1,0,-60,100,30,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
645,10,1,1,0,-80,100,50,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
646,10,1,1,0,-80,100,50,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
647,10,1,1,0,-60,100,30,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
648,10,1,1,0,-60,100,30,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
649,10,1,1,0,-80,100,50,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
650,10,1,1,0,-80,100,50,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
651,10,1,1,0,-60,150,30,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
652,10,1,1,0,-60,120,30,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
653,10,1,1,0,-60,180,30,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
654,10,1,1,0,-60,180,30,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
655,10,1,1,0,-60,30,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
656,10,1,1,0,-60,30,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
657,10,1,1,0,-90,120,30,0,0,0,0,0,0,,,0,0,-30,-90,120,30,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,10,15,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0
658,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,20,40,30,40,0,0,0,0,0,0,0,0,100,0,0,0,0,0,5,5,5,5,5,5
659,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,10,20,10,20,10,20,20,30,10,20,0,0,0,100,0,0,0,0,5,5,5,5,5,5
660,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,15,30,18,30,0,0,0,0,0,0,0,0,0,100,0,0,0,0,5,5,5,5,5,5
661,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,0,0,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,10,10,10,10,10,10,10,10,0,0,0,0,0,0,100,100,0,0,5,5,5,5,5,5
662,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,20,30,20,30,20,30,20,30,20,30,20,30,0,0,100,0,0,0,5,5,5,5,5,5
663,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,12,25,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,5,5,5,5,5,5
664,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,15,20,20,40,0,0,0,0,0,0,0,0,0,100,0,0,0,0,5,5,5,5,5,5
665,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,5,5,5,5,5,5
666,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,15,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,5,5,5,5,5,5
667,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,12,25,12,25,0,0,0,0,0,0,0,0,0,100,0,0,0,0,5,5,5,5,5,5
668,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,12,25,12,25,12,25,0,0,0,0,0,0,0,0,100,0,0,0,5,5,5,5,5,5
669,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,12,25,12,25,12,25,0,0,0,0,0,0,0,100,0,0,0,0,5,5,5,5,5,5
670,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,5,10,5,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,5,5,5,5,5,5
671,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,10,20,10,20,10,20,10,20,10,20,10,20,0,0,0,0,0,100,5,5,5,5,5,5
672,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,10,30,10,30,30,50,18,50,18,50,10,20,0,0,100,100,0,0,50,50,50,50,50,50
673,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,10,20,10,20,30,40,18,20,0,0,0,0,0,0,100,0,0,0,5,5,5,5,5,5
674,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,10,20,10,20,10,20,0,0,0,0,0,0,0,100,0,0,0,0,5,5,5,5,5,5
675,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,10,30,20,30,20,30,0,0,0,0,0,0,0,0,100,0,0,0,5,5,5,5,5,5
676,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,10,20,10,20,0,0,0,0,0,0,0,0,0,100,0,0,0,0,5,5,5,5,5,5
677,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,10,20,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,5,5,5,5,5,5
678,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,10,18,18,26,34,44,0,0,0,0,0,0,0,0,100,0,0,0,5,5,5,5,5,5
679,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,12,25,12,25,12,25,0,0,0,0,0,0,100,0,0,0,0,0,5,5,5,5,5,5
680,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,15,20,15,18,12,20,10,18,15,25,0,0,0,0,100,0,0,0,5,5,5,5,5,5
681,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,12,25,30,40,30,40,30,40,0,0,0,0,0,0,0,100,0,0,5,5,5,5,5,5
682,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,15,20,15,20,15,20,15,20,0,0,0,0,0,0,0,100,0,0,5,5,5,5,5,5
683,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,5,10,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,5,5,5,5,5,5
684,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,12,25,12,25,12,25,12,25,0,0,0,0,0,100,0,0,0,0,5,5,5,5,5,5
685,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,12,25,12,25,12,25,12,25,12,25,12,25,0,0,0,0,0,100,5,5,5,5,5,5
686,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,5,10,5,10,5,10,5,10,0,0,0,0,0,0,0,100,0,0,5,5,5,5,5,5
687,10,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,1,1,-1000,-1000,2000,1000,0,0,0,0,7,1,81001866,1,1,1,-1000,-1000,2000,1000,0,0,0,0,0,0,,,5,10,5,10,5,10,5,10,5,10,5,10,100,0,0,100,0,0,50,50,50,50,50,50
688,10,1,1,150,-120,300,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,5,5,5,5,5,5
689,10,1,1,150,-120,300,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,5,5,5,5,5,5
