ID,_EventGroup,_Subject,_Description,_ItemID,_ItemName,_ItemRare,_ItemCount,_Ely
17022240,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,190171178,封印鎖 (x 7),1,7,0
17022241,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,170194890,皇家姜太公的祝福 (x 7),1,7,0
17022242,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,190171178,封印鎖 (x 8),1,8,0
17022243,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,170194890,皇家姜太公的祝福 (x 8),1,8,0
17022244,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,190171178,封印鎖 (x 9),1,9,0
17022245,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,170194890,皇家姜太公的祝福 (x 9),1,9,0
17022246,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,190171178,封印鎖 (x 10),1,10,0
17022247,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,170194890,皇家姜太公的祝福 (x 10),1,10,0
17022248,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,190171178,封印鎖 (x 11),1,11,0
17022249,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,170194890,皇家姜太公的祝福 (x 11),1,11,0
17022250,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,190171178,封印鎖 (x 12),1,12,0
17022251,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,170194890,皇家姜太公的祝福 (x 12),1,12,0
17022252,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,190171178,封印鎖 (x 13),1,13,0
17022253,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,170194890,皇家姜太公的祝福 (x 13),1,13,0
17022254,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,190171178,封印鎖 (x 14),1,14,0
17022255,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,170194890,皇家姜太公的祝福 (x 14),1,14,0
17022256,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,190171178,封印鎖 (x 15),1,15,0
17022257,81,[活動] 新春開學儲值送,感謝你支持彩虹島物語，特此發送此活動獎勵。,170194890,皇家姜太公的祝福 (x 15),1,15,0
17030701,82,[活動] 連續登入贈好禮,感謝你支持彩虹島物語，連續登入1天活動獎勵。,190170910,高級超級鑲嵌拼圖兌換券 (x 3),1,3,0
17030703,82,[活動] 連續登入贈好禮,感謝你支持彩虹島物語，連續登入5天活動獎勵。,170111402,能力重置卷軸 (x 2),1,2,0
17030704,82,[活動] 連續登入贈好禮,感謝你支持彩虹島物語，連續登入9天活動獎勵。,190150106,16格代理人商店開設准許證 (7日),1,1,0
17030705,82,[活動] 連續登入贈好禮,感謝你支持彩虹島物語，連續登入12天活動獎勵。,100197231,活動鑲嵌面具 (15日),1,1,0
17030706,82,[活動] 連續登入贈好禮,感謝你支持彩虹島物語，連續登入15天活動獎勵。,1200000070,戰鬥面具(30日),1,1,0
17041101,83,[虛擬產包] 暗黑小火龍兌換?,感謝你購買暗黑小火龍兌換?,190144771,暗黑小火龍兌換券,1,1,0
17041102,83,[虛擬產包] 銀河殘像鏡子盒,感謝你購買銀河殘像鏡子盒,190144920,銀河殘像鏡子盒,1,1,0
17041103,83,[虛擬產包] 黑色殘像鏡子盒,感謝你購買黑色殘像鏡子盒,190149905,黑色殘像鏡子盒,1,1,0
17041104,83,[虛擬產包] 秋季禮包,感謝你購買秋季禮包,1300000450,秋季禮包,1,1,0
17041105,83,[虛擬產包] 聖誕灰鼠禮包,感謝你購買聖誕灰鼠禮包,1300000451,聖誕灰鼠禮包,1,1,0
17041106,83,[虛擬產包] Love Love禮盒包,感謝你購買Love Love禮盒包,1300000452,Love Love禮盒包,1,1,0
17041108,85,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入1天活動獎勵。,190195603,活動:算命卡片 (x 5),1,5,0
17041109,85,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入3天活動獎勵。,170195393,活動:王者的防禦秘藥 (x 5),1,5,0
17041110,85,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入5天活動獎勵。,1200000075,淘氣包面具(30日),1,1,0
17041111,85,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入9天活動獎勵。,100197231,活動鑲嵌面具 (15日),1,1,0
17041112,85,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入12天活動獎勵。,170194225,活動:王者攻擊力秘藥 (x 5),1,5,0
17041113,85,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入15天活動獎勵。,190145017,活動:神奇的絲襪(30日)兌換券,1,1,0
17042501,87,[活動] ONE. 拳四郎的祝福,恭喜您獲得拳四郎，特此發送此活動獎勵。,190144680,精品覺醒劑 (x 10),1,10,0
17042502,87,[活動] ONE. 拳四郎的祝福,恭喜您獲得拳四郎，特此發送此活動獎勵。,170195289,道具掉落率 100% 神藥 (x 20),1,20,0
17042503,87,[活動] 228 消費回饋贈好禮,恭喜您獲得拳四郎，特此發送此活動獎勵。,1100000017,漂浮之力的徽章 (30日),5,1,0
17042504,87,[活動] ONE. 拳四郎的祝福,恭喜您獲得拳四郎，特此發送此活動獎勵。,1100000016,漂浮之力的教材 (30日),5,1,0
17042505,87,[活動] ONE. 拳四郎的祝福,恭喜您獲得拳四郎，特此發送此活動獎勵。,1100000018,漂浮之力的項鍊 (30日),5,1,0
17042506,87,[活動] ONE. 拳四郎的祝福,恭喜您獲得拳四郎，特此發送此活動獎勵。,1300000461,拳四郎的祝福 稱號學習書(30日),1,1,0
17042507,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費1000元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042508,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費1000元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042509,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費1000元資格，特此發送此獎勵,170111402,能力重置卷軸,1,1,0
17042510,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費1000元資格，特此發送此獎勵,1300000462,一擲千金 稱號學習書(30日),1,1,0
17042511,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費1500元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042512,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費1500元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042513,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費1500元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042514,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費1500元資格，特此發送此獎勵,170111402,能力重置卷軸 (x 2),1,2,0
17042515,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費1500元資格，特此發送此獎勵,170195289,道具掉落率 100% 神藥 (x 10),1,10,0
17042516,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費1500元資格，特此發送此獎勵,1300000463,揮金如土 稱號學習書(30日),1,1,0
17042517,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費2000元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042518,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費2000元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042519,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費2000元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042520,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費2000元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042521,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費2000元資格，特此發送此獎勵,170111402,能力重置卷軸 (x 3),1,3,0
17042522,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費2000元資格，特此發送此獎勵,170195289,道具掉落率 100% 神藥 (x 20),1,20,0
17042523,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費2000元資格，特此發送此獎勵,1300000458,彩虹島物語皇家箱子X (x 5),1,5,0
17042524,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費2000元資格，特此發送此獎勵,1300000464,財大氣粗 稱號學習書(30日),1,1,0
17042525,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費3000元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042526,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費3000元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042527,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費3000元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042528,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費3000元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042529,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費3000元資格，特此發送此獎勵,300199012,明月花紋,1,3,0
17042530,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費3000元資格，特此發送此獎勵,170111402,能力重置卷軸 (x 5),1,5,0
17042531,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費3000元資格，特此發送此獎勵,170195289,道具掉落率 100% 神藥 (x 30),1,30,0
17042532,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費3000元資格，特此發送此獎勵,1300000458,彩虹島物語皇家箱子X (x 15),1,15,0
17042533,88,[活動] TWO. 消費回饋大FUN送,恭喜您達消費3000元資格，特此發送此獎勵,1300000465,家財萬貫 稱號學習書(30日),1,1,0
17042801,89,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入1天活動獎勵。,170196601,經驗值秘藥100% (x 2),1,2,0
17042802,89,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入3天活動獎勵。,170194888,姜太公的祝福,1,1,0
17042803,89,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入5天活動獎勵。,190170910,高級超級鑲嵌拼圖兌換券,1,1,0
17042804,89,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入9天活動獎勵。,100197231,活動鑲嵌面具 (15日),1,1,0
17042805,89,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入12天活動獎勵。,1200000082,兔子班帽子(30日),1,1,0
17042806,89,[活動] 連續登入 好禮FUN送,感謝你支持彩虹島物語，連續登入15天活動獎勵。,1200000083,小奶嘴(30日),1,1,0
17051701,90,[活動] 彩虹島惡魔之旅,感謝您支持彩虹島物語，特此發送此活動獎勵,190179886,超級萬能木錘兌換券 (x 2),1,2,0
17052301,91,[活動] 端午消費大FUN送,感謝你支持彩虹島物語，特此發送消費500元獎勵。,1300000470,彩虹島物語皇家箱子XI (x 2),1,2,0
17052302,91,[活動] 端午消費大FUN送,感謝你支持彩虹島物語，特此發送消費1000元獎勵。,1300000470,彩虹島物語皇家箱子XI (x 6),1,6,0
17052303,91,[活動] 端午消費大FUN送,感謝你支持彩虹島物語，特此發送消費2000元獎勵。,1300000470,彩虹島物語皇家箱子XI (x 15),1,15,0
17052304,91,[活動] 端午消費大FUN送,感謝你支持彩虹島物語，特此發送消費3000元獎勵。,1300000470,彩虹島物語皇家箱子XI (x 25),1,25,0
17052901,92,伺服器異常補償,伺服器異常的問題，我們深感抱歉，造成您的不便敬請見諒，特此補償此獎勵物品。,1300000229,[活動] 經驗值秘藥500%,1,1,0
17052902,92,伺服器異常補償,伺服器異常的問題，我們深感抱歉，造成您的不便敬請見諒，特此補償此獎勵物品。,170195216,高級暢快可樂 (x 30),1,30,0
17052903,93,臨時維護補償,伺服器臨時維護，我們深感抱歉，造成您的不便敬請見諒，特此補償此獎勵物品。,1300000229,[活動] 經驗值秘藥500%,1,1,0
17052904,93,臨時維護補償,伺服器臨時維護，我們深感抱歉，造成您的不便敬請見諒，特此補償此獎勵物品。,170195216,高級暢快可樂 (x 30),1,30,0
17060502,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費500元活動獎勵。,1300000470,彩虹島物語皇家箱子XI (x 2),1,2,0
17060503,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費500元活動獎勵。,170160201,消耗背包擴充,1,1,0
17060504,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費1000元活動獎勵。,1300000470,彩虹島物語皇家箱子XI (x 5),1,5,0
17060505,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費1000元活動獎勵。,170160201,消耗背包擴充,1,1,0
17060506,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費1000元活動獎勵。,170194890,皇家姜太公的祝福,1,1,0
17060507,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費3000元活動獎勵。,1300000470,彩虹島物語皇家箱子XI (x 18),1,18,0
17060508,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費3000元活動獎勵。,170160201,消耗背包擴充,1,1,0
17060509,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費3000元活動獎勵。,170194890,皇家姜太公的祝福 (x 3),1,3,0
17060511,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費5000元活動獎勵。,1300000470,彩虹島物語皇家箱子XI (x 25),1,25,0
17060512,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費5000元活動獎勵。,170160201,消耗背包擴充,1,1,0
17060513,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費5000元活動獎勵。,170194890,皇家姜太公的祝福 (x 5),1,5,0
17060515,95,[活動] 夏至消費大FUN送,感謝你支持彩虹島物語，特此發送消費5000元活動獎勵。,190144993,棉花糖殘像+6(30日)鏡子盒,1,1,0
17062713,97,[活動] 女神的降臨,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170160301,其他背包擴充,1,1,0
17062714,97,[活動] 女神的降臨,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000490,活動用:高級暢快可樂 (x 30),1,30,0
17062716,98,[活動] 女神的軍隊,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170160101,裝備背包擴充,1,1,0
17062717,98,[活動] 女神的軍隊,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170171244,2017年暢快雪碧 (x 30),1,30,0
17062719,99,[活動] 集合女神的騎士團,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190160313,活動:整型專家眼部兌換券,1,1,0
17062720,99,[活動] 集合女神的騎士團,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170196615,活動:經驗值秘藥500%,1,1,0
17062721,99,[活動] 集合女神的騎士團,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195216,高級暢快可樂 (x 60),1,60,0
17062722,100,[活動] 女神的呼喚,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144089,活動:專家髮型兌換券,1,1,0
17062723,100,[活動] 女神的呼喚,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170196615,活動:經驗值秘藥500%,1,1,0
17062724,100,[活動] 女神的呼喚,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195216,高級暢快可樂 (x 100),1,100,0
17062901,101,[活動] 夏日登入 好禮FUN送,感謝你支持彩虹島物語，連續登入1天活動獎勵。,1300000490,活動用:高級暢快可樂 (x 30),1,30,0
17062902,101,[活動] 夏日登入 好禮FUN送,感謝你支持彩虹島物語，連續登入3天活動獎勵。,190150902,復活精髓 (x 5),1,5,0
17062903,101,[活動] 夏日登入 好禮FUN送,感謝你支持彩虹島物語，連續登入5天活動獎勵。,170171244,2017年暢快雪碧 (x 30),1,30,0
17062904,101,[活動] 夏日登入 好禮FUN送,感謝你支持彩虹島物語，連續登入9天活動獎勵。,190145016,活動:神奇的透明眼鏡(30日)兌換券,1,1,0
17062905,101,[活動] 夏日登入 好禮FUN送,感謝你支持彩虹島物語，連續登入12天活動獎勵。,170200191,活動:伺服器麥克風 (x 5),1,5,0
17062906,101,[活動] 夏日登入 好禮FUN送,感謝你支持彩虹島物語，連續登入15天活動獎勵。,1100000027,傳奇小蒼蘭鑰匙(15日),1,1,0
17070401,102,[活動] 彩虹勇者回歸,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195216,高級暢快可樂 (x 60),1,60,0
17070402,102,[活動] 彩虹勇者回歸,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190150902,復活精髓 (x 5),1,5,0
17070403,102,[活動] 彩虹勇者回歸,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195337,活動:傳送點電池(30日),1,1,0
17070407,103,[活動] 彩虹島守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195216,高級暢快可樂 (x 100),1,100,0
17070408,103,[活動] 彩虹島守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190150902,復活精髓 (x 5),1,5,0
17070409,103,[活動] 彩虹島守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195295,活動:經驗值秘藥888%,1,1,0
17070410,103,[活動] 彩虹島守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199012,明月花紋,1,4,0
17070411,103,[活動] 彩虹島守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195337,活動:傳送點電池(30日),1,1,0
17070412,103,[活動] 彩虹島守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170107,活動:寵物用回春草(30日),1,1,0
17070504,104,[活動] 彩虹島新島民,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000220,彩虹島物語 FX title(永久),1,1,0
17070506,104,[活動] 彩虹島新島民,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,81695548,飛天毛毯(30日),1,1,0
17070507,105,[活動] 暑假登入 好禮FUN送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190195603,活動:算命卡片 (x 3),1,3,0
17070508,105,[活動] 暑假登入 好禮FUN送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170200191,活動:伺服器麥克風 (x 3),1,3,0
17070509,105,[活動] 暑假登入 好禮FUN送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199014,星星圖案的普通花紋,1,5,0
17070511,105,[活動] 暑假登入 好禮FUN送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,100197231,[活動]鑲嵌面具(15天),1,1,0
17070512,105,[活動] 暑假登入 好禮FUN送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170111402,能力重置卷軸,1,1,0
17070513,106,[活動] 時裝終結者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144255,白狼領養券,1,1,0
17070514,106,[活動] 時裝終結者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144373,石頭泥人領養券,1,1,0
17073102,108,[活動] 夏日感恩登入禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170200191,活動:伺服器麥克風 (x 2),1,2,0
17073103,108,[活動] 夏日感恩登入禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000233,[活動] 經驗值秘藥200%,1,1,0
17073104,108,[活動] 夏日感恩登入禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199014,星星圖案的普通花紋,1,5,0
17073105,108,[活動] 夏日感恩登入禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144291,活動:優秀效果秘藥 (x 2),1,2,0
17073106,108,[活動] 夏日感恩登入禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,100197231,活動鑲嵌面具 (15日),1,1,0
17073107,108,[活動] 夏日感恩登入禮,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170111402,能力重置卷軸,1,1,0
17073108,109,[活動] 世大運活動,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,160190106,愛麗絲的石頭 15日,1,1,0
17073109,110,[活動] 颱風天不寂寞,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144679,活動 覺醒劑 (x 5),1,5,0
17073110,110,[活動] 颱風天不寂寞,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170196625,活動:經驗值秘藥500%,1,1,0
17080902,111,[活動] 八八我愛你,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195350,活動:經驗值的秘藥888%,1,1,0
17080903,111,[活動] 八八我愛你,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000228,[活動] 傳送點電池(15日),1,1,0
17090401,114,[活動] 彩虹對對碰,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170200101,伺服器麥克風 (x 2),1,2,0
17090402,114,[活動] 彩虹對對碰,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190171178,封印鎖,1,1,0
17090403,115,伺服器異常補償獎勵,伺服器延遲問題造成島民不便懇請見諒，特此發放補償獎勵,190150902,復活精髓 (x 5),1,5,0
17090404,115,伺服器異常補償獎勵,伺服器延遲問題造成島民不便懇請見諒，特此發放補償獎勵,170195295,活動:經驗值秘藥888%,1,1,0
17090405,115,伺服器異常補償獎勵,伺服器延遲問題造成島民不便懇請見諒，特此發放補償獎勵,1300000228,[活動]傳送點電池(15日),1,1,0
17090406,115,伺服器異常補償獎勵,伺服器延遲問題造成島民不便懇請見諒，特此發放補償獎勵,190170106,活動:寵物用回春草(15日),1,1,0
17090408,117,[活動] 開學麻吉不失聯,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144680,精品覺醒劑 (x 5),1,5,0
17090409,117,[活動] 開學麻吉不失聯,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199012,明月花紋 (x 2),1,2,0
17090410,117,[活動] 開學麻吉不失聯,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144679,活動 覺醒劑 (x 5),1,5,0
17090411,117,[活動] 開學麻吉不失聯,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199012,明月花紋,1,4,0
17090412,118,[活動] 出牌吧島民們！,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190179886,超級萬能木錘兌換券,1,1,0
17090413,118,[活動] 出牌吧島民們！,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170912,高級特別道具兌換券 (x 3),1,3,0
17090414,119,[活動] 島內的月亮特別圓,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199012,明月花紋,1,3,0
17092701,121,[活動] 開學登入 好禮FUN送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170200191,活動:伺服器麥克風,1,2,0
17092702,121,[活動] 開學登入 好禮FUN送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199014,星星圖案的普通花紋,1,5,0
17092703,121,[活動] 開學登入 好禮FUN送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190190724,愉悅時尚箱子,1,1,0
17092704,121,[活動] 開學登入 好禮FUN送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,200002353,樹紋殘像鏡子 +5 (7天),1,1,0
17092705,121,[活動] 開學登入 好禮FUN送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190145016,活動:神奇的透明眼鏡(30日)兌換券,1,1,0
17092706,121,[活動] 開學登入 好禮FUN送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170111402,能力重置卷軸,1,1,0
17092803,122,[活動] 追逐的小彩虹,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144552,新學期服裝箱子,1,1,0
17092804,122,[活動] 追逐的小彩虹,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000220,彩虹島物語 FX title(永久),1,1,0
17092807,123,[活動] 彩虹召集大會,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195215,發光的暴風藥水,1,1,0
17092808,123,[活動] 彩虹召集大會,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190144679,活動 覺醒劑 (x 2),1,2,0
17092809,123,[活動] 彩虹召集大會,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000233,[活動] 經驗值秘藥200% (x 2),1,2,0
17092810,123,[活動] 彩虹召集大會,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195331,傳送水晶充電電池(15日),1,1,0
17092811,123,[活動] 彩虹召集大會,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190170107,活動:寵物用回春草(30日),1,1,0
17092812,124,[活動] 飛空艇來襲,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170160111,活動:裝備背包擴充,1,1,0
17092813,124,[活動] 飛空艇來襲,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170195245,活動:消耗背包,1,1,0
17092814,125,[活動] 亞奇城守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000545,寵物雙倍機率驚喜箱III (x 3),1,3,0
17092815,125,[活動] 亞奇城守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000545,寵物雙倍機率驚喜箱III (x 2),1,2,0
17092816,125,[活動] 亞奇城守護者,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1300000545,寵物雙倍機率驚喜箱III,1,1,0
17111001,127,[活動] 感恩累積登入大方送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170200191,活動:伺服器麥克風,1,2,0
17111002,127,[活動] 感恩累積登入大方送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,300199014,星星圖案的普通花紋,1,5,0
17111003,127,[活動] 感恩累積登入大方送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190190724,愉悅時尚箱子,1,1,0
17111004,127,[活動] 感恩累積登入大方送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,170111402,能力重置卷軸,1,1,0
17111005,127,[活動] 感恩累積登入大方送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,1200000095,棉花糖殘像鏡子 +6(7日),1,1,0
17111006,127,[活動] 感恩累積登入大方送,感謝您支持彩虹島物語，恭喜您獲得獎資格，特此發送此活動獎勵。,190145015,活動:神奇的紅暈(30日)兌換券,1,1,0
