ID,_Reward_EXP,_Reward_Ely,_Reward_Fame,_Reward_EffectID1,_Reward_EffectID2,_Reward_EffectID3,_Reward_EffectID4,_Reward_ItemID1,_Reward_StackCount1,_Reward_Rare1,_Reward_ItemID2,_Reward_StackCount2,_Reward_Rare2,_Reward_ItemID3,_Reward_StackCount3,_Reward_Rare3,_Reward_ItemID4,_Reward_StackCount4,_Reward_Rare4,_Reward_ItemID5,_Reward_StackCount5,_Reward_Rare5,_Reward_ItemID6,_Reward_StackCount6,_Reward_Rare6,_Reward_Gpoint,_Area_Reputation1,_Reputation1,_Area_Reputation2,_Reputation2,_Area_Reputation3,_Reputation3,_Reputation_Open
7091010,11000000,250000,0,0,0,0,0,170101470,10,1,170102002,20,1,0,0,1,0,0,1,0,0,1,0,0,1,77,0,0,0,0,0,0,0
7091110,12000000,250000,0,0,0,0,0,170101471,10,1,170102002,20,1,0,0,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
7101210,10000000,250000,0,0,0,0,0,170101472,10,1,170102002,20,1,0,0,1,0,0,1,0,0,1,0,0,1,77,0,0,0,0,0,0,0
7101310,10050000,250000,0,0,0,0,0,170101472,10,1,170102002,20,1,0,0,1,0,0,1,0,0,1,0,0,1,77,0,0,0,0,0,0,0
7061310,3500000,50000,0,59000911,0,0,0,170101504,10,1,170101904,10,1,0,0,1,0,0,1,0,0,1,0,0,1,59,0,0,0,0,0,0,0
7071310,2500000,50000,0,59000911,0,0,0,170101704,10,1,170101904,10,1,0,0,1,0,0,1,0,0,1,0,0,1,59,0,0,0,0,0,0,0
7081210,9500000,50000,0,59000911,0,0,0,10211302,1,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,30,0,0,0,0,0,0,0
7101410,10000000,300000,0,59000911,0,0,0,90411301,1,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,30,0,0,0,0,0,0,0
7011210,9300000,300000,0,59000911,0,0,0,70211301,1,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,30,0,0,0,0,0,0,0
7022210,3000000,60000,0,59000911,0,0,0,10211002,1,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,59,0,0,0,0,0,0,0
81001110,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
82001110,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2273110,141900,33000,0,0,0,0,0,90110302,1,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,50,0,0,0,0,0,0,0
2273120,165000,33000,0,0,0,0,0,70210302,1,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,60,0,0,0,0,0,0,0
8061110,10000000,30000,0,0,0,0,0,170101473,10,1,170101603,20,1,0,0,1,0,0,1,0,0,1,0,0,1,75,0,0,0,0,0,0,0
8061210,10000000,30000,0,0,0,0,0,170101474,10,1,170101803,20,1,0,0,1,0,0,1,0,0,1,0,0,1,75,0,0,0,0,0,0,0
8071110,10000000,30000,0,0,0,0,0,170101475,10,1,170102003,20,1,0,0,1,0,0,1,0,0,1,0,0,1,75,0,0,0,0,0,0,0
8071210,11000000,50000,0,0,0,0,0,170101476,10,1,170101603,20,1,0,0,1,0,0,1,0,0,1,0,0,1,75,0,0,0,0,0,0,0
8021110,11000000,50000,0,0,0,0,0,170101477,10,1,170101803,20,1,0,0,1,0,0,1,0,0,1,0,0,1,75,0,0,0,0,0,0,0
8021210,11000000,50000,0,0,0,0,0,170101478,10,1,170102003,20,1,0,0,1,0,0,1,0,0,1,0,0,1,75,0,0,0,0,0,0,0
8051110,12000000,60000,0,0,0,0,0,170101604,10,1,170102003,30,1,0,0,1,0,0,1,0,0,1,0,0,1,75,0,0,0,0,0,0,0
8051210,12000000,60000,0,0,0,0,0,170101804,10,1,170102003,30,1,0,0,1,0,0,1,0,0,1,0,0,1,75,0,0,0,0,0,0,0
8031110,7000000,100000,0,0,0,0,0,170102002,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,150,0,0,0,0,0,0,0
8031210,7000000,100000,0,0,0,0,0,170102002,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,150,0,0,0,0,0,0,0
8031310,7000000,100000,0,59000911,0,0,0,90311202,1,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,165,0,0,0,0,0,0,0
8041110,7500000,100000,0,0,0,0,0,170101802,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,150,0,0,0,0,0,0,0
8041210,7500000,100000,0,0,0,0,0,170101802,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,150,0,0,0,0,0,0,0
8041310,7500000,100000,0,59000911,0,0,0,10211301,1,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,165,0,0,0,0,0,0,0
8011110,13000000,100000,0,0,0,0,0,170101471,10,1,170101467,10,1,0,0,1,0,0,1,0,0,1,0,0,1,180,0,0,0,0,0,0,0
8011210,13000000,100000,0,0,0,0,0,170101472,10,1,170101468,10,1,0,0,1,0,0,1,0,0,1,0,0,1,180,0,0,0,0,0,0,0
8011310,13000000,100000,0,59000911,0,0,0,70211302,1,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,200,0,0,0,0,0,0,0
8061310,10500000,100000,0,0,0,0,0,170101603,20,1,170102003,10,1,0,0,1,0,0,1,0,0,1,0,0,1,150,0,0,0,0,0,0,0
8071310,10500000,100000,0,0,0,0,0,170101803,20,1,170102003,10,1,0,0,1,0,0,1,0,0,1,0,0,1,150,0,0,0,0,0,0,0
8051310,10500000,100000,0,59000911,0,0,0,10111401,1,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,165,0,0,0,0,0,0,0
8051410,15000000,300000,0,0,0,0,0,70211401,1,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,270,0,0,0,0,0,0,0
5071120,10000000,250000,0,0,0,0,0,90411302,1,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,250,0,0,0,0,0,0,0
8041410,10000000,100000,0,0,0,0,0,170101602,30,1,170101802,30,1,170102002,30,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
8031410,10000000,100000,0,0,0,0,0,170101602,30,1,170101802,30,1,170102002,30,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
111100110,0,0,0,54000001,0,0,0,190121902,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0
111100210,0,0,0,54000001,0,0,0,190121902,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0
111100310,0,0,0,54000001,0,0,0,190121902,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0
111100410,0,0,0,54000001,0,0,0,190121902,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0
111100510,0,0,0,54000001,0,0,0,190121902,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0
111100610,0,0,0,54000001,0,0,0,190121902,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0
111100710,0,0,0,54000001,0,0,0,190121902,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0
111100810,0,0,0,54000001,0,0,0,190121902,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0
111100910,0,0,0,54000001,0,0,0,190121902,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0
111101010,0,0,0,54000001,0,0,0,190121902,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,0,0
111101110,0,0,0,54000002,0,0,0,190121903,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0,0,0
111101210,0,0,0,54000002,0,0,0,190121903,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0,0,0
111101310,0,0,0,54000002,0,0,0,190121903,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0,0,0
111101410,0,0,0,54000002,0,0,0,190121903,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0,0,0
111101510,0,0,0,54000002,0,0,0,190121903,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0,0,0
111101610,0,0,0,54000002,0,0,0,190121903,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0,0,0
111101710,0,0,0,54000002,0,0,0,190121903,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0,0,0
111101810,0,0,0,54000002,0,0,0,190121903,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0,0,0
111101910,0,0,0,54000002,0,0,0,190121903,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0,0,0
111102010,0,0,0,54000002,0,0,0,190121903,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0,0,0
111102110,0,0,0,54000003,0,0,0,190121904,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40,0,0,0,0,0,0,0
111102210,0,0,0,54000003,0,0,0,190121904,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40,0,0,0,0,0,0,0
111102310,0,0,0,54000003,0,0,0,190121904,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40,0,0,0,0,0,0,0
111102410,0,0,0,54000003,0,0,0,190121904,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40,0,0,0,0,0,0,0
111102510,0,0,0,54000003,0,0,0,190121904,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40,0,0,0,0,0,0,0
111102610,0,0,0,54000003,0,0,0,190121904,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40,0,0,0,0,0,0,0
111102710,0,0,0,54000003,0,0,0,190121904,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40,0,0,0,0,0,0,0
111102810,0,0,0,54000003,0,0,0,190121904,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40,0,0,0,0,0,0,0
111102910,0,0,0,54000003,0,0,0,190121904,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40,0,0,0,0,0,0,0
111103010,0,0,0,54000003,0,0,0,190121904,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40,0,0,0,0,0,0,0
111103110,0,0,0,54000004,0,0,0,190121905,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
111103210,0,0,0,54000004,0,0,0,190121905,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
111103310,0,0,0,54000004,0,0,0,190121905,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
111103410,0,0,0,54000004,0,0,0,190121905,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
111103510,0,0,0,54000004,0,0,0,190121905,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
111103610,0,0,0,54000004,0,0,0,190121905,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
111103710,0,0,0,54000004,0,0,0,190121905,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
111103810,0,0,0,54000004,0,0,0,190121905,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
111103910,0,0,0,54000004,0,0,0,190121905,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
111104010,0,0,0,54000004,0,0,0,190121905,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,80,0,0,0,0,0,0,0
111104110,0,0,0,54000005,0,0,0,190121906,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,160,0,0,0,0,0,0,0
111104210,0,0,0,54000005,0,0,0,190121906,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,160,0,0,0,0,0,0,0
111104310,0,0,0,54000005,0,0,0,190121906,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,160,0,0,0,0,0,0,0
111104410,0,0,0,54000005,0,0,0,190121906,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,160,0,0,0,0,0,0,0
111104510,0,0,0,54000005,0,0,0,190121906,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,160,0,0,0,0,0,0,0
111104610,0,0,0,54000005,0,0,0,190121906,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,160,0,0,0,0,0,0,0
111104710,0,0,0,54000005,0,0,0,190121906,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,160,0,0,0,0,0,0,0
111104810,0,0,0,54000005,0,0,0,190121906,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,160,0,0,0,0,0,0,0
111104910,0,0,0,54000005,0,0,0,190121906,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,160,0,0,0,0,0,0,0
111105010,0,0,0,54000005,0,0,0,190121906,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,160,0,0,0,0,0,0,0
111105110,0,0,0,54000006,0,0,0,190121907,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,320,0,0,0,0,0,0,0
111105210,0,0,0,54000006,0,0,0,190121907,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,320,0,0,0,0,0,0,0
111105310,0,0,0,54000006,0,0,0,190121907,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,320,0,0,0,0,0,0,0
111105410,0,0,0,54000006,0,0,0,190121907,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,320,0,0,0,0,0,0,0
111105510,0,0,0,54000006,0,0,0,190121907,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,320,0,0,0,0,0,0,0
111105610,0,0,0,54000006,0,0,0,190121907,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,320,0,0,0,0,0,0,0
111105710,0,0,0,54000006,0,0,0,190121907,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,320,0,0,0,0,0,0,0
111105810,0,0,0,54000006,0,0,0,190121907,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,320,0,0,0,0,0,0,0
111105910,0,0,0,54000006,0,0,0,190121907,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,320,0,0,0,0,0,0,0
111106010,0,0,0,54000006,0,0,0,190121907,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,320,0,0,0,0,0,0,0
111106110,0,0,0,54000007,0,0,0,190121908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,640,0,0,0,0,0,0,0
111106210,0,0,0,54000007,0,0,0,190121908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,640,0,0,0,0,0,0,0
111106310,0,0,0,54000007,0,0,0,190121908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,640,0,0,0,0,0,0,0
111106410,0,0,0,54000007,0,0,0,190121908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,640,0,0,0,0,0,0,0
111106510,0,0,0,54000007,0,0,0,190121908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,640,0,0,0,0,0,0,0
111106610,0,0,0,54000007,0,0,0,190121908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,640,0,0,0,0,0,0,0
111106710,0,0,0,54000007,0,0,0,190121908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,640,0,0,0,0,0,0,0
111106810,0,0,0,54000007,0,0,0,190121908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,640,0,0,0,0,0,0,0
111106910,0,0,0,54000007,0,0,0,190121908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,640,0,0,0,0,0,0,0
111107010,0,0,0,54000007,0,0,0,190121908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,640,0,0,0,0,0,0,0
111107110,0,0,0,54000008,0,0,0,190121909,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1280,0,0,0,0,0,0,0
111107210,0,0,0,54000008,0,0,0,190121909,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1280,0,0,0,0,0,0,0
111107310,0,0,0,54000008,0,0,0,190121909,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1280,0,0,0,0,0,0,0
111107410,0,0,0,54000008,0,0,0,190121909,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1280,0,0,0,0,0,0,0
111107510,0,0,0,54000008,0,0,0,190121909,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1280,0,0,0,0,0,0,0
111107610,0,0,0,54000008,0,0,0,190121909,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1280,0,0,0,0,0,0,0
111107710,0,0,0,54000008,0,0,0,190121909,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1280,0,0,0,0,0,0,0
111107810,0,0,0,54000008,0,0,0,190121909,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1280,0,0,0,0,0,0,0
111107910,0,0,0,54000008,0,0,0,190121909,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1280,0,0,0,0,0,0,0
111108010,0,0,0,54000008,0,0,0,190121909,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1280,0,0,0,0,0,0,0
111108110,0,0,0,54000009,0,0,0,190121910,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2560,0,0,0,0,0,0,0
111108210,0,0,0,54000009,0,0,0,190121910,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2560,0,0,0,0,0,0,0
111108310,0,0,0,54000009,0,0,0,190121910,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2560,0,0,0,0,0,0,0
111108410,0,0,0,54000009,0,0,0,190121910,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2560,0,0,0,0,0,0,0
111108510,0,0,0,54000009,0,0,0,190121910,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2560,0,0,0,0,0,0,0
111108610,0,0,0,54000009,0,0,0,190121910,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2560,0,0,0,0,0,0,0
111108710,0,0,0,54000009,0,0,0,190121910,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2560,0,0,0,0,0,0,0
111108810,0,0,0,54000009,0,0,0,190121910,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2560,0,0,0,0,0,0,0
111108910,0,0,0,54000009,0,0,0,190121910,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2560,0,0,0,0,0,0,0
111109010,0,0,0,54000009,0,0,0,190121910,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2560,0,0,0,0,0,0,0
111109110,0,0,0,54000010,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5120,0,0,0,0,0,0,0
111109210,0,0,0,54000010,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5120,0,0,0,0,0,0,0
111109310,0,0,0,54000010,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5120,0,0,0,0,0,0,0
111109410,0,0,0,54000010,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5120,0,0,0,0,0,0,0
111109510,0,0,0,54000010,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5120,0,0,0,0,0,0,0
111109610,0,0,0,54000010,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5120,0,0,0,0,0,0,0
111109710,0,0,0,54000010,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5120,0,0,0,0,0,0,0
111109810,0,0,0,54000010,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5120,0,0,0,0,0,0,0
111109910,0,0,0,54000010,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5120,0,0,0,0,0,0,0
111110010,0,0,0,54000010,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5120,0,0,0,0,0,0,0
99191010,0,0,0,14002191,0,0,0,110196601,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
71111101,0,500,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
72222201,0,1000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
74444401,0,4000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
73333301,0,2000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
75555501,0,5000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10150010,0,0,0,0,0,0,0,190195905,1,1,190195911,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10150210,0,0,0,0,0,0,0,190195908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8701111,49500,16500,0,0,0,0,0,170101410,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,14,0,0,0,0,0,0,0
8701121,59400,19800,0,0,0,0,0,170100802,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,14,0,0,0,0,0,0,0
8702131,170000,10000,0,0,0,0,0,170100402,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,52,0,0,0,0,0,0,0
8702141,170000,10000,0,0,0,0,0,170100701,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,52,0,0,0,0,0,0,0
8702151,200000,10000,0,0,0,0,0,170100901,15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,58,0,0,0,0,0,0,0
8702161,200000,10000,0,0,0,0,0,170100901,15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,58,0,0,0,0,0,0,0
8702171,250000,15000,0,0,0,0,0,180190111,50,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,58,0,0,0,0,0,0,0
8702181,250000,15000,0,0,0,0,0,10210502,1,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,58,0,0,0,0,0,0,0
8702191,420000,20000,0,0,0,0,0,10210601,1,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,90,0,0,0,0,0,0,0
8702201,420000,20000,0,0,0,0,0,70210502,1,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,90,0,0,0,0,0,0,0
8703111,1200000,50000,0,0,0,0,0,170101501,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,88,0,0,0,0,0,0,0
8703121,1200000,50000,0,0,0,0,0,170101701,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,88,0,0,0,0,0,0,0
8703131,1300000,50000,0,0,0,0,0,170101901,15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,94,0,0,0,0,0,0,0
8703141,1300000,50000,0,0,0,0,0,170101901,15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,94,0,0,0,0,0,0,0
8703151,1500000,50000,0,0,0,0,0,170101441,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,94,0,0,0,0,0,0,0
8703161,1500000,50000,0,0,0,0,0,170101442,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,94,0,0,0,0,0,0,0
8703171,2500000,100000,0,0,0,0,0,70210802,1,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,140,0,0,0,0,0,0,0
8703181,2500000,100000,0,0,0,0,0,10210901,1,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,140,0,0,0,0,0,0,0
8704111,2000000,100000,0,0,0,0,0,170101502,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,100,0,0,0,0,0,0,0
8704121,2000000,100000,0,0,0,0,0,170101702,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,100,0,0,0,0,0,0,0
8704131,2300000,100000,0,0,0,0,0,170101902,15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,106,0,0,0,0,0,0,0
8704141,2300000,100000,0,0,0,0,0,170101902,15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,106,0,0,0,0,0,0,0
8704151,2600000,100000,0,0,0,0,0,170101443,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,106,0,0,0,0,0,0,0
8704161,2600000,100000,0,0,0,0,0,170101444,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,106,0,0,0,0,0,0,0
8704171,3500000,100000,0,0,0,0,0,170101445,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,157,0,0,0,0,0,0,0
8704181,3500000,100000,0,0,0,0,0,70210902,1,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,157,0,0,0,0,0,0,0
8705111,4000000,120000,0,0,0,0,0,170101504,15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,65,0,0,0,0,0,0,0
8705121,4200000,120000,0,0,0,0,0,170101704,30,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,65,0,0,0,0,0,0,0
8705131,4200000,120000,0,0,0,0,0,170101904,30,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,68,0,0,0,0,0,0,0
8705141,4200000,120000,0,0,0,0,0,180190116,50,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,68,0,0,0,0,0,0,0
8705151,4400000,120000,0,0,0,0,0,170101601,30,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,68,0,0,0,0,0,0,0
8705161,4400000,120000,0,0,0,0,0,170101801,30,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,68,0,0,0,0,0,0,0
8705171,5500000,120000,0,0,0,0,0,170102001,30,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,68,0,0,0,0,0,0,0
8705181,5500000,120000,0,0,0,0,0,70211201,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,68,0,0,0,0,0,0,0
8705191,13500000,150000,0,0,0,0,0,190195908,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,238,0,0,0,0,0,0,0
8705201,0,150000,0,14009028,0,0,0,10211301,1,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9004111,31350,3300,0,0,0,0,0,170100102,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,11,0,0,0,0,0,0,0
