ID,_FxUnit,_FXID,_Description
17391,321_06_SKILL_02_01.FXM,17391,
17392,321_06_SKILL_02_02.FXM,17392,
17393,321_06_SKILL_02_03.FXM,17393,
17394,321_06_SKILL_02_04.FXM,17394,
17395,321_06_SKILL_02_05.FXM,17395,
17396,321_06_SKILL_03_01.FXM,17396,
17397,321_06_SKILL_03_02.FXM,17397,
17398,321_06_SKILL_03_03.FXM,17398,
17399,321_06_SKILL_03_04.FXM,17399,
17400,321_06_SKILL_03_05.FXM,17400,
17401,321_06_SKILL_03_06.FXM,17401,
17402,321_06_SKILL_03_07.FXM,17402,
17403,321_06_SKILL_03_08.FXM,17403,
17404,321_06_SKILL_04_01.FXM,17404,
17405,321_06_SKILL_04_02.FXM,17405,
17406,321_06_SKILL_04_03.FXM,17406,
17407,321_06_SKILL_04_04.FXM,17407,
17408,321_06_SKILL_04_05.FXM,17408,
17409,321_06_SKILL_04_06.FXM,17409,
17410,321_06_SKILL_04_07.FXM,17410,
17411,321_06_SKILL_04_08.FXM,17411,
17412,321_06_SKILL_04_09.FXM,17412,
17413,321_06_SKILL_04_10.FXM,17413,
17414,321_06_SKILL_04_11.FXM,17414,
17415,321_06_SKILL_04_12.FXM,17415,
17416,321_06_SKILL_04_13.FXM,17416,
17417,321_06_SKILL_04_14.FXM,17417,
17418,321_06_SKILL_04_15.FXM,17418,
17419,guner_skill05_gunshot_07.FXM,17419,
17420,guner_skill05_gunshot_09.FXM,17420,
17421,guner_skill05_gunshot_10.FXM,17421,
17422,guner_skill05_gunshot_11.FXM,17422,
17423,guner_skill05_gunshot_12.FXM,17423,
17424,guner_skill05_gunshot_13.FXM,17424,
17425,guner_skill05_gunshot_14.FXM,17425,
17426,guner_skill05_gunshot_15.FXM,17426,
17427,guner_skill05_gunshot_16.FXM,17427,
17428,guner_skill05_gunshot_17.FXM,17428,
17429,guner_skill05_gunshot_18.FXM,17429,
17430,guner_skill05_gunshot_19.FXM,17430,
17431,guner_skill05_gunshot_20.FXM,17431,
17432,guner_skill05_gunshot_21.FXM,17432,
17433,guner_skill05_gunshot_22.FXM,17433,
17434,guner_skill05_gunshot_23.FXM,17434,
17435,361_06_SKILL_01_01.FXM,17435,
17436,361_06_SKILL_01_02.FXM,17436,
17437,361_06_SKILL_01_03.FXM,17437,
17438,361_06_SKILL_01_04.FXM,17438,
17439,361_06_SKILL_01_05.FXM,17439,
17440,361_06_SKILL_01_06.FXM,17440,
17441,361_06_SKILL_01_07.FXM,17441,
17442,361_06_SKILL_01_08.FXM,17442,
17443,361_06_SKILL_01_09.FXM,17443,
17444,361_06_SKILL_01_10.FXM,17444,
17445,361_06_SKILL_01_11.FXM,17445,
17446,361_06_SKILL_01_12.FXM,17446,
17447,361_06_SKILL_01_13.FXM,17447,
17448,361_06_SKILL_01_14.FXM,17448,
17449,361_06_SKILL_01_15.FXM,17449,
17450,361_06_SKILL_02_01.FXM,17450,
17451,361_06_SKILL_02_02.FXM,17451,
17452,361_06_SKILL_02_03.FXM,17452,
17453,361_06_SKILL_02_04.FXM,17453,
17454,361_06_SKILL_02_05.FXM,17454,
17455,361_06_SKILL_02_06.FXM,17455,
17456,361_06_SKILL_02_07.FXM,17456,
17457,361_06_SKILL_02_08.FXM,17457,
17458,361_06_SKILL_02_09.FXM,17458,
17459,361_06_SKILL_02_10.FXM,17459,
17460,361_06_SKILL_02_11.FXM,17460,
17461,361_06_SKILL_02_12.FXM,17461,
17462,361_06_SKILL_02_13.FXM,17462,
17463,361_06_SKILL_02_14.FXM,17463,
17464,361_06_SKILL_02_15.FXM,17464,
17465,361_06_SKILL_02_16.FXM,17465,
17466,361_06_SKILL_03_01.FXM,17466,
17467,361_06_SKILL_03_02.FXM,17467,
17468,361_06_SKILL_03_03.FXM,17468,
17469,361_06_SKILL_03_04.FXM,17469,
17470,361_06_SKILL_03_05.FXM,17470,
17471,361_06_SKILL_03_06.FXM,17471,
17472,361_06_SKILL_04_01.FXM,17472,
17473,361_06_SKILL_04_02.FXM,17473,
17474,361_06_SKILL_04_03.FXM,17474,
17475,361_06_SKILL_04_04.FXM,17475,
17476,361_06_SKILL_04_05.FXM,17476,
17477,361_06_SKILL_04_06.FXM,17477,
17478,361_06_SKILL_04_07.FXM,17478,
17479,361_06_SKILL_04_08.FXM,17479,
17480,361_06_SKILL_04_09.FXM,17480,
17481,361_06_SKILL_04_10.FXM,17481,
17482,361_06_SKILL_04_11.FXM,17482,
17483,361_06_SKILL_04_12.FXM,17483,
17484,361_06_SKILL_04_13.FXM,17484,
17485,361_06_SKILL_04_14.FXM,17485,
17486,361_06_SKILL_04_15.FXM,17486,
17487,371_06_SKILL_01.FXM,17487,
17488,371_06_SKILL_03.FXM,17488,
17489,371_06_SKILL_04.FXM,17489,
17490,371_06_SKILL_05.FXM,17490,
17491,371_06_SKILL_07.FXM,17491,
17492,371_06_SKILL_08.FXM,17492,
17493,371_06_SKILL_09.FXM,17493,
17494,371_06_SKILL_10.FXM,17494,
17495,371_06_SKILL_11.FXM,17495,
17496,371_06_SKILL_12.FXM,17496,
17497,371_06_SKILL_02.FXM,17497,
17498,371_06_SKILL_13.FXM,17498,
17499,371_06_SKILL_fier_01.FXM,17499,
17500,371_06_SKILL_fier_02.FXM,17500,
17501,371_06_SKILL_fier_04.FXM,17501,
17502,371_06_SKILL_fier_03.FXM,17502,
17503,371_06_SKILL_ice_01.FXM,17503,
17504,371_06_SKILL_ice_04.FXM,17504,
17505,371_06_SKILL_ice_02.FXM,17505,
17506,371_06_SKILL_ice_03.FXM,17506,
17507,371_06_SKILL_earth_03.FXM,17507,
17508,371_06_SKILL_earth_04.FXM,17508,
17509,371_06_SKILL_earth_02.FXM,17509,
17510,371_06_SKILL_earth_01.FXM,17510,
17511,371_06_SKILL_wind_04.FXM,17511,
17512,371_06_SKILL_wind_02.FXM,17512,
17513,371_06_SKILL_wind_03.FXM,17513,
17514,371_06_SKILL_wind_01.FXM,17514,
17515,361_05_SKILL_04_17.FXM,17515,
17516,gun_wind_damage_03.FXM,17516,
17517,gun_wind_damage_04.FXM,17517,
17518,gun_ice_damage_03.FXM,17518,
17519,gun_fier_damage_03.FXM,17519,
17520,gun_fier_damage_02.FXM,17520,
17521,361_06_SKILL_03_07.FXM,17521,
17522,361_06_SKILL_03_08.FXM,17522,
17523,361_06_SKILL_03_09.FXM,17523,
17524,361_06_SKILL_03_10.FXM,17524,
17525,361_06_SKILL_03_11.FXM,17525,
17526,361_06_SKILL_03_12.FXM,17526,
17527,361_06_SKILL_03_13.FXM,17527,
17528,361_06_SKILL_03_14.FXM,17528,
17529,361_06_SKILL_03_15.FXM,17529,
17530,361_06_SKILL_03_16.FXM,17530,
17531,361_06_SKILL_03_17.FXM,17531,
17532,361_06_SKILL_03_18.FXM,17532,
17533,364_06_SKILL_04_001.FXM,17533,
17534,364_06_SKILL_04_002.FXM,17534,
17535,364_06_SKILL_04_003.FXM,17535,
17536,364_06_SKILL_04_004.FXM,17536,
17537,364_06_SKILL_04_005.FXM,17537,
17538,364_06_SKILL_04_006.FXM,17538,
17539,364_06_SKILL_04_007.FXM,17539,
17540,364_06_SKILL_04_008.FXM,17540,
17541,364_06_SKILL_04_009.FXM,17541,
17542,364_06_SKILL_04_010.FXM,17542,
17543,364_06_SKILL_04_011.FXM,17543,
17544,364_06_SKILL_04_012.FXM,17544,
17545,364_06_SKILL_04_013.FXM,17545,
17546,364_06_SKILL_04_014.FXM,17546,
17547,364_06_SKILL_04_015.FXM,17547,
17548,364_06_SKILL_04_016.FXM,17548,
17549,364_06_SKILL_04_017.FXM,17549,
17550,364_06_SKILL_04_018.FXM,17550,
17551,364_06_SKILL_04_019.FXM,17551,
17552,364_06_SKILL_04_020.FXM,17552,
17553,364_06_SKILL_04_021.FXM,17553,
17554,364_06_SKILL_04_022.FXM,17554,
17555,364_06_SKILL_04_023.FXM,17555,
17556,364_06_SKILL_04_024.FXM,17556,
17557,364_06_SKILL_04_025.FXM,17557,
17558,364_06_SKILL_04_027.FXM,17558,
17559,364_06_SKILL_04_028.FXM,17559,
17560,364_06_SKILL_04_029.FXM,17560,
17561,364_06_SKILL_04_030.FXM,17561,
17562,364_06_SKILL_04_031.FXM,17562,
17563,364_06_SKILL_04_032.FXM,17563,
17564,364_06_SKILL_04_033.FXM,17564,
17565,364_06_SKILL_04_034.FXM,17565,
17566,364_06_SKILL_04_035.FXM,17566,
17567,364_06_SKILL_04_036.FXM,17567,
17568,364_06_SKILL_04_037.FXM,17568,
17569,364_06_SKILL_04_038.FXM,17569,
17570,351_01_SKILL11_01.FXM,17570,
17571,351_01_SKILL11_02.FXM,17571,
17572,351_01_SKILL10_03.FXM,17572,
17573,364_05_SKILL_03_001.FXM,17573,
17574,364_05_SKILL_03_002.FXM,17574,
17575,364_05_SKILL_03_003.FXM,17575,
17576,364_05_SKILL_03_004.FXM,17576,
17577,364_05_SKILL_03_005.FXM,17577,
17578,364_05_SKILL_03_006.FXM,17578,
17579,364_05_SKILL_03_007.FXM,17579,
17580,364_05_SKILL_03_008.FXM,17580,
17581,364_05_SKILL_03_009.FXM,17581,
17582,364_05_SKILL_03_010.FXM,17582,
17583,364_05_SKILL_03_011.FXM,17583,
17584,364_05_SKILL_03_012.FXM,17584,
17585,364_05_SKILL_03_013.FXM,17585,
17586,364_06_SKILL_02_001.FXM,17586,
17587,364_06_SKILL_02_002.FXM,17587,
17588,364_06_SKILL_02_003.FXM,17588,
17589,364_06_SKILL_02_004.FXM,17589,
17590,364_06_SKILL_02_005.FXM,17590,
17591,364_06_SKILL_02_006.FXM,17591,
17592,371_07_SKILL_01_01.FXM,17592,
17593,371_07_SKILL_01_02.FXM,17593,
17594,371_07_SKILL_01_03.FXM,17594,
17595,371_07_SKILL_01_04.FXM,17595,
17596,371_07_SKILL_01_05.FXM,17596,
17597,371_07_SKILL_01_06.FXM,17597,
17598,371_07_SKILL_02_01.FXM,17598,
17599,371_07_SKILL_02_02.FXM,17599,
17600,371_07_SKILL_02_03.FXM,17600,
17601,371_07_SKILL_02_04.FXM,17601,
17602,371_07_SKILL_02_05.FXM,17602,
17603,371_07_SKILL_02_06.FXM,17603,
17604,371_07_SKILL_03_01.FXM,17604,
17605,371_07_SKILL_03_02.FXM,17605,
17606,371_07_SKILL_03_03.FXM,17606,
17607,371_07_SKILL_03_04.FXM,17607,
17608,371_07_SKILL_03_05.FXM,17608,
17609,371_07_SKILL_04_01.FXM,17609,
17610,371_07_SKILL_04_02.FXM,17610,
17611,371_07_SKILL_04_03.FXM,17611,
17612,371_07_SKILL_04_04.FXM,17612,
17613,371_07_SKILL_04_05.FXM,17613,
17614,371_07_SKILL_04_06.FXM,17614,
17615,MON_3_47_01.FXM,17615,
17616,MON_3_47_02.FXM,17616,
17617,MON_3_47_03.FXM,17617,
17618,MON_3_47_04.FXM,17618,
17619,MON_3_47_05.FXM,17619,
17620,MON_3_047_01_001.FXM,17620,
17621,MON_3_047_01_002.FXM,17621,
17622,MON_3_047_01_003.FXM,17622,
17623,gun_erath_damage_03.FXM,17623,
17624,[Event]Go_to_TOMA.FXM,17624,
17625,[Event]Go_to_TOMA4h.FXM,17625,
17626,[Event]Go_to_TOMA3h.FXM,17626,
17627,[Event]Go_to_TOMA2h.FXM,17627,
17628,[Event]Go_to_TOMA1h.FXM,17628,
17629,[Event]Go_to_TOMA30.FXM,17629,
17630,[Event]Go_to_TOMA00.FXM,17630,
1502,2_600_09_03.FXM,1502,
1503,2_600_09_04.FXM,1503,
1504,2_600_09_05.FXM,1504,
3660,Fashion_Lovers.FXM,3660,
3661,Fashion_Three01.FXM,3661,
3662,Fashion_Three02.FXM,3662,
3663,[Event]NewYear_Play00_01.FXM,3663,
3664,[Event]NewYear_Play00_02.FXM,3664,
3665,[Event]NewYear_Play00_03.FXM,3665,
3666,[Event]NewYear_Play00_04.FXM,3666,
3667,[Event]NewYear_Play00_05.FXM,3667,
3668,[Event]NewYear_Play00_06.FXM,3668,
3669,[Event]NewYear_Play00_07.FXM,3669,
3670,[Event]NewYear_Play01.FXM,3670,
3671,[Event]NewYear_Play02.FXM,3671,
3672,[Event]NewYear_Play03.FXM,3672,
3673,[Event]NewYear_Play04.FXM,3673,
3674,[Event]NewYear_Play05.FXM,3674,
3675,[Event]NewYear_Play06.FXM,3675,
325,Event_Fireworks06_01.FXM,325,
326,Event_Fireworks06_01_01.FXM,326,
327,Event_Fireworks06_02.FXM,327,
328,Event_Fireworks06_02_01.FXM,328,
329,Event_Fireworks06_03_01.FXM,329,
330,Event_Fireworks06_03_02.FXM,330,
331,Event_Fireworks06_04.FXM,331,
332,Event_Fireworks06_04_01.FXM,332,
333,Event_Fireworks06_04_02.FXM,333,
334,Event_Fireworks06_04_03.FXM,334,
3676,user_present_box.FXM,3676,
3677,user_present_01.FXM,3677,
3678,user_present_02.FXM,3678,
3679,user_present_03.FXM,3679,
3680,user_present_04.FXM,3680,
335,Event_Fireworks07_01.FXM,335,
336,Event_Fireworks07_02.FXM,336,
337,Event_Fireworks07_03.FXM,337,
338,Event_Fireworks07_03_01.FXM,338,
339,Event_Fireworks07_04.FXM,339,
340,Event_Fireworks07_05.FXM,340,
341,Event_Fireworks07_06_01.FXM,341,
342,Event_Fireworks07_06_02.FXM,342,
343,Event_Fireworks07_06_03.FXM,343,
344,Event_Fireworks07_07.FXM,344,
345,GM_congratulation_A.FXM,345,
346,GM_congratulation_B.FXM,346,
347,GM_congratulation_A_01.FXM,347,
348,GM_congratulation_B_01.FXM,348,
3681,user_congratulation_01.FXM,3681,
3682,user_congratulation_02.FXM,3682,
3683,Fashion_JackSin_01.FXM,3683,
3684,Fashion_JackSin_02.FXM,3684,
3685,Fashion_JackSin_03.FXM,3685,
3686,Fashion_Three_ch02_00.FXM,3686,
3687,Fashion_Three_ch02_01.FXM,3687,
3688,Fashion_Three_ch02_02.FXM,3688,
3689,Fashion_Three_ch02_03.FXM,3689,
3690,Fashion_Three_ch02_04.FXM,3690,
3691,Fashion_Three_ch03_00.FXM,3691,
3692,Fashion_Three_ch03_01.FXM,3692,
3693,Fashion_Three_ch03_02.FXM,3693,
17631,EVENT_ICE_ATTACK01.FXM,17631,
17632,EVENT_ICE_ATTACK02.FXM,17632,
17633,EVENT_ICE_ATTACK01_01.FXM,17633,
17634,EVENT_ICE_ATTACK02_01.FXM,17634,
17635,EVENT_ICE_DEAD_02.FXM,17635,
17636,EVENT_ICE_DEAD_02_01.FXM,17636,
17637,EVENT_ICE_DEAD_03.FXM,17637,
17638,EVENT_ICE_DEAD_03_01.FXM,17638,
17639,EVENT_ICE_DEAD_03_02.FXM,17639,
17640,EVENT_ICE_FIREARROW_01.FXM,17640,
17641,EVENT_ICE_FIREARROW_02.FXM,17641,
17642,EVENT_ICE_FIREARROW_03.FXM,17642,
17643,EVENT_ICE_FIREDEMAGE.FXM,17643,
17644,MON_3_049_01_01.FXM,17644,
17645,MON_3_049_01_02.FXM,17645,
17646,MON_3_049_01_03.FXM,17646,
17647,GuildEmblem_FX_015_01.FXM,17647,
17648,GuildEmblem_FX_015_02.FXM,17648,
17649,GuildEmblem_FX_015_03.FXM,17649,
17650,GuildEmblem_FX_015_04.FXM,17650,
17651,GuildEmblem_FX_015_05.FXM,17651,
17652,GuildEmblem_FX_016.FXM,17652,
17653,[Event]_initial_80_00.FXM,17653,
17654,[Event]_initial_80_01.FXM,17654,
17655,[Event]_initial_80_02.FXM,17655,
17656,[Event]_initial_80_03.FXM,17656,
17657,[Event]_initial_80_04.FXM,17657,
17658,[Event]_initial_80_05.FXM,17658,
17659,[Event]_initial_80_06.FXM,17659,
17660,[Event]_initial_80_07.FXM,17660,
17661,[Event]_initial_80_08.FXM,17661,
17662,[Event]_initial_80_09.FXM,17662,
17663,[Event]_initial_80_10.FXM,17663,
17664,[Event]_initial_80_11.FXM,17664,
17665,[Event]_initial_80_12.FXM,17665,
17666,Fashion_Stars_01_01.FXM,17666,
17667,Fashion_Stars_01_02.FXM,17667,
17668,Fashion_Stars_02_01.FXM,17668,
17669,Fashion_Stars_02_02.FXM,17669,
17670,Fashion_Stars_03_01.FXM,17670,
17671,Fashion_Stars_03_02.FXM,17671,
17672,Fashion_Stars_04_01.FXM,17672,
17673,Fashion_Stars_04_02.FXM,17673,
17674,Fashion_Stars_05_01.FXM,17674,
17675,Fashion_Stars_05_02.FXM,17675,
17676,Fashion_Stars_06_01.FXM,17676,
17677,Fashion_Stars_06_02.FXM,17677,
17678,Fashion_Stars_07_01.FXM,17678,
17679,Fashion_Stars_07_02.FXM,17679,
17680,Fashion_Stars_08_01.FXM,17680,
17681,Fashion_Stars_08_02.FXM,17681,
17682,Fashion_Stars_09_01.FXM,17682,
17683,Fashion_Stars_09_02.FXM,17683,
17684,Fashion_Stars_10_01.FXM,17684,
17685,Fashion_Stars_10_02.FXM,17685,
17686,Fashion_Stars_11_01.FXM,17686,
17687,Fashion_Stars_11_02.FXM,17687,
17688,Fashion_Stars_12_01.FXM,17688,
17689,Fashion_Stars_12_02.FXM,17689,
17690,Fly_Notice_Base.FXM,17690,
17691,Fly_Notice_01.FXM,17691,
17692,Fly_Notice_02.FXM,17692,
17693,Fly_Notice_03.FXM,17693,
17694,Fly_Notice_04.FXM,17694,
17695,Fly_Notice_05.FXM,17695,
17696,Fly_Notice_06.FXM,17696,
17697,Fly_Notice_07.FXM,17697,
17698,Fly_Notice_08.FXM,17698,
17699,Fly_Notice_09.FXM,17699,
349,130_19_01_china_user congratulation_01.FXM,349,
350,130_19_01_china_user congratulation_02.FXM,350,
351,130_19_01_china_user congratulation_03.FXM,351,
352,130_19_01_china_user congratulation_04.FXM,352,
353,130_19_01_china_user congratulation_05.FXM,353,
354,130_19_01_china_user congratulation_06.FXM,354,
355,130_19_01_china_user congratulation_07.FXM,355,
17700,2_002_75_Dead_01.FXM,17700,
356,130_19_02_china_GM congratulation_01.FXM,356,
357,130_19_02_china_GM congratulation_02.FXM,357,
358,130_19_02_china_GM congratulation_03.FXM,358,
359,130_19_02_china_GM congratulation_04.FXM,359,
360,130_19_02_china_GM congratulation_05.FXM,360,
361,130_19_02_china_GM congratulation_06.FXM,361,
362,130_19_02_china_GM congratulation_07.FXM,362,
363,130_19_02_china_GM congratulation_08.FXM,363,
364,130_19_02_china_GM congratulation_09.FXM,364,
365,130_19_02_china_GM congratulation_10.FXM,365,
366,130_19_02_china_GM congratulation_11.FXM,366,
367,130_19_02_china_GM congratulation_12.FXM,367,
368,130_19_02_china_GM congratulation_13.FXM,368,
369,130_19_02_china_GM congratulation_14.FXM,369,
17701,dead-spark04.FXM,17701,
17702,dead-smog01.FXM,17702,
17703,dead-smog02.FXM,17703,
17704,dead-smog03.FXM,17704,
17705,dead-smog04.FXM,17705,
17706,dead-smog05.FXM,17706,
17707,dead-smog06.FXM,17707,
17708,dead-smog07.FXM,17708,
17709,dead-smog08.FXM,17709,
17710,dead-smog09.FXM,17710,
17711,dead-smog10.FXM,17711,
17712,dead-smog14.FXM,17712,
17713,dead-smog15.FXM,17713,
17714,Dduck_spear.FXM,17714,
17715,dead-smog16.FXM,17715,
17716,dead-smog17.FXM,17716,
17717,dead-smog18.FXM,17717,
17718,dead-smog19.FXM,17718,
17719,dead-smog20.FXM,17719,
17720,dead-smog21.FXM,17720,
17721,dead-smog22.FXM,17721,
17722,dead-smog23.FXM,17722,
17723,dead-smog24.FXM,17723,
17724,dead-spark03.FXM,17724,
17725,dead-smog11.FXM,17725,
17726,dead-spark02.FXM,17726,
17727,dead-smog12.FXM,17727,
17728,dead-spark01.FXM,17728,
17729,dead-boom03.FXM,17729,
17730,dead-smog13.FXM,17730,
17731,dead-boom02.FXM,17731,
17732,dead-smog25.FXM,17732,
17733,dead-boom01.FXM,17733,
17734,dead-smog26.FXM,17734,
17735,dead-boom04.FXM,17735,
17736,Dduck_eyelight_01.FXM,17736,
17737,Dduck_eyelight_02.FXM,17737,
17738,dead-boom06.FXM,17738,
17739,Dduck_mouthlight_01.FXM,17739,
17740,dead-boom05.FXM,17740,
17741,Dduck_smoghand.FXM,17741,
17742,Dduck_spear2.FXM,17742,
17743,dead-spark05.FXM,17743,
17744,ment_01.FXM,17744,
17745,ment_02.FXM,17745,
17746,ment_03.FXM,17746,
17747,ment_04.FXM,17747,
17748,ment_05.FXM,17748,
17749,ment_06.FXM,17749,
17750,ment_07.FXM,17750,
17751,ment_08.FXM,17751,
17752,ment_09.FXM,17752,
17753,ment_10.FXM,17753,
17754,ment_11.FXM,17754,
17755,ment_12.FXM,17755,
17756,ment_13.FXM,17756,
17757,ment_14.FXM,17757,
17758,Dduck_dead_light00.FXM,17758,
17759,Dduck_dead_light01.FXM,17759,
17760,Dduck_dead_light02.FXM,17760,
17761,Dduck_dead_light03.FXM,17761,
17762,Dduck_dead_light04.FXM,17762,
17763,2_002_72_Skill01.FXM,17763,
17764,2_002_72_Skill02.FXM,17764,
17765,2_002_72_Skill03.FXM,17765,
17766,2_002_72_Skill04.FXM,17766,
17767,2_002_72_Skill05.FXM,17767,
17768,2_002_72_Skill06.FXM,17768,
17769,2_002_72_Skill07.FXM,17769,
17770,3_054_01_ATTACK_01.FXM,17770,
17771,3_054_01_ATTACK_02.FXM,17771,
17772,3_054_01_ATTACK_03.FXM,17772,
17773,3_054_01_ATTACK_04.FXM,17773,
17774,3_054_01_DEAD_01.FXM,17774,
17775,3_054_01_WALK_01.FXM,17775,
17776,3_055_01_ATTACK_01.FXM,17776,
17777,3_055_01_ATTACK_02.FXM,17777,
17778,3_055_01_ATTACK_03.FXM,17778,
17779,3_055_01_ATTACK_04.FXM,17779,
17780,3_055_01_ATTACK_05.FXM,17780,
17781,3_055_01_ATTACK_06.FXM,17781,
17782,3_055_01_DEAD_01.FXM,17782,
17783,3_055_01_WALK_01.FXM,17783,
17784,3_056_01_ATTACK_01.FXM,17784,
17785,3_056_01_ATTACK_02.FXM,17785,
17786,3_056_01_DEAD_01.FXM,17786,
17787,MON_3_053_ATTACK_00.FXM,17787,
17788,MON_3_053_ATTACK_01.FXM,17788,
17789,MON_3_053_ATTACK_02.FXM,17789,
17790,MON_3_053_ATTACK_03.FXM,17790,
17791,MON_3_053_ATTACK_04.FXM,17791,
17792,MON_3_053_ATTACK_05.FXM,17792,
17793,MON_3_053_ATTACK_06.FXM,17793,
17794,MON_3_053_ATTACK_07.FXM,17794,
17795,MON_3_053_ATTACK_08.FXM,17795,
17796,MON_3_053_ATTACK_09.FXM,17796,
17797,MON_3_053_SKILL01_00.FXM,17797,
17798,MON_3_053_SKILL01_01.FXM,17798,
17799,MON_3_053_SKILL01_02.FXM,17799,
17800,MON_3_053_SKILL02_00.FXM,17800,
17801,MON_3_053_SKILL02_01.FXM,17801,
17802,MON_3_053_SKILL02_02.FXM,17802,
17803,MON_3_053_SKILL02_03.FXM,17803,
17804,MON_3_053_SKILL02_04.FXM,17804,
17805,MON_3_053_SKILL02_05.FXM,17805,
17806,MON_3_053_WALK_00.FXM,17806,
17807,MON_3_053_WALK_01.FXM,17807,
17808,MON_3_053_WALK_02.FXM,17808,
17809,2_002_71_Attack_01.FXM,17809,
17810,2_002_71_Attack_02.FXM,17810,
17811,2_002_71_Attack_03.FXM,17811,
17812,2_002_71_Attack_04.FXM,17812,
17813,2_002_71_Attack_05.FXM,17813,
17814,120_21_36_ELE_CASTING36_01.FXM,17814,
17815,120_21_36_ELE_CASTING36_02.FXM,17815,
17816,120_21_36_ELE_CASTING36_00.FXM,17816,
17817,China_money_00.FXM,17817,
17818,China_money_01.FXM,17818,
17819,China_money_02.FXM,17819,
17820,,0,
17821,,0,
17822,MOB_03_052_DEAD1.FXM,17822,
17823,MOB_03_052_DEAD2.FXM,17823,
17824,EVENT_Chess_01.FXM,17824,
17825,EVENT_Chess_02.FXM,17825,
17826,EVENT_Chess_03.FXM,17826,
17827,EVENT_Chess_04.FXM,17827,
17828,EVENT_Chess_05.FXM,17828,
17829,EVENT_Chess_06.FXM,17829,
17830,EVENT_Chess_07.FXM,17830,
17831,EVENT_Chess_Pawn.FXM,17831,
17832,EVENT_Chess_Pawn_L.FXM,17832,
17833,EVENT_Chess_Bishop.FXM,17833,
17834,EVENT_Chess_Bishop_L.FXM,17834,
17835,EVENT_Chess_Rook.FXM,17835,
17836,EVENT_Chess_Rook_L.FXM,17836,
17837,EVENT_Chess_Knight.FXM,17837,
17838,EVENT_Chess_Knight_L.FXM,17838,
17839,EVENT_Chess_King.FXM,17839,
17840,EVENT_Chess_King_L.FXM,17840,
17841,MON_2_073_SKILL01_01.FXM,17841,
17842,MON_2_073_SKILL01_02.FXM,17842,
17843,MON_2_073_SKILL01_03.FXM,17843,
17844,MON_2_073_SKILL01_04.FXM,17844,
17845,MON_2_073_SKILL01_05.FXM,17845,
17846,MON_2_073_SKILL01_06.FXM,17846,
17847,MON_2_073_SKILL01_07.FXM,17847,
17848,MON_2_073_SKILL01_08.FXM,17848,
17849,MON_2_073_SKILL01_09.FXM,17849,
17850,MON_2_073_SKILL01_10.FXM,17850,
17851,MON_2_073_SKILL01_11.FXM,17851,
17852,MON_2_073_SKILL01_12.FXM,17852,
17853,MON_2_073_SKILL01_13.FXM,17853,
17854,MON_2_073_SKILL01_14.FXM,17854,
17855,MON_2_073_SKILL03_01.FXM,17855,
17856,MON_2_073_SKILL03_02.FXM,17856,
17857,MON_2_073_SKILL03_03.FXM,17857,
17858,MON_2_073_SKILL03_04.FXM,17858,
17859,MON_2_073_SKILL03_05.FXM,17859,
17860,MON_2_073_SKILL03_06.FXM,17860,
17861,MON_2_073_SKILL03_07.FXM,17861,
17862,MON_2_073_SKILL03_08.FXM,17862,
17863,Trap_3_700_45_01.FXM,17863,
17864,Trap_3_700_45_02.FXM,17864,
17865,MON_002_77_MOVE01.FXM,17865,
17866,MON_002_77_MOVE02.FXM,17866,
17867,MON_002_77_ATTACK01.FXM,17867,
17868,MON_002_77_ATTACK02.FXM,17868,
17869,MON_3_059_SKILL03.FXM,17869,
17870,130_revolution_FX.FXM,17870,
17871,MON_3_059_SKILL01_01.FXM,17871,
17872,MON_3_059_SKILL01_02.FXM,17872,
17873,MON_3_059_SKILL01_03.FXM,17873,
17874,MON_3_059_SKILL01_04.FXM,17874,
17875,MON_3_059_dead_light00.FXM,17875,
17876,MON_3_059_DEAD_LIGHT01.FXM,17876,
17877,MON_3_059_DEAD_LIGHT02.FXM,17877,
17878,MON_3_059_DEAD_LIGHT03.FXM,17878,
17879,MON_3_059_DEAD_LINE01.FXM,17879,
17880,MON_3_059_DEAD_LINE02.FXM,17880,
17881,MON_3_059_DEAD_LINE03.FXM,17881,
17882,MON_3_059_DEAD_LINE04.FXM,17882,
17883,MON_3_059_DEAD_LINE05.FXM,17883,
17884,MON_3_059_DEAD_LINE06.FXM,17884,
17885,MON_3_059_DEAD_LINE07.FXM,17885,
17886,MON_3_059_DEAD_LINE08.FXM,17886,
17887,MON_3_059_DEAD_LINE09.FXM,17887,
17888,130_chinese compliment1.FXM,17888,
17889,130_chinese compliment2.FXM,17889,
17890,[Event] 3_998_44_1.FXM,17890,
17891,[Event] 3_998_44_2.FXM,17891,
17892,[Event] 3_998_44_3.FXM,17892,
17893,[Event] 3_998_44_4.FXM,17893,
17894,[Event] 3_998_45_1.FXM,17894,
17895,[Event] 3_998_45_2.FXM,17895,
17896,[Event] 3_998_45_3.FXM,17896,
17897,[Event] 3_998_45_4.FXM,17897,
17898,[Event] Winner_all.FXM,17898,
17899,[Event] Winner_all 01.FXM,17899,
17900,[Event] Winner_BLUE.FXM,17900,
17901,[Event] Winner_WHITE.FXM,17901,
370,130_borm congratulation_01.FXM,370,
17902,mon_003_64_dead01.FXM,17902,
17903,mon_003_64_dead02.FXM,17903,
17904,mon_003_64_dead03.FXM,17904,
