ID,_FILENAME,_DESC
536,Data/GlobalRes/0536.png,???? (??_??)
537,Data/GlobalRes/0537.png,???? (?? ??_??)
538,Data/GlobalRes/0538.png,???? (?? ??_??)
539,Data/GlobalRes/0539.png,T1_01.png
540,Data/GlobalRes/0540.png,T1_02.png
541,Data/GlobalRes/0541.png,T1_03.png
542,Data/GlobalRes/0542.png,T1_04.png
543,Data/GlobalRes/0543.png,T2_01.png
544,Data/GlobalRes/0544.png,T2_02.png
545,Data/GlobalRes/0545.png,T2_03.png
546,Data/GlobalRes/0546.png,T2_04.png
547,Data/GlobalRes/0547.png,T2_05.png
548,Data/GlobalRes/0548.png,T3_01.png
549,Data/GlobalRes/0549.png,T3_02.png
550,Data/GlobalRes/0550.png,T3_03.png
551,Data/GlobalRes/0551.png,T3_04.png
552,Data/GlobalRes/0552.png,T4_01.png
553,Data/GlobalRes/0553.png,T4_02.png
554,Data/GlobalRes/0554.png,T4_03.png
555,Data/GlobalRes/0555.png,T4_04.png
556,Data/GlobalRes/0556.png,T4_05.png
557,Data/GlobalRes/0557.png,T4_06.png
558,Data/GlobalRes/0558.png,T5_01.png
559,Data/GlobalRes/0559.png,T5_02.png
560,Data/GlobalRes/0560.png,T5_03.png
561,Data/GlobalRes/0561.png,T5_04.png
562,Data/GlobalRes/0562.png,T5_05.png
563,Data/GlobalRes/0563.png,???? (??)
564,Data/GlobalRes/0564.png,???? (???)
565,Data/GlobalRes/0565.png,???? (??)
566,Data/GlobalRes/0566.png,???? (???)
567,Data/GlobalRes/0567.png,???? (?? ???)
568,Data/GlobalRes/0568.png,???? (??)
569,Data/GlobalRes/0569.png,???? (??)
570,Data/GlobalRes/0570.png,???? (??)
571,Data/GlobalRes/0571.png,?? (??)
572,Data/GlobalRes/0572.png,?? (? ??)
573,Data/GlobalRes/0573.png,??
574,Data/GlobalRes/0574.png,??
575,Data/GlobalRes/0575.png,?? (??)
576,Data/GlobalRes/0576.png,?? (??)
577,Data/GlobalRes/0577.png,??? (??)
578,Data/GlobalRes/0578.png,??? (SD)
579,Data/GlobalRes/0579.png,??? (??)
580,Data/GlobalRes/0580.png,?? (??)
581,Data/GlobalRes/0581.png,?? (??)
582,Data/GlobalRes/0582.png,???(SF?)
583,Data/GlobalRes/JAPAN_NPC.png,?? NPC????
584,Data/GlobalRes/YUI_COLABO.png,?? NPC?? ???
585,Data/GlobalRes/0585.png,??? ? ?? ?? ??
10001701,Data/GlobalRes/ItemKorea_Icon01.png,??? ?? ??? ?? - ????? ?? ???? ???
10001314,Data/GlobalRes/ItemEtc_Icon14.png,??? ?? ??? 15? ??
586,Data/GlobalRes/0586.png,??
587,Data/GlobalRes/0587.png,??(???)
588,Data/GlobalRes/0588.png,??(??? ??)
589,Data/GlobalRes/0589.png,???
590,Data/GlobalRes/0590.png,???(??)
591,Data/GlobalRes/0591.png,???(??)
592,Data/GlobalRes/0592.png,???(?? ??)
593,Data/GlobalRes/0593.png,??
594,Data/GlobalRes/0594.png,???
595,Data/GlobalRes/0595.png,??? ??
596,Data/GlobalRes/0596.png,??? ??
597,Data/GlobalRes/0597.png,??? ??
598,Data/GlobalRes/0598.png,??? ??
599,Data/GlobalRes/0599.png,??? ?? (??)
600,Data/GlobalRes/0600.png,???(????)
601,Data/GlobalRes/0601.png,???(????) ??
602,Data/GlobalRes/0602.png,???(????) ??
603,Data/GlobalRes/0603.png,???(????) ???
604,Data/GlobalRes/0604.png,???(????) ??
605,Data/GlobalRes/0605.png,????
606,Data/GlobalRes/0606.png,???? (? ??)
607,Data/GlobalRes/0607.png,???? ??
10001210,Data/GlobalRes/ItemCash_Icon10.png,??? ?? ??? 11? ??
10001315,Data/GlobalRes/ItemEtc_Icon15.png,??? ?? ??? 16? ??
608,Data/GlobalRes/0608.png,???? ? ?????
609,Data/GlobalRes/0609.png,?? ?????
610,Data/GlobalRes/0610.png,???? ???
611,Data/GlobalRes/0611.png,??? ???
612,Data/GlobalRes/0612.png,??01_??
613,Data/GlobalRes/0613.png,??02_????
614,Data/GlobalRes/0614.png,??03_??? ???
615,Data/GlobalRes/0615.png,??04_???
616,Data/GlobalRes/0616.png,??05_??
617,Data/GlobalRes/0617.png,??06_??
618,Data/GlobalRes/0618.png,??07_?????
619,Data/GlobalRes/0619.png,??08_??? ????
620,Data/GlobalRes/0620.png,??01(???)
621,Data/GlobalRes/0621.png,??02(????)
622,Data/GlobalRes/0622.png,??03(??????)
623,Data/GlobalRes/0623.png,??04(????)
624,Data/GlobalRes/0624.png,??05(??)
625,Data/GlobalRes/0625.png,??06(??)
626,Data/GlobalRes/0626.png,??07(???)
627,Data/GlobalRes/0627.png,??08(??1)
628,Data/GlobalRes/0628.png,??08(??2)
629,Data/GlobalRes/0629.png,??09(??)
630,Data/GlobalRes/0630.png,??10??(1)
631,Data/GlobalRes/0631.png,??10??(2)??
632,Data/GlobalRes/0632.png,??10??(3)???
633,Data/GlobalRes/0633.png,??_1(???)
634,Data/GlobalRes/0634.png,??_2(????)
635,Data/GlobalRes/0635.png,??_3(??)
636,Data/GlobalRes/0636.png,??_4(??_?????)
637,Data/GlobalRes/0637.png,??_5(??_??)
638,Data/GlobalRes/0638.png,??_6(???)
639,Data/GlobalRes/0639.png,??? ?01
640,Data/GlobalRes/0640.png,??_1??
641,Data/GlobalRes/0641.png,??_2??
642,Data/GlobalRes/0642.png,??_3??
643,Data/GlobalRes/0643.png,??_4?????
644,Data/GlobalRes/0644.png,??_5(??)??? ???
645,Data/GlobalRes/0645.png,??_6(??)??
646,Data/GlobalRes/0646.png,??_7(??)???
647,Data/GlobalRes/0647.png,??_8(??)?????
648,Data/GlobalRes/0648.png,???_001_??
649,Data/GlobalRes/0649.png,???_002_???
650,Data/GlobalRes/0650.png,???_003_??
651,Data/GlobalRes/0651.png,???_004_?????
652,Data/GlobalRes/0652.png,???_005_??
653,Data/GlobalRes/0653.png,???_006_??
654,Data/GlobalRes/0654.png,???_007_??
655,Data/GlobalRes/0655.png,???_008_??
656,Data/GlobalRes/0656.png,???_009_?????..??
657,Data/GlobalRes/0657.png,???_010_??
658,Data/GlobalRes/0658.png,???_011_??1
659,Data/GlobalRes/0659.png,???_012_??2
660,Data/GlobalRes/0660.png,???_013_??3
661,Data/GlobalRes/0661.png,???_????
662,Data/GlobalRes/0662.png,?? ? ??
663,Data/GlobalRes/0663.png,????01_??
664,Data/GlobalRes/0664.png,????02_??
665,Data/GlobalRes/0665.png,????03_???? ??
666,Data/GlobalRes/0666.png,????03_???? ??_2
667,Data/GlobalRes/0667.png,????04_???? ??
668,Data/GlobalRes/0668.png,????04_???? ??_2
669,Data/GlobalRes/0669.png,????05_??
670,Data/GlobalRes/0670.png,??? ???? ??(? ??)
10001316,Data/GlobalRes/ItemEtc_Icon16.png,??? ?? ??? 17? ??
671,Data/GlobalRes/0671.png,?? ??(? 3? ?)
10001211,Data/GlobalRes/ItemCash_Icon11.png,??? ?? ??? 12? ??
672,Data/GlobalRes/0672.png,??
673,Data/GlobalRes/0673.png,?? (??? ??? ?? ??)
674,Data/GlobalRes/0674.png,???
675,Data/GlobalRes/0675.png,??
676,Data/GlobalRes/0676.png,??
677,Data/GlobalRes/0677.png,??
678,Data/GlobalRes/0678.png,???
679,Data/GlobalRes/0679.png,??
680,Data/GlobalRes/0680.png,??
681,Data/GlobalRes/0681.png,??
682,Data/GlobalRes/0682.png,??
683,Data/GlobalRes/0683.png,??
684,Data/GlobalRes/0684.png,??
685,Data/GlobalRes/0685.png,???
686,Data/GlobalRes/0686.png,????
687,Data/GlobalRes/0687.png,???_?? ??01
688,Data/GlobalRes/0688.png,???_?? ??02
689,Data/GlobalRes/0689.png,???_?? ??03
690,Data/GlobalRes/0690.png,???_??? ??01
691,Data/GlobalRes/0691.png,???_??? ??02
692,Data/GlobalRes/0692.png,???? ????
693,Data/GlobalRes/0693.png,?? (??? ?? ??)
694,Data/GlobalRes/0694.png,????_??(??)
695,Data/GlobalRes/0695.png,????_?? ?
696,Data/GlobalRes/0696.png,????_??
697,Data/GlobalRes/0697.png,????_??
698,Data/GlobalRes/0698.png,????_?? ??
699,Data/GlobalRes/0699.png,????_????? ?? ??
700,Data/GlobalRes/0700.png,????_??
701,Data/GlobalRes/0701.png,????_??
702,Data/GlobalRes/0702.png,???_??(??)
703,Data/GlobalRes/0703.png,???_??
704,Data/GlobalRes/0704.png,???_???
705,Data/GlobalRes/0705.png,???_??
706,Data/GlobalRes/0706.png,???_??
707,Data/GlobalRes/0707.png,??_??(? ??)
708,Data/GlobalRes/0708.png,??_??
709,Data/GlobalRes/0709.png,??_??
710,Data/GlobalRes/0710.png,??_?
711,Data/GlobalRes/0711.png,???_??(??)
712,Data/GlobalRes/0712.png,???_?? ??
713,Data/GlobalRes/0713.png,???_?? ??
714,Data/GlobalRes/0714.png,???_??(??)
715,Data/GlobalRes/0715.png,???_??
716,Data/GlobalRes/0716.png,???_??
717,Data/GlobalRes/0717.png,??_??(??)
718,Data/GlobalRes/0718.png,??_??
719,Data/GlobalRes/0719.png,??_??
720,Data/GlobalRes/0720.png,??_??
721,Data/GlobalRes/0721.png,???_??(??)
722,Data/GlobalRes/0722.png,???_??(??)
723,Data/GlobalRes/0723.png,???_??
724,Data/GlobalRes/0724.png,??_??? ??
40000001,Data/Interface/Guide/winhelp/R_WH_01-01.png,UI_HELP_?????_1
40000002,Data/Interface/Guide/winhelp/R_WH_01-02.png,UI_HELP_?????_2
40000003,Data/Interface/Guide/winhelp/R_WH_01-03.png,UI_HELP_?????_3
40000004,Data/Interface/Guide/winhelp/R_WH_01-04.png,UI_HELP_?????_4
10001317,Data/GlobalRes/ItemEtc_Icon17.png,??? ?? ??? 17? ??
725,Data/GlobalRes/0725.png,?? ???? ????~
726,Data/GlobalRes/0726.png,??
727,Data/GlobalRes/0727.png,??
728,Data/GlobalRes/0728.png,??
729,Data/GlobalRes/0729.png,??
730,Data/GlobalRes/0730.png,??
731,Data/GlobalRes/0731.png,??
732,Data/GlobalRes/0732.png,??
733,Data/GlobalRes/0733.png,??
734,Data/GlobalRes/0734.png,??
735,Data/GlobalRes/0735.png,??
736,Data/GlobalRes/0736.png,??
737,Data/GlobalRes/0737.png,??
738,Data/GlobalRes/0738.png,??
739,Data/GlobalRes/0739.png,??
740,Data/GlobalRes/0740.png,??
741,Data/GlobalRes/0741.png,???
742,Data/GlobalRes/0742.png,???
743,Data/GlobalRes/0743.png,???
744,Data/GlobalRes/0744.png,???
745,Data/GlobalRes/0745.png,???
746,Data/GlobalRes/0746.png,???
747,Data/GlobalRes/0747.png,???
748,Data/GlobalRes/0748.png,???
749,Data/GlobalRes/0749.png,??
750,Data/GlobalRes/0750.png,??
751,Data/GlobalRes/0751.png,??
752,Data/GlobalRes/0752.png,??
753,Data/GlobalRes/0753.png,???
754,Data/GlobalRes/0754.png,???
755,Data/GlobalRes/0755.png,???
756,Data/GlobalRes/0756.png,???
757,Data/GlobalRes/0757.png,??
758,Data/GlobalRes/0758.png,??
759,Data/GlobalRes/0759.png,??
760,Data/GlobalRes/0760.png,??
761,Data/GlobalRes/0761.png,????
762,Data/GlobalRes/0762.png,????
763,Data/GlobalRes/0763.png,????
764,Data/GlobalRes/0764.png,????
765,Data/GlobalRes/0765.png,???
766,Data/GlobalRes/0766.png,???
767,Data/GlobalRes/0767.png,???
768,Data/GlobalRes/0768.png,???
40000005,Data/Interface/Guide/winhelp/R_WH_02-01.png,UI_HELP_???1
40000006,Data/Interface/Guide/winhelp/R_WH_02-02.png,UI_HELP_???2
40000007,Data/Interface/Guide/winhelp/R_WH_02-03.png,UI_HELP_???3
40000008,Data/Interface/Guide/winhelp/R_WH_02-04.png,UI_HELP_???4
40000009,Data/Interface/Guide/winhelp/R_WH_02-05.png,UI_HELP_???5
40000010,Data/Interface/Guide/winhelp/R_WH_02-06.png,UI_HELP_???6
40000011,Data/Interface/Guide/winhelp/R_WH_02-07.png,UI_HELP_???7
40000012,Data/Interface/Guide/winhelp/R_WH_02-08.png,UI_HELP_???8
40000101,Data/GlobalRes/WIN_HELP/UI_HELP_03-pattern_00_0.png,UI_HELP_??_1
40000102,Data/GlobalRes/WIN_HELP/UI_HELP_03-pattern_01_0.png,UI_HELP_??_2
40000103,Data/GlobalRes/WIN_HELP/UI_HELP_03-pattern_02_0.png,UI_HELP_??_3
40000104,Data/GlobalRes/WIN_HELP/UI_HELP_03-pattern_03_0.png,UI_HELP_??_4
40000105,Data/GlobalRes/WIN_HELP/UI_HELP_03-pattern_04_0.png,UI_HELP_??_4
40000201,Data/Interface/Guide/winhelp/R_WH_04-01.png,UI_HELP_??? ??1
40000202,Data/Interface/Guide/winhelp/R_WH_04-02.png,UI_HELP_??? ??2
40000203,Data/Interface/Guide/winhelp/R_WH_04-03.png,UI_HELP_??? ??3
40000204,Data/GlobalRes/WIN_HELP/UI_HELP_05-Skill_Development_03_0.png,UI_HELP_?? ??_4
40000301,Data/GlobalRes/WIN_HELP/UI_HELP_02-MIX_00_0.png,UI_HELP_??_1
40000302,Data/GlobalRes/WIN_HELP/UI_HELP_02-MIX_01_0.png,UI_HELP_??_2
40000303,Data/GlobalRes/WIN_HELP/UI_HELP_02-MIX_02_0.png,UI_HELP_??_3
40000304,Data/GlobalRes/WIN_HELP/UI_HELP_02-MIX_03_0.png,UI_HELP_??_4
40000401,Data/Interface/Guide/winhelp/R_WH_03-01.png,UI_HELP_??? ??_1
40000402,Data/Interface/Guide/winhelp/R_WH_03-02.png,UI_HELP_??? ??_2
40000403,Data/Interface/Guide/winhelp/R_WH_03-03.png,UI_HELP_??? ??_3
40000501,Data/GlobalRes/WIN_HELP/UI_HELP_07-PARTYMATCHING_00_0.png,UI_HELP_????_1
40000502,Data/GlobalRes/WIN_HELP/UI_HELP_07-PARTYMATCHING_01_0.png,UI_HELP_????_2
40000503,Data/GlobalRes/WIN_HELP/UI_HELP_07-PARTYMATCHING_02_0.png,UI_HELP_????_3
40000504,Data/GlobalRes/WIN_HELP/UI_HELP_07-PARTYMATCHING_03_0.png,UI_HELP_????_4
40000505,Data/GlobalRes/WIN_HELP/UI_HELP_07-PARTYMATCHING_04_0.png,UI_HELP_????_5
40000601,Data/Interface/Guide/winhelp/R_WH_06-01.png,UI_HELP_?? ??_1
40000602,Data/Interface/Guide/winhelp/R_WH_06-02.png,UI_HELP_?? ??_2
40000603,Data/Interface/Guide/winhelp/R_WH_06-03.png,UI_HELP_?? ??_3
40000604,Data/Interface/Guide/winhelp/R_WH_06-04.png,UI_HELP_?? ??_4
40000605,Data/Interface/Guide/winhelp/R_WH_06-05.png,UI_HELP_?? ??_5
40000701,Data/GlobalRes/WIN_HELP/UI_HELP_09-WAYPOINT_v2_00_0.png,UI_HELP_?????_1
40000702,Data/GlobalRes/WIN_HELP/UI_HELP_09-WAYPOINT_v2_01_0.png,UI_HELP_?????_2
40000703,Data/GlobalRes/WIN_HELP/UI_HELP_09-WAYPOINT_v2_02_0.png,UI_HELP_?????_3
40000801,Data/GlobalRes/WIN_HELP/UI_HELP_10-AUCTION_v2_00_0.png,UI_HELP_???_1
40000802,Data/GlobalRes/WIN_HELP/UI_HELP_10-AUCTION_v2_01_0.png,UI_HELP_???_2
40000803,Data/GlobalRes/WIN_HELP/UI_HELP_10-AUCTION_v2_02_0.png,UI_HELP_???_3
40000804,Data/GlobalRes/WIN_HELP/UI_HELP_10-AUCTION_v2_03_0.png,UI_HELP_???_4
40000805,Data/GlobalRes/WIN_HELP/UI_HELP_10-AUCTION_v2_04_0.png,UI_HELP_???_5
40000901,Data/GlobalRes/WIN_HELP/UI_HELP_11-QUEST_v2_00_0.png,UI_HELP_???_1
40000902,Data/GlobalRes/WIN_HELP/UI_HELP_11-QUEST_v2_01_0.png,UI_HELP_???_2
40000903,Data/GlobalRes/WIN_HELP/UI_HELP_11-QUEST_v2_02_0.png,UI_HELP_???_3
40001001,Data/GlobalRes/WIN_HELP/UI_HELP_12-STATUS_v2_00_0.png,UI_HELP_???_1
40001002,Data/GlobalRes/WIN_HELP/UI_HELP_12-STATUS_v2_01_0.png,UI_HELP_???_2
40001003,Data/GlobalRes/WIN_HELP/UI_HELP_12-STATUS_v2_02_0.png,UI_HELP_???_3
40001004,Data/GlobalRes/WIN_HELP/UI_HELP_12-STATUS_v2_03_0.png,UI_HELP_???_4
40000404,Data/Interface/Guide/winhelp/R_WH_03-04.png,UI_HELP_??? ??_4
40000405,Data/Interface/Guide/winhelp/R_WH_03-05.png,UI_HELP_??? ??_5
40000406,Data/Interface/Guide/winhelp/R_WH_03-06.png,UI_HELP_??? ??_6
40001101,Data/Interface/Guide/winhelp/R_WH_07-01.png,UI_HELP_???
769,Data/GlobalRes/0769.png,??
770,Data/GlobalRes/0770.png,????
771,Data/GlobalRes/0771.png,????
772,Data/GlobalRes/0772.png,????
773,Data/GlobalRes/0773.png,??
774,Data/GlobalRes/0774.png,??
775,Data/GlobalRes/0775.png,??
10003013,Data/GlobalRes/SKILL_ICON13.PNG,[??] ?? ??2
10003014,Data/GlobalRes/SKILL_ICON14.PNG,[??] ?? ??3
30011001,Data/GlobalRes/COLLECT_MOB/collect_mob_1_001.png,??? ?? ID (30011xxx) ??
30012001,Data/GlobalRes/COLLECT_MOB/collect_mob_2_001.png,??? ?? ID (30012xxx) ??
30012002,Data/GlobalRes/COLLECT_MOB/collect_mob_2_002.png,??? ?? ID (30012xxx) ??
30012003,Data/GlobalRes/COLLECT_MOB/collect_mob_2_003.png,??? ?? ID (30012xxx) ??
30012004,Data/GlobalRes/COLLECT_MOB/collect_mob_2_004.png,??? ?? ID (30012xxx) ??
30012005,Data/GlobalRes/COLLECT_MOB/collect_mob_2_005.png,??? ?? ID (30012xxx) ??
30012006,Data/GlobalRes/COLLECT_MOB/collect_mob_2_006.png,??? ?? ID (30012xxx) ??
30012007,Data/GlobalRes/COLLECT_MOB/collect_mob_2_007.png,??? ?? ID (30012xxx) ??
30012008,Data/GlobalRes/COLLECT_MOB/collect_mob_2_008.png,??? ?? ID (30012xxx) ??
30012009,Data/GlobalRes/COLLECT_MOB/collect_mob_2_009.png,??? ?? ID (30012xxx) ??
30012010,Data/GlobalRes/COLLECT_MOB/collect_mob_2_010.png,??? ?? ID (30012xxx) ??
30012011,Data/GlobalRes/COLLECT_MOB/collect_mob_2_011.png,??? ?? ID (30012xxx) ??
30012012,Data/GlobalRes/COLLECT_MOB/collect_mob_2_012.png,??? ?? ID (30012xxx) ??
30013001,Data/GlobalRes/COLLECT_MOB/collect_mob_3_001.png,??? ?? ID (30013xxx) ??
30013002,Data/GlobalRes/COLLECT_MOB/collect_mob_3_002.png,??? ?? ID (30013xxx) ??
30013003,Data/GlobalRes/COLLECT_MOB/collect_mob_3_003.png,??? ?? ID (30013xxx) ??
30013004,Data/GlobalRes/COLLECT_MOB/collect_mob_3_004.png,??? ?? ID (30013xxx) ??
30013005,Data/GlobalRes/COLLECT_MOB/collect_mob_3_005.png,??? ?? ID (30013xxx) ??
30013006,Data/GlobalRes/COLLECT_MOB/collect_mob_3_006.png,??? ?? ID (30013xxx) ??
30013007,Data/GlobalRes/COLLECT_MOB/collect_mob_3_007.png,??? ?? ID (30013xxx) ??
30013008,Data/GlobalRes/COLLECT_MOB/collect_mob_3_008.png,??? ?? ID (30013xxx) ??
30013009,Data/GlobalRes/COLLECT_MOB/collect_mob_3_009.png,??? ?? ID (30013xxx) ??
30013010,Data/GlobalRes/COLLECT_MOB/collect_mob_3_010.png,??? ?? ID (30013xxx) ??
30013011,Data/GlobalRes/COLLECT_MOB/collect_mob_3_011.png,??? ?? ID (30013xxx) ??
30013012,Data/GlobalRes/COLLECT_MOB/collect_mob_3_012.png,??? ?? ID (30013xxx) ??
30013013,Data/GlobalRes/COLLECT_MOB/collect_mob_3_013.png,??? ?? ID (30013xxx) ??
30013014,Data/GlobalRes/COLLECT_MOB/collect_mob_3_014.png,??? ?? ID (30013xxx) ??
30013015,Data/GlobalRes/COLLECT_MOB/collect_mob_3_015.png,??? ?? ID (30013xxx) ??
30013016,Data/GlobalRes/COLLECT_MOB/collect_mob_3_016.png,??? ?? ID (30013xxx) ??
30013017,Data/GlobalRes/COLLECT_MOB/collect_mob_3_017.png,??? ?? ID (30013xxx) ??
30013018,Data/GlobalRes/COLLECT_MOB/collect_mob_3_018.png,??? ?? ID (30013xxx) ??
30013019,Data/GlobalRes/COLLECT_MOB/collect_mob_3_019.png,??? ?? ID (30013xxx) ??
30013020,Data/GlobalRes/COLLECT_MOB/collect_mob_3_020.png,??? ?? ID (30013xxx) ??
30013021,Data/GlobalRes/COLLECT_MOB/collect_mob_3_021.png,??? ?? ID (30013xxx) ??
30013022,Data/GlobalRes/COLLECT_MOB/collect_mob_3_022.png,??? ?? ID (30013xxx) ??
30013023,Data/GlobalRes/COLLECT_MOB/collect_mob_3_023.png,??? ?? ID (30013xxx) ??
30013024,Data/GlobalRes/COLLECT_MOB/collect_mob_3_024.png,??? ?? ID (30013xxx) ??
30013025,Data/GlobalRes/COLLECT_MOB/collect_mob_3_025.png,??? ?? ID (30013xxx) ??
30013026,Data/GlobalRes/COLLECT_MOB/collect_mob_3_026.png,??? ?? ID (30013xxx) ??
30013027,Data/GlobalRes/COLLECT_MOB/collect_mob_3_027.png,??? ?? ID (30013xxx) ??
30013028,Data/GlobalRes/COLLECT_MOB/collect_mob_3_028.png,??? ?? ID (30013xxx) ??
30013029,Data/GlobalRes/COLLECT_MOB/collect_mob_3_029.png,??? ?? ID (30013xxx) ??
30013030,Data/GlobalRes/COLLECT_MOB/collect_mob_3_030.png,??? ?? ID (30013xxx) ??
30013031,Data/GlobalRes/COLLECT_MOB/collect_mob_3_031.png,??? ?? ID (30013xxx) ??
30013032,Data/GlobalRes/COLLECT_MOB/collect_mob_3_032.png,??? ?? ID (30013xxx) ??
30013033,Data/GlobalRes/COLLECT_MOB/collect_mob_3_033.png,??? ?? ID (30013xxx) ??
30013034,Data/GlobalRes/COLLECT_MOB/collect_mob_3_034.png,??? ?? ID (30013xxx) ??
30013035,Data/GlobalRes/COLLECT_MOB/collect_mob_3_035.png,??? ?? ID (30013xxx) ??
30013036,Data/GlobalRes/COLLECT_MOB/collect_mob_3_036.png,??? ?? ID (30013xxx) ??
30013037,Data/GlobalRes/COLLECT_MOB/collect_mob_3_037.png,??? ?? ID (30013xxx) ??
30013038,Data/GlobalRes/COLLECT_MOB/collect_mob_3_038.png,??? ?? ID (30013xxx) ??
30013039,Data/GlobalRes/COLLECT_MOB/collect_mob_3_039.png,??? ?? ID (30013xxx) ??
30013040,Data/GlobalRes/COLLECT_MOB/collect_mob_3_040.png,??? ?? ID (30013xxx) ??
30013041,Data/GlobalRes/COLLECT_MOB/collect_mob_3_041.png,??? ?? ID (30013xxx) ??
30013042,Data/GlobalRes/COLLECT_MOB/collect_mob_3_042.png,??? ?? ID (30013xxx) ??
30013043,Data/GlobalRes/COLLECT_MOB/collect_mob_3_043.png,??? ?? ID (30013xxx) ??
30013044,Data/GlobalRes/COLLECT_MOB/collect_mob_3_044.png,??? ?? ID (30013xxx) ??
30013045,Data/GlobalRes/COLLECT_MOB/collect_mob_3_045.png,??? ?? ID (30013xxx) ??
30013046,Data/GlobalRes/COLLECT_MOB/collect_mob_2_013.png,??? ?? ID (30013xxx) ??
30013047,Data/GlobalRes/COLLECT_MOB/collect_mob_3_047.png,??? ?? ID (30013xxx) ??
30013048,Data/GlobalRes/COLLECT_MOB/collect_mob_2_014.png,??? ?? ID (30013xxx) ??
30013049,Data/GlobalRes/COLLECT_MOB/collect_mob_3_048.png,??? ?? ID (30013xxx) ??
30013050,Data/GlobalRes/COLLECT_MOB/collect_mob_3_049.png,??? ?? ID (30013xxx) ??
30013051,Data/GlobalRes/COLLECT_MOB/collect_mob_3_050.png,??? ?? ID (30013xxx) ??
30013052,Data/GlobalRes/COLLECT_MOB/collect_mob_3_051.png,??? ?? ID (30013xxx) ??
30013053,Data/GlobalRes/COLLECT_MOB/collect_mob_3_052.png,??? ?? ID (30013xxx) ??
30013054,Data/GlobalRes/COLLECT_MOB/collect_mob_3_053.png,??? ?? ID (30013xxx) ??
30013055,Data/GlobalRes/COLLECT_MOB/collect_mob_3_054.png,??? ?? ID (30013xxx) ??
30013056,Data/GlobalRes/COLLECT_MOB/collect_mob_3_055.png,??? ?? ID (30013xxx) ??
30013057,Data/GlobalRes/COLLECT_MOB/collect_mob_3_056.png,??? ?? ID (30013xxx) ??
30013058,Data/GlobalRes/COLLECT_MOB/collect_mob_3_057.png,??? ?? ID (30013xxx) ??
30013059,Data/GlobalRes/COLLECT_MOB/collect_mob_3_058.png,??? ?? ID (30013xxx) ??
30013060,Data/GlobalRes/COLLECT_MOB/collect_mob_3_059.png,??? ?? ID (30013xxx) ??
30013061,Data/GlobalRes/COLLECT_MOB/collect_mob_3_060.png,??? ?? ID (30013xxx) ??
30013062,Data/GlobalRes/COLLECT_MOB/collect_mob_3_061.png,??? ?? ID (30013xxx) ??
30013063,Data/GlobalRes/COLLECT_MOB/collect_mob_3_062.png,??? ?? ID (30013xxx) ??
776,Data/GlobalRes/0776.png,1? ??_??
777,Data/GlobalRes/0777.png,???_???
778,Data/GlobalRes/0778.png,???
40000904,Data/GlobalRes/WIN_HELP/UI_HELP_11-QUEST_v2_03_0.png,UI_HELP_???_4
10001212,Data/GlobalRes/ItemCash_Icon12.png,??? ?? ??? 13? ??
40001201,Data/Interface/Guide/winhelp/R_WH_08-01.png,UI_HELP_????_1
40001202,Data/Interface/Guide/winhelp/R_WH_08-02.png,UI_HELP_????_2
40001203,Data/Interface/Guide/winhelp/R_WH_08-03.png,UI_HELP_????_3
40001204,Data/Interface/Guide/winhelp/R_WH_08-04.png,UI_HELP_????_4
40001205,Data/Interface/Guide/winhelp/R_WH_08-05.png,UI_HELP_????_5
40001206,Data/Interface/Guide/winhelp/R_WH_08-06.png,UI_HELP_????_6
10003042,Data/GlobalRes/SKILL_ICON42.PNG,[??] ?? ??
10003043,Data/GlobalRes/SKILL_ICON43.PNG,[??] ?? ??
30013064,Data/GlobalRes/COLLECT_MOB/collect_mob_2_015.png,??? ?? ID (30013xxx) ??
30013065,Data/GlobalRes/COLLECT_MOB/collect_mob_3_063.png,??? ?? ID (30013xxx) ??
30013066,Data/GlobalRes/COLLECT_MOB/collect_mob_3_064.png,??? ?? ID (30013xxx) ??
30013067,Data/GlobalRes/COLLECT_MOB/collect_mob_3_065.png,??? ?? ID (30013xxx) ??
30013068,Data/GlobalRes/COLLECT_MOB/collect_mob_3_066.png,??? ?? ID (30013xxx) ??
30013069,Data/GlobalRes/COLLECT_MOB/collect_mob_3_067.png,??? ?? ID (30013xxx) ??
40000606,Data/Interface/Guide/winhelp/R_WH_06-06.png,UI_HELP_?? ??_6
40000607,Data/Interface/Guide/winhelp/R_WH_06-07.png,UI_HELP_?? ??_7
779,Data/GlobalRes/0779.png,????_??
780,Data/GlobalRes/0780.png,????_????
781,Data/GlobalRes/0781.png,????_?????
782,Data/GlobalRes/0782.png,????_????
783,Data/GlobalRes/0783.png,????_???
784,Data/GlobalRes/0784.png,????_???
785,Data/GlobalRes/0785.png,????_????
10003071,Data/GlobalRes/SKILL_ICON71.PNG,[??] ??? ??
30013070,Data/GlobalRes/COLLECT_MOB/collect_mob_3_068.png,??? ?? ID (30013xxx) ??
10001318,Data/GlobalRes/ItemEtc_Icon18.png,??? ?? ??? 18? ??
786,Data/GlobalRes/0786.png,????_????
30013071,Data/GlobalRes/COLLECT_MOB/collect_mob_3_069.png,??? ?? ID (30013xxx) ??
30013072,Data/GlobalRes/COLLECT_MOB/collect_mob_3_070.png,??? ?? ID (30013xxx) ??
30013073,Data/GlobalRes/COLLECT_MOB/collect_mob_3_071.png,??? ?? ID (30013xxx) ??
