ID,_name,_description,_stat1,_statValue1,_stat2,_statValue2,_stat3,_statValue3,_stat4,_statValue4,_Effect1,_Effect2,_skill_targetcount1,_Value1,_skill_targetcount2,_Value2,_skill_targetcount3,_Value3,_connection_skill_id1,_connection_skill_id2,_connection_skill_id3,_connection_skill_id4,_connection_skill_id5,_connection_skill_id6,_connection_skill_id7,_connection_skill_id8,_connection_skill_id9,_connection_skill_id10
28206,【 死神降臨 】,▲ 覺醒技能 ▲\n\n<死神降臨>\n召喚死神並強力砍擊前後方敵人\n目標數: 11\n\n[ 206欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010027,0,0,0,0,0,0,0,0,0
29206,【 漸次加強 】,▲ 覺醒技能 ▲\n\n<漸次加強>\n以更加簡潔的指揮動作攻擊前後方敵人\n使用技能時套用免疫效果\n技能冷卻時間變更為12秒\n目標數: 12\n\n[ 206欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005028,0,0,0,0,0,0,0,0,0
30206,【 忍法_攪 】,▲ 覺醒技能 ▲\n\n<忍法_攪>\n無差別攻擊前方的敵人\n受到攻擊的敵人被束縛1.5秒\n產生相當於最大HP100%的盾牌\n目標數: 11\n\n[ 206欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403004,0,0,0,0,0,0,0,0,0
31206,【 旋風斬 】,▲ 覺醒技能 ▲\n\n<旋風斬>\n利用神槍劍的慘擊和爆發，向前前後方施展連續攻擊\n使用技能時產生相當於最大HP100%的盾牌\n受到攻擊的敵人於2秒內綁定\n以100%機率發動'神槍劍大師'的刀刃標誌\n目標數: 11\n\n[ 206欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403101,0,0,0,0,0,0,0,0,0
32206,【 DM-EMP 】,▲ 覺醒技能 ▲\n\n<DM-EMP>\n利用強力的加農砲殲滅前方敵人\n產生相當於最大HP100%的盾牌\n目標數: 11\n\n[ 206欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011031,0,0,0,0,0,0,0,0,0
36206,【 狂風斬&追進擊 】,▲ 覺醒技能 ▲\n\n<狂風斬>\n聚氣於劍，強力揮擊前後方敵人\n可連續使用2次\n目標數：13\n\n<追進擊>\n向前方迅速突進攻擊敵人\n突進攻擊時生成相當於最大HP 100%的盾牌\n第二個攻擊動作變更為上擊\n龍槍(風)技能冷卻時間立即初始化\n目標數：11\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211007,1212005,0,0,0,0,0,0,0,0
37206,【無雙亂舞 】,▲ 覺醒技能 ▲\n\n<無雙亂舞>\n透過具有威脅性的亂舞動作強力砍擊前方的敵人\n連擊全部使用完畢時，十字劍技能冷卻時間立刻減少2秒\n目標數：12\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210102,0,0,0,0,0,0,0,0,0
38206,【 迴旋盾牌(單手劍)&天降制裁 】,▲ 覺醒技能 ▲\n\n<迴旋盾牌>\n將迴旋盾牌丟向前後方攻擊敵人\n使用技能時套用免疫效果\n目標數：13\n\n<天降制裁>\n以黃金鈍器重擊前後方\n受到攻擊的敵人觸發5次追加傷害\n目標數：12\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211006,1106102,0,0,0,0,0,0,0,0
39206,【 虎烈腳 】,▲ 覺醒技能 ▲\n\n<虎烈腳>\n使用虎烈腳後追加後踢連擊\n受到攻擊的敵人暈眩2秒\n目標數：13\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104001,0,0,0,0,0,0,0,0,0
40206,【 黑暗地牢 】,▲ 覺醒技能 ▲\n\n<黑暗地牢>\n於前方召喚黑洞，挑釁周圍敵人\n受到最終攻擊的敵人之傷害減少率減少5%\n目標數：11\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109301,0,0,0,0,0,0,0,0,0
41206,【 惡魔之聲 】,▲ 覺醒技能 ▲\n\n<惡魔之聲>\n以噪音攻擊使周圍敵人陷入休克狀態\n召喚電擊波\n目標數：12\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001019,0,0,0,0,0,0,0,0,0
42206,【 幻影飛舞&爆炸箭&竄流發射 】,▲ 覺醒技能 ▲\n\n<幻影飛舞>\n對前後方敵人施以8連打攻擊\n受到攻擊的敵人被束縛1.5秒\n盾牌效果變更為免疫效果\n目標數: 11\n\n<爆炸箭>\n向前方發射火矢貫穿敵人\n於箭的軌跡引發追加爆炸攻擊周圍敵人\n現有暈眩效果未套用\n目標數: 12\n\n<竄流發射>\n於前方召喚無數節奏\n變更為使用1次\n受到攻擊的敵人於1秒內套用暈眩效果\n目標數: 13\n\n[ 206欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106003,1109908,1211009,0,0,0,0,0,0,0
43206,【 連射 】,▲ 覺醒技能 ▲\n\n<連射>\n增加前方射擊距離\n目標數：11\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100420,0,0,0,0,0,0,0,0,0
44206,【 火神砲 】,▲ 覺醒技能 ▲\n\n<火神砲>\n向前後方發射高爆彈，使周圍焦土化\n使用技能時套用免疫效果\n目標數：12\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109022,0,0,0,0,0,0,0,0,0
45206,【 靈魂大師 II 】,▲ 覺醒技能 ▲\n\n<靈魂大師 II>\n\n[藍色靈魂]\n跳躍至前方後，於下降的同時重擊敵人\n使用技能時於一定時間內套用免疫效果\n目標數：13\n\n[黑暗靈魂]\n召喚羊獸人鬥士攻擊敵人，同時施加緩慢效果\n打擊間隔0.2秒\n受到攻擊的敵人於3秒內套用緩慢效果\n召喚動作已簡化 \n技能冷卻時間減少20%\n目標數：12\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102033,0,0,0,0,0,0,0,0,0
49206,【 反射 】,"▲ 覺醒技能 ▲\n\n<反射>\n身手敏捷地將魔力卡片配置於周圍，以光燒傷前後方敵人\n使用技能時免疫\n技能冷卻時間修正為15秒\n刪除貫穿力增加效果\n目標數：12\n\n[抽牌]\n使用技能時，於30秒內賦予 '小丑卡片技能' 4種卡片效果之一\n[?] 卡片：可不消耗 MP 使用 ""小丑卡片"" 1次\n[?] 卡片：恢復自身50%HP，且於10秒內生成相當於最大HP 100%的盾牌\n[◆] 卡片：所有封印怪物技能的冷卻時間各縮短10秒\n[?] 卡片：自身MP恢復800\n\n[ 206 欄位 ]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310048,0,0,0,0,0,0,0,0,0
52206,【 [?] 上鉤拳】,▲ 覺醒技能 ▲\n\n<[?] 上鉤拳>\n向前方揮出無數魔力拳連續攻擊敵人\n目標數：11\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310250,0,0,0,0,0,0,0,0,0
56206,【 瘋狂之影&影子劍術 - 連式 】,"▲ 覺醒技能 ▲\n\n<瘋狂之影>\n於前後方分別召喚一個散發瘋狂之影的大型黑狼玉\n目標數：12\n\n<影子劍術 - 連式>\n""連式"" 的劍擊可打擊更廣域範圍\n使用 ""連式"" 連擊時，影子技能的冷卻時間各減少0.2秒\n目標數：11\n\n[ 206 欄位 ]",0,0,0,0,0,0,0,0,81007726,0,0,0,0,0,0,0,1415055,0,0,0,0,0,0,0,0,0
60206,【 神怒擊 】,▲ 覺醒技能 ▲\n\n<神怒擊>\n\n[神聖狀態]\n向前後方射出蘊含神聖與憤怒力量的翅羽，進行更廣域的攻擊\n使用技能時所受傷害減少20%\n目標數：11\n\n[憤怒狀態]\n受到攻擊的敵人綁定1.5秒\n目標數：10\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759106,0,0,0,0,0,0,0,0,0
64206,【 巨焱猛攻 】,▲ 覺醒技能 ▲\n\n<巨焱猛攻>\n可連續使用次數減少為1次\n使用第二個攻擊時，以40%機率召喚熔岩獵犬\n每等級增加5%召喚機率\n目標數：13\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801315,0,0,0,0,0,0,0,0,0
68206,【 鎖鏈扣殺 】,▲ 覺醒技能 ▲\n\n<鎖鏈扣殺>\n像鞭子般揮舞鎖鏈劍快速連打前方\n使用技能時免疫\n目標數：13\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802305,0,0,0,0,0,0,0,0,0
69206,【 紫水晶 [紫] 】,▲ 覺醒技能 ▲\n\n<紫水晶 [紫]>\n將巨大的原石加工成刺蝟形態後，朝四方射出尖銳的寶石破片\n使用技能時免疫\n技能冷卻時間變更為12秒\n變更為不召喚紫水晶破片\n目標數: 11\n\n[ 206欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406903,0,0,0,0,0,0,0,0,0
73206,【 黑暗之魂 】,▲ 覺醒技能 ▲\n\n<黑暗之魂>\n\n《魔法矛槍》\n向前方投擲矛槍打擊後，留下魔力爆炸打擊敵人\n目標數：12\n\n[ 206 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803323,0,0,0,0,0,0,0,0,0
24233,【 螺旋增加 】,▲ 覺醒技能 ▲\n\n<螺旋增加>\n更快速地投擲螺旋劍\n變更為可連續使用2次\n打擊次數增加\n技能冷卻時間減少50%\n目標數: 11\n\n[ 233欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000023,0,0,0,0,0,0,0,0,0
25233,【 滅天飛劍術 】,▲ 覺醒技能 ▲\n\n<滅天飛劍術>\n讓飛燕劍掉在前方地面，使周圍的敵人化為焦土\n打擊次數增加\n召喚靈魂劍\n目標數: 12\n\n[ 233欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000024,0,0,0,0,0,0,0,0,0
26233,【 電流潰堤 】,▲ 覺醒技能 ▲\n\n<電流潰堤>\n將閃電能量聚集到長拳套上，朝前方敵人發射攻擊\n產生相當於最大HP100%的盾牌\n目標數: 14\n\n[ 233欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402601,0,0,0,0,0,0,0,0,0
27233,【 [迅風快擊] 波擊 】,▲ 覺醒技能 ▲\n\n<[迅風快擊] 波擊>\n以簡潔的攻擊動作和更加強大的波擊快速壓制前方敵人\n受到攻擊的敵人被束縛1.5秒\n目標數: 11\n\n[ 233欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002026,0,0,0,0,0,0,0,0,0
28233,【 魔王血統 [攻擊] 】,▲ 覺醒技能 ▲\n\n<魔王血統 [攻擊]>\n進行更加強大的斬殺攻擊\n打擊次數增加\n被攻擊的敵人以100%機率套用出血效果\n產生5次出血傷害\n目標數: 12\n\n[ 233欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000027,0,0,0,0,0,0,0,0,0
29233,【 優雅 】,▲ 覺醒技能 ▲\n\n<優雅>\n?在前方大範圍內打倒好幾隻耶比妹妹\n目標數: 11\n\n[ 233欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000028,0,0,0,0,0,0,0,0,0
30233,【 忍法_幻 】,▲ 覺醒技能 ▲\n\n<忍法_幻>\n更加敏銳地砍擊前方敵人\n目標數: 11\n\n[ 233欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403003,0,0,0,0,0,0,0,0,0
31233,【 揮擊&揮擊力 】,▲ 覺醒技能 ▲\n\n<揮擊>\n利用神槍劍往上砍擊的同時，將劍的波動發射至前方打擊敵人\n目標數: 11\n\n<揮擊力>\n在神槍劍慘擊的同時連續發射子彈，在前方引起爆炸並揚起劍的波動\n打擊次數增加\n目標數: 11\n\n[ 233欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001030,1002030,0,0,0,0,0,0,0,0
32233,【 DM-GR 】,▲ 覺醒技能 ▲\n\n<DM-GR>▲ 覺醒技能 ▲\n\n<DM-GR>\n用砂輪機將位於前方地面的所有事物磨滅\n打擊次數增加\n目標數: 11\n\n[ 233欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007031,0,0,0,0,0,0,0,0,0
36233,【 飛翔斬&疾風 】,▲ 覺醒技能 ▲\n\n<飛翔斬>\n向下重擊前方地面引起劇烈爆炸\n爆擊打變更為向上揮砍，使用時引起追加爆發\n目標數：13\n\n<疾風>\n轉動矛槍朝前方射出\n冷卻時間增加2倍\n目標數：11\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104017,1105005,0,0,0,0,0,0,0,0
37233,【 十字劍 】,▲ 覺醒技能 ▲\n\n<十字劍>\n瞬間揮砍前方敵人，留下深深的傷口\n受到攻擊的敵人觸發5次追加傷害\n目標數：13\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109021,0,0,0,0,0,0,0,0,0
38233,【 心狀紋&威力爆擊 】,▲ 覺醒技能 ▲\n\n<心狀紋>\n於自身所在位置召喚巨大的星之結界攻擊前後方敵人\n跳躍中不可使用\n目標數：14\n\n<威力爆擊>\n最終攻擊後散發光芒使周圍敵人飄浮於空中\n使用技能時套用免疫效果\n技能消耗資源變更為SP\n目標數：13\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211104,1802405,0,0,0,0,0,0,0,0
39233,【 半月腳 】,▲ 覺醒技能 ▲\n\n<半月腳>\n以飛膝踢上擊敵人\n連擊擴充為3階段\n使用飛膝踢時，旋轉腳、大地毀滅技能冷卻時間初始化\n目標數：11\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106001,0,0,0,0,0,0,0,0,0
40233,【 火焰地獄 】,▲ 覺醒技能 ▲\n\n<火焰地獄>\n於前後方引發強烈的火焰漩渦燒毀一切\n使用技能時套用免疫效果\n目標數：13\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211103,0,0,0,0,0,0,0,0,0
41233,【 魔音傳腦 】,▲ 覺醒技能 ▲\n\n<魔音傳腦>\n\n[戰鬥]\n召喚更寬敞華麗的舞台攻擊周圍敵人\n受到攻擊的敵人於1.5秒內套用緩慢效果\n目標數：11\n\n[支援]\n使自己和組隊成員的武器攻擊力與屬性力增加50\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210023,0,0,0,0,0,0,0,0,0
42233,【 短刃狂熱&箭伏&爆擊狂嘯 】,▲ 覺醒技能 ▲\n\n<短刃狂熱>\n跳高至前方後向地面亂砍\n目標數：14\n\n<箭伏>\n使前方地面落下箭雨\n目標數：12\n\n<爆擊狂嘯>\n召喚對前方施以猛烈攻擊的無人機\n目標數：12\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107033,1210008,1107019,0,0,0,0,0,0,0
43233,【 亂槍掃射 】,▲ 覺醒技能 ▲\n\n<亂槍掃射>\n縮短亂槍掃射動作，可進行更敏捷的戰鬥\n目標數：11\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100520,0,0,0,0,0,0,0,0,0
44233,【 冷光砲彈 】,▲ 覺醒技能 ▲\n\n<冷光砲彈>\n向前方發射強力雷射炮\n追加召喚支援機器人\n受到攻擊的敵人被束縛1.5秒\n目標數：13\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210022,0,0,0,0,0,0,0,0,0
45233,【 野蠻靈魂 】,▲ 覺醒技能 ▲\n\n<野蠻靈魂>\n透過變種鯊的靈魂強力砍擊前方\n連擊擴充為4階段\n不需技能冷卻時間即可使用\n目標數：11\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100033,0,0,0,0,0,0,0,0,0
49233,【 閃耀卡牌 】,▲ 覺醒技能 ▲\n\n<閃耀卡牌>\n撒落卡片引起爆炸後，散發光之魔力攻擊前方敵人\n目標數：11\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212007,0,0,0,0,0,0,0,0,0
52233,【 [?] 光線雷射 】,▲ 覺醒技能 ▲\n\n<[?] 光線雷射>\n以蘊含魔力卡片能量的連續攻擊攻擊前方敵人\n連擊擴充為3階段\n受到最終攻擊的敵人觸發5次追加傷害\n目標數：12\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312546,0,0,0,0,0,0,0,0,0
56233,【 僵直的影子&影子之劍 】,▲ 覺醒技能 ▲\n\n<僵直的影子>\n以爆發性噴湧的影子氣息攻擊前方敵人\n束縛效果變更為暈眩，受到攻擊的敵人暈眩2秒\n目標數：12\n\n<影子之劍>\n以影子之劍下擊前方，於打擊位置留下並釋放瘋狂之影\n目標數：13\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413055,1416055,0,0,0,0,0,0,0,0
60233,【 聖憤魄擊 】,▲ 覺醒技能 ▲\n\n<聖憤魄擊>\n\n[神聖狀態]\n一次向前方廣域範圍射出數把光槍\n打擊敵人時留下2秒觸電效果造成持續傷害\n打擊觸電狀態的敵人時使其暈眩2秒\n可連續使用2次\n技能消耗資源變更為AP\n習得欄位時，貫穿力增加效果消失\n目標數：13\n\n[憤怒狀態]\n對更廣域範圍的敵人施以上擊\n使用技能時免疫\n目標數：11\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759107,0,0,0,0,0,0,0,0,0
64233,【 岩漿爆發 】,▲ 覺醒技能 ▲\n\n<岩漿爆發>\n於廣域範圍內追加使熔岩爆發的後續連擊攻擊\n使用技能時免疫\n目標數：12\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801308,0,0,0,0,0,0,0,0,0
68233,【 三擊拳 】,▲ 覺醒技能 ▲\n\n<三擊拳>\n像鞭子般揮舞鎖鏈劍，追加打擊前方的第四次連擊\n對受到第4次連擊攻擊的敵人造成5次追加傷害\n目標數：13\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802318,0,0,0,0,0,0,0,0,0
69233,【 巨石狂暴 [綠] 】,▲ 覺醒技能 ▲\n\n<巨石狂暴 [綠]>\n破壞好幾個召喚至前方的礦石，同時攻擊敵人\n受到攻擊的敵人於1.5秒內套用暈眩效果\n打擊次數增加\n變更為使用1次\n技能冷卻時間變更為12秒\n\n[ 233欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406901,0,0,0,0,0,0,0,0,0
73233,【 雙重猛擊 】,▲ 覺醒技能 ▲\n\n<雙重猛擊>\n\n《魔法矛槍》\n以迅速的槍術快速連續攻擊前方敵人\n打擊次數增加為2倍\n技能冷卻時間增加為4秒\n目標數：11\n\n[ 233 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803301,0,0,0,0,0,0,0,0,0
24218,技能 [精通],△ 強化技能 △\n\n<技能名稱>\n? 內容\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25218,技能 [精通],△ 強化技能 △\n\n<技能名稱>\n? 內容\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26218,技能 [精通],△ 強化技能 △\n\n<技能名稱>\n? 內容\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27218,技能 [精通],△ 強化技能 △\n\n<技能名稱>\n? 內容\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28218,技能 [精通],△ 強化技能 △\n\n<技能名稱>\n? 內容\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29218,技能 [精通],△ 強化技能 △\n\n<技能名稱>\n? 內容\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30218,技能 [精通],△ 強化技能 △\n\n<技能名稱>\n? 內容\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31218,技能 [精通],△ 強化技能 △\n\n<技能名稱>\n? 內容\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32218,技能 [精通],△ 強化技能 △\n\n<技能名稱>\n? 內容\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36218,[ 奇斯多&龍槍(風) ],△ 強化技能 △\n\n<奇斯多>\n\n<龍槍(風)>\n? 變更為可連續使用3次\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109107,1109405,0,0,0,0,0,0,0,0
37218,[ 聚精會神 ],△ 強化技能 △\n\n<聚精會神>\n? 打擊次數增加2倍\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210103,0,0,0,0,0,0,0,0,0
38218,[ 盾擊(單手劍)&雙連爆 ],△ 強化技能 △\n\n<盾擊>\n? 打擊次數增加5次\n? 技能冷卻時間增加3秒\n\n<雙連爆>\n? 打擊次數增加2倍\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211101,1210014,0,0,0,0,0,0,0,0
39218,[ 能量波 ],△ 強化技能 △\n\n<能量波>\n? 打擊次數增加2倍\n? 技能冷卻時間增加3秒\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106002,0,0,0,0,0,0,0,0,0
40218,[ 烈焰火蛇 ],△ 強化技能 △\n\n<烈焰火蛇>\n? 打擊次數增加2倍\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210003,0,0,0,0,0,0,0,0,0
41218,[ 集體死亡 ],△ 強化技能 △\n\n<集體死亡>\n\n[戰鬥]\n? 打擊次數增加5次\n\n[支援]\n? 增加自已和隊員的一般/BOSS怪物追加傷害\n? 每等級增加1000 \n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001016,0,0,0,0,0,0,0,0,0
42218,[ 閃光刃&冰棱錐&蝗蟲 ],△ 強化技能 △\n\n<閃光刃>\n? 打擊次數增加2倍\n\n<冰棱錐>\n? 打擊次數增加2倍\n\n<蝗蟲>\n? 打擊次數增加2倍\n? 技能冷卻時間增加3秒\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106013,1107008,1108019,0,0,0,0,0,0,0
43218,[ 毀滅炸彈 ],△ 強化技能 △\n\n<毀滅炸彈>\n? 打擊次數增加5次\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210020,0,0,0,0,0,0,0,0,0
44218,[ 死棘之槍 ],△ 強化技能 △\n\n<死棘之槍>\n? 技能冷卻時間減少20%\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102022,0,0,0,0,0,0,0,0,0
45218,[ 靈魂大師 IV ],△ 強化技能 △\n\n<靈魂大師 IV>\n\n[藍色靈魂]\n? 技能冷卻時間減少20%\n\n[黑暗靈魂]\n? 召喚動作已簡化\n? 技能冷卻時間減少20%\n? \n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210036,0,0,0,0,0,0,0,0,0
49218,[ 底牌 ],△ 強化技能 △\n\n<底牌>\n? 使用技能時，追加減少50%傷害\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311049,0,0,0,0,0,0,0,0,0
52218,[ [?] 特技踢 ],△ 強化技能 △\n\n<[?] 特技踢>\n? 盾牌效果相較於最大 HP增加為50%\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313250,0,0,0,0,0,0,0,0,0
56218,[ 魅惑的影子 ],△ 強化技能 △\n\n<魅惑的影子>\n? 打擊次數增加4次\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411055,0,0,0,0,0,0,0,0,0
60218,[ 神力重擊 ],△ 強化技能 △\n\n<神力重擊>\n\n[神聖狀態]\n? 打擊次數增加3次\n\n[憤怒狀態]\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759101,0,0,0,0,0,0,0,0,0
64218,[ 火焰揮擊 ],△ 強化技能 △\n\n<火焰揮擊>\n? 每次連擊打擊次數增加2次\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801305,0,0,0,0,0,0,0,0,0
68218,[ 死亡之章 ],△ 強化技能 △\n\n<死亡之章>\n? 打擊次數增4次\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802311,0,0,0,0,0,0,0,0,0
69218,技能 [精通],△ 強化技能 △\n\n<技能名稱>\n? 內容\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73218,[ 闇黑重擊 ],△ 強化技能 △\n\n<闇黑重擊>\n? 生成相當於最大HP 50%的盾牌\n\n[ 218 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803322,0,0,0,0,0,0,0,0,0
24255,敏捷,※ 特殊效果 ※\n\n<後空翻>\n? 更為可連續使用3次\n? 技能冷卻時間減少1秒\n\n[ 255 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402418,0,0,0,0,0,0,0,0,0
25255,敏捷,※ 特殊效果 ※\n\n<猛衝>\n? 更為可連續使用3次\n? 只適用於習得猛衝 [精通]時\n? 技能冷卻時間減少1秒\n\n[ 255 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402509,0,0,0,0,0,0,0,0,0
26255,敏捷,※ 特殊效果 ※\n\n<極速威力>\n? 更為可連續使用3次\n? 技能冷卻時間減少1秒\n\n[ 255 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008025,0,0,0,0,0,0,0,0,0
27255,敏捷,※ 特殊效果 ※\n\n<神擊移動 - 後>\n? 變更為可連續使用2次\n? 技能冷卻時間增加1秒\n\n[ 255 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004026,0,0,0,0,0,0,0,0,0
28255,敏捷,※ 特殊效果 ※\n\n<後空翻>\n? 更為可連續使用3次\n? 技能冷卻時間減少1秒\n\n[ 255 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008027,0,0,0,0,0,0,0,0,0
29255,敏捷,※ 特殊效果 ※\n\n<猛衝>\n? 更為可連續使用3次\n? 技能冷卻時間減少1秒\n\n[ 255 欄位 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402901,0,0,0,0,0,0,0,0,0
