ID,_MobID,_StatusType1,_StatusValue1,_StatusType2,_StatusValue2,_StatusType3,_StatusValue3,_StatusType4,_StatusValue4,_Category,_Type,_Image,_ImageIndex,_ImagePosS_X,_ImagePosS_Y,_DisableFXGID,_FrontFXGID,_BackFXGID,_OpenLV,_OpenHP,_Kind,_Area,_ActiveFXGID,_ActiveSoundID,_Des,_Show
448,810002556,22,5,0,0,0,0,0,0,9,3,30013041,1,0,0,0,16255,0,1,1,1,81,16251,2248,住在白色教堂的聰明少女。\n超級可愛?,1
449,810002557,18,5,0,0,0,0,0,0,9,3,30013040,3,0,0,0,16255,0,1,1,1,83,16251,2248,請買個短劍啊~ 短劍喔短劍~啊好冷，沒辦法了。少女拿起了短劍，偷偷的走向路人的背後…,1
107,810001881,18,2,0,0,0,0,0,0,9,3,30013013,4,0,0,0,16255,0,1,1,1,112,16251,2248,據說在陰間業績差的陰間使者會流放到怪物塔160F。,1
108,810001892,14,2,0,0,0,0,0,0,9,3,30013022,2,0,0,0,16255,0,1,1,1,112,16251,2248,"似乎阿修羅王也很滿意將此地作為自己的修煉場，將怪物塔的170層作為自己的基地。\n正在修煉祕密武功""阿修羅摳著吃""?!",1
342,810001549,22,5,0,0,0,0,0,0,9,1,30011001,38,96,170,0,16255,0,1,1,1,88,16251,2248,即使印象不好，實際上卻是非常害羞的流氓山羊,1
343,810001550,14,5,0,0,0,0,0,0,9,2,30012011,1,64,106,0,16255,0,1,1,1,88,16251,2248,哈雷茵少女正在獨自旅行。\n她想要去找可以成為朋友的獅鷲寶寶。\n在艾爾亞諾樂的山嶽地帶誕生許多血統優良的獅鷲寶寶，所以少女非常興奮期待可以找到她的理想夥伴。,1
344,810001551,26,5,0,0,0,0,0,0,9,2,30012010,13,64,106,0,16255,0,1,1,1,88,16251,2248,在水中懷抱著紅寶石的耶比妹妹，有發亮的翅膀和火花靈氣，令人印象深刻。 \n會發射可愛的火花進行攻擊。 \n她認為裝飾品不適合男人。,1
345,810001552,18,5,0,0,0,0,0,0,9,2,30012010,12,64,106,0,16255,0,1,1,2,88,16251,2248,具有獅子的身體、老鷹的頭和翅膀。\n因為高山地帶的動植物食物鏈較好，而住在高山上的幻獸。\n雖然他不是壓倒性的存在，腳和嘴都非常的尖銳，外貌看起來可愛又有威嚴。,1
346,810001553,22,5,0,0,0,0,0,0,9,2,30012010,11,64,106,0,16255,0,1,1,2,88,16251,2248,哈雷茵少女和獅鷲寶寶，永遠在一起!,1
347,810001554,14,10,136,40,0,0,0,0,9,2,30012010,16,64,106,0,16255,0,1,1,1,88,16251,2248,山嶽地帶羊羊的老大!\n非常大!非常粗魯! 很恐怖!\n但是只要深入瞭解，就可以發現他心地善良!\n他是老大山羊!!!,1
355,810001570,26,5,0,0,0,0,0,0,9,2,30012011,7,64,106,0,16255,0,1,1,1,91,16251,2248,喜歡書本的精靈，喜歡依照自己的喜好整理書本。\n可是總是整理得亂七八糟，有時會讓圖書管理員感到焦躁。\n猛一看有點像老頭子，鬍子是他的特色,1
360,810001575,18,10,0,0,0,0,0,0,9,2,30012011,7,64,106,0,16255,0,1,1,1,92,16251,2248,喜歡書本的精靈，喜歡依照自己的喜好整理書本。\n可是總是整理得亂七八糟，有時會讓圖書管理員感到焦躁。\n猛一看有點像老頭子，鬍子是他的特色,1
395,810001740,18,5,0,0,0,0,0,0,9,3,30013031,3,0,0,0,16255,0,1,1,1,95,16251,2248,根源於黑暗的精靈形態回歸的星星矮騎士。對守護利利樂的使命相當忠誠,1
397,810001742,14,5,0,0,0,0,0,0,9,3,30013032,2,0,0,0,16255,0,1,1,1,95,16251,2248,巡查樹叢裡的樹木，非常勤勞的門艾普隊員們,1
398,810001743,22,5,0,0,0,0,0,0,9,2,30012012,2,64,106,0,16255,0,1,1,1,95,16251,2248,對於整理充滿利利樂生命力平原，感到非常開心的們月精靈巡查隊。以女性居多。,1
405,810001751,18,5,0,0,0,0,0,0,9,2,30012012,1,64,106,0,16255,0,1,1,1,95,16251,2248,專門使用鐵撬的神秘小矮人礦工。手臂肌肉發達，但完全看不出來是門艾普。,1
406,810001752,22,5,0,0,0,0,0,0,9,2,30012011,16,64,106,0,16255,0,1,1,1,95,16251,2248,收集星星碎片來裝飾會讓人生更有意義的神秘小矮人工人。,1
407,810001753,14,5,0,0,0,0,0,0,9,2,30012011,15,64,106,0,16255,0,1,1,1,95,16251,2248,星星矮人有天生的才能可以成為優秀的魔法師。專長是生火，出生時就可以點燃大砲的火。,1
408,810001953,22,5,0,0,0,0,0,0,9,2,30012012,4,64,106,0,16255,0,1,1,1,95,16251,2248,因為清潔工作做不完而處於崩潰狀態的神秘小矮人清潔工。,1
409,810001954,18,5,0,0,0,0,0,0,9,2,30012012,3,64,106,0,16255,0,1,1,1,95,16251,2248,期待能夠找到藏在倉庫裡的高價寶物，處於興奮狀態的神秘小矮人收集家。,1
411,810001971,455,3,0,0,0,0,0,0,9,3,30013033,2,0,0,0,16255,0,1,1,1,97,16251,2248,黑暗生物的遺留下來的肉塊。\n雖然身軀身首異處，卻不喪失生命力，四處徘徊，不管看到什麼都抓來吃。,1
413,810001979,455,3,0,0,0,0,0,0,9,2,30012012,6,64,106,0,16255,0,1,1,1,97,16251,2248,很久以前曾經在華納海姆居住過的某位少女殘像。受到黑暗影響而性情大變的她，以前似乎不是如此憤世嫉俗的。,1
432,810002173,0,0,0,0,0,0,0,0,9,3,30013039,3,0,0,0,16255,0,1,1,1,100,16251,2248,不知道是在替誰做事的神祕代理人。,0
437,810002169,14,5,0,0,0,0,0,0,9,3,30013037,3,0,0,0,16255,0,1,1,1,100,16251,2248,自豪擁有強力手套的戰鬥型霏霏，與初期的霏霏有極大的不同。,1
438,810002170,26,5,0,0,0,0,0,0,9,3,30013040,1,0,0,0,16255,0,1,1,1,100,16251,2248,"""卡伊老了以後就會變成那樣啊!"" ""不!機械戰士還年輕!呃啊~~"" ""別把人家弄哭呀!閃電!""",1
439,810002171,18,5,0,0,0,0,0,0,9,3,30013037,1,0,0,0,16255,0,1,1,2,100,16251,2248,閃電舞蹈家，口哼輕快的旋律，靠近後出其不意地給對手一擊!,1
440,810002172,22,5,0,0,0,0,0,0,9,3,30013036,4,0,0,0,16255,0,1,1,1,100,16251,2248,完全服從主人命令的機甲戰士梅依登!對初期的虹虹而言完全是無法想像的!,1
441,810002173,455,5,0,0,0,0,0,0,9,3,30013039,3,0,0,0,16255,0,1,1,1,100,16251,2248,不知道是在替誰做事的神祕代理人。,1
443,810002338,22,5,0,0,0,0,0,0,9,1,30011001,41,96,170,0,16255,0,1,1,1,88,16251,2248,"帶著野狼面具的野狼小姐，看見她之後大喊 ""野狼來啦!"" 的話她會很高興。",1
444,810002334,455,2,0,0,0,0,0,0,9,2,30012012,9,64,106,0,16255,0,1,1,2,88,16251,2248,小人面獅身，不同於阿法金字塔的守護者，牠只是個平凡的怪物。很喜歡看雜誌所以常常攻擊貝爾法圖書館，不過結果大多都是被莉茲用掃把趕出去。,1
320,810000722,22,4,0,0,0,0,0,0,10,2,30012010,3,64,106,0,16255,0,1,1,1,79,16251,2248,透過語亞斯卡勒特的技術交流，完成的工廠防衛用機體。,1
235,810000279,94,1,0,0,0,0,0,0,10,2,30012006,15,64,106,0,16255,0,1,1,2,60,16251,2248,春植島的園丁所變成的怪物\n連紅豆都長尾巴了,1
13,810000715,14,1,0,0,0,0,0,0,10,2,30012001,12,64,106,0,16255,0,1,1,1,5,16251,2248,回收或破壞廢鐵溪谷週邊物品的機器中，帝亞歐扮演將無法使用的東西爆炸並整理周遭環境的角色。\n感應器上問題很多，看到任何東西都會貼上去並自爆的習慣，是最大的問題。鋼鐵都市的研究人員現在正在進行改良。,1
14,810000716,26,1,0,0,0,0,0,0,10,2,30012007,16,64,106,0,16255,0,1,1,1,5,16251,2248,鋼鐵都市的居民在廢鐵溪谷附近徘徊，回收還可以用的物品，並開始研發可以整理環境或破壞的機器。\n MK5就是屬於‘回收再利用系列’產品中，負責收集各種機器的零組件，並將可利用的物品分類出來的機器。,1
286,810000717,14,4,0,0,0,0,0,0,10,1,30011001,36,96,170,0,16255,0,1,1,1,74,16251,2248,個性不好且惡劣，在公園裡隨便亂吃的空房主人，因為某個職員懷恨攻擊讓他受了傷。\n他想著要復仇，在廢鐵溪谷出口地區尋找可以用的零件。不知道什麼時候會遇到那個懷恨的對象，平常用玩具熊作威作福。,1
294,810000718,14,4,0,0,0,0,0,0,10,2,30012009,14,64,106,0,16255,0,1,1,1,74,16251,2248,破碎機原本在我們的語言中指的是垃圾、故障品、不能用的東西等， 但廢鐵溪谷出口發現的組裝錯誤的機器也被稱為破壞機器人。\n有時看到破碎機是在嘗試自行運作的狀態，有時會不受控制攻擊經過的人。,1
302,810000719,14,4,0,0,0,0,0,0,10,3,30013024,1,0,0,0,16255,0,1,1,1,74,16251,2248,廢鐵溪谷出口的‘有點奇怪’的工程師當中，唯一一個有著超奇怪髮型的、被稱為 <教授>的人物。\n奧利溫是他用廢鐵溪谷出口的垃圾零件製造的 2腳步行機器人。,1
311,810000720,94,1,0,0,0,0,0,0,10,3,30013024,4,0,0,0,16255,0,1,1,1,79,16251,2248,工廠正在開發的多腳步行形機器\n可估計低重力或高重力狀態，是為了在非常惡劣的地形或環境中作業而製造的。\n由於人工智慧不足，無法區分微小的差別，而進行攻擊。,1
318,810000721,14,4,0,0,0,0,0,0,10,2,30012010,2,64,106,0,16255,0,1,1,1,79,16251,2248,透過語亞斯卡勒特的技術交流，完成的工廠防衛用機體。,1
323,810000723,26,10,66,3,0,0,0,0,10,3,30013026,2,0,0,0,16255,0,1,1,1,79,16251,2248,工廠正在開發的巨大機器人，有很多祕密。,1
196,810000212,26,3,0,0,0,0,0,0,10,2,30012006,4,64,106,0,16255,0,1,1,1,53,16251,2248,耶比爸爸的一種\n非常認真- 非常認真- 地挖掘隧道~,1
390,810001695,18,4,0,0,0,0,0,0,10,2,30012011,14,64,106,0,16255,0,1,1,1,94,16251,2248,受蕾蕾教導的矮人族小孩。當小嬰兒很早就死去時，在九泉徘徊會變成妖怪。蕾蕾覺得這裡的小孩很可憐，有時小藍會將在世界各地找到的嬰兒靈魂聚集到這裡來。,1
391,810001696,22,4,0,0,0,0,0,0,10,2,30012011,13,64,106,0,16255,0,1,1,1,94,16251,2248,受蕾蕾教導的矮人族小孩。當小嬰兒很早就死去時，在九泉徘徊會變成妖怪。蕾蕾覺得這裡的小孩很可憐，有時小藍會將在世界各地找到的嬰兒靈魂聚集到這裡來。,1
392,810001697,18,4,0,0,0,0,0,0,10,3,30013030,4,0,0,0,16255,0,1,1,1,94,16251,2248,以拳法提高名聲的胡狼族。\n過去的老師說，“弟子，你要變成像老虎那樣威猛!”來激勵他，讓他大澈大悟 (誤)，而真的變成了老虎的天才武術家，讓祖先悲傷的一族…\n幫助蕾蕾照顧小孩，接受修練。非常喜歡喝酒，月薪也用葫蘆瓶為單位計算。,1
393,810001698,14,4,26,4,0,0,0,0,10,3,30013030,3,0,0,0,16255,0,1,1,1,94,16251,2248,以拳法提高名聲的胡狼族。\n過去的老師說，“弟子，你要變成像老虎那樣威猛!”來激勵他，讓他大澈大悟 (誤)，而真的變成了老虎的天才武術家，讓祖先悲傷的一族…\n幫助蕾蕾照顧小孩，接受修練。非常喜歡喝酒，月薪也用葫蘆瓶為單位計算。,1
199,810000213,14,3,0,0,0,0,0,0,10,2,30012006,5,64,106,0,16255,0,1,1,1,53,16251,2248,耶比爸爸的一種\n非常認真- 非常認真- 地設計隧道~,1
201,810000214,22,3,0,0,0,0,0,0,10,2,30012006,6,64,106,0,16255,0,1,1,1,53,16251,2248,耶比爸爸的一種\n非常認真- 非常認真- 地作業當中~,1
210,810000219,18,3,0,0,0,0,0,0,10,3,30013010,3,0,0,0,16255,0,1,1,1,56,16251,2248,紅心3'樣貌的怪物。原本和黑桃5一樣，是平凡的春植島居民。,1
230,810000276,18,3,0,0,0,0,0,0,10,2,30012006,14,64,106,0,16255,0,1,1,1,60,16251,2248,春植島的官吏所變身的樣貌\n可以一起分著吃,1
232,810000277,26,3,0,0,0,0,0,0,10,2,30012006,14,64,106,0,16255,0,1,1,1,60,16251,2248,春植島的官吏所變身的樣貌\n可以一起分著吃,1
234,810000278,14,3,0,0,0,0,0,0,10,1,30011001,24,96,170,0,16255,0,1,1,1,60,16251,2248,春植島的警衛兵所變身的樣貌。也點個馬鈴薯吧~,1
237,810000280,18,3,0,0,0,0,0,0,10,2,30012006,15,64,106,0,16255,0,1,1,2,60,16251,2248,春植島的園丁所變成的怪物\n連紅豆都長尾巴了\n你可以試著咬一口看看!,1
240,810000281,22,3,0,0,0,0,0,0,10,3,30013020,1,0,0,0,16255,0,1,1,1,60,16251,2248,曾是春植島精銳警衛兵的怪物。放生薑就是好吃的秘訣?!,1
394,810001699,26,12,26,20,140,5,0,0,10,3,30013031,1,0,0,0,16255,0,1,1,1,94,16251,2248,彩虹島世界最強的一人。\n從東方大陸來到吉恩蒂亞的狐狸妖怪，他有著在和平時代逗女神仙雷斯開心的記憶!還有總是愛搖晃尾巴開玩笑的記憶!\n他對男女的差別待遇很嚴重。對少年很嚴格，對少女很溫柔。,1
472,810002921,14,7,0,0,0,0,0,0,10,2,30013046,11,64,106,0,16255,0,1,1,1,106,16251,2248,具有藍藍夏天葉子的夏日安蒂。,1
473,810002922,26,7,0,0,0,0,0,0,10,2,30013046,12,64,106,0,16255,0,1,1,1,106,16251,2248,具有斑紋落葉的秋日安蒂,1
474,810002923,22,7,0,0,0,0,0,0,10,2,30013046,13,64,106,0,16255,0,1,1,1,106,16251,2248,露出憂鬱表情的神秘光澤的蔭影安蒂。,1
475,810002924,18,7,0,0,0,0,0,0,10,2,30013046,9,64,106,0,16255,0,1,1,1,106,16251,2248,巧克巧克巧克露咪，有甜蜜巧克力的香氣。,1
476,810002925,14,7,0,0,0,0,0,0,10,2,30013046,10,64,106,0,16255,0,1,1,1,106,16251,2248,薄荷薄荷藍藍露咪，有清爽的薄荷香氣。,1
477,810002926,26,7,0,0,0,0,0,0,10,2,30013046,14,64,106,0,16255,0,1,1,1,106,16251,2248,不明物體!珊瑚樹林破壞之大魔王，爆彈花花!,1
478,810002927,22,7,0,0,0,0,0,0,10,2,30013046,16,64,106,0,16255,0,1,1,1,106,16251,2248,總是努力地修煉中的歐蕪族忍者兄弟。,1
479,810002928,18,7,0,0,0,0,0,0,10,2,30013046,15,64,106,0,16255,0,1,1,1,106,16251,2248,紅蘿蔔為主食的大地族。據說吃太多紅蘿蔔而外型也變得像紅蘿蔔了。,1
168,810002573,26,2,0,0,0,0,0,0,10,3,30013030,4,0,0,0,16255,0,1,1,1,63,16251,2248,在金蘭雲系裡修煉中的虎狼拳教練,1
154,810002595,18,2,0,0,0,0,0,0,10,2,30012006,12,64,106,0,16255,0,1,1,1,63,16251,2248,在金蘭雲系為何有喬安潘的幻影呢? \n是我作了喬安潘的夢嗎? \n還是喬安潘作了我的夢?,1
181,810002561,22,3,0,0,0,0,0,0,10,3,30013010,1,0,0,0,16255,0,1,1,1,114,16251,2248,不知什麼事好像感受到世界之牆而變歪了。,1
195,810002560,14,3,0,0,0,0,0,0,10,2,30012008,8,64,106,0,16255,0,1,1,1,114,16251,2248,為了區區小事而吵架的現象\n是只有在交往很久的戀人出現。\n搞不好已經有事實婚姻關係也不一定。,1
205,810002592,22,3,0,0,0,0,0,0,10,3,30013008,2,0,0,0,16255,0,1,1,1,114,16251,2248,被精靈樹的神秘力量吸引而來的森林金剛 \n似乎連脾氣也變得很壞。,1
215,810002572,14,3,0,0,0,0,0,0,10,3,30013022,2,0,0,0,16255,0,1,1,1,63,16251,2248,為了取得窮極力量而探險金蘭雲系中的阿修羅。,1
150,810001903,18,2,0,0,0,0,0,0,10,3,30013029,1,0,0,0,16255,0,1,1,1,112,16251,2248,"對探險怪物塔的探險者們\n有著""有雙頭的髒狗…""惡名昭彰的怪物。\n狗後面還有黏著幾隻…不過不用在意。",1
202,810001914,18,3,0,0,0,0,0,0,10,2,30012010,7,64,106,0,16255,0,1,1,1,112,16251,2248,為了試驗自己的能力而探險過怪物塔的沙伊安，由於此處不明的氣息，自己的幻影被留存於使地。\n幻影變得比較強，這是因為氣氛的關係嗎?,1
206,810000220,18,3,0,0,0,0,0,0,10,3,30013010,2,0,0,0,16255,0,1,1,1,56,16251,2248,因為邪惡的魔法而改變樣貌的春植島怪物。外型是撲克牌 '黑桃5'。,1
214,810000215,18,3,0,0,0,0,0,0,10,2,30012006,8,64,106,0,16255,0,1,1,1,56,16251,2248,具有自我意識而活動的劍形怪物。本來是春植島的警衛兵，因為魔法改變了外貌。,1
224,810000221,90,1,0,0,0,0,0,0,10,3,30013011,1,0,0,0,16255,0,1,1,1,56,16251,2248,春植島上受魔法詛咒的人物身邊所帶的部下。在西洋棋 ‘騎士’上施予法術給予生命力。,1
253,810000370,18,3,0,0,0,0,0,0,10,3,30013022,1,0,0,0,16255,0,1,1,1,67,16251,2248,雖然是擁有可笑才藝的怪物，其實是將春植島變成現在春植島樣貌的邪惡魔法生物。\n和奉春植-西錦-耶比等一同旅行的同伴勾結，將春植島變成現在這個受詛咒的遊樂園樣貌。,1
257,810000371,18,3,0,0,0,0,0,0,10,2,30012007,6,64,106,0,16255,0,1,1,1,67,16251,2248,原本是直屬於奉春植領主的侍從，受詛咒變成反式脂肪團。,1
259,810000372,26,3,0,0,0,0,0,0,10,2,30012007,7,64,106,0,16255,0,1,1,1,67,16251,2248,原本是協助奉春植領主管理島嶼的年老官僚，受詛咒變成怪物。\n個性非常愛挑剔。,1
262,810000377,14,4,0,0,0,0,0,0,10,2,30012007,6,64,106,0,16255,0,1,1,1,67,16251,2248,原本是直屬於奉春植領主的侍從，受詛咒變成反式脂肪團。,1
329,810001409,18,5,0,0,0,0,0,0,10,2,30012010,8,64,106,0,16255,0,1,1,1,84,16251,2248,尋找可以一起玩耍的朋友。 \n爽朗的愛說話小孩。,1
331,810001410,26,5,0,0,0,0,0,0,10,2,30012010,9,64,106,0,16255,0,1,1,1,84,16251,2248,差點得到哥布林村莊選醜冠軍的哥布林婦女。\n現在因為兒子哥布林小孩和懶惰的丈夫，總是感到很傷心。\n不管是老公還是兒子都很沒用,1
332,810001411,22,5,0,0,0,0,0,0,10,2,30012010,10,64,106,0,16255,0,1,1,1,84,16251,2248,哥布林村裡爽朗的士兵。總是非常開心。\n看起來很輕浮但很優秀的士兵，守護著哥布林小孩和婦女。\n哥布林婦女也守護著村莊。,1
333,810001353,18,5,0,0,0,0,0,0,10,2,30012010,8,64,106,0,16255,0,1,1,1,84,16251,2248,尋找可以一起玩耍的朋友。 \n爽朗的愛說話小孩。,1
335,810001354,26,5,0,0,0,0,0,0,10,2,30012010,9,64,106,0,16255,0,1,1,1,84,16251,2248,差點得到哥布林村莊選醜冠軍的婦女。\n現在因為兒子哥布林小孩和懶惰的丈夫，總是感到很傷心。\n不管是老公還是兒子都很沒用,1
336,810001355,22,5,0,0,0,0,0,0,10,2,30012010,10,64,106,0,16255,0,1,1,1,84,16251,2248,哥布林村裡爽朗的士兵。總是非常開心。\n看起來很輕浮但很優秀的士兵，守護著哥布林小孩和婦女。\n哥布林婦女也守護著村莊。,1
337,810001356,18,5,0,0,0,0,0,0,10,2,30012003,8,64,106,0,16255,0,1,1,1,84,16251,2248,和哥布林大王不同! 和哥布林大王!\n揮舞著鐵錘進行威脅是他的特技。\n其實他個性非常纖細，需~要~愛~?,1
338,810001357,14,5,0,0,0,0,0,0,10,2,30012002,7,64,106,0,16255,0,1,1,1,84,16251,2248,靠著一記鐵拳就封頂的哥布林的頭頭\n在許多哥布林中力量最大。\n總是想要跟冥王神殿的大王哥布林一較高下。\n興趣是看討論時事節目，及寫信到公家機關抱怨。,1
348,810001555,26,5,0,0,0,0,0,0,10,2,30012011,2,64,106,0,16255,0,1,1,1,89,16251,2248,帝國軍團遊擊騎士團的一員，較擅長運用飛空艇執行任務。\n說不定發射武器會不小心射中飛空艇，所以只用手上裝備的武器攻擊，但是對近距離攻擊非常熟練的士兵，要小心。,1
349,810001556,18,5,0,0,0,0,0,0,10,3,30013027,3,0,0,0,16255,0,1,1,1,89,16251,2248,游擊騎士團的士兵使用的魔道泥人，在普雷伊奧斯最廣費使用的基礎型態泥人，一般使用在勞動工作上。\n魔道泥人的功率或智慧會依據中心電路上使用的 “魔法石”種類而有高低價值之分。,1
350,810001557,22,5,0,0,0,0,0,0,10,3,30013027,4,0,0,0,16255,0,1,1,1,89,16251,2248,在普雷伊奧斯最廣費使用的基礎型態泥人，一般使用在勞動工作上。\n魔道泥人的功率或智慧會依據中心電路上使用的 “魔法石”種類而有高低價值之分。這種勞動用的泥人一定是裝備最低階的寶石。,1
351,810001558,14,5,0,0,0,0,0,0,10,3,30013028,1,0,0,0,16255,0,1,1,1,89,16251,2248,只募集遊擊騎士團一般士兵中最優秀的士兵所訓練出來的特殊兵。\n其中也有不輸給騎士的強大士兵…,1
352,810001559,26,5,0,0,0,0,0,0,10,3,30013027,3,0,0,0,16255,0,1,1,1,89,16251,2248,游擊騎士團的士兵使用的魔道泥人，在普雷伊奧斯最廣泛使用的基礎型態泥人，一般使用在勞動工作上。\n魔道泥人的功率或智慧會依據中心電路上使用的 “魔法石”種類而有高低價值之分。,1
353,810001560,18,5,0,0,0,0,0,0,10,3,30013027,4,0,0,0,16255,0,1,1,1,89,16251,2248,游擊騎士團的士兵使用的魔道泥人，在普雷伊奧斯最廣泛使用的基礎型態泥人，一般使用在勞動工作上。\n魔道泥人的功率或智慧會依據中心電路上使用的 “魔法石”種類而有高低價值之分。,1
354,810001562,14,15,54,25,148,1,0,0,10,3,30013027,2,0,0,0,16255,0,1,1,1,89,16251,2248,"遊擊騎士團的指揮官級騎士，負責指揮飛空艇 1~3台小部隊的指揮官。\n遊擊騎士團中排在 ""團長"" 之後的騎士。",1
356,810001571,18,5,0,0,0,0,0,0,10,2,30012011,5,64,106,0,16255,0,1,1,1,91,16251,2248,個性內向，如果有人想要瞭解他，就會因為太害羞而咬對方。\n專長是潛水。\n\n真的嗎?,1
357,810001572,22,5,0,0,0,0,0,0,10,2,30012011,6,64,106,0,16255,0,1,1,1,91,16251,2248,發現其他遊戲裡有跟自己同名的怪物，感到傷心而改名的傢夥\n興趣是看漫畫\n對自己感到絕望!,1
358,810001573,14,5,0,0,0,0,0,0,10,2,30012011,9,64,106,0,16255,0,1,1,1,91,16251,2248,以前似乎在做什麼奇特行業的故事書的妖精。\n如果被他遇到，擁有可以讓玩家朋友墮落的可怕必殺技。,1
359,810001574,26,5,0,0,0,0,0,0,10,3,30013029,4,0,0,0,16255,0,1,1,1,91,16251,2248,裝飾在圖書館中的盔甲，依靠奇妙的力量活動。\n當惡魔讓騎士墮落時，高潔的騎士始終不肯屈服，堂堂面對死亡。但他的盔甲卻落入惡魔的手裡，變成虛空中的惡靈。,1
361,810001576,22,10,0,0,0,0,0,0,10,2,30012011,5,64,106,0,16255,0,1,1,1,92,16251,2248,個性內向，如果有人想要瞭解他，就會因為太害羞而咬對方。\n專長是潛水。\n\n真的嗎?,1
362,810001577,14,10,0,0,0,0,0,0,10,2,30012011,6,64,106,0,16255,0,1,1,1,92,16251,2248,發現其他遊戲裡有跟自己同名的怪物，感到傷心而改名的傢夥\n興趣是看漫畫\n對自己感到絕望!,1
363,810001578,26,10,0,0,0,0,0,0,10,2,30012011,9,64,106,0,16255,0,1,1,1,92,16251,2248,以前似乎在做什麼奇特行業的故事書的妖精。\n如果被他遇到，擁有可以讓玩家朋友墮落的可怕必殺技。,1
364,810001579,18,10,0,0,0,0,0,0,10,3,30013029,4,0,0,0,16255,0,1,1,1,92,16251,2248,裝飾在圖書館中的盔甲，依靠奇妙的力量活動。\n當惡魔讓騎士墮落時，高潔的騎士始終不肯屈服，堂堂面對死亡。但他的盔甲卻落入惡魔的手裡，變成虛空中的惡靈。,1
365,810001580,26,10,18,10,0,0,0,0,10,2,30012011,8,64,106,0,16255,0,1,1,1,92,16251,2248,管理貝爾法圖書館的圖書管理員，也是具有知識的巫女。\n巫女幾乎全是女性。\n依照神的旨意，她們獻身於追求知識，是破壞知識或想要獨佔的人的可怕對手。\n近距離戰、魔法、集團戰鬥等都非常擅長。\n遇到她時一定要小心。,1
367,810001582,26,5,0,0,0,0,0,0,10,2,30012011,3,64,106,0,16255,0,1,1,1,90,16251,2248,可愛的獨角獸\n夢幻界的居民，不會沒事出現在現實世界。\n個性非常善良又謙虛,1
368,810001583,18,5,0,0,0,0,0,0,10,2,30012011,4,64,106,0,16255,0,1,1,2,90,16251,2248,勇士的身邊總是有一匹有翅膀的天馬!\n等待著可以成為英雄的那一天，每天忙著鍛鍊心裡小宇宙的飛馬寶寶\n雖然還很年輕，卻很有理想。,1
369,810001584,22,5,0,0,0,0,0,0,10,2,30012011,10,64,106,0,16255,0,1,1,1,90,16251,2248,強大寶石幻獸之一，露比卡芳剋\n專長是模仿裁縫人偶\n\n非常可愛,1
370,810001585,14,5,0,0,0,0,0,0,10,3,30013030,2,0,0,0,16255,0,1,1,2,90,16251,2248,尊敬帥氣騎士的少女，願望是賦予騎士人偶生命力。\n為了潘朵拉現身。\n不管她在哪裡發生、什麼事情，都會給她很大、很大、很大的力量!奔跑吧! 人偶騎士，戰鬥吧!人偶騎士!,1
371,810001586,26,10,0,0,0,0,0,0,10,2,30012011,3,64,106,0,16255,0,1,1,1,93,16251,2248,可愛的獨角獸\n夢幻界的居民，不會沒事出現在現實世界。\n個性非常善良又謙虛,1
372,810001587,18,10,0,0,0,0,0,0,10,2,30012011,4,64,106,0,16255,0,1,1,2,93,16251,2248,勇士的身邊總是有一匹有翅膀的天馬!\n等待著可以成為英雄的那一天，每天忙著鍛鍊心裡小宇宙的飛馬寶寶\n雖然還很年輕，卻很有理想。,1
373,810001588,22,10,0,0,0,0,0,0,10,2,30012011,10,64,106,0,16255,0,1,1,1,93,16251,2248,強大寶石幻獸之一，露比卡芳剋\n專長是模仿裁縫人偶\n\n非常可愛,1
374,810001589,14,10,0,0,0,0,0,0,10,3,30013030,2,0,0,0,16255,0,1,1,2,93,16251,2248,尊敬帥氣騎士的少女，願望是賦予騎士人偶生命力。\n為了潘朵拉現身。\n不管她在哪裡發生、什麼事情，都會給她很大、很大、很大的力量!奔跑吧! 人偶騎士，戰鬥吧!人偶騎士!,1
375,810001590,26,10,0,0,0,0,0,0,10,3,30013030,1,0,0,0,16255,0,1,1,1,93,16251,2248,死去騎士的靈魂變成惡靈，囂張的怪物\n惡魔護甲活動時所發出的聲響，是曾經穿著這護甲的騎士靈魂仍停留在護甲上，是他的屍身拖動護甲摩擦地面所發出的聲音。,1
376,810001591,18,10,0,0,0,0,0,0,10,3,30013029,2,0,0,0,16255,0,1,1,1,93,16251,2248,諾爾非常殘暴且具有強大的力量，具有接近於人類的智慧。\n很久前因為特別的力量而誕生的諾爾，身為魔界的怪物，據說非常的殘暴又可怕。,1
377,810001592,22,10,0,0,0,0,0,0,10,3,30013029,3,0,0,0,16255,0,1,1,1,93,16251,2248,諾爾非常殘暴且具有強大的力量，具有接近於人類的智慧。\n很久前因為特別的力量而誕生的諾爾，身為魔界的怪物，據說非常的殘暴又可怕。,1
378,810001593,14,10,0,0,0,0,0,0,10,3,30013029,4,0,0,0,16255,0,1,1,1,93,16251,2248,裝飾在圖書館中的盔甲，依靠奇妙的力量活動。\n當惡魔讓騎士墮落時，高潔的騎士始終不肯屈服，堂堂面對死亡。但他的盔甲卻落入惡魔的手裡，變成虛空中的惡靈。,1
379,810001594,22,10,14,10,0,0,0,0,10,3,30013029,1,0,0,0,16255,0,1,1,1,93,16251,2248,因為有三顆頭，說不定是凱羅貝魯斯，但卻有種奇怪的感覺。,1
