ID,_Ind_Map_Type,_Ind_Mapin_Stage,_Ind_Mapin_Group,_Ind_Mapin_X,_Ind_Mapin_Y,_Ind_Mapout_Stage,_Ind_Mapout_Group,_Ind_Mapout_X,_Ind_Mapout_Y,_Ind_Require1_Type,_Ind_Require1_ID,_Ind_Require1_Value1,_Ind_Require1_Value2,_Ind_Require2_Type,_Ind_Require2_ID,_Ind_Require2_Value1,_Ind_Require2_Value2,_Ind_Require3_Type,_Ind_Require3_ID,_Ind_Require3_Value1,_Ind_Require3_Value2,_Ind_Require4_Type,_Ind_Require4_ID,_Ind_Require4_Value1,_Ind_Require4_Value2,_Ind_Require5_Type,_Ind_Require5_ID,_Ind_Require5_Value1,_Ind_Require5_Value2,_Ind_String,_Ind_Destroy_Time,_Ind_Limit_Count,_Ind_Limit_Time,_Ind_Limit_Member,_Easy_Difficulty_RatioID,_Easy_Description,_Normal_Difficulty_RatioID,_Normal_Description,_Hard_Difficulty_RatioID,_Hard_Description,_Indun_Category,_IconFile,_IconIndex,_PortalID,_Account_Check
211,3,325,14,535,910,286,1,2312,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第8 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
212,3,325,16,535,910,286,1,2567,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第9 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
213,3,325,18,535,910,286,1,3113,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第10 未知的倉庫,1,0,135,1,0,,0,,0,,0,0,0,0,0
214,3,326,0,535,910,286,2,481,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第11 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
215,3,326,2,535,910,286,2,773,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第12 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
216,3,326,4,535,910,286,2,1025,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第13 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
217,3,326,6,535,910,286,2,1288,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第14 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
218,3,326,8,535,910,286,2,1537,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第15 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
219,3,326,10,535,910,286,2,1799,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第16 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
220,3,326,12,535,910,286,2,2053,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第17 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
221,3,326,14,535,910,286,2,2312,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第18 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
222,3,326,16,535,910,286,2,2567,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第19 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
223,3,326,18,535,910,286,2,3113,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第20 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
224,3,327,0,535,910,286,3,481,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第21 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
225,3,327,2,535,910,286,3,773,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第22 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
226,3,327,4,535,910,286,3,1025,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第23 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
227,3,327,6,535,910,286,3,1288,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第24 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
228,3,327,8,535,910,286,3,1537,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第25 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
229,3,327,10,535,910,286,3,1799,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第26 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
230,3,327,12,535,910,286,3,2053,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第27 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
231,3,327,14,535,910,286,3,2312,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第28 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
232,3,327,16,535,910,286,3,2567,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第29 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
233,3,327,18,535,910,286,3,3113,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第30 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
234,3,328,0,535,910,286,4,481,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第31 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
235,3,328,2,535,910,286,4,773,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第32 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
236,3,328,4,535,910,286,4,1025,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第33 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
237,3,328,6,535,910,286,4,1288,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第34 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
238,3,328,8,535,910,286,4,1537,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第35 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
239,3,328,10,535,910,286,4,1799,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第36 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
240,3,328,12,535,910,286,4,2053,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第37 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
241,3,328,14,535,910,286,4,2312,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第38 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
242,3,328,16,535,910,286,4,2567,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第39 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
243,3,328,18,535,910,286,4,3113,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第40 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
244,3,329,0,535,910,286,5,481,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第41 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
245,3,329,2,535,910,286,5,773,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第42 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
246,3,329,4,535,910,286,5,1025,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第43 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
247,3,329,6,535,910,286,5,1288,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第44 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
248,3,329,8,535,910,286,5,1537,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第45 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
249,3,329,10,535,910,286,5,1799,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第46 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
250,3,329,12,535,910,286,5,2053,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第47 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
251,3,329,14,535,910,286,5,2312,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第48 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
252,3,329,16,535,910,286,5,2567,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第49 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
253,3,329,18,535,910,286,5,3113,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第50 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
260,3,36,16,15681,495,338,0,1333,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,狂歡城 超級瑪琍,1,0,0,1,0,,0,,0,,0,0,0,0,0
262,3,21,9,144,255,338,0,1333,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,珊瑚城落地之王,1,0,0,1,0,,0,,0,,0,0,0,0,0
263,3,42,6,742,1840,338,0,1333,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017年怪物指路,1,0,0,1,0,,0,,0,,0,0,0,0,0
264,3,95,9,794,847,338,0,1333,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017年剪刀石頭布,1,0,0,1,0,,0,,0,,0,0,0,0,0
267,3,9,0,315,671,232,0,266,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,前進陰屍路,1,0,300,1,0,,0,,0,,0,0,0,0,0
270,3,273,16,324,966,228,3,2950,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[傳奇技能] 新月祭壇,1,0,0,1,0,,0,,0,,0,0,0,0,0
113,2,191,8,164,422,4,2,620,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰！ 蛇龍巢穴 (初級),1,0,1800,4,0,,0,,0,,0,0,0,0,0
117,2,197,0,196,822,184,3,1244,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰！ 香格里拉,1,0,1200,4,0,,0,,0,,0,0,0,0,0
111,2,186,8,164,422,184,2,444,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰！ 蛇龍巢穴 (高級),1,0,1800,4,0,,0,,0,,0,0,0,0,0
116,2,196,0,228,534,184,3,654,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰！ 金字塔,1,0,1200,4,0,,0,,0,,0,0,0,0,0
114,2,192,10,164,422,184,2,2492,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰！ 極地迷宮(初級),1,0,1800,4,0,,0,,0,,0,0,0,0,0
127,2,209,1,164,774,208,5,2844,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,,0,,0,,0,0,0,0,0
160,2,273,6,4384,1104,273,9,224,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,超越祭壇,1,0,0,0,0,,0,,0,,0,0,0,0,0
161,2,274,0,1404,982,266,3,2850,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,華納海姆 5,600,0,0,2,0,,0,,0,,0,0,0,0,0
162,2,276,0,196,815,277,0,550,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,烏勒多的泉水,600,0,0,2,0,,0,,0,,0,0,0,0,0
164,2,276,0,196,815,277,1,550,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,烏勒多的泉水,600,0,0,2,0,,0,,0,,0,0,0,0,0
63,2,144,0,420,863,157,2,1150,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,地獄之門(Lv.155),1,0,0,4,0,,0,,0,,0,0,0,0,0
144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,,0,,0,,0,0,0,0,0
261,2,89,28,794,847,338,0,1333,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,狂歡城 守護者保衛戰,1,0,300,4,0,,0,,0,,0,0,0,0,0
28,2,109,0,164,1446,6,10,444,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恐怖村莊,600,0,0,4,0,,0,,0,,0,0,0,0,0
98,2,168,3,164,230,163,0,5658,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,深海地帶A,600,0,0,4,0,,0,,0,,0,0,0,0,0
100,2,166,3,196,1270,162,12,1404,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,陽光之屋A,600,0,0,4,0,,0,,0,,0,0,0,0,0
101,2,167,8,196,1622,162,4,7140,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,火之屋,1,0,0,4,0,,0,,0,,0,0,0,0,0
102,2,167,10,196,1654,162,4,7196,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,水之屋,1,0,0,4,0,,0,,0,,0,0,0,0,0
103,2,167,12,196,1526,162,4,7140,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大地之屋,1,0,0,4,0,,0,,0,,0,0,0,0,0
104,2,167,14,196,1782,162,4,7196,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,風之屋,1,0,0,4,0,,0,,0,,0,0,0,0,0
105,2,169,5,196,1078,162,2,5212,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,憤怒之房,1,0,0,4,0,,0,,0,,0,0,0,0,0
122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,老虎寺 (120級),1,0,0,0,0,,0,,0,,0,0,0,0,0
123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,老虎寺 (150級),1,0,0,0,0,,0,,0,,0,0,0,0,0
128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恐怖村莊,1,0,0,0,0,,0,,0,,0,0,0,0,0
129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,恐怖村莊,1,0,0,0,0,,0,,0,,0,0,0,0,0
135,2,219,0,135,83,43,5,2720,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,貓頭鷹城眺望臺,600,0,0,0,0,,0,,0,,0,0,0,0,0
145,2,241,0,196,1366,235,2,2276,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mg墜落地,1,0,0,2,0,,0,,0,,0,0,0,0,0
147,2,249,0,2690,1296,243,0,3021,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,廢棄高樓,1,0,0,2,0,,0,,0,,0,0,0,0,0
148,2,250,0,3137,1040,247,0,152,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,廢棄高樓,1,0,0,2,0,,0,,0,,0,0,0,0,0
149,2,251,0,74,1312,248,0,3051,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,廢棄高樓,1,0,0,2,0,,0,,0,,0,0,0,0,0
150,2,246,0,161,1280,235,3,2971,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,高速公路,1,0,0,2,0,,0,,0,,0,0,0,0,0
277,3,363,0,535,910,286,6,481,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第 50 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
278,3,364,0,535,910,286,6,773,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第 50 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
279,3,365,0,535,910,286,6,1025,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第 50 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
280,3,366,0,535,910,286,6,1288,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第 50 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
281,3,367,0,535,910,286,6,1537,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,第 50 未知的倉庫,1,0,0,1,0,,0,,0,,0,0,0,0,0
287,2,338,11,295,943,20,0,9176,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,守護春,1,0,300,1,0,,0,,0,,0,0,0,0,0
288,3,338,14,295,943,37,0,5244,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,攻擊在於時機,1,0,300,1,0,,0,,0,,0,0,0,0,0
291,3,376,0,140,1567,368,3,2747,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,幻影毒霧沼澤,1,0,0,1,0,,0,,0,,0,0,0,0,0
292,3,360,5,93,1439,378,0,3162,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,海邊防禦,1,0,0,1,0,,0,,0,,0,0,0,0,0
293,3,232,5,287,512,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,??? ????,1,0,0,1,0,,0,,0,,0,0,0,0,0
296,3,0,6,184,831,232,4,926,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,深海突變淨化,1,0,0,1,0,,0,,0,,0,0,0,0,0
299,3,203,4,194,1239,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,休息時間,1,0,0,1,0,,0,,0,,0,0,0,0,0
300,3,379,13,1280,713,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,感官極大化,1,0,0,1,0,,0,,0,,0,0,0,0,0
301,3,297,41,1823,736,232,0,547,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?? ??,1,0,180,1,0,,0,,0,,0,0,0,0,0
304,3,409,0,419,1471,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,瘋狂亂竄的機器耶比,1,0,300,1,0,,0,,0,,0,0,0,0,0
10001,10,391,2,61,1455,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 391 stage 高級聯合公會,1,0,600,1,0,,0,,0,,0,0,0,0,0
10002,10,392,5,600,300,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 392 stage 高級團隊戰,1,0,0,1,0,,0,,0,,0,0,0,0,0
10003,10,393,0,53,1039,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 393 stage 初級山林地帶,1,0,0,1,0,,0,,0,,0,0,0,0,0
10004,10,396,0,1841,1408,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 396 stage 中級教堂,1,0,600,1,0,,0,,0,,0,0,0,0,0
10005,10,398,0,100,700,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 398 stage 初級採礦,1,0,300,1,0,,0,,0,,0,0,0,0,0
10006,10,394,0,41,704,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 394 stage 高級地鐵站,1,0,780,1,0,,0,,0,,0,0,0,0,0
10007,10,395,0,820,639,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰 3Stage -1,1,0,0,1,0,,0,,0,,0,0,0,0,0
10008,10,401,0,1084,9327,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 401 stage 超級瑪琍,1,0,0,1,0,,0,,0,,0,0,0,0,0
10009,10,400,0,1510,377,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 400 stage 爬呀爬,1,0,510,1,0,,0,,0,,0,0,0,0,0
10010,10,403,0,600,1487,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰 3Stage -4,1,0,500,1,0,,0,,0,,0,0,0,0,0
10011,10,404,0,131,300,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 403 stage 初級鐵人3項,1,0,600,1,0,,0,,0,,0,0,0,0,0
10012,10,203,3,2400,1239,6,0,8131,1167,1,3,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,挑戰 1Stage -5,1,0,300,1,0,,0,,0,,0,0,0,0,0
10013,10,434,0,142,300,6,0,8131,1167,1,3,235,0,1,578,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 最高級 434 劇場,1,0,1200,1,0,,0,,0,,0,0,0,0,0
10014,10,435,0,566,575,6,0,8131,1167,1,3,235,0,1,578,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 最高級 435 BOSS戰,1,0,0,1,0,,0,,0,,0,0,0,0,0
10015,10,436,0,98,2175,6,0,8131,1167,1,3,235,0,1,578,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,每週挑戰 - 最高級 436 研究所,1,0,0,1,0,,0,,0,,0,0,0,0,0
10016,10,437,0,189,367,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ???? ???(???),1,0,0,1,0,,0,,0,,0,0,0,0,0
10017,10,438,0,189,367,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ???? ???(???),1,0,0,1,0,,0,,0,,0,0,0,0,0
10018,10,439,0,189,367,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ???? ???(???),1,0,140,1,0,,0,,0,,0,0,0,0,0
10019,10,440,0,189,367,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ???? ???(???),1,0,140,1,0,,0,,0,,0,0,0,0,0
10022,10,449,0,1474,9295,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ?? ??? ???(???),1,0,300,1,0,,0,,0,,0,0,0,0,0
10023,10,450,0,191,319,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ?? ??? ???(???),1,0,90,1,0,,0,,0,,0,0,0,0,0
10024,10,453,0,658,1103,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ???? ??? ???(EASY),1,0,150,1,0,,0,,0,,0,0,0,0,0
10025,10,454,0,658,1103,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ???? ??? ???(HARD),1,0,150,1,0,,0,,0,,0,0,0,0,0
10026,10,484,0,261,479,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ?? ? ??(EASY),1,0,100,1,0,,0,,0,,0,0,0,0,0
10027,10,485,0,261,479,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ?? ? ??(HARD),1,0,100,1,0,,0,,0,,0,0,0,0,0
10028,10,486,0,261,479,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ?? ??! ?? ??! (HARD),1,0,115,1,0,,0,,0,,0,0,0,0,0
10029,10,487,0,261,479,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? - ?? ??! ?? ??! (HARD),1,0,115,1,0,,0,,0,,0,0,0,0,0
10030,10,494,0,2764,3327,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? ???? (EASY),1,0,30,1,0,,0,,0,,0,0,0,0,0
10031,10,495,0,2764,3327,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? ???? (EASY),1,0,30,1,0,,0,,0,,0,0,0,0,0
10032,10,496,0,2764,3327,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? ???? (HARD),1,0,25,1,0,,0,,0,,0,0,0,0,0
10033,10,497,0,2764,3327,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,???? ????  (HARD),1,0,25,1,0,,0,,0,,0,0,0,0,0
307,3,410,0,336,927,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mini Game1 - BANG~BANG~BANG~,1,0,0,1,0,,0,,0,,0,0,0,0,0
308,3,411,0,1666,1199,6,0,8131,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mini Game3 - 煩人的耶比妹妹,1,0,300,1,0,,0,,0,,0,0,0,0,0
4,2,52,0,352,1248,4,1,1395,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,蛇龍巢穴(Lv.21~24),1,15,0,4,0,,0,,0,,1,10002000,63,1410101,0
6,2,61,0,576,1249,22,3,376,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,香格里拉(Lv.40~42),1,15,0,4,0,,0,,0,,1,10002000,70,1410102,0
8,2,63,0,408,1101,15,4,548,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,十六的月(Lv.53~55),1,15,0,4,0,,0,,0,,1,10002000,77,1410103,0
9,2,64,0,64,671,18,4,2652,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,金字塔墓室(Lv.60~64),1,15,0,4,0,,0,,0,,1,10002000,76,1410104,0
7,2,62,0,427,903,31,6,950,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,哥德房屋(Lv.72),1,15,0,4,0,,0,,0,,1,10002000,71,1410105,0
