ID,_DelayTime1,_Sound1,_Loop1,_DelayTime2,_Sound2,_Loop2,_DelayTime3,_Sound3,_Loop3,_Description
1555,0,[Mon_3_104_01]_Jump.wav,0,0,,0,0,,0,[???] ??
1556,0,[Mon_3_104_01]_Skill.wav,0,0,,0,0,,0,[???] ??
1557,0,[Mon_3_105_01]_Attack.wav,0,0,,0,0,,0,[???] ??
1558,0,[Mon_3_105_01]_BeAttack.wav,0,0,,0,0,,0,[???] ??
1559,0,[Mon_3_105_01]_Dead.wav,0,0,,0,0,,0,[???] ??
1560,0,[Mon_3_105_01]_Jump.wav,0,0,,0,0,,0,[???] ??
1561,0,[Mon_3_105_01]_Skill.wav,0,0,,0,0,,0,[???] ??
1562,0,[Mon_3_106_01]_Attack.wav,0,0,,0,0,,0,[???] ??
1563,0,[Mon_3_106_01]_BeAttack.wav,0,0,,0,0,,0,[???] ??
1564,0,[Mon_3_106_01]_Dead.wav,0,0,,0,0,,0,[???] ??
1565,0,[Mon_3_106_01]_Jump.wav,0,0,,0,0,,0,[???] ??
1566,0,[Mon_3_107_01]_Attack.wav,0,0,,0,0,,0,[?] ??
1567,0,[Mon_3_107_01]_BeAttack.wav,0,0,,0,0,,0,[?] ??
1568,0,[Mon_3_107_01]_Dead.wav,0,0,,0,0,,0,[?] ??
1569,0,[Mon_3_107_01]_Jump.wav,0,0,,0,0,,0,[?] ??
1570,0,[Mon_3_107_01]_Skill.wav,0,0,,0,0,,0,[?] ??
1571,0,[Mon_3_107_01]_Skill2.wav,0,0,,0,0,,0,[?] ??2
1572,0,[Mon_3_109_01]_Attack.wav,0,0,,0,0,,0,[????2] ??
1573,0,[Mon_3_109_01]_BeAttack.wav,0,0,,0,0,,0,[????2] ??
1574,0,[Mon_3_109_01]_Dead.wav,0,0,,0,0,,0,[????2] ??
1575,0,[Mon_3_109_01]_Skill.wav,0,0,,0,0,,0,[????2] ??
1576,0,[Mon_3_110_01]_Attack.wav,0,0,,0,0,,0,[?????] ??
1577,0,[Mon_3_110_01]_BeAttack.wav,0,0,,0,0,,0,[?????] ??
1578,0,[Mon_3_110_01]_Dead.wav,0,0,,0,0,,0,[?????] ??
1579,0,[Mon_3_110_01]_Jump.wav,0,0,,0,0,,0,[?????] ??
1580,0,[Mon_3_110_01]_Skill.wav,0,0,,0,0,,0,[?????] ??
1581,0,[Mon_3_111_01]_Attack.wav,0,0,,0,0,,0,[??] ??
1582,0,[Mon_3_111_01]_BeAttack.wav,0,0,,0,0,,0,[??] ??
1583,0,[Mon_3_112_01]_Attack.wav,0,0,,0,0,,0,[??] ??
1584,0,[Mon_3_112_01]_BeAttack.wav,0,0,,0,0,,0,[??] ??
1585,0,[Mon_3_112_01]_Dead.wav,0,0,,0,0,,0,[??] ??
1586,0,[Mon_3_112_01]_Skill.wav,0,0,,0,0,,0,[??] ??1
1587,0,[Mon_3_112_01]_Skill2.wav,0,0,,0,0,,0,[??] ??2
1588,1,[Mon_001_00]_Public_Jump01.wav,0,0,,0,0,,0,[????] ??????
1589,1,[Mon_001_00]_Public_Jump02.wav,0,0,,0,0,,0,[????] ???
1590,1,[Mon_001_00]_Public_Jump03.wav,0,0,,0,0,,0,[????] ???? ??
1591,0,[Mon_3_108_01]_Attack.wav,0,0,,0,0,,0,[????1] ??
1592,0,[Mon_3_108_01]_BeAttack.wav,0,0,,0,0,,0,[????1] ??
1593,0,[Mon_3_108_01]_Dead.wav,0,0,,0,0,,0,[????1] ??
1594,0,[Mon_3_108_01]_Skill.wav,0,0,,0,0,,0,[????1] ??
1595,0,[Mon_3_044_01]_Attack.wav,0,0,,0,0,,0,[??? ??] ??
1596,0,[Mon_3_044_01]_BeAttack.wav,0,0,,0,0,,0,[??? ??] ??
1597,0,[Mon_3_044_01]_Dead.wav,0,0,,0,0,,0,[??? ??] ??
1598,0,[Mon_3_044_01]_Jump.wav,0,0,,0,0,,0,[??? ??] ??
1599,0,[Mon_3_044_01]_Skill.wav,0,0,,0,0,,0,[??? ??] ??
1600,0,[Mon_3_044_01]_Skill2.wav,0,0,,0,0,,0,[??? ??] ??2
1601,0,[Mon_3_044_01]_Skill3.wav,0,0,,0,0,,0,[??? ??] ??3
1602,0,[Mon_3_045_01]_Attack.wav,0,0,,0,0,,0,[??? ??] ??
1603,0,[Mon_3_045_01]_BeAttack.wav,0,0,,0,0,,0,[??? ??] ??
1604,0,[Mon_3_045_01]_Dead.wav,0,0,,0,0,,0,[??? ??] ??
1605,0,[Mon_3_045_01]_Jump.wav,0,0,,0,0,,0,[??? ??] ??
1606,0,[Mon_3_045_01]_Skill.wav,0,0,,0,0,,0,[??? ??] ??
1607,0,[Mon_3_045_01]_Skill2.wav,0,0,,0,0,,0,[??? ??] ??2
1608,0,[Mon_3_045_01]_Skill3.wav,0,0,,0,0,,0,[??? ??] ??3
1609,0,[Mon_3_046_01]_Attack.wav,0,0,,0,0,,0,[??? ??] ??
1610,0,[Mon_3_046_01]_BeAttack.wav,0,0,,0,0,,0,[??? ??] ??
1611,0,[Mon_3_046_01]_Dead.wav,0,0,,0,0,,0,[??? ??] ??
1612,0,[Mon_3_046_01]_Jump.wav,0,0,,0,0,,0,[??? ??] ??
1613,0,[Mon_3_046_01]_Skill.wav,0,0,,0,0,,0,[??? ??] ??
1614,0,[Mon_3_046_01]_Skill2.wav,0,0,,0,0,,0,[??? ??] ??2
1615,0,[Mon_3_046_01]_Skill3.wav,0,0,,0,0,,0,[??? ??] ??3
1616,0,[Skill]_100_08_SKILL_08.wav,0,0,,0,0,,0,[5? ??] ?
1617,0,[Skill]_380_05_SKILL_06.wav,0,0,,0,0,,0,[5? ??] ????
1618,0,[Skill]_301_06_SKILL_05.wav,0,0,,0,0,,0,[5? ??] ???
1619,2,[Mon_3_106_01]_Situp.wav,0,0,,0,0,,0,[???] ??
1620,0,[Emot]_3year_Event.wav,0,0,,0,0,,0,[????] 3?? ?? ????
1621,0,[Mon_3_115_01]_Attack.wav,0,0,,0,0,,0,[??] ??
1622,0,[Mon_3_115_01]_Dead.wav,0,0,,0,0,,0,[??] ??
1623,0,[Mon_3_115_01]_Skill.wav,0,0,,0,0,,0,[??] ??1
1624,0,[Mon_3_115_01]_Skill2.wav,0,0,,0,0,,0,[??] ??2
1625,0,[Mon_3_115_01]_Skill3.wav,0,0,,0,0,,0,[??] ??3
1626,0,[Mon_3_115_01]_Skill4.wav,0,0,,0,0,,0,[??] ??4
1627,0,[Mon_3_116_01]_Change.wav,0,0,,0,0,,0,[??] ??
1628,0,[Skill]_2_700_75_BEATTACKED.wav,0,0,,0,0,,0,[??? ??]??? ???? BEATTACKED
1629,0,[Skill]_2_700_75_DEAD.wav,0,0,,0,0,,0,[??? ??]??? ???? DEAD
1630,0,[Skill]_2_700_75_STAND.wav,0,0,,0,0,,0,[??? ??]??? ???? STAND
1631,0,[Skill]_401_05_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ?? ?????
1632,0,[Skill]_401_05_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ?? ??????
1633,0,[Skill]_401_05_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ?? ???????
1634,0,[Skill]_401_05_SKILL_04.wav,0,0,,0,0,,0,[??? ??] ?? ??? ??
1635,0,[Skill]_401_06_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ?? ????
1636,0,[Skill]_401_06_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ?? ????
1637,0,[Skill]_401_08_SKILL_01.wav,0,0,,0,0,,0,[??? ?? ??] ??? ?? ????
1638,0,[Skill]_401_08_SKILL_02.wav,0,0,,0,0,,0,[??? ?? ??] ??? ?? ???? ????
1639,0,[Skill]_401_08_SKILL_03.wav,0,0,,0,0,,0,[??? ?? ??] ??? ???
1640,0,[Skill]_401_08_SKILL_05.wav,0,0,,0,0,,0,[??? ?? ??] ??? ????
1641,0,[Skill]_402_05_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ?? ??? ??
1642,0,[Skill]_402_05_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ?? ???? ??
1643,0,[Skill]_402_05_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ?? ??? ??
1644,0,[Skill]_402_05_SKILL_04.wav,0,0,,0,0,,0,[??? ??] ?? ??? ??
1645,0,[Skill]_402_06_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ?? ??
1646,0,[Skill]_402_06_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ?? ??
1647,0,[Skill]_402_06_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ?? ????
1648,0,[Skill]_402_08_SKILL_01.wav,0,0,,0,0,,0,[??? ?? ??] ? ????
1649,0,[Skill]_402_08_SKILL_02.wav,0,0,,0,0,,0,[??? ?? ??] ? ???
1650,0,[Skill]_402_08_SKILL_03.wav,0,0,,0,0,,0,[??? ?? ??] ? ????
1651,0,[Skill]_411_02_ATTACK_B_06.wav,0,0,,0,0,,0,"[???? ??] ?? ???, ????"
1652,0,[Skill]_411_02_ATTACK_D_01.wav,0,0,,0,0,,0,[???? ??] ?? ????
1653,0,[Skill]_411_02_ATTACK_E01_01.wav,0,0,,0,0,,0,[???? ??] ??? ???
1654,0,[Skill]_411_02_ATTACK_E02_01.wav,0,0,,0,0,,0,[???? ??] ????
1655,0,[Skill]_411_02_ATTACK_E03_01.wav,0,0,,0,0,,0,[???? ??] ????
1656,0,[Skill]_421_05_SKILL_03.wav,0,0,,0,0,,0,[????? ??] ??????
1657,0,[Skill]_421_05_SKILL_04.wav,0,0,,0,0,,0,[????? ??] ?????
1658,0,[Skill]_421_06_SKILL_01.wav,0,0,,0,0,,0,[????? ??] ?????
1659,0,[Skill]_421_06_SKILL_02.wav,0,0,,0,0,,0,[????? ??] ?????
1660,0,[Skill]_421_08_SKILL_02.wav,0,0,,0,0,,0,[????? ??] ???? ??? ?
1661,0,[Skill]_422_08_SKILL_01.wav,0,0,,0,0,,0,[????? ??] ????
1662,0,[Skill]_423_02_ATTACK_E_01.wav,0,0,,0,0,,0,[????? ??] ???? ??
1663,0,[Skill]_423_02_ATTACK_E_02.wav,0,0,,0,0,,0,[????? ??] ??? ??
1664,0,[Skill]_423_02_ATTACK_E_03.wav,0,0,,0,0,,0,[????? ??] ??? ??
1665,0,[Skill]_423_02_ATTACK_E_04.wav,0,0,,0,0,,0,[????? ??] ??? ???
1666,0,[Skill]_423_05_SKILL_01.wav,0,0,,0,0,,0,[????? ??] ?????
1667,0,[Skill]_423_05_SKILL_02.wav,0,0,,0,0,,0,[????? ??] ??????
1668,0,[Skill]_423_05_SKILL_03.wav,0,0,,0,0,,0,[????? ??] ???? ??
1669,0,[Skill]_423_05_SKILL_04.wav,0,0,,0,0,,0,[????? ??] ?????
1670,0,[Skill]_423_06_SKILL_03.wav,0,0,,0,0,,0,[????? ??] ????
1671,0,[Skill]_423_08_SKILL_02.wav,0,0,,0,0,,0,[????? ??] ???? ?? ? ??
1672,0,[Skill]_431_06_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ?????
1673,0,[Skill]_431_06_SKILL_04.wav,0,0,,0,0,,0,[??? ??] ??????
1674,0,[Skill]_431_07_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ??
1675,0,[Skill]_431_07_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ??
1676,0,[Skill]_431_07_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ???
1677,0,[Skill]_431_07_SKILL_04.wav,0,0,,0,0,,0,[??? ??] ???
1678,0,[Skill]_431_08_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ?? ????
1679,0,[Skill]_431_08_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ????
1680,0,[Skill]_431_08_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ??
1681,0,[Skill]_431_08_SKILL_04.wav,0,0,,0,0,,0,[??? ??] ?? ???
1682,0,[Skill]_445_08_SKILL_01_earth.wav,0,0,,0,0,,0,[??? ??] ??? ???
1683,0,[Skill]_445_08_SKILL_01_fire.wav,0,0,,0,0,,0,[??? ??] ??? ???
1684,0,[Skill]_445_08_SKILL_01_water.wav,0,0,,0,0,,0,[??? ??] ??? ???
1685,0,[Skill]_445_08_SKILL_01_wind.wav,0,0,,0,0,,0,[??? ??] ???? ???
1686,0,[Skill]_445_08_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ??? ??
1687,0,[Skill]_445_08_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ?? ?? FX
1688,0,[Skill]_445_08_SKILL_04.wav,0,0,,0,0,,0,[??? ??] ??? FX
1689,0,[Skill]_451_08_SKILL_01.wav,0,0,,0,0,,0,[???? ??] ??? ??FX
1690,0,[Skill]_451_08_SKILL_02.wav,0,0,,0,0,,0,[???? ??] ????FX
1691,0,[Skill]_451_08_SKILL_03.wav,0,0,,0,0,,0,[???? ??] ??? ??FX
1692,0,[Skill]_461_05_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ????
1693,0,[Skill]_461_05_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ?????
1694,0,[Skill]_461_05_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ??????
1695,0,[Skill]_461_06_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ????
1696,0,[Skill]_461_06_SKILL_04.wav,0,0,,0,0,,0,[??? ??] ????
1697,0,[Skill]_461_08_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ??? 3??
1698,0,[Skill]_461_09_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ?? ???
1699,0,[Skill]_461_09_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ?? ??(?? ???)
1700,0,[Skill]_461_09_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ?? ??
1701,0,[Skill]_463_05_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ?????
1702,0,[Skill]_463_05_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ?????
1703,0,[Skill]_463_05_SKILL_04.wav,0,0,,0,0,,0,[??? ??] ??????
1704,0,[Skill]_463_06_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ?? ??
1705,0,[Skill]_463_08_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ??? ??
1706,0,[Skill]_464_06_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ?????
1707,0,[Skill]_464_06_SKILL_03.wav,0,0,,0,0,,0,[??? ??]?????
1708,0,[Skill]_464_06_SKILL_04.wav,0,0,,0,0,,0,[??? ??] ?????
1709,0,[Skill]_464_08_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ?????
1710,0,[Skill]_464_08_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ?? ??(??? FX)
1711,0,[Skill]_471_05_SKILL_03.wav,0,0,,0,0,,0,[???? ??] ??? FX
1712,0,[Skill]_471_07_SKILL_02.wav,0,0,,0,0,,0,[???? ??] ??? ?? FX
1713,0,[Skill]_471_08_SKILL_01.wav,0,0,,0,0,,0,[???? ??] ??? ?
1714,0,[Skill]_471_08_SKILL_02.wav,0,0,,0,0,,0,[???? ??] ??? ??
1715,0,[Skill]_471_08_SKILL_04.wav,0,0,,0,0,,0,[???? ??] ????
1716,0,[Skill]_480_08_SKILL_01.wav,0,0,,0,0,,0,[???? ??] ????
1717,0,[Skill]_480_08_SKILL_02.wav,0,0,,0,0,,0,[???? ??] ????? ??
1718,0,[Skill]_480_08_SKILL_03.wav,0,0,,0,0,,0,[???? ??] ??? ??
1719,0,[Skill]_481_08_SKILL_03_MON.wav,0,0,,0,0,,0,[???? ??] ?? ??? ??
1720,0,[Skill]_2_700_75_DEAD.wav,0,0,,0,0,,0,[???? ??] ?? ??? ??
1721,0,[Mon_2_003_03]_Attack.wav,0,0,,0,0,,0,[??????] ??
1722,0,[Mon_2_003_03]_BeAttack.wav,0,0,,0,0,,0,[??????] ??
1723,0,[Mon_2_003_03]_Dead.wav,0,0,,0,0,,0,[??????] ??
1724,0,[Mon_2_003_03]_Jump.wav,0,0,,0,0,,0,[??????] ??
1725,0,[Mon_2_003_07]_Attack.wav,0,0,,0,0,,0,[????] ??
1726,0,[Mon_2_003_07]_BeAttack.wav,0,0,,0,0,,0,[????] ??
1727,0,[Mon_2_003_07]_Dead.wav,0,0,,0,0,,0,[????] ??
1728,0,[Mon_2_003_07]_Jump.wav,0,0,,0,0,,0,[????] ??
1729,0,[Mon_2_003_07]_Skill.wav,0,0,,0,0,,0,[????] ??
1730,0,[Mon_2_003_08]_Attack.wav,0,0,,0,0,,0,[????] ??
1731,0,[Mon_2_003_08]_BeAttack.wav,0,0,,0,0,,0,[????] ??
1732,0,[Mon_2_003_08]_Dead.wav,0,0,,0,0,,0,[????] ??
1733,0,[Mon_2_003_08]_Jump.wav,0,0,,0,0,,0,[????] ??
1734,0,[Mon_2_003_08]_Skill.wav,0,0,,0,0,,0,[????] ??
1735,0,[Mon_2_003_10]_Attack.wav,0,0,,0,0,,0,[???] ??
1736,0,[Mon_2_003_10]_BeAttack.wav,0,0,,0,0,,0,[???] ??
1737,0,[Mon_2_003_10]_Dead.wav,0,0,,0,0,,0,[???] ??
1738,4,[Mon_2_003_10]_Jump.wav,0,0,,0,0,,0,[???] ??
1739,0,[Mon_3_053_04]_Dead.wav,0,0,,0,0,,0,[????] ??
1740,0,[Mon_3_053_04]_Skill2.wav,0,0,,0,0,,0,[????] ??2
1741,0,[Mon_3_117_01]_Attack.wav,0,0,,0,0,,0,[????] ??
1742,0,[Mon_3_117_01]_BeAttack.wav,0,0,,0,0,,0,[????] ??
1743,0,[Mon_3_117_01]_Dead.wav,0,0,,0,0,,0,[????] ??
1744,0,[Mon_3_117_01]_Jump.wav,0,0,,0,0,,0,[????] ??
1745,0,[Mon_3_118_01]_Attack.wav,0,0,,0,0,,0,[?????] ??
1746,0,[Mon_3_118_01]_BeAttack.wav,0,0,,0,0,,0,[?????] ??
1747,0,[Mon_3_118_01]_Dead.wav,0,0,,0,0,,0,[?????] ??
1748,6,[Mon_3_118_01]_Jump.wav,0,0,,0,0,,0,[?????] ??
1749,0,[Event]_BGM_AFTER.wav,0,0,,0,0,,0,[?????] ?? BGM (LOOP)
1750,0,[Event]_BGM_BEFORE.wav,0,0,,0,0,,0,[?????] ??? BGM (LOOP)
1751,0,[Event]_MusicStone_No1.wav,0,0,,0,0,,0,[?????] NO1
1752,0,[Event]_MusicStone_No2.wav,0,0,,0,0,,0,[?????] NO2
1753,0,[Event]_MusicStone_No3.wav,0,0,,0,0,,0,[?????] NO3
1754,0,[Event]_MusicStone_No4.wav,0,0,,0,0,,0,[?????] NO4
1755,0,[Event]_MusicStone_No5.wav,0,0,,0,0,,0,[?????] NO5
1756,0,[Event]_MusicStone_Yes1.wav,0,0,,0,0,,0,[?????] YES1
1757,0,[Event]_MusicStone_Yes2.wav,0,0,,0,0,,0,[?????] YES2
1758,0,[Event]_MusicStone_Yes3.wav,0,0,,0,0,,0,[?????] YES3
1759,0,[Event]_MusicStone_Yes4.wav,0,0,,0,0,,0,[?????] YES4
1760,0,[Event]_MusicStone_Yes5.wav,0,0,,0,0,,0,[?????] YES5
1761,0,[Skill]_411_08_SKILL_01.wav,0,0,,0,0,,0,[???? ??] ??
1762,0,[UI]_01_Gem.wav,0,0,,0,0,,0,[UI]????
1763,0,[UI]_02_invenOPEN.wav,0,0,,0,0,,0,[UI]??????
1764,0,[UI]_03_invenCLOSE.wav,0,0,,0,0,,0,[UI]???????
1765,0,[UI]_04_ITEMequip.wav,0,0,,0,0,,0,[UI]?????
1766,0,,0,0,,0,0,,0,
1767,0,,0,0,,0,0,,0,
1768,0,[Mon_002_96]_Attack.wav,0,0,,0,0,,0,[???]??
1769,0,[Mon_002_96]_BeAttack.wav,0,0,,0,0,,0,[???]??
1770,0,[Mon_002_96]_Dead.wav,0,0,,0,0,,0,[???]??
1771,0,[Mon_002_96]_Skill.wav,0,0,,0,0,,0,[???]??
1772,0,[Mon_002_97]_Attack.wav,0,0,,0,0,,0,[??????]??
1773,0,[Mon_002_97]_BeAttack.wav,0,0,,0,0,,0,[??????]??
1774,0,[Mon_002_97]_Dead.wav,0,0,,0,0,,0,[??????]??
1775,0,[Mon_002_98]_attack.wav,0,0,,0,0,,0,[?????]??
1776,0,[Mon_002_98]_Beattack.wav,0,0,,0,0,,0,[?????]??
1777,0,[Mon_002_98]_Dead.wav,0,0,,0,0,,0,[?????]??
1778,0,[Mon_002_98]_Skill.wav,0,0,,0,0,,0,[?????]??
1779,0,[Mon_002_99]_attack.wav,0,0,,0,0,,0,[??????]??
1780,0,[Mon_002_99]_Dead.wav,0,0,,0,0,,0,[??????]??
1781,0,[Mon_003_01]_Attack.wav,0,0,,0,0,,0,[??????]??
1782,0,[Mon_003_01]_BeAttack.wav,0,0,,0,0,,0,[??????]??
1783,0,[Mon_003_01]_Dead.wav,0,0,,0,0,,0,[??????]??
1784,0,[Mon_003_01]_SIT_up.wav,0,0,,0,0,,0,[??????]????
1785,0,[Mon_003_12]_Attack.wav,0,0,,0,0,,0,[??????]??
1786,0,[Mon_003_12]_BeAttacked.wav,0,0,,0,0,,0,[??????]??
1787,0,[Mon_003_12]_Dead.wav,0,0,,0,0,,0,[??????]??
1788,0,[Mon_003_13]_Attack.wav,0,0,,0,0,,0,[?????]??
1789,0,[Mon_003_13]_BeAttacked.wav,0,0,,0,0,,0,[?????]??
1790,0,[Mon_003_13]_Dead.wav,0,0,,0,0,,0,[?????]??
1791,0,[Mon_003_13]_SKLL01.wav,0,0,,0,0,,0,[?????]??1
1792,0,[Mon_003_14]_Attack.wav,0,0,,0,0,,0,[????????]??
1793,0,[Mon_003_14]_BeAttacked.wav,0,0,,0,0,,0,[????????]??
1794,0,[Mon_003_14]_Dead.wav,0,0,,0,0,,0,[????????]??
1795,0,[Mon_003_15]_Attack.wav,0,0,,0,0,,0,[?????]??
1796,0,[Mon_003_15]_BeAttacked.wav,0,0,,0,0,,0,[?????]??
1797,0,[Mon_003_15]_Dead.wav,0,0,,0,0,,0,[?????]??
1798,0,[Mon_3_103_01]_Attack.wav,0,0,,0,0,,0,[???ufo]??
1799,0,[Mon_3_103_01]_BeAttack.wav,0,0,,0,0,,0,[???ufo]??
1800,0,[Mon_3_103_01]_Dead.wav,0,0,,0,0,,0,[???ufo]??
1801,0,[Mon_3_103_01]_Jump.wav,0,0,,0,0,,0,[???ufo]??
1802,0,[Mon_3_103_01]_skill1.wav,0,0,,0,0,,0,[???ufo]??1
1803,0,[Mon_3_103_01]_Skill2.wav,0,0,,0,0,,0,[???ufo]??2
1804,0,[Mon_3_103_01]_skill3.wav,0,0,,0,0,,0,[???ufo]??3
1805,0,[Mon_2_998_30]_dead.wav,0,0,,0,0,,0,[??.???????]??
1806,0,,0,0,,0,0,,0,
1807,0,[Event]_icon.wav,0,0,,0,0,,0,[??]?????
1808,0,[Event]_answer.wav,0,0,,0,0,,0,[??]??
1809,0,[Event]_fail.wav,0,0,,0,0,,0,[??]??
1810,0,[Event]_input.wav,0,0,,0,0,,0,[??]??
1811,0,[Event]_3scOver.wav,0,0,,0,0,,0,[??]3?????
1812,0,[Event]_EXstart.wav,0,0,,0,0,,0,[??]????
1813,0,[Mon_002_74]_Dead.wav,0,0,,0,0,,0,[?????] ??
1814,0,[Skill]_463_08_SKILL_02.wav,0,0,,0,0,,0,[??? ??] ?? ??
1815,0,[Skill]_463_08_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ?? ??2
1816,0,[Skill]_464_05_SKILL_03.wav,0,0,,0,0,,0,[??? ??] ???????
1817,0,[Skill]_464_05_SKILL_04.wav,0,0,,0,0,,0,[??? ??] ??????
1818,0,[Skill]_464_06_SKILL_01.wav,0,0,,0,0,,0,[??? ??] ????
1819,0,,0,0,,0,0,,0,
1820,0,[Raccoon dog],0,0,,0,0,,0,[????]???.?????
1821,0,,0,0,,0,0,,0,
1822,0,501_05_SKILL_01.wav,0,0,,0,0,,0,[????]??1
1823,0,501_05_SKILL_02_01.wav,0,0,,0,0,,0,[????]??2-1
1824,0,501_05_SKILL_02-02.wav,0,0,,0,0,,0,[????]??2-2
1825,0,501_05_SKILL_03.wav,0,0,,0,0,,0,[????]??3
1826,0,501_05_SKILL_04.wav,0,0,,0,0,,0,[????]??4
1827,0,,0,0,,0,0,,0,
1828,0,,0,0,,0,0,,0,
1829,0,,0,0,,0,0,,0,
1830,0,,0,0,,0,0,,0,
1831,0,,0,0,,0,0,,0,
1832,0,501_02_ATTACK_A_01.wav,0,0,,0,0,,0,[????]??a-1
1833,0,501_02_ATTACK_A_02.wav,0,0,,0,0,,0,[????]??a-2
1834,0,501_02_ATTACK_A_03.wav,0,0,,0,0,,0,[????]??a-3
1835,0,501_02_ATTACK_A_04.wav,0,0,,0,0,,0,[????]??a-4
1836,0,501_02_ATTACK_B_01.wav,0,0,,0,0,,0,[????]??b-1
1837,0,501_02_ATTACK_B_02.wav,0,0,,0,0,,0,[????]??b-2
1838,0,501_02_ATTACK_B_03.wav,0,0,,0,0,,0,[????]??b-3
1839,0,501_02_ATTACK_B_04.wav,0,0,,0,0,,0,[????]??b-4
1840,0,501_02_ATTACK_C_01.wav,0,0,,0,0,,0,[????]??c-1
1841,0,501_02_ATTACK_JUMP_A.wav,0,0,,0,0,,0,[????]????a
1842,0,501_02_ATTACK_JUMP_B.wav,0,0,,0,0,,0,[????]????b
1843,0,,0,0,,0,0,,0,
1844,0,511_05_SKILL_01.wav,0,0,,0,0,,0,[????]??1
1845,0,511_05_SKILL_02.wav,0,0,,0,0,,0,[????]??2
1846,0,511_05_SKILL_03.wav,0,0,,0,0,,0,[????]??3
1847,0,511_05_SKILL_04.wav,0,0,,0,0,,0,[????]??4
1848,0,511_05_SKILL_05_01.wav,0,0,,0,0,,0,[????]??5-1
1849,0,511_05_SKILL_05_02.wav,0,0,,0,0,,0,[????]??5-2
1850,0,511_05_SKILL_05_03.wav,0,0,,0,0,,0,[????]??5-3
1851,0,511_05_SKILL_06.wav,0,0,,0,0,,0,[????]??6
1852,0,511_05_SKILL_07.wav,0,0,,0,0,,0,[????]??7
1853,0,511_05_SKILL_08.wav,0,0,,0,0,,0,[????]??8
1854,0,511_05_SKILL_09.wav,0,0,,0,0,,0,[????]??9
1855,0,511_05_SKILL_10.wav,0,0,,0,0,,0,[????]??10
1856,0,,0,0,,0,0,,0,
1857,0,511_02_ATTACK_A_01.wav,0,0,,0,0,,0,[????]??a-1
1858,0,511_02_ATTACK_A_01.wav,0,0,,0,0,,0,[????]??a-2
1859,0,511_02_ATTACK_A_01.wav,0,0,,0,0,,0,[????]??a-3
1860,0,511_02_ATTACK_A_01.wav,0,0,,0,0,,0,[????]??a-4
1861,0,511_02_ATTACK_B_01.wav,0,0,,0,0,,0,[????]??b-1
1862,0,511_02_ATTACK_B_01.wav,0,0,,0,0,,0,[????]??b-2
1863,0,511_02_ATTACK_B_01.wav,0,0,,0,0,,0,[????]??b-3
1864,0,511_02_ATTACK_C_01.wav,0,0,,0,0,,0,[????]??c-1
1865,0,511_02_JUMP_ATTACK_A_01.wav,0,0,,0,0,,0,[????]????a-1
1866,0,511_02_JUMP_ATTACK_A_02.wav,0,0,,0,0,,0,[????]????a-2
1867,0,,0,0,,0,0,,0,
1868,0,521_05_SKILL_01.wav,0,0,,0,0,,0,[?????]??1
1869,0,521_05_SKILL_02.wav,0,0,,0,0,,0,[?????]??2
1870,0,521_05_SKILL_03.wav,0,0,,0,0,,0,[?????]??3
1871,0,521_05_SKILL_04.wav,0,0,,0,0,,0,[?????]??4
1872,0,521_05_SKILL_05.wav,0,0,,0,0,,0,[?????]??5
1873,0,,0,0,,0,0,,0,
1874,0,521_02_ATTACK_A_01.wav,0,0,,0,0,,0,[?????]??a-1
