ID,_FxGroup,_Description
16265,3_126_02_ATTACK.FXG,
16266,3_126_02_SKILL_01.FXG,
16267,3_126_03_ATTACK.FXG,
16268,3_125_02_ATTACK.FXG,
16269,3_125_02_DEAD.FXG,
16270,3_125_02_SKILL_01.FXG,
16271,3_125_02_SKILL_02.FXG,
16272,3_125_02_SKILL_03.FXG,
16273,3_132_01_attack.FXG,
16274,3_132_01_dead.FXG,
16275,MON_03_129_02_skill01.FXG,
16276,MON_03_129_02_ATTACK.FXG,
16277,MON_03_129_02_DEAD.FXG,
16278,MON_03_129_01_DEAD.FXG,
16279,MON_03_129_01_ATTACK.FXG,
16280,130_04_76_EMOTICON76.FXG,
16281,130_04_75_EMOTICON75.FXG,
16282,3_126_02_SKILL_03.FXG,
16283,Guild_Horn_I.FXG,
16284,Guild_Horn_H.FXG,
16285,,
16286,COL_KATANA_CHERYO.FXG,
16287,3_139_01.FXG,
16288,3_136_01_ATTACK.FXG,
16289,3_136_01_DEAD.FXG,
16290,3_136_02_ATTACK.FXG,
16291,3_136_01_WALK.FXG,
16292,MON_135_01_STAND.FXG,
16293,MON_135_01_ATTACK.FXG,
16294,MON_135_01_DEAD.FXG,
16295,MON_135_01_SKILL1.FXG,
16296,MON_135_01_SKILL2.FXG,
16297,MON_135_01_SKILL3.FXG,
16298,MON_135_02_ATTACK.FXG,
16299,MON_135_02_STAND.FXG,
16300,MON_135_03_ATTACK.FXG,
16301,MON_135_04_ATTACK.FXG,
16302,NISHIOISHIN_01.FXG,
16303,NISHIOISHIN_02.FXG,
16304,NISHIOISHIN_03.FXG,
16305,NISHIOISHIN_04.FXG,
16306,NISHIOISHIN_05.FXG,
16307,NISHIOISHIN_06.FXG,
16308,COL_BAKEMONO_NHHH.FXG,
16309,3_141_01_ATTACK.FXG,
16310,3_141_02_ATTACK.FXG,
16311,MON_3_145_01_SKILL2.FXG,
16312,MON_3_145_01_SKILL3.FXG,
16313,3_134_01_attack.FXG,
16314,3_134_01_skill1.FXG,
16315,3_134_01_skill2.FXG,
16316,3_134_01_skill3.FXG,
16317,3_134_02_attack.FXG,
16318,3_134_02_dead.FXG,
16319,3_134_02_skill1.FXG,
16320,3_134_02_skill2.FXG,
16321,3_134_02_skill3.FXG,
16322,3_134_02_skill4.FXG,
16323,3_134_04.FXG,
16324,MON_138_01_ATTACK.FXG,
16325,MON_138_01_DEAD.FXG,
16326,3_143_01_ATTACK.FXG,
16327,3_134_03_ATTACK.FXG,
16328,3_134_03_MOVE.FXG,
16329,3_134_03_DEAD.FXG,
16330,3_137_01.FXG,
16331,3_142_01_ATTACK.FXG,
16332,3_142_01_STAND.FXG,
16333,3_142_01_DEAD.FXG,
16334,GuildEmblem_FX_crown.FXG,
16335,GuildEmblem_FX_CircleWave.FXG,
16336,GuildEmblem_FX_Moon.FXG,
16337,snow_digging.FXG,
16338,Fury.FXG,
16339,[Event] Iris_christmas.FXG,
16340,GuildEmblem_FX_Fork.FXG,
16341,GuildEmblem_FX_Heart.FXG,
16342,MOB_03_144.FXG,
16343,Confuse.FXG,
16344,freeze.FXG,
16345,MON_3_133_01_ATTACK.FXG,
16346,MON_3_133_01_SKILL01.FXG,
16347,MON_3_133_01_SKILL03.FXG,
16348,MOB_03_144_attack.FXG,
16349,[MON]3_147_01SKILL.FXG,
16350,[MON]3_147_01ATTACK.FXG,
16351,[MON]3_147_01MOVE.FXG,
16352,[MON]3_147_01DEAD.FXG,
16353,[MON]3_147_02ATTACK.FXG,
16354,[MON]3_147_02SKILL.FXG,
16355,finding_treasure.FXG,
16356,event_mob_explosion.FXG,
16357,130_19_01_FIREFIGHT.FXG,
16358,[MON]3_147_03ATTACK.FXG,
16359,[MON]3_147_03DEAD.FXG,
16360,[MON]3_147_03SKILL.FXG,
16361,[MON]3_147_04SKILL.FXG,
16362,[MON]3_147_04ATTACK.FXG,
16363,Guild_Chaos_Captin.FXG,
16364,Guild_Neutrality_Captin.FXG,
16365,Guild_Order_Captin.FXG,
16366,Guild_Chaos_Provoke_01.FXG,
16367,Guild_Neutrality_Provoke_01.FXG,
16368,Guild_Order_Provoke_01.FXG,
16369,3_148_01_attack.FXG,
16370,3_148_01_dead.FXG,
16371,3_148_01_skill01.FXG,
16372,3_148_01_skill02.FXG,
16373,3_148_01_skill03.FXG,
16374,351_06_SKILL_06.FXG,
16375,351_05_SKILL_06.FXG,
16376,311_05_SKILL_06.FXG,
16377,345_08_SKILL_05.FXG,
16378,345_08_SKILL_06.FXG,
16379,345_08_SKILL_07.FXG,
16380,MON_3_700_09STAND.FXG,
16381,MON_3_700_09ATTACK.FXG,
16382,MON_3_700_09DEAD.FXG,
16383,322_07_SKILL_01.FXG,
16384,331_08_SKILL_01.FXG,
16385,321_07_SKILL_01.FXG,
16386,371_08_skill_01.FXG,
16387,371_08_skill_02.FXG,
16388,323_07_SKILL_01.FXG,
16389,Map_Portal04.FXG,
16390,363_07_SKILL_01.FXG,
16391,363_07_SKILL_02.FXG,
16392,251_02_ATTACK_A_03.FXG,
16393,251_02_ATTACK_B_01.FXG,
16394,251_05_SKILL_03.FXG,
16395,211_02_ATTACK_A_01.FXG,
16396,211_02_ATTACK_A_02.FXG,
16397,211_02_ATTACK_A_03.FXG,
16398,211_02_ATTACK_B_01.FXG,
16399,211_05_SKILL_01.FXG,
16400,211_05_SKILL_02.FXG,
16401,211_05_SKILL_03.FXG,
16402,211_05_SKILL_04.FXG,
16403,211_05_SKILL_05.FXG,
16404,361_07_skill_01.FXG,
16405,361_07_skill_02.FXG,
16406,,
16407,,
16408,,
16409,301_05_Skill_06.FXG,
16410,302_10_SKILL_02.FXG,
16411,302_06_SKILL_06.FXG,
16412,364_08_skill_01.FXG,
16413,364_09_skill_01.FXG,
16414,331_08_skill_02.FXG,
16415,headbanging.FXG,
16416,100_04_78_EMOTICON78_big bang.FXG,
16417,100_04_79_EMOTICON79.FXG,
16418,202_01_stand.FXG,
16419,202_fishing_throw.FXG,
16420,202_fishing_wait.FXG,
16421,202_fishing_Stand.FXG,
16422,[MON]3_157_01_STAND.FXG,
16423,[MON]3_157_01_ATTACK.FXG,
16424,[MON]3_157_01_DEAD.FXG,
16425,[MON]3_157_02_ATTACK.FXG,
16426,[MON]3_157_03_ATTACK.FXG,
16427,[MON]3_157_03_DEAD.FXG,
16428,212_02_ATTACK_A_01.FXG,
16429,212_02_ATTACK_A_02.FXG,
16430,212_02_ATTACK_A_03.FXG,
16431,212_02_ATTACK_B_01.FXG,
16432,212_05_SKILL_01.FXG,
16433,212_05_SKILL_02.FXG,
16434,212_05_SKILL_03.FXG,
16435,212_05_SKILL_04.FXG,
16436,212_05_SKILL_05.FXG,
16437,212_05_SKILL_06.FXG,
16438,fashionista.FXG,
16439,223_05_SKILL_01.FXG,
16440,223_05_SKILL_02.FXG,
16441,223_05_SKILL_03.FXG,
16442,223_05_SKILL_04.FXG,
16443,223_05_SKILL_05.FXG,
16444,221_05_SKILL_01.FXG,
16445,221_05_SKILL_02.FXG,
16446,221_05_SKILL_03.FXG,
16447,221_05_SKILL_04.FXG,
16448,221_05_SKILL_05.FXG,
16449,223_02_ATTACK_A_01.FXG,
16450,223_02_ATTACK_A_02.FXG,
16451,223_02_ATTACK_A_03.FXG,
16452,223_02_ATTACK_B_01.FXG,
16453,221_02_ATTACK_A_01.FXG,
16454,221_02_ATTACK_A_02.FXG,
16455,221_02_ATTACK_A_03.FXG,
16456,221_02_ATTACK_B_01.FXG,
16457,221_02_ATTACK_B_02.FXG,
16458,411_09_SKILL_01.FXG,
16459,MON_03_700_10_ATTACK.FXG,
16460,MON_03_700_11_ATTACK.FXG,
16461,MON_03_700_12_ATTACK.FXG,
16462,MON_03_700_12_DEAD.FXG,
16463,MON_03_149_01_SKILL3.FXG,
16464,MON_03_149_01_SKILL2.FXG,
16465,MON_03_149_01_SKILL1.FXG,
16466,MON_03_149_01_ATTACK.FXG,
16467,451_09_SKILL_01.FXG,
16468,451_10_SKILL_01.FXG,
16469,471_10_SKILL_01.FXG,
16470,471_11_SKILL_01.FXG,
16471,[MON]3_150_01_attack.FXG,
16472,[MON]3_150_01_dead.FXG,
16473,[MON]3_150_01_skill.FXG,
16474,[MON]3_150_02_skill.FXG,
16475,Font_Find_Who_07_mento.FXG,
16476,431_09_skill_01.FXG,
16477,431_10_skill_01.FXG,
16478,445_09_SKILL_01.FXG,
16479,[NPC]1_099_51.FXG,
16480,445_10_SKILL_01.FXG,
16481,445_10_SKILL_02.FXG,
16482,445_10_SKILL_03.FXG,
16483,fishing_stat_nibble.FXG,
16484,fishing_stat_bite.FXG,
16485,fishing_stat_get.FXG,
16486,445_11_SKILL_01.FXG,
16487,445_11_SKILL_02.FXG,
16488,445_11_SKILL_03.FXG,
16489,445_12_SKILL01_WATER.FXG,
16490,445_12_SKILL01_DEAD_WATER.FXG,
16491,445_12_SKILL01_BEATTACKTED.FXG,
16492,3_154_02_SKILL01.FXG,
16493,3_155_01_ATTACK.FXG,
16494,3_155_01_SKILL01.FXG,
16495,3_155_01_SKILL02.FXG,
16496,3_155_01_SKILL03.FXG,
16497,2_700_77_ATTACK.FXG,
16498,3_156_01_attack.FXG,
16499,3_156_01_dead.FXG,
16500,3_156_01_skill1.FXG,
16501,3_156_01_skill2.FXG,
16502,3_156_01_skill3.FXG,
16503,3_156_01_skill4.FXG,
16504,243_SKILL01.FXG,
16505,243_SKILL02.FXG,
16506,243_SKILL03.FXG,
16507,243_SKILL04.FXG,
16508,243_SKILL05.FXG,
16509,243_ATTACK_A_01.FXG,
16510,243_ATTACK_A_02.FXG,
16511,243_ATTACK_C_01.FXG,
16512,244_ATTACK_C_01.FXG,
16513,244_SKILL01.FXG,
16514,244_SKILL02.FXG,
16515,244_SKILL03.FXG,
16516,244_SKILL04.FXG,
16517,244_SKILL05.FXG,
16518,244_ATTACK_JUMP_A.FXG,
16519,244_ATTACK_JUMP_B.FXG,
16520,243_ATTACK_JUMP_A.FXG,
16521,243_ATTACK_JUMP_B.FXG,
16522,244_ATTACK_B_01.FXG,
16523,244_ATTACK_B_02.FXG,
16524,244_ATTACK_A_01.FXG,
16525,244_ATTACK_A_02.FXG,
16526,244_ATTACK_A_03.FXG,
16527,242_SKILL01.FXG,
16528,242_SKILL02.FXG,
16529,242_SKILL03.FXG,
16530,242_SKILL04.FXG,
16531,242_SKILL05.FXG,
16532,242_SKILL06.FXG,
16533,242_ATTACK_A_01.FXG,
16534,242_ATTACK_A_02.FXG,
16535,242_ATTACK_B_01.FXG,
16536,242_ATTACK_B_02.FXG,
16537,242_ATTACK_JUMP_A.FXG,
16538,242_ATTACK_JUMP_B.FXG,
16539,242_ATTACK_C_01.FXG,
16540,231_ATTACK_A_01.FXG,
16541,231_ATTACK_A_02.FXG,
16542,231_ATTACK_B_01.FXG,
16543,231_ATTACK_JUMP_A.FXG,
16544,231_ATTACK_JUMP_B.FXG,
16545,231_ATTACK_C_01.FXG,
16546,,
16547,,
16548,,
16549,,
16550,,
16551,,
16552,201_ATTACK_A_01.FXG,
16553,201_ATTACK_A_02.FXG,
16554,201_ATTACK_B_01.FXG,
16555,201_ATTACK_JUMP_A.FXG,
16556,201_ATTACK_JUMP_B.FXG,
16557,201_ATTACK_C_01.FXG,
16558,232_SKILL01.FXG,
16559,232_SKILL02.FXG,
16560,232_SKILL03.FXG,
16561,233_SKILL01.FXG,
16562,233_SKILL02.FXG,
16563,233_SKILL03.FXG,
16564,,
16565,,
16566,,
16567,235_SKILL01.FXG,
16568,235_SKILL02.FXG,
16569,235_SKILL03.FXG,
16570,243_ATTACK_B_01.FXG,
16571,242_ATTACK_A_03.FXG,
16572,242_ATTACK_B_03.FXG,
16573,Font_Job_Knight.FXG,
16574,Font_Job_Lord.FXG,
16575,Font_Job_King.FXG,
16576,Font_Job_Kingofring.FXG,
16577,401_09_skill_06.FXG,
16578,401_10_skill_01.FXG,
16579,401_10_skill_02.FXG,
16580,401_10_skill_03.FXG,
16581,402_09_SKILL_01.FXG,
16582,402_10_SKILL_01.FXG,
16583,402_10_SKILL_02.FXG,
16584,201_ATTACK_A_03.FXG,
16585,201_ATTACK_B_02.FXG,
16586,233_SKILL01_Lv2.FXG,
16587,3_151_01.FXG,
16588,3_151_01_dead.FXG,
16589,Fashion_darkforce_01.FXG,
16590,130_04_81_EMOTICON81.FXG,
16591,M.FXG,
16592,3_151_02_attack.FXG,
16593,3_151_02_dead.FXG,
16594,congratulation_5th.FXG,
16595,MON_3_700_13STAND.FXG,
16596,MON_3_700_13DEAD.FXG,
16597,MON_3_153_01STAND.FXG,
16598,MON_3_153_01WALK.FXG,
16599,MON_3_153_01ATTACK.FXG,
16600,MON_3_153_01DEAD.FXG,
16601,MON_3_153_01SKILL01.FXG,
16602,MON_3_153_01SKILL02.FXG,
16603,MON_3_153_01SKILL03.FXG,
16604,MON_3_153_01SKILL04.FXG,
16605,MON_3_153_01SKILL05.FXG,
16606,ego_sword_00.FXG,
16607,ego_sword_01.FXG,
16608,ego_sword_02.FXG,
16609,ego_sword_03.FXG,
16610,ego_sword_04.FXG,
16611,ego_sword_05.FXG,
16612,3_152_01_ATTACK.FXG,
16613,3_152_01_SKILL01.FXG,
16614,3_700_16_light.FXG,
16615,3_152_01_SKILL02.FXG,
16616,3_152_01_SKILL03.FXG,
16617,3_700_17_left.FXG,
16618,3_700_18_right.FXG,
16619,3_700_19.FXG,
16620,3_152_01_SKILL04.FXG,
16621,3_700_20_fire.FXG,
16622,3_152_01_SKILL05.FXG,
16623,MON_3_153_01SKILL01_BARRIER.FXG,
16624,3_700_15_fire.FXG,
16625,3_700_21_dust.FXG,
16626,3_700_21_fire.FXG,
16627,201_SKILL01.FXG,
16628,201_SKILL07.FXG,
16629,201_SKILL02.FXG,
16630,201_SKILL03.FXG,
16631,201_SKILL04.FXG,
16632,201_SKILL05.FXG,
16633,201_SKILL06.FXG,
16634,201_ATTACK_C.FXG,
16635,201_ATTACK_B02.FXG,
16636,201_ATTACK_B01.FXG,
16637,201_JUMP_ATTACK_B.FXG,
16638,201_JUMP_ATTACK_A.FXG,
16639,201_ATTACK_A01.FXG,
16640,201_ATTACK_A02.FXG,
16641,201_ATTACK_A03.FXG,
16642,233_SKILL01_Lv3.FXG,
16643,MON_3_158_01ATTACK.FXG,
16644,MON_3_158_01DEAD.FXG,
16645,MON_3_158_01SKILL.FXG,
16646,391_06_SKILL_01.FXG,
16647,391_06_SKILL_01_BE.FXG,
16648,391_06_SKILL_02.FXG,
16649,391_06_SKILL_02_BE.FXG,
16650,391_06_SKILL_03.FXG,
16651,391_06_SKILL_04.FXG,
16652,391_06_SKILL_05.FXG,
16653,391_06_SKILL_06.FXG,
16654,491_06_SKILL_04.FXG,
16655,MSLAYER_RING.FXG,
16656,261_01_MOVE.FXG,
16657,261_01_RUN.FXG,
16658,261_02_ATTACK_A_01.FXG,
16659,261_02_ATTACK_A_02.FXG,
16660,261_02_ATTACK_A_03.FXG,
16661,261_02_ATTACK_A_04.FXG,
16662,261_02_ATTACK_B_01.FXG,
16663,261_02_ATTACK_B_02.FXG,
16664,261_02_ATTACK_C.FXG,
16665,261_02_ATTACK_JUMP_A.FXG,
16666,261_02_ATTACK_JUMP_B.FXG,
16667,391_01_MOVE.FXG,
16668,391_01_RUN.FXG,
16669,391_01_STAND.FXG,
16670,491_01_MOVE.FXG,
16671,491_01_RUN.FXG,
16672,491_01_STAND.FXG,
16673,234_SKILL02.FXG,
16674,261_05_SKILL_01.FXG,
16675,261_05_SKILL_02.FXG,
16676,261_05_SKILL_03.FXG,
16677,261_05_SKILL_04.FXG,
16678,261_05_SKILL_05.FXG,
16679,261_05_SKILL_06.FXG,
16680,261_05_SKILL_07.FXG,
16681,261_05_SKILL_08.FXG,
16682,261_05_SKILL_09.FXG,
16683,391_05_SKILL_01.FXG,
16684,391_05_SKILL_02.FXG,
16685,391_05_SKILL_03.FXG,
16686,391_05_SKILL_04.FXG,
16687,391_05_SKILL_05.FXG,
16688,391_05_SKILL_06.FXG,
16689,391_05_SKILL_07.FXG,
16690,391_05_SKILL_08.FXG,
16691,391_05_SKILL_09.FXG,
16692,491_05_SKILL_01.FXG,
16693,491_05_SKILL_02.FXG,
16694,491_05_SKILL_03.FXG,
16695,491_05_SKILL_04.FXG,
16696,491_05_SKILL_05.FXG,
16697,491_05_SKILL_06.FXG,
16698,491_05_SKILL_07.FXG,
16699,491_05_SKILL_08.FXG,
16700,491_05_SKILL_09.FXG,
16701,421_10_SKILL_03.FXG,
16702,301_05_SKILL_01.FXG,
16703,301_05_SKILL_03.FXG,
16704,302_05_SKILL_06.FXG,
16705,363_SKILL01.FXG,
16706,363_SKILL02.FXG,
16707,363_SKILL03.FXG,
16708,363_SKILL04.FXG,
16709,363_SKILL05.FXG,
16710,363_SKILL06.FXG,
16711,364_SKILL01.FXG,
16712,364_SKILL02.FXG,
16713,364_SKILL03.FXG,
16714,364_SKILL04.FXG,
16715,364_SKILL05.FXG,
16716,364_SKILL06.FXG,
16717,364_SKILL07.FXG,
16718,342_SKILL01.FXG,
16719,342_SKILL02.FXG,
16720,342_SKILL03.FXG,
16721,342_SKILL04.FXG,
16722,345_SKILL01.FXG,
16723,345_SKILL02.FXG,
16724,345_SKILL03.FXG,
16725,345_SKILL04.FXG,
16726,343_SKILL01.FXG,
16727,343_SKILL02.FXG,
16728,343_SKILL03.FXG,
16729,343_SKILL04.FXG,
16730,344_SKILL01.FXG,
16731,344_SKILL02.FXG,
16732,344_SKILL03.FXG,
16733,344_SKILL04.FXG,
16734,234_SKILL01.FXG,
16735,234_SKILL03.FXG,
16736,421_10_SKILL_04.FXG,
16737,234_SKILL01_Lv2.FXG,
16738,321_SKILL_01.FXG,
16739,321_SKILL_02.FXG,
16740,321_SKILL_03.FXG,
16741,321_SKILL_04.FXG,
16742,321_SKILL_05.FXG,
16743,321_SKILL_06.FXG,
16744,323_SKILL_01.FXG,
16745,323_SKILL_02.FXG,
16746,323_SKILL_03.FXG,
16747,323_SKILL_04.FXG,
16748,323_SKILL_05.FXG,
16749,323_SKILL_06.FXG,
16750,361_SKILL_01.FXG,
16751,361_SKILL_02.FXG,
16752,361_SKILL_03.FXG,
16753,361_SKILL_04.FXG,
16754,361_SKILL_05.FXG,
16755,361_SKILL_06.FXG,
16756,361_SKILL_07.FXG,
16757,491_07_SKILL_01.FXG,
16758,491_07_SKILL_02.FXG,
16759,491_07_SKILL_03.FXG,
16760,491_07_SKILL_04.FXG,
16761,491_07_SKILL_05.FXG,
16762,491_07_SKILL_06.FXG,
16763,491_07_SKILL_07.FXG,
16764,491_07_SKILL_08.FXG,
16765,491_07_SKILL_07_BEAATTCK.FXG,
16766,301_05_Skill_07.FXG,
16767,234_SKILL03_Lv2.FXG,
16768,234_SKILL02_Lv2.FXG,
16769,461_10_SKILL_03.FXG,
16770,461_10_SKILL_04.FXG,
16771,423_10_SKILL_02.FXG,
16772,463_10_SKILL_06.FXG,
16773,463_10_SKILL_03.FXG,
16774,463_10_SKILL_04.FXG,
16775,463_10_SKILL_05.FXG,
16776,331_05_SKILL_01_N.FXG,
16777,331_05_SKILL_02_N.FXG,
16778,331_05_SKILL_05_N.FXG,
16779,331_05_SKILL_07_N.FXG,
16780,331_05_SKILL_08.FXG,
16781,464_10_SKILL_03.FXG,
16782,464_10_SKILL_04.FXG,
16783,464_10_SKILL_05.FXG,
16784,464_10_SKILL_06.FXG,
16785,SOULBREAKER_RING.FXG,
16786,411_02_ATTACK_B_01.FXG,
16787,411_02_ATTACK_B_02.FXG,
16788,411_02_ATTACK_B_03.FXG,
16789,411_02_ATTACK_B_04.FXG,
16790,411_02_ATTACK_B_05.FXG,
16791,411_02_ATTACK_B_06.FXG,
16792,343_SKILL04_P.FXG,
16793,423_10_SKILL_03.FXG,
16794,431_05_SKILL_01_N.FXG,
16795,431_05_SKILL_04.FXG,
16796,431_05_SKILL_09.FXG,
16797,130_04_82_EMOTICON82.FXG,
16798,344_SKILL04_P.FXG,
16799,342_SKILL04_p.FXG,
16800,451_05_SKILL_05.FXG,
16801,233_SKILL02_Lv2.FXG,
16802,233_SKILL02_Lv3.FXG,
16803,421_05_SKILL_02.FXG,
16804,423_06_SKILL_02.FXG,
16805,423_06_SKILL_04.FXG,
16806,345_SKILL04_p.FXG,
16807,233_SKILL03_Lv2.FXG,
16808,233_SKILL03_Lv3.FXG,
16809,234_SKILL01_Lv3.FXG,
16810,464_05_SKILL_02.FXG,
16811,364_08_SKILL_01BEATTACK.FXG,
16812,234_SKILL03_Lv3.FXG,
16813,234_SKILL02_Lv3.FXG,
16814,130_04_EMOTICON83.FXG,
16815,soulbreaker_change_skill01.FXG,
16816,soulbreaker_change_skill02.FXG,
16817,soulbreaker_change_skill03.FXG,
16818,130_power_buff6.FXG,
16819,130_power_buff5.FXG,
16820,ME_RING.FXG,
16821,Top_Ring.FXG,
16822,YuiEmoticon.FXG,
16823,130_04_86_EMOTICON086.FXG,
16824,Gun_emo.FXG,
16825,EMO_THANKS.FXG,
16826,emo_apology.FXG,
16827,SKILL_NAME_296.FXG,
16828,COL_UNUYASHA01.FXG,
16829,[MON]3_161_01_attack.FXG,
16830,[MON]3_161_01_dead.FXG,
16831,[MON]3_161_01_skill.FXG,
16832,[MON]3_161_01_skillchip01.FXG,
16833,[MON]3_161_01_skillchip02.FXG,
16834,[MON]3_161_01_skillchip03.FXG,
16835,[MON]3_162_01_SKILL01.FXG,
16836,[MON]3_163_01_STAND.FXG,
16837,[MON]3_163_01_ATTACK.FXG,
16838,[MON]3_700_25_SKILL.FXG,
16839,[MON]3_700_26_SKILL.FXG,
16840,[MON]3_700_27_SKILL.FXG,
16841,[MON]3_163_01_DEAD.FXG,
16842,[MON]3_162_01_SKILL02.FXG,
16843,[MON]3_162_01_DEAD.FXG,
16844,[MON]3_162_01_STAND.FXG,
16845,[MON]3_162_01_WALK.FXG,
16846,[MON]3_162_01_JUMP.FXG,
16847,[MON]3_162_01_FALL.FXG,
16848,[MON]3_162_01_ATTACK.FXG,
16849,631_11_SKILL_01.FXG,
16850,631_11_SKILL_02.FXG,
16851,631_11_SKILL_03.FXG,
16852,indun_party.FXG,
16853,indun_single.FXG,
16854,[BOSS]3_160_01_ATTACK.FXG,
16855,[BOSS]3_160_01_DEAD.FXG,
16856,[BOSS]3_160_01_SKILL01.FXG,
16857,[BOSS]3_160_02_ATTACK.FXG,
16858,[BOSS]3_160_02_SKILL01.FXG,
16859,[BOSS]3_160_03_ATTACK.FXG,
16860,[BOSS]3_160_03_SKILL01.FXG,
16861,[BOSS]3_700_28_ATTACK.FXG,
16862,[BOSS]3_700_29.FXG,
16863,[BOSS]3_700_30.FXG,
16864,[BOSS]3_700_31.FXG,
16865,[BOSS]3_700_32.FXG,
16866,[BOSS]3_700_33.FXG,
16867,601_11_SKILL_01.FXG,
16868,601_11_SKILL_02.FXG,
16869,601_11_SKILL_03.FXG,
16870,602_11_SKILL_01.FXG,
16871,611_02_ATTACK_A_01.FXG,
16872,611_02_ATTACK_A_02.FXG,
16873,611_02_ATTACK_A_03.FXG,
16874,611_02_ATTACK_A_04.FXG,
16875,611_02_ATTACK_A_05.FXG,
16876,611_02_ATTACK_A_06.FXG,
16877,611_02_ATTACK_A_07.FXG,
16878,611_02_ATTACK_A_08.FXG,
16879,611_02_ATTACK_B_01.FXG,
16880,611_02_ATTACK_B_02.FXG,
16881,611_02_ATTACK_B_03.FXG,
16882,611_02_ATTACK_B_04.FXG,
16883,611_02_ATTACK_B_05.FXG,
16884,611_02_ATTACK_B_06.FXG,
16885,611_02_ATTACK_C.FXG,
16886,611_02_ATTACK_D_01.FXG,
16887,611_02_ATTACK_E01_01.FXG,
16888,611_02_ATTACK_E02_01.FXG,
16889,611_02_ATTACK_E03_01.FXG,
16890,611_02_ATTACK_JUMP_A.FXG,
16891,611_02_ATTACK_JUMP_B.FXG,
16892,611_08_SKILL_01.FXG,
16893,611_10_SKILL_01.FXG,
16894,611_11_SKILL_01.FXG,
16895,602_11_SKILL_03.FXG,
16896,602_11_SKILL_04.FXG,
16897,602_11_SKILL_05.FXG,
16898,602_11_SKILL_02.FXG,
16899,PetEmblem_FX_01.FXG,
16900,[MON]3_169_01_ATTACK.FXG,
16901,[MON]3_169_01_DEAD.FXG,
16902,[MON]3_169_01_SKILL01.FXG,
16903,[MON]3_169_01_SKILL02.FXG,
16904,[MON]3_169_01_SKILL03.FXG,
16905,MON_3_168_01_ATTACK.FXG,
16906,MON_3_168_01_DEAD.FXG,
16907,MON_3_168_01_SKILL01.FXG,
16908,MON_3_168_01_SKILL02.FXG,
16909,MON_3_168_01_SKILL03.FXG,
16910,MON_3_168_01_SKILL04.FXG,
16911,[BOSS]3_172_01_ATTACK.FXG,
16912,[BOSS]3_172_01_DEAD.FXG,
16913,[BOSS]3_172_01_SKILL_01.FXG,
16914,[BOSS]3_172_01_SKILL_03.FXG,
16915,[BOSS]3_172_01_SKILL_04.FXG,
16916,[BOSS]3_172_01_STAND.FXG,
16917,[BOSS]3_172_01_WALK.FXG,
16918,[BOSS]3_700_37_DEAD.FXG,
16919,[BOSS]3_700_37_SIT_UP.FXG,
16920,[BOSS]3_700_37_STAND.FXG,
16921,[BOSS]3_700_34_ATTACK.FXG,
16922,3_173_01_ATTACK_01.FXG,
16923,3_173_01_DEAD.FXG,
16924,3_167_01_DEAD.FXG,
16925,3_167_01_SKILL1.FXG,
16926,3_167_01_SKILL2.FXG,
16927,Title_FX_002.FXG,
16928,Title_FX_001.FXG,
16929,3_171_01_ATTACK.FXG,
16930,3_171_01_SKILL_01.FXG,
16931,3_171_01_SKILL_02.FXG,
16932,Title_FX_003.FXG,
16933,Title_FX_004.FXG,
16934,Title_FX_005.FXG,
16935,Title_FX_006.FXG,
16936,Tooniland_title.FXG,
16937,642_11_SKILL_01.FXG,
16938,642_11_SKILL_02.FXG,
16939,021_06_02_skein.FXG,
16940,COL_RANMA_SKILL01.FXG,
16941,130_04_89_EMOTICON89.FXG,
16942,130_04_90_EMOTICON90.FXG,
16943,130_04_91_EMOTICON91.FXG,
16944,644_11_SKILL_01.FXG,
16945,644_11_SKILL_02.FXG,
16946,645_11_SKILL_03.FXG,
16947,651_11_SKILL_01.FXG,
16948,MusicBeattacked_01.FXG,
16949,643_11_SKILL_01.FXG,
16950,643_11_SKILL_02.FXG,
16951,643_11_SKILL_03.FXG,
16952,645_11_SKILL_01.FXG,
16953,645_11_SKILL_02.FXG,
16954,671_11_SKILL_01.FXG,
16955,671_11_SKILL_02.FXG,
16956,671_10_SKILL_02.FXG,
16957,671_10_SKILL_03.FXG,
16958,671_10_SKILL_04.FXG,
16959,649_11_SKILL_02.FXG,
16960,649_11_SKILL_01.FXG,
16961,661_11_SKILL_02.FXG,
16962,691_11_SKILL_02.FXG,
16963,691_11_SKILL_03.FXG,
16964,691_11_SKILL_04.FXG,
16965,3_700_42.FXG,
16966,Map_Portal05.FXG,
16967,661_11_SKILL_01.FXG,
16968,NPC_STATUS_05.FXG,
16969,NPC_STATUS_06.FXG,
16970,663_11_SKILL_01.FXG,
16971,663_11_SKILL_02.FXG,
16972,664_11_SKILL_03.FXG,
16973,3_700_38.FXG,
16974,3_700_39.FXG,
16975,3_700_40.FXG,
16976,3_700_41.FXG,
16977,261_02_ATTACK_A_05.FXG,
16978,261_02_ATTACK_A_06.FXG,
16979,261_02_ATTACK_B_03.FXG,
16980,261_02_ATTACK_B_04.FXG,
16981,261_02_ATTACK_D_01.FXG,
16982,691_11_SKILL_01.FXG,
16983,SAVIOUR_SKILL_BUFF.FXG,
16984,621_11_SKILL_01.FXG,
16985,621_11_SKILL_02.FXG,
16986,661_11_SKILL_03.FXG,
16987,623_11_SKILL_03.FXG,
16988,623_11_SKILL_01.FXG,
