ID,_ItemID,_ItemName,_Icon,_IconIndex,_ItemRare,_ItemCount,_Ely,_Description,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_RequireItem1,_Count1,_RequireItem2,_Count2,_ReueireEly,_ErrMessage,_RequirePpt,_Reputation_Type,_Reputation_Level,_Reputationpt,_Challengept
22510606,300132006,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[35,000] 聲望點數, 100,000 Ely",0,4,3,45000,0
22510607,300132007,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[40,000] 聲望點數, 100,000 Ely",0,4,3,40000,0
22510608,300132008,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[45,000] 聲望點數, 100,000 Ely",0,4,3,45000,0
22510609,300132009,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[50,000] 聲望點數, 100,000 Ely",0,4,3,50000,0
22510610,300132010,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[55,000] 聲望點數, 100,000 Ely",0,4,3,55000,0
22510701,300131401,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[10,000] 聲望點數, 100,000 Ely",0,4,3,20000,0
22510702,300131402,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[15,000] 聲望點數, 100,000 Ely",0,4,3,15000,0
22510703,300131403,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[20,000] 聲望點數, 100,000 Ely",0,4,3,20000,0
22510704,300131404,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[25,000] 聲望點數, 100,000 Ely",0,4,3,25000,0
22510705,300131405,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[30,000] 聲望點數, 100,000 Ely",0,4,3,30000,0
22510706,300131406,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[35,000] 聲望點數, 100,000 Ely",0,4,3,45000,0
22510707,300131407,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[40,000] 聲望點數, 100,000 Ely",0,4,3,40000,0
22510708,300131408,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[45,000] 聲望點數, 100,000 Ely",0,4,3,45000,0
22510709,300131409,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[50,000] 聲望點數, 100,000 Ely",0,4,3,50000,0
22510710,300131410,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[55,000] 聲望點數, 100,000 Ely",0,4,3,55000,0
22510801,300131801,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[10,000] 聲望點數, 100,000 Ely",0,4,3,20000,0
22510802,300131802,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[15,000] 聲望點數, 100,000 Ely",0,4,3,15000,0
22510803,300131803,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[20,000] 聲望點數, 100,000 Ely",0,4,3,20000,0
22510804,300131804,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[25,000] 聲望點數, 100,000 Ely",0,4,3,25000,0
22510805,300131805,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[30,000] 聲望點數, 100,000 Ely",0,4,3,30000,0
22510806,300131806,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[35,000] 聲望點數, 100,000 Ely",0,4,3,45000,0
22510807,300131807,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[40,000] 聲望點數, 100,000 Ely",0,4,3,40000,0
22510808,300131808,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[45,000] 聲望點數, 100,000 Ely",0,4,3,45000,0
22510809,300131809,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[50,000] 聲望點數, 100,000 Ely",0,4,3,50000,0
22510810,300131810,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[55,000] 聲望點數, 100,000 Ely",0,4,3,55000,0
22510901,300131901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[10,000] 聲望點數, 100,000 Ely",0,4,3,20000,0
22510902,300131902,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[15,000] 聲望點數, 100,000 Ely",0,4,3,15000,0
22510903,300131903,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[20,000] 聲望點數, 100,000 Ely",0,4,3,20000,0
22510904,300131904,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[25,000] 聲望點數, 100,000 Ely",0,4,3,25000,0
22510905,300131905,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[30,000] 聲望點數, 100,000 Ely",0,4,3,30000,0
22510906,300131906,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[35,000] 聲望點數, 100,000 Ely",0,4,3,45000,0
22510907,300131907,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[40,000] 聲望點數, 100,000 Ely",0,4,3,40000,0
22510908,300131908,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[45,000] 聲望點數, 100,000 Ely",0,4,3,45000,0
22510909,300131909,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[50,000] 聲望點數, 100,000 Ely",0,4,3,50000,0
22510910,300131910,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[55,000] 聲望點數, 100,000 Ely",0,4,3,55000,0
22511001,160210301,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1000000,"<銀色腳趾> 聲望等級需要[自在的關係]以上,[100,000] 聲望點數, 1,000,000 Ely",0,4,6,100000,0
22511002,120112306,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1000000,"<銀色腳趾> 聲望等級需要[自在的關係]以上,[100,000] 聲望點數, 1,000,000 Ely",0,4,6,100000,0
22511003,100112308,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1000000,"<銀色腳趾> 聲望等級需要[自在的關係]以上,[100,000] 聲望點數, 1,000,000 Ely",0,4,6,100000,0
22511004,110112305,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1000000,"<銀色腳趾> 聲望等級需要[自在的關係]以上,[100,000] 聲望點數, 1,000,000 Ely",0,4,6,100000,0
22511005,60112307,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1000000,"<銀色腳趾> 聲望等級需要[自在的關係]以上,[100,000] 聲望點數, 1,000,000 Ely",0,4,6,100000,0
22511101,300140201,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,200000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[15,000] 聲望點數, 200,000 Ely",0,4,3,15000,0
22511102,300140211,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[10,000] 聲望點數, 100,000 Ely",0,4,3,10000,0
22511201,300190121,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,175000,"<銀色腳趾> 聲望等級需要[尷尬的關係]以上,[20,000] 聲望點數, 175,000 Ely",0,4,4,20000,0
22511202,300190122,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,200000,"<銀色腳趾> 聲望等級需要[尷尬的關係]以上,[21,000] 聲望點數, 200,000 Ely",0,4,4,21000,0
22511203,300190123,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,225000,"<銀色腳趾> 聲望等級需要[尷尬的關係]以上,[22,000] 聲望點數, 225,000 Ely",0,4,4,22000,0
22511204,300190124,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,260000,"<銀色腳趾> 聲望等級需要[尷尬的關係]以上,[23,000] 聲望點數, 260,000 Ely",0,4,4,23000,0
22511205,300190125,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,300000,"<銀色腳趾> 聲望等級需要[尷尬的關係]以上,[24,000] 聲望點數, 300,000 Ely",0,4,4,24000,0
22511301,170180801,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1000,"<銀色腳趾> 聲望等級需要[嫌惡的關係]以上,[2,500] 聲望點數, 1,000 Ely",0,4,1,2500,0
22511302,170180802,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1000,"<銀色腳趾> 聲望等級需要[嫌惡的關係]以上,[2,500] 聲望點數, 1,000 Ely",0,4,1,2500,0
22511303,170180803,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1000,"<銀色腳趾> 聲望等級需要[嫌惡的關係]以上,[2,500] 聲望點數, 1,000 Ely",0,4,1,2500,0
22511401,170180799,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,5000000,"<銀色腳趾> 聲望等級需要[親暱的關係]以上,[200,000] 聲望點數, 5,000,000 Ely",0,4,7,200000,0
22511402,170180899,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,10000,"<銀色腳趾> 聲望等級需要[沉重的關係]以上,[1,400] 聲望點數, 10,000 Ely",0,4,2,1400,0
22511403,190140301,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[10,000] 聲望點數, 100,000 Ely",0,4,3,10000,0
22511404,190140380,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"<銀色腳趾> 聲望等級需要[無聊的關係]以上,[10,000] 聲望點數, 100,000 Ely",0,4,3,10000,0
22512001,80103901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512002,80203901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512003,80303901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512004,80403901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512005,80503901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512006,80603901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512007,80703901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512008,80803901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512009,80903901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512010,81003901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512011,81103901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512012,81203901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512013,81303901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512014,81403901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512015,81603901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512016,81803901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512017,81903901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512018,82003901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512019,82103901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512020,82203901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512021,82303901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512022,82403901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512023,82503901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512024,82603901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512025,160103701,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512026,160103801,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512027,160103901,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22512028,160104001,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,50,0,0,0,需要[銀色腳趾特殊兌換券] X 50,0,4,7,150000,0
22511501,120100494,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511502,100100494,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511503,60100494,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511601,120100495,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511602,100100495,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511603,60100495,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511701,120100496,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511702,100100496,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511703,60100496,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511801,120100497,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511802,100100497,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511803,60100497,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511901,120100498,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511902,100100498,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
22511903,60100498,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190140311,99,0,0,0,需要[銀色腳趾特殊兌換券] X 99,0,4,7,100000,0
2290201,300150002,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190191901,30,0,0,0,需要[燃燒的蛇龍火焰] X 30,0,0,0,0,0
2290202,300150002,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190191902,30,0,0,0,需要[冰魔卡妙的冷焰] X 30,0,0,0,0,0
2290203,300150002,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190191903,30,0,0,0,需要[燃燒的冰魔卡妙冷焰] X 30,0,0,0,0,0
2290101,300150001,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,需要[閃耀的山水畫] X 30,0,0,0,0,0
2290204,300150002,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,需要[閃耀的人面獅身寶石] X 30,0,0,0,0,0
101070101,180202501,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1600,"需要1,600 Ely",0,0,0,0,0
101070102,180202502,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,4400,"需要4,400 Ely",0,0,0,0,0
101070103,180202503,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,5900,"需要5,900 Ely",0,0,0,0,0
101070104,180202504,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,7200,"需要7,200 Ely",0,0,0,0,0
101070105,180202505,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,8200,"需要8,200 Ely",0,0,0,0,0
101070106,180202506,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,9200,"需要9,200 Ely",0,0,0,0,0
101070107,180202507,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,10000,"需要10,000 Ely",0,0,0,0,0
101070108,180202508,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,10800,"需要10,800 Ely",0,0,0,0,0
101070109,180202509,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,11500,"需要11,500 Ely",0,0,0,0,0
101070110,180202510,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,12200,"需要12,200 Ely",0,0,0,0,0
101070111,180202501,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,16000,"需要16,000 Ely",0,0,0,0,0
101070112,180202502,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,44000,"需要44,000 Ely",0,0,0,0,0
101070113,180202503,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,59000,"需要59,000 Ely",0,0,0,0,0
101070114,180202504,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,72000,"需要72,000 Ely",0,0,0,0,0
101070115,180202505,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,82000,"需要82,000 Ely",0,0,0,0,0
101070116,180202506,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,92000,"需要92,000 Ely",0,0,0,0,0
101070117,180202507,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,100000,"需要100,000 Ely",0,0,0,0,0
101070118,180202508,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,108000,"需要108,000 Ely",0,0,0,0,0
101070119,180202509,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,115000,"需要115,000 Ely",0,0,0,0,0
101070120,180202510,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,122000,"需要122,000 Ely",0,0,0,0,0
101070121,180202501,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,158400,"需要158,400 Ely",0,0,0,0,0
101070122,180202502,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,435600,"需要435,600 Ely",0,0,0,0,0
101070123,180202503,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,584100,"需要584,100 Ely",0,0,0,0,0
101070124,180202504,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,712800,"需要712,800 Ely",0,0,0,0,0
101070125,180202505,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,811800,"需要811,800 Ely",0,0,0,0,0
101070126,180202506,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,910800,"需要910,800 Ely",0,0,0,0,0
101070127,180202507,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,990000,"需要990,000 Ely",0,0,0,0,0
101070128,180202508,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,1069200,"需要1,069,200 Ely",0,0,0,0,0
101070129,180202509,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,1138500,"需要1,138,500 Ely",0,0,0,0,0
101070130,180202510,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,1207800,"需要1,207,800 Ely",0,0,0,0,0
11801,180210601,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,100,需要100 Ely,0,0,0,0,0
11802,180210602,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,200,需要200 Ely,0,0,0,0,0
11803,180210603,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,300,需要300 Ely,0,0,0,0,0
11804,180210604,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,400,需要400 Ely,0,0,0,0,0
11805,180210605,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,500,需要500 Ely,0,0,0,0,0
11806,180210606,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,600,需要600 Ely,0,0,0,0,0
11807,180210607,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,700,需要700 Ely,0,0,0,0,0
11808,180210608,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,800,需要800 Ely,0,0,0,0,0
11809,180210601,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,1000,"需要1,000 Ely",0,0,0,0,0
11810,180210602,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,2000,"需要2,000 Ely",0,0,0,0,0
11811,180210603,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,3000,"需要3,000 Ely",0,0,0,0,0
11812,180210604,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,4000,"需要4,000 Ely",0,0,0,0,0
11813,180210605,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,5000,"需要5,000 Ely",0,0,0,0,0
11814,180210606,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,6000,"需要6,000 Ely",0,0,0,0,0
11815,180210607,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,7000,"需要7,000 Ely",0,0,0,0,0
11816,180210608,,0,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,8000,"需要8,000 Ely",0,0,0,0,0
11817,180210601,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,9900,"需要9,900 Ely",0,0,0,0,0
11818,180210602,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,19800,"需要19,800 Ely",0,0,0,0,0
11819,180210603,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,29700,"需要29,700 Ely",0,0,0,0,0
11820,180210604,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,39600,"需要39,600 Ely",0,0,0,0,0
11821,180210605,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,49500,"需要49,500 Ely",0,0,0,0,0
11822,180210606,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,59400,"需要59,400 Ely",0,0,0,0,0
11823,180210607,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,69300,"需要69,300 Ely",0,0,0,0,0
11824,180210608,,0,0,1,99,0,,0,0,0,0,0,0,0,0,0,0,0,0,79200,"需要79,200 Ely",0,0,0,0,0
500710101,170198903,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
500710201,190190932,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
500710301,190190933,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
500710401,190190934,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
500710501,190190934,,0,0,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
500710601,90595415,,0,0,1,1,0,,0,0,0,0,0,0,0,0,190190931,1,0,0,0,需要[斑紋鯨魚],0,0,0,0,0
500710701,190190937,,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"需要 [斑紋鯨魚] x10, [華麗的魚] x5",0,0,0,0,0
