ID,_FxUnit,_FXID,_Description
111109,381_02_ATTACK_JUMP_B_ARME_R01.FXM,111109,
116609,381_02_ATTACK_JUMP_B_RIGHT_WHEEL.FXM,116609,
116109,381_02_ATTACK_JUMP_B_CENTER_WHEEL.FXM,116109,
117109,,0,
110609,381_02_ATTACK_JUMP_B_BACK_BODY.FXM,110609,
115609,381_02_ATTACK_JUMP_B_BODY_DOWN_PIPE.FXM,115609,
115709,381_02_ATTACK_JUMP_B_BODY_DOWN_PIPE_01.FXM,115709,
115109,381_02_ATTACK_JUMP_B_BODY_DOWN.FXM,115109,
110109,381_02_ATTACK_JUMP_B_FRONT_BODY.FXM,110109,
117609,381_02_ATTACK_JUMP_B_FRONT_BODY_EYES.FXM,117609,
113109,381_02_ATTACK_JUMP_B_ARME_L01.FXM,113109,
113609,381_02_ATTACK_JUMP_B_ARME_L02.FXM,113609,
114109,381_02_ATTACK_JUMP_B_ARME_L03.FXM,114109,
114609,381_02_ATTACK_JUMP_B_ARME_L04.FXM,114609,
118109,381_02_ATTACK_JUMP_B_BODY_DOWN_IN.FXM,118109,
119701,381_02_ATTACK_A_01_ARME_FX01.FXM,119701,
119108,381_02_ATTACK_JUMP_A_ARME_R01_FX.FXM,119108,
119702,381_02_ATTACK_A_02_ARME_FX01.FXM,119702,
119703,381_02_ATTACK_A_03_CENTER_WHEEL_FX01.FXM,119703,
119704,381_02_ATTACK_A_03_CENTER_WHEEL_FX02.FXM,119704,
119705,381_02_ATTACK_A_03_CENTER_WHEEL_FX03.FXM,119705,
119706,381_02_ATTACK_A_03_CENTER_WHEEL_FX06.FXM,119706,
119707,381_02_ATTACK_A_03_CENTER_WHEEL_FX07.FXM,119707,
119708,381_02_ATTACK_A_03_CENTER_WHEEL_FX08.FXM,119708,
119709,381_02_ATTACK_A_04_ARME_FX01.FXM,119709,
119710,381_02_ATTACK_A_04_ARME_FX03.FXM,119710,
119711,381_02_ATTACK_A_04_ARME_FX04.FXM,119711,
119712,381_02_ATTACK_A_04_ARME_FX05.FXM,119712,
119713,381_02_ATTACK_A_04_ARME_FX06.FXM,119713,
119714,381_02_ATTACK_A_04_ARME_FX07.FXM,119714,
119715,381_02_ATTACK_A_04_CENTER_WHEEL_FX01.FXM,119715,
119716,381_02_ATTACK_A_04_CENTER_WHEEL_FX02.FXM,119716,
119717,381_02_ATTACK_B_01_boomL01.FXM,119717,
119718,381_02_ATTACK_B_01_boomL02.FXM,119718,
119719,381_02_ATTACK_B_01_boomL03.FXM,119719,
119720,381_02_ATTACK_B_01_BANG01.FXM,119720,
119721,381_02_ATTACK_B_01_BANG02.FXM,119721,
119722,381_02_ATTACK_B_01_BANG03.FXM,119722,
119723,381_02_ATTACK_B_01_BANG04.FXM,119723,
119724,381_02_ATTACK_B_01_ARME_FX01.FXM,119724,
119725,381_02_ATTACK_B_01_FX01.FXM,119725,
119726,381_02_ATTACK_B_01_FX02.FXM,119726,
119727,381_02_ATTACK_B_02_FX01.FXM,119727,
119728,381_02_ATTACK_B_02_FX02.FXM,119728,
119729,381_02_ATTACK_B_02_FX03.FXM,119729,
119730,381_02_ATTACK_B_02_FX04.FXM,119730,
119731,381_02_ATTACK_B_02_FX05.FXM,119731,
119732,381_02_ATTACK_B_02_FX06.FXM,119732,
119733,381_02_ATTACK_B_02_FX07.FXM,119733,
119734,381_02_ATTACK_B_02_FX08.FXM,119734,
119735,381_02_ATTACK_B_02_BANG01.FXM,119735,
119736,381_02_ATTACK_B_02_BANG02.FXM,119736,
119737,381_02_ATTACK_B_02_BANG03.FXM,119737,
119738,381_02_ATTACK_B_02_BANG04.FXM,119738,
119739,381_02_ATTACK_B_03_FX01.FXM,119739,
119740,381_02_ATTACK_B_03_FX02.FXM,119740,
119741,381_02_ATTACK_B_03_FX03.FXM,119741,
119742,381_02_ATTACK_B_03_FX04.FXM,119742,
119743,381_02_ATTACK_B_03_FX05.FXM,119743,
119744,381_02_ATTACK_B_03_ARME_FX01.FXM,119744,
119745,381_02_ATTACK_B_03_ARME_FX02.FXM,119745,
119746,381_02_ATTACK_B_03_ARME_FX03.FXM,119746,
119747,381_02_ATTACK_B_03_ARME_FX04.FXM,119747,
119748,381_02_ATTACK_B_03_ARME_FX05.FXM,119748,
119749,381_02_ATTACK_B_03_ARME_FX06.FXM,119749,
119750,381_02_ATTACK_B_03_ARME_FX07.FXM,119750,
119751,381_02_ATTACK_C_01_CENTER_WHEEL_FX01.FXM,119751,
119752,381_02_ATTACK_C_01_CENTER_WHEEL_FX02.FXM,119752,
119753,381_02_ATTACK_C_01_CENTER_WHEEL_FX03.FXM,119753,
119754,381_02_ATTACK_C_01_CENTER_WHEEL_FX04.FXM,119754,
119757,481_run_booster_00.FXM,119757,
119758,,0,
119759,,0,
119760,,0,
120000,body-382-01.FXM,120000,
120001,pants-382-01.FXM,120001,
120002,,0,
120003,out-shoulder-382-01.FXM,120003,
120004,out-arm-382-01.FXM,120004,
120005,out-hand-382-01.FXM,120005,
120006,backpack-382-01.FXM,120006,
120007,out-thigh-382-01.FXM,120007,
120008,out-leg-382-01.FXM,120008,
120009,out-foot-382-01.FXM,120009,
120010,in-thigh-382-01.FXM,120010,
120011,in-leg-382-01.FXM,120011,
120012,in-foot-382-01.FXM,120012,
120013,in-shoulder-382-01.FXM,120013,
120014,in-arm-382-01.FXM,120014,
120015,in-hand-382-01.FXM,120015,
120016,move-body-382-01.FXM,120016,
120017,move-pants-382-01.FXM,120017,
120018,move-out-shoulder-382-01.FXM,120018,
120019,move-out-arm-382-01.FXM,120019,
120020,move-out-hand-382-01.FXM,120020,
120021,move-backpack-382-01.FXM,120021,
120022,move-out-thigh-382-01.FXM,120022,
120023,move-out-leg-382-01.FXM,120023,
120024,move-out-foot-382-01.FXM,120024,
120025,move-in-hand-382-01.FXM,120025,
120026,move-in-leg-382-01.FXM,120026,
120027,move-in-foot-382-01.FXM,120027,
120028,,0,
120029,,0,
120030,dash-body-382-01.FXM,120030,
120031,dash-backpack-382-01.FXM,120031,
120032,dash-out-hand-382-01.FXM,120032,
120033,dash-out-shoulder-382-01.FXM,120033,
120034,dash-out-arm-382-01.FXM,120034,
120035,dash-pants-382-01.FXM,120035,
120036,dash-out-thigh-382-01.FXM,120036,
120037,dash-out-leg-382-01.FXM,120037,
120038,dash-out-foot-382-01.FXM,120038,
120039,dash-booster-382-012.FXM,120039,
120040,dash-booster-382-013.FXM,120040,
120041,gain-body-382-01.FXM,120041,
120042,gain-out-shoulder-382-01.FXM,120042,
120043,gain-out-arm-382-01.FXM,120043,
120044,gain-out-hand-382-01.FXM,120044,
120045,gain-pants-382-01.FXM,120045,
120046,gain-out-leg-382-01.FXM,120046,
120047,gain-out-foot-382-01.FXM,120047,
120048,gain-out-thigh-382-01.FXM,120048,
120049,gain-in-leg-382-01.FXM,120049,
120050,gain-in-thigh-382-01.FXM,120050,
120051,gain-in-foot-382-01.FXM,120051,
120052,gain-backpack-382-01.FXM,120052,
120053,gain-in-hand-382-01.FXM,120053,
120054,gainup-out-hand-382-01.FXM,120054,
120055,gainup-out-arm-382-01.FXM,120055,
120056,gainup-out-shoulder-382-01.FXM,120056,
120057,gainup-out-leg-382-01.FXM,120057,
120058,gainup-out-foot-382-01.FXM,120058,
120059,gainup-backpack-382-01.FXM,120059,
120060,gainup-body-382-01.FXM,120060,
120061,gainup-out-thigh-382-01.FXM,120061,
120062,gainup-pants-382-01.FXM,120062,
120063,gainup-in-leg-382-01.FXM,120063,
120064,gainup-in-foot-382-01.FXM,120064,
120065,gainup-in-thigh-382-01.FXM,120065,
120066,gainup-in-hand-382-01.FXM,120066,
120067,ropemove-in-hand-382-01.FXM,120067,
120068,ropemove-in-arm-382-01.FXM,120068,
120069,ropemove-in-thigh-382-01.FXM,120069,
120070,ropemove-in-leg-382-01.FXM,120070,
120071,ropemove-pants-382-01.FXM,120071,
120072,ropemove-out-thigh-382-01.FXM,120072,
120073,ropemove-body-382-01.FXM,120073,
120074,ropemove-backpack-382-01.FXM,120074,
120075,ropemove-out-shoulder-382-01.FXM,120075,
120076,ropemove-out-arm-382-01.FXM,120076,
120077,ropemove-out-hand-382-01.FXM,120077,
120078,ropemove-out-leg-382-01.FXM,120078,
120079,ropemove-out-foot-382-01.FXM,120079,
120080,ropemove-in-foot-382-01.FXM,120080,
120081,ropemove-booster-382-01.FXM,120081,
120082,ropestop-out-hand-382-01.FXM,120082,
120083,ropestop-out-leg-382-01.FXM,120083,
120084,ropestop-out-foot-382-01.FXM,120084,
120085,ropestop-out-arm-382-01.FXM,120085,
120086,ropestop-out-shoulder-382-01.FXM,120086,
120087,ropestop-backpack-382-01.FXM,120087,
120088,ropestop-body-382-01.FXM,120088,
120089,ropestop-pants-382-01.FXM,120089,
120090,ropestop-out-thigh-382-01.FXM,120090,
120091,ropestop-in-arm-382-01.FXM,120091,
120092,ropestop-in-leg-382-01.FXM,120092,
120093,ropestop-in-foot-382-01.FXM,120093,
120094,ropestop-in-thigh-382-01.FXM,120094,
120095,ropestop-in-hand-382-01.FXM,120095,
120096,jump-out-hand-382-01.FXM,120096,
120097,jump-out-arm-382-01.FXM,120097,
120098,jump-out-shoulder-382-01.FXM,120098,
120099,jump-body-382-01.FXM,120099,
120100,jump-out-leg-382-01.FXM,120100,
120101,jump-out-foot-382-01.FXM,120101,
120102,jump-out-thigh-382-01.FXM,120102,
120103,jump-pants-382-01.FXM,120103,
120104,jump-in-shoulder-382-01.FXM,120104,
120105,jump-in-thigh-382-01.FXM,120105,
120106,jump-in-leg-382-01.FXM,120106,
120107,jump-in-foot-382-01.FXM,120107,
120108,jump-in-arm-382-01.FXM,120108,
120109,jump-in-hand-382-01.FXM,120109,
120110,jump-backpack-382-01.FXM,120110,
120111,jump-backpack-382-012.FXM,120111,
120112,jump-booster-382-01.FXM,120112,
120113,fall-out-hand-382-01.FXM,120113,
120114,fall-out-arm-382-01.FXM,120114,
120115,fall-out-shoulder-382-01.FXM,120115,
120116,fall-backpack-382-012.FXM,120116,
120117,fall-body-382-01.FXM,120117,
120118,fall-out-leg-382-01.FXM,120118,
120119,fall-out-foot-382-01.FXM,120119,
120120,fall-out-thigh-382-01.FXM,120120,
120121,fall-pants-382-01.FXM,120121,
120122,fall-in-shoulder-382-01.FXM,120122,
120123,fall-in-leg-382-01.FXM,120123,
120124,fall-in-thigh-382-01.FXM,120124,
120125,fall-in-foot-382-01.FXM,120125,
120126,fall-in-arm-382-01.FXM,120126,
120127,fall-in-hand-382-01.FXM,120127,
120128,fall-backpack-382-01.FXM,120128,
120129,fall-out-elbow-382-01.FXM,120129,
120130,fall-in-elbow-382-01.FXM,120130,
120131,land-out-hand-382-01.FXM,120131,
120132,land-backpack-382-012.FXM,120132,
120133,land-out-elbow-382-01.FXM,120133,
120134,land-out-arm-382-01.FXM,120134,
120135,land-out-shoulder-382-01.FXM,120135,
120136,land-out-leg-382-01.FXM,120136,
120137,land-out-foot-382-01.FXM,120137,
120138,land-body-382-01.FXM,120138,
120139,land-out-thigh-382-01.FXM,120139,
120140,land-pants-382-01.FXM,120140,
120141,land-in-arm-382-01.FXM,120141,
120142,land-in-elbow-382-01.FXM,120142,
120143,land-in-leg-382-01.FXM,120143,
120144,land-in-foot-382-01.FXM,120144,
120145,land-in-thigh-382-01.FXM,120145,
120146,land-in-shoulder-382-01.FXM,120146,
120147,land-backpack-382-01.FXM,120147,
120148,land-in-hand-382-01.FXM,120148,
120149,sit-out-hand-382-01.FXM,120149,
120150,sit-out-arm-382-01.FXM,120150,
120151,sit-out-shoulder-382-01.FXM,120151,
120152,sit-body-382-01.FXM,120152,
120153,sit-out-leg-382-01.FXM,120153,
120154,sit-out-thigh-382-01.FXM,120154,
120155,sit-pants-382-01.FXM,120155,
120156,sit-out-foot-382-01.FXM,120156,
120157,sit-in-leg-382-01.FXM,120157,
120158,sit-in-thigh-382-01.FXM,120158,
120159,sit-in-foot-382-01.FXM,120159,
120160,sit-in-arm-382-01.FXM,120160,
120161,sit-in-hand-382-01.FXM,120161,
120162,sit-in-shoulder-382-01.FXM,120162,
120163,sit-backpack-382-01.FXM,120163,
120164,sit-out-elbow-382-01.FXM,120164,
120165,sit-in-elbow-382-01.FXM,120165,
120166,sitwait-backpack-382-01.FXM,120166,
120167,sitwait-in-leg-382-01.FXM,120167,
120168,sitwait-in-foot-382-01.FXM,120168,
120169,sitwait-in-hand-382-01.FXM,120169,
120170,sitwait-in-elbow-382-01.FXM,120170,
120171,sitwait-in-arm-382-01.FXM,120171,
120172,sitwait-in-shoulder-382-01.FXM,120172,
120173,sitwait-in-thigh-382-01.FXM,120173,
120174,sitwait-pants-382-01.FXM,120174,
120175,sitwait-out-thigh-382-01.FXM,120175,
120176,sitwait-out-foot-382-01.FXM,120176,
120177,sitwait-out-leg-382-01.FXM,120177,
120178,sitwait-body-382-01.FXM,120178,
120179,sitwait-out-shoulder-382-01.FXM,120179,
120180,sitwait-out-arm-382-01.FXM,120180,
120181,sitwait-out-elbow-382-01.FXM,120181,
120182,sitwait-out-hand-382-01.FXM,120182,
120183,situp-out-hand-382-01.FXM,120183,
120184,situp-out-elbow-382-01.FXM,120184,
120185,situp-out-arm-382-01.FXM,120185,
120186,situp-out-shoulder-382-01.FXM,120186,
120187,situp-body-382-01.FXM,120187,
120188,situp-out-leg-382-01.FXM,120188,
120189,situp-out-thigh-382-01.FXM,120189,
120190,situp-out-foot-382-01.FXM,120190,
120191,situp-pants-382-01.FXM,120191,
120192,situp-in-shoulder-382-01.FXM,120192,
120193,situp-in-arm-382-01.FXM,120193,
120194,situp-in-elbow-382-01.FXM,120194,
120195,situp-in-leg-382-01.FXM,120195,
120196,situp-in-thigh-382-01.FXM,120196,
120197,situp-in-foot-382-01.FXM,120197,
120198,situp-in-hand-382-01.FXM,120198,
120199,situp-backpack-382-01.FXM,120199,
120200,guard-out-hand-382-01.FXM,120200,
120201,guard-body-382-01.FXM,120201,
120202,guard-backpack-382-01.FXM,120202,
120203,guard-in-hand-382-01.FXM,120203,
120204,guard-in-shoulder-382-01.FXM,120204,
120205,guard-in-arm-382-01.FXM,120205,
120206,guard-in-thigh-382-01.FXM,120206,
120207,guard-in-foot-382-01.FXM,120207,
120208,guard-in-leg-382-01.FXM,120208,
120209,guard-pants-382-01.FXM,120209,
120210,guard-out-foot-382-01.FXM,120210,
120211,guard-out-thigh-382-01.FXM,120211,
120212,guard-out-leg-382-01.FXM,120212,
120213,guard-out-shoulder-382-01.FXM,120213,
120214,guard-out-arm-382-01.FXM,120214,
120215,guard-out-elbow-382-01.FXM,120215,
120216,guard-in-hand-382-012.FXM,120216,
120217,guard-in-elbow-382-01.FXM,120217,
120218,ropeup-out-hand-382-01.FXM,120218,
120219,ropeup-out-arm-382-01.FXM,120219,
120220,ropeup-out-shoulder-382-01.FXM,120220,
120221,ropeup-body-382-01.FXM,120221,
120222,ropeup-out-leg-382-01.FXM,120222,
120223,ropeup-out-foot-382-01.FXM,120223,
120224,ropeup-out-thigh-382-01.FXM,120224,
120225,ropeup-pants-382-01.FXM,120225,
120226,ropeup-in-leg-382-01.FXM,120226,
120227,ropeup-in-foot-382-01.FXM,120227,
120228,ropeup-in-thigh-382-01.FXM,120228,
120229,ropeup-in-shoulder-382-01.FXM,120229,
120230,ropeup-in-arm-382-01.FXM,120230,
120231,ropeup-in-hand-382-01.FXM,120231,
120232,ropeup-backpack-382-01.FXM,120232,
120233,ropeup-booster-382-01.FXM,120233,
120234,ropeup-booster-382-012.FXM,120234,
120235,ropeup-foot-382-01booster-382-01.FXM,120235,
120236,ropeup-foot-382-01booster-382-012.FXM,120236,
120237,ropewait-out-hand-382-01.FXM,120237,
120238,ropewait-out-arm-382-01.FXM,120238,
120239,ropewait-out-shoulder-382-01.FXM,120239,
120240,ropewait-body-382-01.FXM,120240,
120241,ropewait-out-leg-382-01.FXM,120241,
120242,ropewait-out-foot-382-01.FXM,120242,
120243,ropewait-out-thigh-382-01.FXM,120243,
120244,ropewait-pants-382-01.FXM,120244,
120245,ropewait-in-leg-382-01.FXM,120245,
120246,ropewait-in-foot-382-01.FXM,120246,
120247,ropewait-in-thigh-382-01.FXM,120247,
120248,ropewait-in-shoulder-382-01.FXM,120248,
120249,ropewait-in-arm-382-01.FXM,120249,
120250,ropewait-in-hand-382-01.FXM,120250,
120251,ropewait-backpack-382-01.FXM,120251,
120252,ropewait-foot-382-01booster-382-012.FXM,120252,
120253,ropewait-foot-382-01booster-382-01.FXM,120253,
120254,ropedown-backpack-382-01.FXM,120254,
120255,ropedown-in-hand-382-01.FXM,120255,
120256,ropedown-in-elbow-382-01.FXM,120256,
120257,ropedown-in-arm-382-01.FXM,120257,
120258,ropedown-in-shoulder-382-01.FXM,120258,
120259,ropedown-in-thigh-382-01.FXM,120259,
120260,ropedown-in-foot-382-01.FXM,120260,
120261,ropedown-in-leg-382-01.FXM,120261,
120262,ropedown-pants-382-01.FXM,120262,
120263,ropedown-out-thigh-382-01.FXM,120263,
120264,ropedown-out-foot-382-01.FXM,120264,
120265,ropedown-out-leg-382-01.FXM,120265,
120266,ropedown-body-382-01.FXM,120266,
120267,ropedown-out-shoulder-382-01.FXM,120267,
120268,ropedown-out-arm-382-01.FXM,120268,
120269,ropedown-out-elbow-382-01.FXM,120269,
120270,ropedown-out-hand-382-01.FXM,120270,
120271,fall-booster-382-01.FXM,120271,
120272,ropedown-foot-382-01booster-382-012.FXM,120272,
120273,ropedown-foot-382-01booster-382-01.FXM,120273,
120274,ladderup-foot-382-01booster-382-012.FXM,120274,
120275,ladderup-foot-382-01booster-382-01.FXM,120275,
120276,ladderup-out-hand-382-01.FXM,120276,
120277,ladderup-out-arm-382-01.FXM,120277,
120278,ladderup-out-shoulder-382-01.FXM,120278,
120279,ladderup-body-382-01.FXM,120279,
120280,ladderup-out-leg-382-01.FXM,120280,
120281,ladderup-out-foot-382-01.FXM,120281,
120282,ladderup-out-thigh-382-01.FXM,120282,
120283,ladderup-pants-382-01.FXM,120283,
120284,ladderup-in-leg-382-01.FXM,120284,
120285,ladderup-in-foot-382-01.FXM,120285,
120286,ladderup-in-thigh-382-01.FXM,120286,
120287,ladderup-in-shoulder-382-01.FXM,120287,
120288,ladderup-in-arm-382-01.FXM,120288,
120289,ladderup-in-hand-382-01.FXM,120289,
120290,ladderup-booster-382-012.FXM,120290,
120291,ladderup-booster-382-01.FXM,120291,
120292,ladderup-backpack-382-01.FXM,120292,
120293,ladderwait-foot-382-01booster-382-01.FXM,120293,
120294,ladderwait-foot-382-01booster-382-012.FXM,120294,
120295,ladderwait-out-hand-382-01.FXM,120295,
120296,ladderwait-out-arm-382-01.FXM,120296,
120297,ladderwait-out-shoulder-382-01.FXM,120297,
120298,ladderwait-body-382-01.FXM,120298,
120299,ladderwait-out-leg-382-01.FXM,120299,
120300,ladderwait-out-foot-382-01.FXM,120300,
120301,ladderwait-out-thigh-382-01.FXM,120301,
120302,ladderwait-pants-382-01.FXM,120302,
120303,ladderwait-in-leg-382-01.FXM,120303,
120304,ladderwait-in-foot-382-01.FXM,120304,
120305,ladderwait-in-thigh-382-01.FXM,120305,
120306,ladderwait-in-shoulder-382-01.FXM,120306,
120307,ladderwait-in-arm-382-01.FXM,120307,
120308,ladderwait-in-hand-382-01.FXM,120308,
120309,ladderwait-backpack-382-01.FXM,120309,
120310,ladderdown-foot-382-01booster-382-012.FXM,120310,
120311,ladderdown-foot-382-01booster-382-01.FXM,120311,
120312,ladderdown-out-hand-382-01.FXM,120312,
120313,ladderdown-out-elbow-382-01.FXM,120313,
120314,ladderdown-out-arm-382-01.FXM,120314,
120315,ladderdown-out-shoulder-382-01.FXM,120315,
120316,ladderdown-out-leg-382-01.FXM,120316,
120317,ladderdown-out-thigh-382-01.FXM,120317,
120318,ladderdown-body-382-01.FXM,120318,
120319,ladderdown-out-foot-382-01.FXM,120319,
120320,ladderdown-pants-382-01.FXM,120320,
120321,ladderdown-in-leg-382-01.FXM,120321,
120322,ladderdown-in-foot-382-01.FXM,120322,
120323,ladderdown-in-thigh-382-01.FXM,120323,
120324,ladderdown-in-shoulder-382-01.FXM,120324,
120325,ladderdown-in-arm-382-01.FXM,120325,
120326,ladderdown-in-elbow-382-01.FXM,120326,
120327,ladderdown-in-hand-382-01.FXM,120327,
120328,ladderdown-backpack-382-01.FXM,120328,
120329,,0,
120330,dam-in-foot-382-01.FXM,120330,
120331,dam-in-leg-382-01.FXM,120331,
120332,dam-backpack-382-01.FXM,120332,
120333,dam-out-thigh-382-01.FXM,120333,
120334,dam-out-arm-382-01.FXM,120334,
120335,dam-out-shoulder-382-01.FXM,120335,
120336,dam-out-hand-382-01.FXM,120336,
120337,dam-out-foot-382-01.FXM,120337,
120338,dam-out-leg-382-01.FXM,120338,
120339,dam-pants-382-01.FXM,120339,
120340,dam-body-382-01.FXM,120340,
120341,dam-in-thigh-382-01.FXM,120341,
120342,dam-in-arm-382-01.FXM,120342,
120343,dam-in-shoulder-382-01.FXM,120343,
120344,dam-in-hand-382-01.FXM,120344,
120345,cridam-out-hand-382-01.FXM,120345,
120346,cridam-out-arm-382-01.FXM,120346,
120347,cridam-out-shoulder-382-01.FXM,120347,
120348,cridam-out-leg-382-01.FXM,120348,
120349,cridam-out-thigh-382-01.FXM,120349,
120350,cridam-body-382-01.FXM,120350,
120351,cridam-out-foot-382-01.FXM,120351,
120352,cridam-pants-382-01.FXM,120352,
120353,cridam-in-leg-382-01.FXM,120353,
120354,cridam-in-foot-382-01.FXM,120354,
120355,cridam-in-thigh-382-01.FXM,120355,
120356,cridam-in-arm-382-01.FXM,120356,
120357,cridam-in-shoulder-382-01.FXM,120357,
120358,cridam-in-hand-382-01.FXM,120358,
120359,cridam-backpack-382-01.FXM,120359,
120360,skill-out-hand-382-01.FXM,120360,
120361,skill-out-arm-382-01.FXM,120361,
120362,skill-out-shoulder-382-01.FXM,120362,
120363,skill-body-382-01.FXM,120363,
120364,skill-backpack-382-01.FXM,120364,
120365,skill-in-shoulder-382-01.FXM,120365,
120366,skill-out-leg-382-01.FXM,120366,
120367,skill-out-thigh-382-01.FXM,120367,
120368,skill-pants-382-01.FXM,120368,
120369,skill-out-foot-382-01.FXM,120369,
120370,skill-in-arm-382-01.FXM,120370,
120371,skill-in-leg-382-01.FXM,120371,
120372,skill-in-thigh-382-01.FXM,120372,
120373,skill-in-foot-382-01.FXM,120373,
120374,skill-in-hand-382-01.FXM,120374,
120375,,0,
120376,dowm-out-arm-382-01.FXM,120376,
120377,dowm-out-shoulder-382-01.FXM,120377,
120378,dowm-body-382-01.FXM,120378,
120379,dowm-backpack-382-01.FXM,120379,
120380,dowm-in-shoulder-382-01.FXM,120380,
120381,dowm-out-leg-382-01.FXM,120381,
120382,dowm-out-thigh-382-01.FXM,120382,
120383,dowm-pants-382-01.FXM,120383,
120384,dowm-out-foot-382-01.FXM,120384,
120385,dowm-in-arm-382-01.FXM,120385,
120386,dowm-in-leg-382-01.FXM,120386,
120387,dowm-in-thigh-382-01.FXM,120387,
120388,dowm-in-foot-382-01.FXM,120388,
120389,dowm-in-hand-382-01.FXM,120389,
120390,dowm-backpack-382-012.FXM,120390,
120391,dowm-out-hand-382-01.FXM,120391,
120392,death-backpack-382-01.FXM,120392,
120393,death-in-hand-382-01.FXM,120393,
120394,death-in-foot-382-01.FXM,120394,
120395,death-in-arm-382-01.FXM,120395,
120396,death-in-thigh-382-01.FXM,120396,
120397,death-in-leg-382-01.FXM,120397,
120398,death-out-foot-382-01.FXM,120398,
120399,death-pants-382-01.FXM,120399,
120400,death-out-thigh-382-01.FXM,120400,
120401,death-out-leg-382-01.FXM,120401,
120402,death-in-shoulder-382-01.FXM,120402,
120403,death-body-382-01.FXM,120403,
120404,death-out-shoulder-382-01.FXM,120404,
120405,death-out-arm-382-01.FXM,120405,
120406,death-out-hand-382-01.FXM,120406,
120407,death-backpack-382-012.FXM,120407,
120408,death-out-elbow-382-01.FXM,120408,
120409,downstand-backpack-382-012.FXM,120409,
120410,downstand-out-hand-382-01.FXM,120410,
120411,downstand-out-elbow-382-01.FXM,120411,
120412,downstand-out-arm-382-01.FXM,120412,
120413,downstand-out-shoulder-382-01.FXM,120413,
120414,downstand-body-382-01.FXM,120414,
120415,downstand-in-shoulder-382-01.FXM,120415,
120416,downstand-out-leg-382-01.FXM,120416,
120417,downstand-out-thigh-382-01.FXM,120417,
120418,downstand-pants-382-01.FXM,120418,
120419,downstand-out-foot-382-01.FXM,120419,
120420,downstand-in-leg-382-01.FXM,120420,
120421,downstand-in-thigh-382-01.FXM,120421,
120422,downstand-in-arm-382-01.FXM,120422,
120423,downstand-in-foot-382-01.FXM,120423,
120424,downstand-in-hand-382-01.FXM,120424,
120425,downstand-backpack-382-01.FXM,120425,
120426,guard-effect.FXM,120426,
120427,sit-electronic-382-01.FXM,120427,
120428,sit-electronic-382-012.FXM,120428,
120429,eyeefect-382-01.FXM,120429,
120430,eyeefect-382-012.FXM,120430,
120431,,0,
120432,,0,
120433,,0,
120434,,0,
120435,,0,
120436,,0,
120437,,0,
120438,,0,
120439,,0,
120440,,0,
120441,,0,
120442,,0,
120443,,0,
120444,,0,
120445,,0,
120446,deathstand-out-hand-382-01.FXM,120446,
120447,deathstand-out-elbow-382-01.FXM,120447,
120448,deathstand-backpack-382-012.FXM,120448,
120449,deathstand-out-arm-382-01.FXM,120449,
120450,deathstand-out-shoulder-382-01.FXM,120450,
120451,deathstand-out-leg-382-01.FXM,120451,
120452,deathstand-body-382-01.FXM,120452,
120453,deathstand-in-shoulder-382-01.FXM,120453,
120454,deathstand-out-thigh-382-01.FXM,120454,
120455,deathstand-pants-382-01.FXM,120455,
120456,deathstand-out-foot-382-01.FXM,120456,
120457,deathstand-in-leg-382-01.FXM,120457,
120458,deathstand-in-thigh-382-01.FXM,120458,
120459,deathstand-in-arm-382-01.FXM,120459,
120460,deathstand-in-foot-382-01.FXM,120460,
120461,deathstand-in-hand-382-01.FXM,120461,
120462,deathstand-backpack-382-01.FXM,120462,
120463,deathstand-eyeefect-382-01.FXM,120463,
120464,stun-out-hand-382-01.FXM,120464,
120465,stun-out-arm-382-01.FXM,120465,
120466,stun-out-shoulder-382-01.FXM,120466,
120467,stun-out-leg-382-01.FXM,120467,
120468,stun-out-thigh-382-01.FXM,120468,
120469,stun-body-382-01.FXM,120469,
120470,stun-out-foot-382-01.FXM,120470,
120471,stun-pants-382-01.FXM,120471,
120472,stun-in-leg-382-01.FXM,120472,
120473,stun-in-foot-382-01.FXM,120473,
120474,stun-in-thigh-382-01.FXM,120474,
120475,stun-in-arm-382-01.FXM,120475,
120476,stun-in-shoulder-382-01.FXM,120476,
120477,stun-in-hand-382-01.FXM,120477,
120478,stun-backpack-382-01.FXM,120478,
120479,move-in-thigh-382-01.FXM,120479,
120480,lowattack01-out-arm-382-01.FXM,120480,
120481,lowattack01-out-hand-382-01.FXM,120481,
120482,lowattack01-out-shoulder-382-01.FXM,120482,
120483,lowattack01-out-leg-382-01.FXM,120483,
120484,lowattack01-out-foot-382-01.FXM,120484,
120485,lowattack01-body-382-01.FXM,120485,
120486,lowattack01-out-thigh-382-01.FXM,120486,
120487,lowattack01-pants-382-01.FXM,120487,
120488,lowattack01-in-arm-382-01.FXM,120488,
120489,lowattack01-in-leg-382-01.FXM,120489,
120490,lowattack01-in-thigh-382-01.FXM,120490,
120491,lowattack01-in-hand-382-01.FXM,120491,
120492,lowattack01-in-foot-382-01.FXM,120492,
120493,lowattack01-in-shoulder-382-01.FXM,120493,
120494,lowattack01-backpack-382-01.FXM,120494,
120495,lowattack01-effect-382-01.FXM,120495,
120496,lowattack02-effect-382-01.FXM,120496,
120497,lowattack02-out-hand-382-01.FXM,120497,
120498,lowattack02-out-arm-382-01.FXM,120498,
