ID,_EventID1,_EventID2,_EventID3,_EventID4,_EventID5,_EventID6,_EventID7,_EventID8,_EventID9,_EventID10
164000237,164000237,164000734,0,0,0,0,0,0,0,0
164000514,164000514,0,0,0,0,0,0,0,0,0
164000523,164000523,0,0,0,0,0,0,0,0,0
164100000,164100000,0,0,0,0,0,0,0,0,0
171000022,171000022,0,0,0,0,0,0,0,0,0
171000040,171000040,0,0,0,0,0,0,0,0,0
171000055,171000055,0,0,0,0,0,0,0,0,0
171000068,171000068,0,0,0,0,0,0,0,0,0
171000091,171000091,0,0,0,0,0,0,0,0,0
171000099,171000099,0,0,0,0,0,0,0,0,0
171000120,171000120,0,0,0,0,0,0,0,0,0
171000135,171000135,0,0,0,0,0,0,0,0,0
171000155,171000155,0,0,0,0,0,0,0,0,0
171000172,171000172,0,0,0,0,0,0,0,0,0
171000195,171000195,0,0,0,0,0,0,0,0,0
171000218,171000218,0,0,0,0,0,0,0,0,0
172000001,172000001,0,0,0,0,0,0,0,0,0
172000029,172000029,0,0,0,0,0,0,0,0,0
172000036,172000036,0,0,0,0,0,0,0,0,0
172000043,172000043,0,0,0,0,0,0,0,0,0
172000052,172000052,0,0,0,0,0,0,0,0,0
172000057,172000057,0,0,0,0,0,0,0,0,0
172000062,172000062,0,0,0,0,0,0,0,0,0
172001001,172001001,0,0,0,0,0,0,0,0,0
172001028,172001028,0,0,0,0,0,0,0,0,0
172001051,172001051,0,0,0,0,0,0,0,0,0
172001068,172001068,0,0,0,0,0,0,0,0,0
172001078,172001078,0,0,0,0,0,0,0,0,0
172001105,172001105,0,0,0,0,0,0,0,0,0
172001123,172001123,0,0,0,0,0,0,0,0,0
172001136,172001136,0,0,0,0,0,0,0,0,0
172001159,172001159,0,0,0,0,0,0,0,0,0
172001184,172001184,0,0,0,0,0,0,0,0,0
172001208,172001208,0,0,0,0,0,0,0,0,0
172001229,172001229,0,0,0,0,0,0,0,0,0
172003000,172003000,0,0,0,0,0,0,0,0,0
172003023,172003023,0,0,0,0,0,0,0,0,0
172003045,172003045,0,0,0,0,0,0,0,0,0
172003068,172003068,0,0,0,0,0,0,0,0,0
172003096,172003096,0,0,0,0,0,0,0,0,0
172003119,172003119,0,0,0,0,0,0,0,0,0
172003142,172003142,0,0,0,0,0,0,0,0,0
172003156,172003156,0,0,0,0,0,0,0,0,0
172003167,172003167,0,0,0,0,0,0,0,0,0
172003178,172003178,0,0,0,0,0,0,0,0,0
172003200,172003200,0,0,0,0,0,0,0,0,0
172003223,172003223,0,0,0,0,0,0,0,0,0
172003244,172003244,0,0,0,0,0,0,0,0,0
172000002,172000002,0,0,0,0,0,0,0,0,0
172000030,172000030,0,0,0,0,0,0,0,0,0
172000037,172000037,0,0,0,0,0,0,0,0,0
172000044,172000044,0,0,0,0,0,0,0,0,0
172000053,172000053,0,0,0,0,0,0,0,0,0
172000058,172000058,0,0,0,0,0,0,0,0,0
172000063,172000063,0,0,0,0,0,0,0,0,0
173000000,173000000,0,0,0,0,0,0,0,0,0
173000022,173000022,0,0,0,0,0,0,0,0,0
173000040,173000040,0,0,0,0,0,0,0,0,0
173000061,173000061,0,0,0,0,0,0,0,0,0
173001000,173001000,0,0,0,0,0,0,0,0,0
173001015,173001015,0,0,0,0,0,0,0,0,0
173001036,173001036,0,0,0,0,0,0,0,0,0
173001043,173001043,0,0,0,0,0,0,0,0,0
174000000,174000000,174001100,0,0,0,0,0,0,0,0
174000100,174000100,0,0,0,0,0,0,0,0,0
174000200,174000200,0,0,0,0,0,0,0,0,0
174000300,174000300,0,0,0,0,0,0,0,0,0
174000400,174000400,0,0,0,0,0,0,0,0,0
174000500,174000500,0,0,0,0,0,0,0,0,0
174000600,174000600,0,0,0,0,0,0,0,0,0
174000700,174000700,0,0,0,0,0,0,0,0,0
174000800,174000800,0,0,0,0,0,0,0,0,0
174000900,174000900,0,0,0,0,0,0,0,0,0
174001000,174001000,0,0,0,0,0,0,0,0,0
174020001,174020001,0,0,0,0,0,0,0,0,0
174020101,174020101,0,0,0,0,0,0,0,0,0
174020201,174020201,0,0,0,0,0,0,0,0,0
174020301,174020301,0,0,0,0,0,0,0,0,0
174020401,174020401,0,0,0,0,0,0,0,0,0
174020501,174020501,0,0,0,0,0,0,0,0,0
174020601,174020601,0,0,0,0,0,0,0,0,0
174020701,174020701,0,0,0,0,0,0,0,0,0
174020801,174020801,0,0,0,0,0,0,0,0,0
174020901,174020901,0,0,0,0,0,0,0,0,0
174030001,174030001,0,0,0,0,0,0,0,0,0
174080001,174080001,0,0,0,0,0,0,0,0,0
181000001,181000001,0,0,0,0,0,0,0,0,0
181000101,181000101,0,0,0,0,0,0,0,0,0
181000201,181000201,0,0,0,0,0,0,0,0,0
181000301,181000301,0,0,0,0,0,0,0,0,0
181000401,181000401,0,0,0,0,0,0,0,0,0
181003001,181003001,0,0,0,0,0,0,0,0,0
182010001,182010001,0,0,0,0,0,0,0,0,0
182010101,182010101,0,0,0,0,0,0,0,0,0
182010201,182010201,0,0,0,0,0,0,0,0,0
182010301,182010301,0,0,0,0,0,0,0,0,0
182010401,182010401,0,0,0,0,0,0,0,0,0
182000001,182000001,0,0,0,0,0,0,0,0,0
182000101,182000101,0,0,0,0,0,0,0,0,0
182000201,182000201,0,0,0,0,0,0,0,0,0
182000301,182000301,0,0,0,0,0,0,0,0,0
182000401,182000401,0,0,0,0,0,0,0,0,0
182000501,182000501,0,0,0,0,0,0,0,0,0
182000601,182000601,0,0,0,0,0,0,0,0,0
182000701,182000701,0,0,0,0,0,0,0,0,0
182000801,182000801,0,0,0,0,0,0,0,0,0
182010002,182010002,0,0,0,0,0,0,0,0,0
182010003,182010003,0,0,0,0,0,0,0,0,0
182010102,182010102,0,0,0,0,0,0,0,0,0
182010103,182010103,0,0,0,0,0,0,0,0,0
182010104,182010104,0,0,0,0,0,0,0,0,0
182010105,182010105,0,0,0,0,0,0,0,0,0
182010202,182010202,0,0,0,0,0,0,0,0,0
182010203,182010203,0,0,0,0,0,0,0,0,0
182010204,182010204,0,0,0,0,0,0,0,0,0
182010302,182010302,0,0,0,0,0,0,0,0,0
182010303,182010303,0,0,0,0,0,0,0,0,0
189090001,189090001,0,0,0,0,0,0,0,0,0
189090002,189090002,0,0,0,0,0,0,0,0,0
189090003,189090003,0,0,0,0,0,0,0,0,0
189090004,189090004,0,0,0,0,0,0,0,0,0
189090005,189090005,0,0,0,0,0,0,0,0,0
183000001,183000001,0,0,0,0,0,0,0,0,0
183000101,183000101,0,0,0,0,0,0,0,0,0
183000201,183000201,0,0,0,0,0,0,0,0,0
183000301,183000301,0,0,0,0,0,0,0,0,0
183000401,183000401,0,0,0,0,0,0,0,0,0
183000501,183000501,0,0,0,0,0,0,0,0,0
183000601,183000601,0,0,0,0,0,0,0,0,0
183000701,183000701,0,0,0,0,0,0,0,0,0
183000801,183000801,0,0,0,0,0,0,0,0,0
183000901,183000901,0,0,0,0,0,0,0,0,0
189090008,189090008,0,0,0,0,0,0,0,0,0
189090009,189090009,0,0,0,0,0,0,0,0,0
184000101,184000101,0,0,0,0,0,0,0,0,0
184000201,184000201,0,0,0,0,0,0,0,0,0
184000301,184000301,0,0,0,0,0,0,0,0,0
184000401,184000401,0,0,0,0,0,0,0,0,0
184000501,184000501,0,0,0,0,0,0,0,0,0
184000601,184000601,0,0,0,0,0,0,0,0,0
184000701,184000701,0,0,0,0,0,0,0,0,0
184000801,184000801,0,0,0,0,0,0,0,0,0
184000901,184000901,0,0,0,0,0,0,0,0,0
184001001,184001001,0,0,0,0,0,0,0,0,0
184001101,184001101,0,0,0,0,0,0,0,0,0
184001201,184001201,0,0,0,0,0,0,0,0,0
184100101,184100101,0,0,0,0,0,0,0,0,0
184100201,184100201,0,0,0,0,0,0,0,0,0
184100301,184100301,0,0,0,0,0,0,0,0,0
184100401,184100401,0,0,0,0,0,0,0,0,0
184100501,184100501,0,0,0,0,0,0,0,0,0
184100601,184100601,0,0,0,0,0,0,0,0,0
184100801,184100801,0,0,0,0,0,0,0,0,0
184101001,184101001,0,0,0,0,0,0,0,0,0
184101301,184101301,0,0,0,0,0,0,0,0,0
184101501,184101501,0,0,0,0,0,0,0,0,0
184101801,184101801,0,0,0,0,0,0,0,0,0
184102001,184102001,0,0,0,0,0,0,0,0,0
184102301,184102301,0,0,0,0,0,0,0,0,0
184102501,184102501,0,0,0,0,0,0,0,0,0
184102801,184102801,0,0,0,0,0,0,0,0,0
184103001,184103001,0,0,0,0,0,0,0,0,0
184002001,184002001,0,0,0,0,0,0,0,0,0
184002008,184002008,0,0,0,0,0,0,0,0,0
184001301,184001301,0,0,0,0,0,0,0,0,0
189090010,189090010,0,0,0,0,0,0,0,0,0
189090011,189090011,0,0,0,0,0,0,0,0,0
189090012,189090012,0,0,0,0,0,0,0,0,0
189090013,189090013,0,0,0,0,0,0,0,0,0
189090014,189090014,0,0,0,0,0,0,0,0,0
189090015,189090015,0,0,0,0,0,0,0,0,0
189090016,189090016,0,0,0,0,0,0,0,0,0
184009901,184009901,0,0,0,0,0,0,0,0,0
189090017,189090017,189090018,189090019,189090020,0,0,0,0,0,0
189090021,189090021,0,0,0,0,0,0,0,0,0
189090022,189090022,0,0,0,0,0,0,0,0,0
189090023,189090023,0,0,0,0,0,0,0,0,0
189090024,189090024,0,0,0,0,0,0,0,0,0
191000101,191000101,0,0,0,0,0,0,0,0,0
191000201,191000201,0,0,0,0,0,0,0,0,0
191000301,191000301,0,0,0,0,0,0,0,0,0
191000401,191000401,0,0,0,0,0,0,0,0,0
191000501,191000501,0,0,0,0,0,0,0,0,0
191000601,191000601,0,0,0,0,0,0,0,0,0
191000701,191000701,0,0,0,0,0,0,0,0,0
191000801,191000801,0,0,0,0,0,0,0,0,0
191000901,191000901,0,0,0,0,0,0,0,0,0
191001001,191001001,0,0,0,0,0,0,0,0,0
192000101,192000101,0,0,0,0,0,0,0,0,0
192000201,192000201,0,0,0,0,0,0,0,0,0
192000301,192000301,0,0,0,0,0,0,0,0,0
192000401,192000401,0,0,0,0,0,0,0,0,0
192000501,192000501,0,0,0,0,0,0,0,0,0
192000601,192000601,0,0,0,0,0,0,0,0,0
192000701,192000701,0,0,0,0,0,0,0,0,0
192000801,192000801,0,0,0,0,0,0,0,0,0
192000901,192000901,0,0,0,0,0,0,0,0,0
192001001,192001001,0,0,0,0,0,0,0,0,0
192001101,192001101,0,0,0,0,0,0,0,0,0
192001201,192001201,0,0,0,0,0,0,0,0,0
192001301,192001301,0,0,0,0,0,0,0,0,0
192001401,192001401,0,0,0,0,0,0,0,0,0
192005101,192005101,0,0,0,0,0,0,0,0,0
192005201,192005201,0,0,0,0,0,0,0,0,0
192005301,192005301,0,0,0,0,0,0,0,0,0
192005401,192005401,0,0,0,0,0,0,0,0,0
192005501,192005501,0,0,0,0,0,0,0,0,0
192006101,192006101,0,0,0,0,0,0,0,0,0
192006201,192006201,0,0,0,0,0,0,0,0,0
192006301,192006301,0,0,0,0,0,0,0,0,0
192006401,192006401,0,0,0,0,0,0,0,0,0
192006501,192006501,0,0,0,0,0,0,0,0,0
192007101,192007101,0,0,0,0,0,0,0,0,0
192007201,192007201,0,0,0,0,0,0,0,0,0
192007301,192007301,0,0,0,0,0,0,0,0,0
192007401,192007401,0,0,0,0,0,0,0,0,0
192007501,192007501,0,0,0,0,0,0,0,0,0
192008101,192008101,0,0,0,0,0,0,0,0,0
192008201,192008201,0,0,0,0,0,0,0,0,0
192008301,192008301,0,0,0,0,0,0,0,0,0
192008401,192008401,0,0,0,0,0,0,0,0,0
192008501,192008501,0,0,0,0,0,0,0,0,0
192008601,192008601,0,0,0,0,0,0,0,0,0
193000101,193000101,0,0,0,0,0,0,0,0,0
193000201,193000201,0,0,0,0,0,0,0,0,0
193000301,193000301,0,0,0,0,0,0,0,0,0
193000401,193000401,0,0,0,0,0,0,0,0,0
193000501,193000501,0,0,0,0,0,0,0,0,0
193000601,193000601,0,0,0,0,0,0,0,0,0
193000701,193000701,0,0,0,0,0,0,0,0,0
193000801,193000801,0,0,0,0,0,0,0,0,0
193000901,193000901,0,0,0,0,0,0,0,0,0
193001001,193001001,0,0,0,0,0,0,0,0,0
193001101,193001101,0,0,0,0,0,0,0,0,0
193001201,193001201,0,0,0,0,0,0,0,0,0
193001301,193001301,0,0,0,0,0,0,0,0,0
193002101,193002101,0,0,0,0,0,0,0,0,0
193002601,193002601,0,0,0,0,0,0,0,0,0
193002801,193002801,0,0,0,0,0,0,0,0,0
193005101,193005101,0,0,0,0,0,0,0,0,0
193005201,193005201,0,0,0,0,0,0,0,0,0
193005301,193005301,0,0,0,0,0,0,0,0,0
193005401,193005401,0,0,0,0,0,0,0,0,0
193005501,193005501,0,0,0,0,0,0,0,0,0
193005601,193005601,0,0,0,0,0,0,0,0,0
193006101,193006101,0,0,0,0,0,0,0,0,0
193006201,193006201,0,0,0,0,0,0,0,0,0
193006301,193006301,0,0,0,0,0,0,0,0,0
193006401,193006401,0,0,0,0,0,0,0,0,0
193006501,193006501,0,0,0,0,0,0,0,0,0
193007101,193007101,0,0,0,0,0,0,0,0,0
193007201,193007201,0,0,0,0,0,0,0,0,0
193007301,193007301,0,0,0,0,0,0,0,0,0
193007401,193007401,0,0,0,0,0,0,0,0,0
193007501,193007501,0,0,0,0,0,0,0,0,0
193007601,193007601,0,0,0,0,0,0,0,0,0
193007701,193007701,0,0,0,0,0,0,0,0,0
193008101,193008101,0,0,0,0,0,0,0,0,0
193008201,193008201,0,0,0,0,0,0,0,0,0
193008301,193008301,0,0,0,0,0,0,0,0,0
193008401,193008401,0,0,0,0,0,0,0,0,0
193008501,193008501,0,0,0,0,0,0,0,0,0
193004101,193004101,0,0,0,0,0,0,0,0,0
194000101,194000101,0,0,0,0,0,0,0,0,0
194000201,194000201,0,0,0,0,0,0,0,0,0
194000301,194000301,0,0,0,0,0,0,0,0,0
194000401,194000401,0,0,0,0,0,0,0,0,0
194000501,194000501,0,0,0,0,0,0,0,0,0
194000601,194000601,0,0,0,0,0,0,0,0,0
194000701,194000701,0,0,0,0,0,0,0,0,0
194000801,194000801,0,0,0,0,0,0,0,0,0
194000901,194000901,0,0,0,0,0,0,0,0,0
194001001,194001001,0,0,0,0,0,0,0,0,0
194001101,194001101,0,0,0,0,0,0,0,0,0
194001201,194001201,0,0,0,0,0,0,0,0,0
194001301,194001301,0,0,0,0,0,0,0,0,0
194001401,194001401,0,0,0,0,0,0,0,0,0
194001501,194001501,0,0,0,0,0,0,0,0,0
194001601,194001601,0,0,0,0,0,0,0,0,0
194005101,194005101,0,0,0,0,0,0,0,0,0
194005201,194005201,0,0,0,0,0,0,0,0,0
194005301,194005301,0,0,0,0,0,0,0,0,0
194005401,194005401,0,0,0,0,0,0,0,0,0
194005501,194005501,0,0,0,0,0,0,0,0,0
194005601,194005601,0,0,0,0,0,0,0,0,0
194006101,194006101,0,0,0,0,0,0,0,0,0
194006201,194006201,0,0,0,0,0,0,0,0,0
194006301,194006301,0,0,0,0,0,0,0,0,0
194006401,194006401,0,0,0,0,0,0,0,0,0
194006501,194006501,0,0,0,0,0,0,0,0,0
194007101,194007101,0,0,0,0,0,0,0,0,0
194007201,194007201,0,0,0,0,0,0,0,0,0
194007301,194007301,0,0,0,0,0,0,0,0,0
194007401,194007401,0,0,0,0,0,0,0,0,0
194007501,194007501,0,0,0,0,0,0,0,0,0
194007601,194007601,0,0,0,0,0,0,0,0,0
194007701,194007701,0,0,0,0,0,0,0,0,0
194007801,194007801,0,0,0,0,0,0,0,0,0
194008101,194008101,0,0,0,0,0,0,0,0,0
194008201,194008201,0,0,0,0,0,0,0,0,0
194008301,194008301,0,0,0,0,0,0,0,0,0
194008401,194008401,0,0,0,0,0,0,0,0,0
194008501,194008501,0,0,0,0,0,0,0,0,0
194008601,194008601,0,0,0,0,0,0,0,0,0
194900101,194900101,0,0,0,0,0,0,0,0,0
194205101,194205101,0,0,0,0,0,0,0,0,0
194205201,194205201,0,0,0,0,0,0,0,0,0
194205301,194205301,0,0,0,0,0,0,0,0,0
194205401,194205401,0,0,0,0,0,0,0,0,0
194205501,194205501,0,0,0,0,0,0,0,0,0
194205601,194205601,0,0,0,0,0,0,0,0,0
194205701,194205701,0,0,0,0,0,0,0,0,0
194206101,194206101,0,0,0,0,0,0,0,0,0
201000101,201000101,0,0,0,0,0,0,0,0,0
201000201,201000201,0,0,0,0,0,0,0,0,0
201000301,201000301,0,0,0,0,0,0,0,0,0
201000401,201000401,0,0,0,0,0,0,0,0,0
201000501,201000501,0,0,0,0,0,0,0,0,0
201000601,201000601,0,0,0,0,0,0,0,0,0
201000701,201000701,0,0,0,0,0,0,0,0,0
201000801,201000801,0,0,0,0,0,0,0,0,0
201000901,201000901,0,0,0,0,0,0,0,0,0
201001001,201001001,0,0,0,0,0,0,0,0,0
201001101,201001101,0,0,0,0,0,0,0,0,0
201005101,201005101,0,0,0,0,0,0,0,0,0
201005201,201005201,0,0,0,0,0,0,0,0,0
201005301,201005301,0,0,0,0,0,0,0,0,0
201005401,201005401,0,0,0,0,0,0,0,0,0
201005501,201005501,0,0,0,0,0,0,0,0,0
201005601,201005601,0,0,0,0,0,0,0,0,0
201005701,201005701,0,0,0,0,0,0,0,0,0
201006101,201006101,0,0,0,0,0,0,0,0,0
201006201,201006201,0,0,0,0,0,0,0,0,0
201006301,201006301,0,0,0,0,0,0,0,0,0
201006401,201006401,0,0,0,0,0,0,0,0,0
201006501,201006501,0,0,0,0,0,0,0,0,0
201006601,201006601,0,0,0,0,0,0,0,0,0
201007101,201007101,0,0,0,0,0,0,0,0,0
201007201,201007201,0,0,0,0,0,0,0,0,0
201007301,201007301,0,0,0,0,0,0,0,0,0
201007401,201007401,0,0,0,0,0,0,0,0,0
201007501,201007501,0,0,0,0,0,0,0,0,0
201008101,201008101,0,0,0,0,0,0,0,0,0
201008201,201008201,0,0,0,0,0,0,0,0,0
201008301,201008301,0,0,0,0,0,0,0,0,0
201008401,201008401,0,0,0,0,0,0,0,0,0
201009501,201009501,0,0,0,0,0,0,0,0,0
202000101,202000101,0,0,0,0,0,0,0,0,0
202000201,202000201,0,0,0,0,0,0,0,0,0
202000301,202000301,0,0,0,0,0,0,0,0,0
202000401,202000401,0,0,0,0,0,0,0,0,0
202000501,202000501,0,0,0,0,0,0,0,0,0
202000601,202000601,0,0,0,0,0,0,0,0,0
202000701,202000701,0,0,0,0,0,0,0,0,0
202010701,202010701,0,0,0,0,0,0,0,0,0
202020701,202020701,0,0,0,0,0,0,0,0,0
202000801,202000801,0,0,0,0,0,0,0,0,0
202000901,202000901,0,0,0,0,0,0,0,0,0
202010901,202010901,0,0,0,0,0,0,0,0,0
202020901,202020901,0,0,0,0,0,0,0,0,0
202030901,202030901,0,0,0,0,0,0,0,0,0
202040901,202040901,0,0,0,0,0,0,0,0,0
202050901,202050901,0,0,0,0,0,0,0,0,0
202001001,202001001,0,0,0,0,0,0,0,0,0
202001101,202001101,0,0,0,0,0,0,0,0,0
202005101,202005101,0,0,0,0,0,0,0,0,0
202005201,202005201,0,0,0,0,0,0,0,0,0
202005301,202005301,0,0,0,0,0,0,0,0,0
202005401,202005401,0,0,0,0,0,0,0,0,0
202005501,202005501,0,0,0,0,0,0,0,0,0
202005601,202005601,0,0,0,0,0,0,0,0,0
202006101,202006101,0,0,0,0,0,0,0,0,0
202006201,202006201,0,0,0,0,0,0,0,0,0
202006301,202006301,0,0,0,0,0,0,0,0,0
202006401,202006401,0,0,0,0,0,0,0,0,0
202006501,202006501,0,0,0,0,0,0,0,0,0
202006601,202006601,0,0,0,0,0,0,0,0,0
202007101,202007101,0,0,0,0,0,0,0,0,0
202007201,202007201,0,0,0,0,0,0,0,0,0
202007301,202007301,0,0,0,0,0,0,0,0,0
202007401,202007401,0,0,0,0,0,0,0,0,0
202007501,202007501,0,0,0,0,0,0,0,0,0
202008101,202008101,0,0,0,0,0,0,0,0,0
202008201,202008201,0,0,0,0,0,0,0,0,0
202008301,202008301,0,0,0,0,0,0,0,0,0
202008401,202008401,0,0,0,0,0,0,0,0,0
202009501,202009501,0,0,0,0,0,0,0,0,0
202100101,202100101,0,0,0,0,0,0,0,0,0
202100201,202100201,0,0,0,0,0,0,0,0,0
202004101,202004101,0,0,0,0,0,0,0,0,0
202004201,202004201,0,0,0,0,0,0,0,0,0
202004301,202004301,0,0,0,0,0,0,0,0,0
202004401,202004401,0,0,0,0,0,0,0,0,0
202100301,202100301,0,0,0,0,0,0,0,0,0
202002101,202002101,0,0,0,0,0,0,0,0,0
202002201,202002201,0,0,0,0,0,0,0,0,0
202002301,202002301,0,0,0,0,0,0,0,0,0
202002401,202002401,0,0,0,0,0,0,0,0,0
202002501,202002501,0,0,0,0,0,0,0,0,0
202002601,202002601,0,0,0,0,0,0,0,0,0
202002701,202002701,0,0,0,0,0,0,0,0,0
148110003,148111100,0,0,0,0,0,0,0,0,0
148120010,148121700,0,0,0,0,0,0,0,0,0
202012101,202012101,0,0,0,0,0,0,0,0,0
202012102,202012102,0,0,0,0,0,0,0,0,0
202012103,202012103,0,0,0,0,0,0,0,0,0
202012104,202012104,0,0,0,0,0,0,0,0,0
202012105,202012105,0,0,0,0,0,0,0,0,0
202012106,202012106,0,0,0,0,0,0,0,0,0
202012107,202012107,0,0,0,0,0,0,0,0,0
202012108,202012108,0,0,0,0,0,0,0,0,0
202012109,202012109,0,0,0,0,0,0,0,0,0
202012110,202012110,0,0,0,0,0,0,0,0,0
202012111,202012111,0,0,0,0,0,0,0,0,0
202012112,202012112,0,0,0,0,0,0,0,0,0
202020001,202020001,0,0,0,0,0,0,0,0,0
203000101,203000101,0,0,0,0,0,0,0,0,0
203000201,203000201,0,0,0,0,0,0,0,0,0
203000301,203000301,0,0,0,0,0,0,0,0,0
203000401,203000401,0,0,0,0,0,0,0,0,0
203000501,203000501,0,0,0,0,0,0,0,0,0
203000601,203000601,0,0,0,0,0,0,0,0,0
203000701,203000701,0,0,0,0,0,0,0,0,0
203000801,203000801,0,0,0,0,0,0,0,0,0
203010801,203010801,203110801,0,0,0,0,0,0,0,0
203020801,203020801,203120801,0,0,0,0,0,0,0,0
203000901,203000901,203100901,0,0,0,0,0,0,0,0
203001001,203001001,0,0,0,0,0,0,0,0,0
203011001,203011001,0,0,0,0,0,0,0,0,0
203021001,203021001,0,0,0,0,0,0,0,0,0
203031001,203031001,203131001,0,0,0,0,0,0,0,0
203041001,203041001,203141001,0,0,0,0,0,0,0,0
203051001,203051001,203151001,0,0,0,0,0,0,0,0
203061001,203061001,0,0,0,0,0,0,0,0,0
203071001,203071001,0,0,0,0,0,0,0,0,0
203001101,203001101,0,0,0,0,0,0,0,0,0
203011101,203011101,0,0,0,0,0,0,0,0,0
203005101,203005101,0,0,0,0,0,0,0,0,0
203005201,203005201,0,0,0,0,0,0,0,0,0
203005301,203005301,0,0,0,0,0,0,0,0,0
203005401,203005401,0,0,0,0,0,0,0,0,0
203006101,203006101,0,0,0,0,0,0,0,0,0
203006201,203006201,0,0,0,0,0,0,0,0,0
203006301,203006301,0,0,0,0,0,0,0,0,0
203006401,203006401,0,0,0,0,0,0,0,0,0
203007101,203007101,0,0,0,0,0,0,0,0,0
203007201,203007201,0,0,0,0,0,0,0,0,0
203007301,203007301,0,0,0,0,0,0,0,0,0
203007401,203007401,0,0,0,0,0,0,0,0,0
203009501,203009501,0,0,0,0,0,0,0,0,0
203900001,203900001,0,0,0,0,0,0,0,0,0
204000101,204000101,0,0,0,0,0,0,0,0,0
204010101,204010101,0,0,0,0,0,0,0,0,0
204020101,204020101,0,0,0,0,0,0,0,0,0
204000201,204000201,0,0,0,0,0,0,0,0,0
204000301,204000301,0,0,0,0,0,0,0,0,0
204000401,204000401,0,0,0,0,0,0,0,0,0
204000501,204000501,0,0,0,0,0,0,0,0,0
204000601,204000601,0,0,0,0,0,0,0,0,0
204000701,204000701,0,0,0,0,0,0,0,0,0
204000801,204000801,0,0,0,0,0,0,0,0,0
204000901,204000901,0,0,0,0,0,0,0,0,0
204010901,204010901,0,0,0,0,0,0,0,0,0
204020901,204020901,0,0,0,0,0,0,0,0,0
204001001,204001001,0,0,0,0,0,0,0,0,0
204001101,204001101,0,0,0,0,0,0,0,0,0
204011101,204011101,0,0,0,0,0,0,0,0,0
204021101,204021101,0,0,0,0,0,0,0,0,0
204031101,204031101,0,0,0,0,0,0,0,0,0
204041101,204041101,0,0,0,0,0,0,0,0,0
204051101,204051101,0,0,0,0,0,0,0,0,0
204061101,204061101,0,0,0,0,0,0,0,0,0
204001201,204001201,0,0,0,0,0,0,0,0,0
204001301,204001301,0,0,0,0,0,0,0,0,0
204011301,204011301,0,0,0,0,0,0,0,0,0
204005101,204005101,0,0,0,0,0,0,0,0,0
204005201,204005201,0,0,0,0,0,0,0,0,0
204005301,204005301,0,0,0,0,0,0,0,0,0
204005401,204005401,0,0,0,0,0,0,0,0,0
204006101,204006101,0,0,0,0,0,0,0,0,0
204006201,204006201,0,0,0,0,0,0,0,0,0
204006301,204006301,0,0,0,0,0,0,0,0,0
204006401,204006401,0,0,0,0,0,0,0,0,0
204007101,204007101,0,0,0,0,0,0,0,0,0
204007201,204007201,0,0,0,0,0,0,0,0,0
204007301,204007301,0,0,0,0,0,0,0,0,0
204007401,204007401,0,0,0,0,0,0,0,0,0
204008101,204008101,0,0,0,0,0,0,0,0,0
204008201,204008201,0,0,0,0,0,0,0,0,0
204008301,204008301,0,0,0,0,0,0,0,0,0
204008401,204008401,0,0,0,0,0,0,0,0,0
204009501,204009501,0,0,0,0,0,0,0,0,0
204009901,204009901,0,0,0,0,0,0,0,0,0
204009902,204009902,0,0,0,0,0,0,0,0,0
204009903,204009903,0,0,0,0,0,0,0,0,0
204009904,204009904,0,0,0,0,0,0,0,0,0
204009905,204009905,0,0,0,0,0,0,0,0,0
204009906,204009906,0,0,0,0,0,0,0,0,0
211000101,211000101,0,0,0,0,0,0,0,0,0
211000201,211000201,0,0,0,0,0,0,0,0,0
211000301,211000301,0,0,0,0,0,0,0,0,0
211010301,211010301,0,0,0,0,0,0,0,0,0
211020301,211020301,0,0,0,0,0,0,0,0,0
211000401,211000401,0,0,0,0,0,0,0,0,0
211000501,211000501,0,0,0,0,0,0,0,0,0
211000601,211000601,0,0,0,0,0,0,0,0,0
211000701,211000701,0,0,0,0,0,0,0,0,0
211010701,211010701,0,0,0,0,0,0,0,0,0
211020701,211020701,0,0,0,0,0,0,0,0,0
211030701,211030701,0,0,0,0,0,0,0,0,0
211000801,211000801,0,0,0,0,0,0,0,0,0
211000901,211000901,0,0,0,0,0,0,0,0,0
211001001,211001001,0,0,0,0,0,0,0,0,0
211011001,211011001,0,0,0,0,0,0,0,0,0
211021001,211021001,0,0,0,0,0,0,0,0,0
211031001,211031001,0,0,0,0,0,0,0,0,0
211041001,211041001,0,0,0,0,0,0,0,0,0
211051001,211051001,0,0,0,0,0,0,0,0,0
211001101,211001101,0,0,0,0,0,0,0,0,0
211001201,211001201,0,0,0,0,0,0,0,0,0
211011201,211011201,0,0,0,0,0,0,0,0,0
211005101,211005101,0,0,0,0,0,0,0,0,0
211005201,211005201,0,0,0,0,0,0,0,0,0
211005301,211005301,0,0,0,0,0,0,0,0,0
211005401,211005401,0,0,0,0,0,0,0,0,0
211006101,211006101,0,0,0,0,0,0,0,0,0
211006201,211006201,0,0,0,0,0,0,0,0,0
211006301,211006301,0,0,0,0,0,0,0,0,0
211006401,211006401,0,0,0,0,0,0,0,0,0
211007101,211007101,0,0,0,0,0,0,0,0,0
211007201,211007201,0,0,0,0,0,0,0,0,0
211007301,211007301,0,0,0,0,0,0,0,0,0
211007401,211007401,0,0,0,0,0,0,0,0,0
211009501,211009501,0,0,0,0,0,0,0,0,0
901000101,901000101,0,0,0,0,0,0,0,0,0
