ID,_Description,_ItemID1,_ItemProbability1,_ItemID2,_ItemProbability2,_ItemID3,_ItemProbability3,_ItemID4,_ItemProbability4,_ItemID5,_ItemProbability5,_ItemID6,_ItemProbability6,_ItemID7,_ItemProbability7,_ItemID8,_ItemProbability8
810000382,??-??,190120101,800000,190120102,800000,190120103,800000,190142029,800000,0,0,0,0,0,0,0,0
810000383,??,190120201,800000,190120202,800000,190120203,800000,190142030,800000,190142313,600000,0,0,0,0,0,0
810000384,???,190120401,800000,190120402,800000,190120403,800000,190142031,800000,190142305,600000,0,0,0,0,0,0
810000385,????,190120301,800000,190120302,800000,190120303,800000,190142032,800000,0,0,0,0,0,0,0,0
810000244,????,190113801,800000,190113803,800000,190142033,800000,0,0,0,0,0,0,0,0,0,0
810000245,??,190113901,800000,190113902,800000,190113906,500000,190142034,800000,190142309,800000,0,0,0,0,0,0
810001841,??? ??,190113903,800000,190113904,800000,190113905,800000,190142035,800000,0,0,0,0,0,0,0,0
810000246,???,190114001,800000,190114002,800000,190114003,500000,190142036,800000,190142315,600000,0,0,0,0,0,0
810001317,??? ???,190129101,800000,190129102,800000,190129103,800000,190129104,800000,190142037,800000,0,0,0,0,0,0
810001318,?? ??? ???,190129201,800000,190129202,800000,190129203,800000,190129204,800000,190129205,500000,190142038,800000,190142306,600000,0,0
810001319,?? ???,190129301,800000,190129302,800000,190129303,800000,190129304,800000,190142039,800000,0,0,0,0,0,0
810001320,??? ???,190129401,800000,190129402,800000,190129403,800000,190129404,800000,190142040,800000,0,0,0,0,0,0
810001321,???,190129501,800000,190129502,800000,190129503,800000,190129504,800000,190129505,500000,190142041,800000,190142321,500000,0,0
810001322,??? ???,190129601,800000,190129602,800000,190129603,800000,190129604,800000,190142042,800000,0,0,0,0,0,0
810001323,?? ???,190129701,800000,190129702,800000,190129703,800000,190129704,800000,190142043,800000,0,0,0,0,0,0
810001324,??? ???,190129801,800000,190129802,800000,190129803,800000,190129804,800000,190129805,500000,190142044,800000,190142329,500000,0,0
810001325,??? ??,190129901,800000,190129902,800000,190129903,800000,190129904,800000,190142045,800000,0,0,0,0,0,0
810000784,??,190123901,800000,190123902,800000,190123903,800000,190123923,800000,190123925,800000,190123935,500000,190142046,800000,190142322,500000
810000785,??,190123904,800000,190123905,800000,190123924,800000,190123926,800000,190123936,500000,190142047,800000,190142334,500000,0,0
810000786,???,190123918,800000,190123929,800000,190142048,800000,0,0,0,0,0,0,0,0,0,0
810000787,???,190123906,800000,190123907,800000,190123908,800000,190123909,800000,190123927,800000,190145146,1000000,190144505,700000,190144780,1000000
810000789,???,190123912,800000,190123913,800000,190127601,800000,190123928,800000,190142050,800000,0,0,0,0,0,0
810000790,?????,190123917,800000,190123933,800000,190123934,500000,190142051,800000,190142325,500000,0,0,0,0,0,0
810000292,????,190116701,1000000,190116702,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000241,???,190112501,1000000,190112502,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000293,????,190116601,1000000,190116602,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000294,??,190116801,1000000,190116804,1000000,190116805,500000,190142303,500000,0,0,0,0,0,0,0,0
810000386,???,190127603,1000000,190120502,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000387,???,190120602,1000000,190120604,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000388,?,190120702,1000000,190120703,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000390,???? ????,190118901,1000000,190118902,1000000,190118903,1000000,190118904,1000000,0,0,0,0,0,0,0,0
810000391,????,190120802,500000,190142320,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000791,??? ?,190123916,800000,190123930,800000,190124002,800000,190142052,800000,0,0,0,0,0,0,0,0
810000792,??? ?,190124002,800000,190123931,800000,190123941,500000,190142053,800000,190142323,500000,0,0,0,0,0,0
810000793,??,190123919,800000,190123932,800000,190124002,800000,190142054,800000,190123904,1000000,0,0,0,0,0,0
810001546,??,190137101,800000,190137102,800000,190137103,800000,190137104,500000,190142055,800000,190142331,500000,0,0,0,0
810001547,???,190137401,800000,190137402,800000,190137403,800000,190137404,500000,190142056,800000,190142335,500000,0,0,0,0
810001548,????,190137201,800000,190137202,800000,190137203,800000,190137204,500000,190142057,800000,190142328,500000,0,0,0,0
810001549,????,190137501,800000,190137502,800000,190137503,800000,190137504,500000,190142058,800000,190142341,800000,0,0,0,0
810001550,??? ??,190137801,800000,190137802,800000,190137803,800000,190137804,500000,190142059,800000,190142345,800000,0,0,0,0
810001551,???,190137301,800000,190137302,800000,190137303,800000,190137304,500000,190142060,800000,190142349,800000,0,0,0,0
810001552,?? ???,190137701,800000,190137702,800000,190137703,800000,190137704,500000,190142061,800000,190142342,800000,0,0,0,0
810001553,??? ???,190137901,800000,190137902,800000,190137903,800000,190137904,500000,190142062,800000,190142346,800000,0,0,0,0
810001740,?? ??,190139271,800000,190139272,800000,190139273,800000,190139274,500000,190142063,800000,190142351,800000,0,0,0,0
810001742,??? ???(?),190139251,800000,190139252,800000,190139253,800000,190139244,500000,190142064,800000,190142352,800000,0,0,0,0
810001743,??? ???(?),190139241,800000,190139242,800000,190139243,800000,190139254,500000,190142065,800000,190142343,800000,0,0,0,0
810001752,? ??? ??,190139201,800000,190139202,800000,190139203,800000,190139204,500000,190142066,800000,190142350,800000,0,0,0,0
810001751,? ??? ??,190139211,800000,190139212,800000,190139213,800000,190139214,500000,190142067,800000,190142354,800000,0,0,0,0
810001753,? ??? ???,190139221,800000,190139222,800000,190139223,800000,190139224,500000,190142068,800000,190142347,800000,0,0,0,0
810001409,??? ??? ??,190136501,800000,190136503,800000,190136504,800000,190136502,500000,190132106,500000,190142069,800000,190142358,800000,0,0
810001410,??? ??? ??,190136601,800000,190136603,800000,190136604,800000,190136602,500000,190132206,500000,190142070,800000,190142365,800000,0,0
810001411,??? ??? ??,190136701,800000,190136703,800000,190136704,800000,190136702,500000,190132305,500000,190142071,800000,190142372,800000,0,0
810001353,??? ??,190132101,800000,190132102,800000,190132103,800000,190132104,800000,190132105,800000,190142072,800000,190142359,800000,0,0
810001354,??? ??,190132201,800000,190132202,800000,190132203,800000,190132204,800000,190132205,800000,190142073,800000,190142364,800000,0,0
810001355,??? ??,190132301,800000,190132302,800000,190132303,800000,190132304,800000,190142074,800000,190142371,800000,0,0,0,0
810001356,?? ???,190132401,800000,190132402,800000,190132403,800000,190132404,800000,190142075,800000,190142375,800000,0,0,0,0
810001357,?? ???,190132501,800000,190132502,800000,190132503,800000,190132504,800000,190142076,800000,190142376,800000,0,0,0,0
810001555,?? ??,190138201,800000,190138202,800000,190138203,800000,190138204,500000,190142077,800000,190142360,800000,0,0,0,0
810001556,??? ????,190138101,800000,190138102,800000,190138103,800000,190138004,500000,190142078,800000,190142377,800000,0,0,0,0
810001557,??? ????,190138001,800000,190138002,800000,190138003,800000,190138005,500000,190142079,800000,190142378,800000,190145156,1000000,0,0
810001558,?? ???,190138501,800000,190138502,800000,190138503,800000,190138504,500000,190142080,800000,190142373,800000,0,0,0,0
810001559,??? ????,190138601,800000,190138602,800000,190138603,800000,190138604,500000,190142081,800000,190142367,800000,190142366,800000,0,0
810001560,??? ????,190138701,800000,190138702,800000,190138703,800000,190138704,500000,190142082,800000,0,0,0,0,0,0
810000765,?,190123921,1000000,190142355,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001744,????,190139291,1000000,190139292,1000000,190139293,1000000,190139294,500000,190142357,1000000,190144778,1000000,190145166,1000000,0,0
810001575,???? ???,190138851,1000000,190138852,1000000,190138805,500000,190142381,800000,0,0,0,0,0,0,0,0
810001576,???? ??? ??,190138861,1000000,190138862,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001577,???? ??,190138871,1000000,190138872,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001578,???? ??? ??,190138881,1000000,190138882,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001579,???? ??? ??,190138891,1000000,190138892,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001580,?? ??,190138901,1000000,190138902,1000000,190138903,500000,190142382,1000000,0,0,0,0,0,0,0,0
810001586,??? ???,190138961,1000000,190138962,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001587,??? ????,190138971,1000000,190138972,1000000,190144773,1000000,0,0,0,0,0,0,0,0,0,0
810001588,??? ???,190138981,1000000,190138982,1000000,190144774,1000000,0,0,0,0,0,0,0,0,0,0
810001589,??? ?????,190138991,1000000,190138992,1000000,190144775,1000000,0,0,0,0,0,0,0,0,0,0
810001590,??? ?? ??,190139001,1000000,190139002,1000000,190139003,500000,190142384,800000,0,0,0,0,0,0,0,0
810001591,??? ?,190139011,1000000,190139012,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001592,??? ??? ?,190139021,1000000,190139022,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001593,??? ??? ??,190138891,1000000,190138892,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001594,?????,190139031,1000000,190139032,1000000,190139033,500000,190142385,1000000,190144776,1000000,0,0,0,0,0,0
810001595,???,190139041,1000000,190139042,1000000,190139043,1000000,190139044,500000,190142386,1000000,190145162,1000000,0,0,0,0
810001741,?? ??,190139281,1000000,190139282,1000000,190139283,1000000,0,0,0,0,0,0,0,0,0,0
810001746,??? ??,190139311,1000000,190139312,1000000,190139313,1000000,0,0,0,0,0,0,0,0,0,0
810001748,???,190139231,1000000,190139232,1000000,190139233,1000000,190139234,500000,190142387,1000000,0,0,0,0,0,0
810001749,???,190139261,1000000,190139262,1000000,190139263,1000000,190142388,1000000,0,0,0,0,0,0,0,0
810001745,??? ????,190139301,1000000,190139302,1000000,190139303,1000000,190139304,500000,190142389,1000000,190145167,1000000,0,0,0,0
810000717,??,190123704,800000,190123722,800000,190123723,800000,0,0,190142132,800000,0,0,0,0,0,0
810000718,???,190123705,800000,190123724,800000,190123725,800000,0,0,190142133,800000,0,0,0,0,0,0
810000719,???,190123706,800000,190123726,800000,190123727,800000,190123720,500000,0,0,190142134,800000,190142333,500000,0,0
810000720,???,190144501,700000,190123728,800000,190123729,800000,190123721,500000,0,0,190142135,800000,190142327,500000,0,0
810000721,??,190123708,800000,190123750,800000,190123751,800000,190123738,500000,0,0,190142136,800000,190142337,500000,0,0
810000722,??,190123709,800000,190123752,800000,190123753,800000,0,0,190142137,800000,0,0,0,0,0,0
810000770,??? ???,190123805,800000,190123843,800000,190123844,800000,190123838,500000,190142138,800000,190142344,800000,0,0,0,0
810000771,????? ??,190123806,800000,190123845,800000,190123846,800000,190123839,500000,190142139,800000,190142353,800000,0,0,0,0
810000772,????,190123807,800000,190123847,800000,190123848,800000,190123842,500000,190142140,800000,190142348,800000,0,0,0,0
810001570,???,190138801,800000,190138802,800000,190138803,800000,190138804,500000,190142141,800000,190142368,800000,0,0,0,0
810001571,??? ??,190138811,800000,190138812,800000,190138813,800000,190138814,500000,190138815,500000,190142142,800000,190142361,800000,0,0
810001572,??,190138821,800000,190138822,800000,190138823,800000,190138814,500000,190138815,500000,190142143,800000,190142362,800000,0,0
810001573,??? ??,190138831,800000,190138832,800000,190138833,800000,190138834,500000,190142144,800000,190142369,800000,0,0,0,0
810001574,??? ??,190138841,800000,190138842,800000,190138843,800000,190138844,500000,190142145,800000,190142374,800000,0,0,0,0
810001582,?? ???,190138921,800000,190138922,800000,190138923,800000,190138924,500000,190142146,800000,190142379,800000,0,0,0,0
810001583,?? ????,190138931,800000,190138932,800000,190138933,800000,190138934,500000,190142147,800000,190142380,800000,0,0,0,0
810001584,?? ???,190138941,800000,190138942,800000,190138943,800000,190138944,500000,190142148,800000,190142363,800000,0,0,0,0
810001585,??? ??,190138951,800000,190138952,800000,190138953,800000,190138954,500000,190142149,800000,190142370,800000,0,0,0,0
810001693,????,190141704,1000000,190141705,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001694,????,190141706,1000000,190141707,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001695,????,190141708,1000000,190141709,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001696,????,190141710,1000000,190141711,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001697,??? ??,190141712,1000000,190141713,1000000,190141703,500000,190142339,500000,0,0,0,0,0,0,0,0
810001699,?? ????,190141716,1000000,190141717,1000000,190141702,500000,190142318,600000,190142340,500000,0,0,0,0,0,0
810001497,????,190134601,1000000,190134602,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001498,????,190134901,1000000,190134902,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001500,???,190134701,1000000,190134702,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001501,??,190134801,1000000,190134802,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001502,??? ??G,190135201,1000000,190135202,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001503,????,190135001,1000000,190135002,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001504,??,190135101,1000000,190135102,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001499,??????,190141801,1000000,190141802,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001505,??,190141902,1000000,190141901,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001506,????,190135301,1000000,190135303,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001507,????,190135601,1000000,190135603,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001509,???,190135401,1000000,190135402,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001510,??,190135401,1000000,190135402,1000000,190135501,1000000,190135502,1000000,0,0,0,0,0,0,0,0
810001511,??? ??G,190135901,1000000,190135902,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001512,????,190135701,1000000,190135702,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001513,??,190135801,1000000,190135802,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001508,??????,190136902,1000000,190136903,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001514,??,190137002,1000000,190137003,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001760,????,190139284,1000000,190139285,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001757,???,190139235,1000000,190139236,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001755,?????,190139314,1000000,190139315,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810001758,???,190139265,1000000,190139266,1000000,190139264,500000,0,0,0,0,0,0,0,0,0,0
810001754,????,190139305,1000000,190139306,1000000,190145167,1000000,0,0,0,0,0,0,0,0,0,0
810000564,???36Lv,190136201,500000,190142221,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000562,????,190136001,500000,190142225,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000566,????,190136401,500000,190142232,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000570,?? Lv.69,190136303,500000,190142262,900000,0,0,0,0,0,0,0,0,0,0,0,0
810000573,??? Lv.93,190136102,500000,190142276,800000,0,0,0,0,0,0,0,0,0,0,0,0
810000107,??? ??G,190103802,500000,190142206,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000110,??,190103402,500000,190142209,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000299,? ????,190124305,1000000,190117002,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000207,???,190109503,500000,190109501,500000,190109502,500000,190142266,900000,0,0,0,0,0,0,0,0
810000723,????,190123739,500000,190123710,500000,190142338,500000,190144502,700000,0,0,0,0,0,0,0,0
810000630,?????,190122102,500000,190142301,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000658,? ???,190123698,500000,190124601,500000,190142302,1000000,190145170,1000000,0,10000,0,0,0,0,0,0
810001326,??? UFO,190130006,500000,190130001,500000,190130002,500000,190142319,1000000,0,10000,0,0,0,0,0,0
810001554,????,190137604,500000,190137601,500000,190137602,500000,190137603,500000,190142336,500000,0,0,0,0,0,0
810001581,????,190138913,500000,190142383,1000000,190145121,1000000,190145122,1000000,0,0,0,0,0,0,0,0
810000795,?,190123951,500000,190123921,500000,190142355,500000,0,0,0,0,0,0,0,0,0,0
810001692,?? ????Lv.132,190141701,500000,190142318,500000,0,0,0,0,0,0,0,0,0,0,0,0
810000780,???,190123840,500000,190142356,1000000,190147092,1000000,0,0,0,0,0,0,0,0,0,0
810000769,???&?????,190123804,500000,190145161,1000000,0,0,0,0,0,0,0,0,0,0,0,0
810000226,???? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000211,??,190109901,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810000777,????,190123811,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001119,??? ??? ??? ?(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001120,??? ???,180125201,800000,180125202,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001121,???? ????(?? ??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001122,???? ????(?? ??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001125,???? (??? ??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001126,???? ????? ?????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812010196,40? ??npc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001127,??? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001128,??? ??? ??? ?? ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001129,?? ??? ??? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001130,?? ???? ??,180125301,800000,180125302,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001131,?? ???? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001132,?? ?? ?????,190125001,1000000,190125002,900000,190125003,950000,190147207,1000000,0,0,0,0,0,0,0,0
810001133,?? ?? ?? ??,190125003,950000,190125001,950000,190147207,1000000,0,0,0,0,0,0,0,0,0,0
810001134,?? ?? ?? ??,190125002,800000,190125003,950000,190125001,950000,190147207,1000000,0,0,0,0,0,0,0,0
810001139,??? ????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001141,?? ?? ?,180125901,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001142,??? ?? ?,180125902,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001143,??? ?? ?,180125903,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001144,??? ?? ?,180125904,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001145,?? ?? ?? ?? - ??? ???,180126001,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001146,?? ?? ??? - ???? ???,170196501,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001147,?? ?? ??? - ???? ???,170196502,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001148,?? ?? ???? - ???? ??,170196503,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001149,???? ????,190127901,800000,180126101,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001150,?? ?? (????),190127901,800000,190125703,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001151,?? ?? (????),190127901,800000,190125703,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001152,?? ?? (?????),190127901,800000,190125703,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001153,??? ??? ??(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001154,???? ????? ?????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001155,??? ???,190127401,800000,190127403,800000,190127406,800000,0,0,0,0,0,0,0,0,0,0
810001158,?? ?? ??? - ????,170196531,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001159,?? ?? ??? - ?????,170196532,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001160,??? ??? ??(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001161,???? ??????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001162,???? ??????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001163,??? ??????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001164,??? ??????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001165,???V ??????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001166,???V ??????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001167,????A,180126301,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001168,????A(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001169,????B,180126302,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001170,????B(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001171,????C,180126303,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001172,????C(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001173,????D,180126304,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001174,????D(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001175,????E,180126305,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001176,????E(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001177,????F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001178,????F(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001179,????G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001180,????G(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001181,????H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001182,????H(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001183,????I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001184,????I(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001185,????J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001186,????J(??),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001187,?? ????,180126401,800000,190125201,500000,0,0,0,0,0,0,0,0,0,0,0,0
810001188,??? ????,180126402,800000,190125301,500000,0,0,0,0,0,0,0,0,0,0,0,0
810001189,???? ????,180126403,800000,190125401,500000,0,0,0,0,0,0,0,0,0,0,0,0
810001190,??? ????,180126404,800000,190125501,500000,0,0,0,0,0,0,0,0,0,0,0,0
810001191,?? ????,190125201,500000,180126401,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001192,??? ????,190125301,500000,180126402,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001193,???? ????,190125401,500000,180126403,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001194,??? ????,190125501,500000,180126404,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001195,?? ???? ????,190125801,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001196,?? ????,190125901,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001197,??? ????,190126001,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001198,?? ????,190125901,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001199,?? ??? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001200,??? ??? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001201,???? ??? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001202,??? ???? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812010197,?? ?? NPC - ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812010198,?? ?? ?? NPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001203,? ?? ????,190126201,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001204,? ?? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001205,???? ??????,190125713,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001206,???? ??????,190125713,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001207,???? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001208,???? ????? ?????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001209,?? ??? ????,180125802,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001210,?? ??? ????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001211,?? ? ??????,190126301,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001212,?? ? ??????,190126302,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001213,?? ? ???????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001216,?? ?? ????,190126601,800000,190125706,800000,190126602,500000,0,0,0,0,0,0,0,0,0,0
812010199,?? ?? NPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001219,?? ? ????,190126801,700000,180126601,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001221,??1,180126801,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001222,??2,180126802,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001223,??3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001224,??4,190127301,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001225,??5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001226,??6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001227,???? ??? - ??? ?,180126002,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001228,??2 - ????,180126003,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001229,??3 - ????,180126004,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001230,?? ?? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001231,?? ??,190127405,1000000,190127406,1000000,190127407,1000000,160299502,1000000,190127403,800000,0,0,0,0,0,0
810001232,????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001233,??? ????,190127001,800000,190120603,800000,190120602,800000,0,0,0,0,0,0,0,0,0,0
810001235,?? (?? ??),180126901,800000,180126904,800000,190125703,800000,0,0,0,0,0,0,0,0,0,0
810001236,?? (?? ??),180126902,800000,180126904,800000,190125703,800000,0,0,0,0,0,0,0,0,0,0
810001237,?? (??? ??),180126903,800000,180126904,800000,190125703,800000,0,0,0,0,0,0,0,0,0,0
810001240,?? ?? ?? ?? - ??? ???,180126010,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001241,??? ????,190127101,800000,190125712,800000,190127604,1000000,0,0,0,0,0,0,0,0,0,0
810001242,??? ??,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812010200,?? ??npc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001243,???? ??,190127201,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001124,??? ??(????),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001123,??? ??(????),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001244,???? ? ????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001245,?????? ( ??? ?? ?? ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001246,????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001247,???? ????,190127403,800000,160299502,800000,0,0,0,0,0,0,0,0,0,0,0,0
810001248,???? ??,190127403,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001249,???? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810001250,???? ???,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
