ID,_Name,_BaseSlv,_MaxSlv,_GetSkillLv,_GetSkillID,_SkillType,_SaveCheck,_UpRequireSkillPoint,_UpRequireSkillPointSlv,_UpRequire1_Type,_UpRequire1_ID,_UpRequire1_Value1,_UpRequire1_ValueSlv1,_UpRequire1_Value2,_UpRequire1_ValueSlv2,_UpRequire2_Type,_UpRequire2_ID,_UpRequire2_Value1,_UpRequire2_ValueSlv1,_UpRequire2_Value2,_UpRequire2_ValueSlv2,_Learn_Skill,_InventoryType,_Icon,_IconIndex,_QuickSlotUse,_DisableIcon,_DisableIconIndex,_DisableAlpha,_SubID,_SubIndex,_UpConsumption_Ely,_UpConsumption_ElySlv,_UpConsumption_Type,_Special_Skill,_Toggle_Check,_Pet_Action,_SealSkill_Level,_SealSkill_Exp,_Learn_Fx,_Description,_DisableDescription
3100370,魔法輔助,0,10,0,0,3,0,1,0,1,3,70,5,0,0,3,2,3200310,0,3,0,1,4,10003040,63,0,10003000,16,100,1409,0,0,0,0,0,0,0,0,0,0,提升自己的屬性\n\n※技能資訊※\n每等級增加10,提升自己的屬性\n\n※效果※\n每等級增加10\n\n※學習條件※\n強化能力值 III Lv3\n需要技能點數：1\n限制等級：70
3110150,意志力強化,0,12,0,0,3,0,1,0,1,3,90,5,0,0,0,0,0,0,0,0,1,4,10003040,126,0,10003000,16,100,1409,0,0,0,0,0,0,0,0,0,0,增加AP的最大量\n\n※技能資訊※\n每等級增加30,增加AP的最大量\n\n※效果※\n每等級增加30\n\n※學習條件※\n需要技能點數：1\n限制等級：90
3100160,超感官,0,12,0,0,4,0,1,0,1,3,110,5,0,0,3,2,3110150,0,3,0,1,4,10003030,83,1,10003000,16,100,1409,0,0,0,0,0,0,0,0,0,0,減少技能冷卻時間並填滿AP計量條\n\n※技能資訊※\n被動效果：每等級減少1%的冷卻時間\n技能資訊：每等級AP增加30,減少技能冷卻時間並填滿AP計量條\n\n※效果※\n被動效果：每等級減少1%的冷卻時間\n技能資訊：每等級AP增加30\n\n※學習條件※\n意志力強化 Lv3\n需要技能點數：1\n限制等級：110
3101010,復原之旋律 II,0,8,0,0,1,0,2,0,1,3,60,10,0,0,0,0,0,0,0,0,1,2,10003011,75,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 透過吉他演奏使周圍人們的HP於一定期間內持續恢復,[吉他] 透過吉他演奏使周圍人們的HP於一定期間內持續恢復\n\n※學習條件※\n需要技能點數：2\n限制等級：60
3101011,力量之旋律 II,0,5,0,0,1,0,2,0,1,3,60,10,0,0,0,0,0,0,0,0,1,2,10003011,76,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 透過吉他演奏增加自己與組隊成員的最小/最大傷害\n\n※技能資訊※\n增加物理/魔法最小、最大傷害\n每等級增加8%,[吉他] 透過吉他演奏增加自己與組隊成員的最小/最大傷害\n\n※效果※\n增加物理/魔法最小、最大傷害\n每等級增加8%\n\n※學習條件※\n需要技能點數：2\n限制等級：60
3101013,邪惡之旋律 II,0,8,0,0,1,0,2,0,1,3,60,10,0,0,0,0,0,0,0,0,1,2,10003011,77,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 透過吉他演奏攻擊周圍的敵人\n\n※技能資訊※\n目標數：8,[吉他] 透過吉他演奏攻擊周圍的敵人\n\n※學習條件※\n需要技能點數：2\n限制等級：60
3101012,神聖之旋律 II,0,5,0,0,1,0,2,0,1,3,60,10,0,0,0,0,0,0,0,0,1,2,10003011,78,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 透過吉他演奏增加自己與組隊成員的防禦力與魔法抗力\n\n※技能資訊※\n增加防禦力與魔法抗力\n每等級增加6%,[吉他] 透過吉他演奏增加自己與組隊成員的防禦力與魔法抗力\n\n※效果※\n增加防禦力與魔法抗力\n每等級增加6%\n\n※學習條件※\n需要技能點數：2\n限制等級：60
3101024,團結之旋律 II,0,5,0,0,1,0,2,0,1,3,60,10,0,0,0,0,0,0,0,0,1,2,10003011,79,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 透過吉他演奏增加自己與組隊成員的命中率\n\n※技能資訊※\n增加物理/魔法命中率\n每等級增加4%,[吉他] 透過吉他演奏增加自己與組隊成員的命中率\n\n※效果※\n增加物理/魔法命中率\n每等級增加4%\n\n※學習條件※\n需要技能點數：2\n限制等級：60
3101023,電擊 II,0,10,0,0,1,0,1,0,1,3,40,10,0,0,0,0,0,0,0,0,1,2,10003011,208,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 摧毀電吉他，攻擊前方敵人\n\n※技能資訊※\n目標數：11,[吉他] 摧毀電吉他，攻擊前方敵人\n\n※學習條件※\n需要技能點數：1\n限制等級：40
1008023,波音調號,0,5,0,0,1,0,1,0,1,3,125,5,0,0,0,0,0,0,0,0,1,2,10003011,99,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 透過瘋狂演奏給周圍的敵人帶來劇烈的痛苦\n\n※技能資訊※\n目標數：12,[吉他] 透過瘋狂演奏給周圍的敵人帶來劇烈的痛苦\n\n※學習條件※\n需要技能點數：1\n限制等級：125
1108000,詭異之旋律,0,8,0,0,1,0,1,0,1,3,130,8,0,0,0,0,0,0,0,0,1,2,10003011,209,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 使出詭異的大提琴演奏攻擊敵人\n\n※技能資訊※\n以30%的機率使敵人產生緩慢效果\n目標數：8,[吉他] 使出詭異的大提琴演奏攻擊敵人\n\n※學習條件※\n需要技能點數：1\n限制等級：130
1108001,音符地獄,0,5,0,0,1,0,1,0,1,3,150,7,0,0,0,0,0,0,0,0,1,2,10003011,210,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 召喚巨大的音符向下攻擊敵人\n\n※技能資訊※\n目標數：11,[吉他] 召喚巨大的音符向下攻擊敵人\n\n※學習條件※\n需要技能點數：1\n限制等級：150
3001108,吉他演奏周圍治癒 II,0,1,0,0,1,0,4,0,1,3,100,0,0,0,3,2,3001107,0,1,0,1,2,10003020,21,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,施展可恢復自己和周圍同伴體力的演奏\n\n※技能資訊※\nHP恢復50%\n格鬥場內每等級恢復5%\n格鬥場內冷卻時間增加,施展可恢復自己和周圍同伴體力的演奏\n\n※效果※\nHP恢復50%\n格鬥場內每等級恢復5%\n格鬥場內冷卻時間增加\n\n※學習條件※\n吉他演奏隊伍治癒 Lv1\n需要技能點數：4\n限制等級：100
3101001,水精靈之聲,0,10,0,0,1,0,1,0,1,3,55,5,0,0,0,0,0,0,0,0,1,2,10003030,59,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,透過水精靈的幫助，一定時間內增加屬性\n\n※技能資訊※\n每等級增加10,透過水精靈的幫助，一定時間內增加屬性\n\n※效果※\n每等級增加10\n\n※學習條件※\n需要技能點數：1\n限制等級：55
3101002,音波之庇護,0,10,0,0,1,0,2,0,1,3,55,5,0,0,0,0,0,0,0,0,1,2,10003030,57,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,形成音波壁，減少自己受到的部分傷害\n\n※技能資訊※\n每等級減少1%的傷害,形成音波壁，減少自己受到的部分傷害\n\n※效果※\n每等級減少1%的傷害\n\n※學習條件※\n需要技能點數：2\n限制等級：55
3001015,和諧的旋律 II,0,5,0,0,1,0,2,0,1,3,100,10,0,0,0,0,0,0,0,0,1,2,10003021,47,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 透過吉他演奏使自己獲得的經驗值增加一定數量，並使自己與組隊成員的力量提升至最大\n\n※技能資訊※\n經驗值獲得量增加(限本人套用)\n基本5%，每等級增加3%\n物理/魔法最大傷害增加\n每等級增加5%\n物理/魔法爆擊傷害增加\n每等級增加6%,[吉他] 透過吉他演奏使自己獲得的經驗值增加一定數量，並使自己與組隊成員的力量提升至最大\n\n※效果※\n經驗值獲得量增加(限本人套用)\n基本5%，每等級增加3%\n物理/魔法最大傷害增加\n每等級增加5%\n物理/魔法爆擊傷害增加\n每等級增加6%\n\n※學習條件※\n需要技能點數：2\n限制等級：100
3001016,集體死亡,0,8,0,0,1,0,1,0,1,3,110,8,0,0,0,0,0,0,0,0,1,2,10003021,48,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 瞬間製造出電氣後向前方發射\n\n※技能資訊※\n以30%的機率使敵人產生暈眩效果\n目標數：12,[吉他] 瞬間製造出電氣後向前方發射\n\n※學習條件※\n需要技能點數：1\n限制等級：110
3101005,心靈之聲,0,10,0,0,1,0,2,0,1,3,55,5,0,0,0,0,0,0,0,0,1,2,10003030,65,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,透過演奏提升自己與組隊成員的潛力\n\n※技能資訊※\n每等級增加所有能力值的1%,透過演奏提升自己與組隊成員的潛力\n\n※效果※\n每等級增加所有能力值的1%\n\n※學習條件※\n需要技能點數：2\n限制等級：55
3101006,聖靈之聲,0,10,0,0,1,0,2,0,1,3,55,5,0,0,0,0,0,0,0,0,1,2,10003030,61,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,受到神祕聲音的影響，提升自己與組隊成員的最大HP\n\n※技能資訊※\n每等級增加最大HP的1%,受到神祕聲音的影響，提升自己與組隊成員的最大HP\n\n※效果※\n每等級增加最大HP的1%\n\n※學習條件※\n需要技能點數：2\n限制等級：55
3001017,安息之旋律 II,0,5,0,0,1,0,2,0,1,3,130,10,0,0,0,0,0,0,0,0,1,2,10003021,49,1,10003000,16,100,1219,0,0,0,0,0,0,0,0,0,0,[吉他] 施展讓敵人精神恍惚的演奏，使其陷入沉睡\n\n※技能資訊※\n睡眠持續時間基本1秒，每等級增加2秒\n格鬥場內固定為2秒\n目標數：8,[吉他] 施展讓敵人精神恍惚的演奏，使其陷入沉睡\n\n※效果※\n睡眠持續時間基本1秒，每等級增加2秒\n格鬥場內固定為2秒\n\n※學習條件※\n需要技能點數：2\n限制等級：130
3200301,心靈提昇II,0,9,0,0,1,0,1,0,1,3,80,5,0,0,3,2,3200310,0,3,0,1,4,10003030,13,1,10003000,16,100,1410,0,0,0,0,0,0,0,0,0,0,一定時間內提升自己和周圍玩家的HP/SP恢復能力\n\n※技能資訊※\n基本10分鐘 + 每等級增加1分鐘\n每等級增加20%的HP/SP恢復能力,一定時間內提升自己和周圍玩家的HP/SP恢復能力\n\n※效果※\n基本10分鐘 + 每等級增加1分鐘\n每等級增加20%的HP/SP恢復能力\n\n※學習條件※\n強化能力值 III Lv3\n需要技能點數：1\n限制等級：80
3100307,治癒修煉,0,12,0,0,3,0,1,0,1,3,80,5,0,0,3,2,3200301,0,3,0,1,4,10003040,50,0,10003000,16,100,1410,0,0,0,0,0,0,0,0,0,0,提升自己的治癒爆擊率\n\n※技能資訊※\n基本10%，每等級提升1%的治癒爆擊率,提升自己的治癒爆擊率\n\n※效果※\n基本10%，每等級提升1%的治癒爆擊率\n\n※學習條件※\n心靈提昇II Lv3\n需要技能點數：1\n限制等級：80
3100308,聖靈加持III,0,12,0,0,3,0,1,0,1,3,80,5,0,0,3,2,3100307,0,3,0,1,4,10003040,51,0,10003000,16,100,1410,0,0,0,0,0,0,0,0,0,0,提升自己的治癒能力\n\n※技能資訊※\n每等級增加3%的治癒量,提升自己的治癒力\n\n※效果※\n每等級增加3%的治癒量\n\n※學習條件※\n治癒修煉 Lv3\n需要技能點數：1\n限制等級：80
3100501,增加治癒量,0,12,0,0,1,0,1,0,1,3,100,5,0,0,3,2,3100309,0,3,0,1,4,10003030,40,1,10003000,16,100,1410,0,0,0,0,0,0,0,0,0,0,恢復魔法時，每等級提升治癒爆擊率2%、治癒量10%,恢復魔法時，每等級提升治癒爆擊率2%、治癒量10%\n\n※學習條件※\n淨化 Lv3\n需要技能點數：1\n限制等級：100
3100309,淨化,0,12,0,0,1,0,1,0,1,3,55,10,0,0,3,2,3100308,0,3,0,1,4,10003030,15,1,10003000,16,100,1410,0,0,0,0,0,0,0,0,0,0,一定時間內提升自己與周圍玩家治癒效果的技能\n\n※技能資訊※\n,一定時間內提升自己與周圍玩家治癒效果的技能\n\n※效果※\n每等級提升治癒恢復量5%\n\n※學習條件※\n聖靈加持III Lv3\n需要技能點數：1\n限制等級：55
3100360,精靈的加持 II,0,5,0,0,3,0,1,0,1,3,70,5,0,0,3,2,3100314,0,3,0,1,4,10003040,185,0,10003000,16,100,1410,0,0,0,0,0,0,0,0,0,0,獲得精靈幫助，提升自己的固定傷害\n\n※技能資訊※\n每等級增加1%的固定傷害,獲得精靈幫助，提升自己的固定傷害\n\n※效果※\n每等級增加1%的固定傷害\n\n※學習條件※\n精靈的守護 Lv3\n需要技能點數：1\n等級限制：70
3100348,瞬間恢復,0,12,0,0,4,0,1,0,1,3,60,10,0,0,3,2,3100342,0,3,0,1,4,10003030,9,1,10003000,16,100,1410,0,0,0,0,0,0,0,0,0,0,瞬間恢復自己的HP\n\n※技能資訊※\n每等級恢復10%的HP\n格鬥場內每等級恢復1%\n格鬥場內冷卻時間增加,瞬間恢復自己的HP\n\n※效果※\n每等級恢復10%的HP\n格鬥場內每等級恢復1%\n格鬥場內冷卻時間增加P\n\n※學習條件※\n精靈的領悟 Lv3\n需要技能點數：1\n限制等級：60
3110152,超感官,0,12,0,0,4,0,1,0,1,3,130,5,0,0,3,2,3100360,0,3,0,1,4,10003030,83,1,10003000,16,100,1410,0,0,0,0,0,0,0,0,0,0,減少技能冷卻時間並填滿AP計量條\n\n※技能資訊※\n被動效果：每等級減少1%的冷卻時間\n技能資訊：每等級AP增加30,減少技能冷卻時間並填滿AP計量條\n\n※效果※\n被動效果：每等級減少1%的冷卻時間\n技能資訊：每等級AP增加30\n\n※學習條件※\n精靈的加持 II Lv3\n需要技能點數：1\n限制等級：130
3110156,意志力強化,0,12,0,0,3,0,1,0,1,3,120,5,0,0,3,2,3100348,0,3,0,1,4,10003040,126,0,10003000,16,100,1410,0,0,0,0,0,0,0,0,0,0,增加AP的最大量\n\n※技能資訊※\n每等級增加30,增加AP的最大量\n\n※效果※\n每等級增加30\n\n※學習條件※\n瞬間恢復 Lv3\n需要技能點數：1\n限制等級：120
8000104,熟練短劍[最高級],0,15,0,0,3,0,1,0,1,3,60,2,0,0,3,2,8000103,0,10,0,1,2,10003040,136,0,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 提升短劍攻擊的基本攻擊力\n\n※技能資訊※\n每等級短劍的武器攻擊力上升1%,[短劍] 提升短劍攻擊的基本攻擊力\n\n※效果※\n每等級短劍的武器攻擊力上升1%\n\n※學習條件※\n 熟練短劍[高級] 10Lv\n需要技能點數 : 1\n限制等級 : 60
1008003,狂歡狂怒,0,5,0,0,1,0,1,0,1,3,125,5,0,0,3,2,8000103,0,10,0,1,2,10003011,95,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 用百發百中的實力命中爆裂物，讓周圍的敵人焦土化\n\n※技能資訊※\n目標數：13,[短劍] 用百發百中的實力命中爆裂物，讓周圍的敵人焦土化\n\n※學習條件※\n熟練短劍[高級] Lv10\n需要技能點數：1\n限制等級：125
1104013,迅影飛刃 III,0,12,0,0,1,0,1,0,1,3,29,12,0,0,0,0,0,0,0,0,1,2,10003011,11,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 揮出短劍時發出劍氣，遠距離牽制敵人\n\n※技能資訊※\n目標數：11,[短劍] 揮出短劍時發出劍氣，遠距離牽制敵人\n\n※學習條件※\n需要技能點數：1\n限制等級：29
1104003,飛舞快斬 III,0,12,0,0,1,0,1,0,1,3,31,12,0,0,0,0,0,0,0,0,1,2,10003011,3,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 像跳舞般快速砍殺敵人\n目標數：11,[短劍] 像跳舞般快速砍殺敵人\n\n※學習條件※\n需要技能點數：1\n限制等級：31
1105003,幻影連刃 III,0,12,0,0,1,0,1,0,1,3,35,12,0,0,3,2,1104013,0,1,0,1,2,10003011,20,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 翻滾進行第1擊，再以刺擊揮出第2擊\n\n※技能資訊※\n進行刺擊時，提升爆擊率\n目標數：11,[短劍] 翻滾進行第1擊，再以刺擊揮出第2擊\n\n※效果※\n進行刺擊時，提升爆擊率\n\n※學習條件※\n迅影飛刃 III Lv1\n飛舞快斬 III Lv1\n需要技能點數：1\n限制等級：35
1106013,閃光刃 III,0,12,0,0,1,0,1,0,1,3,37,12,0,0,3,2,1105003,0,1,0,1,2,10003011,45,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 將周圍夷為平地的最高水準短劍投擲技術\n\n※技能資訊※\n目標數：11,[短劍] 將周圍夷為平地的最高水準短劍投擲技術 \n\n※學習條件※\n幻影連刃 III Lv1\n需要技能點數：1\n限制等級：37
1106003,幻影飛舞 III,0,12,0,0,1,0,1,0,1,3,41,12,0,0,3,2,1106013,0,1,0,1,2,10003011,37,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 如同假面舞會一般，在華麗的動作中蘊藏殺機\n\n※技能資訊※\n於初次打擊中以爆擊攻擊時，將進行爆擊傷害增加的攻擊 \n目標數：10,[短劍] 如同假面舞會一般，在華麗的動作中蘊藏殺機\n\n※效果※\n於初次打擊中以爆擊攻擊時，將進行爆擊傷害增加的攻擊 \n\n※學習條件※\n閃光刃 III Lv1\n需要技能點數：1\n限制等級：41
1107003,斬魔崩影刃 III,0,12,0,0,1,0,1,0,1,3,43,12,0,0,3,2,1106003,0,1,0,1,2,10003011,59,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 短劍和四肢融為一體才可能成功的連擊技能\n\n※技能資訊※\n越往後面，攻擊力越強\n目標數：10,[短劍] 短劍和四肢融為一體才可能成功的連擊技能\n\n※效果※\n越往後面，攻擊力越強\n\n※學習條件※\n幻影飛舞 III Lv1\n需要技能點數：1\n限制等級：43
1107100,光速劍 II,0,10,0,0,1,0,1,0,1,3,68,10,0,0,3,2,8000102,0,5,0,1,2,10003011,211,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 如光速般快速刺殺\n\n※技能資訊※\n可連續使用2次，使用時冷卻時間增加50%\n目標數：12,[短劍] 如光速般快速刺殺\n\n※學習條件※\n熟練短劍[中級] Lv5\n需要技能點數：1\n限制等級：68
1107101,花郎劍舞 II,0,10,0,0,1,0,1,0,1,3,69,10,0,0,3,2,1107013,0,1,0,1,2,10003011,212,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 才華洋溢地跳著舞，強勁的砍向敵人\n\n※技能資訊※\n目標數：10,[短劍] 才華洋溢地跳著舞，強勁的砍向敵人\n\n※學習條件※\n爆裂飛刀 III Lv1\n需要技能點數：1\n限制等級：69
1107013,爆裂飛刀 III,0,10,0,0,1,0,1,0,1,3,70,10,0,0,3,2,1107100,0,1,0,1,2,10003011,58,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 利用炸彈使飛刀的力量極大化的技術\n\n※技能資訊※\n受到初次攻擊的敵人產生2秒暈眩\n目標數：11,[短劍] 利用炸彈使飛刀的力量極大化的技術\n\n※效果※\n受到初次攻擊的敵人產生2秒暈眩\n\n※學習條件※\n光速劍 II Lv1\n需要技能點數：1\n限制等級：70
1107023,急襲,0,5,0,0,1,0,1,0,1,3,140,7,0,0,3,2,8000104,0,10,0,1,2,10003011,213,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 瞬間前移並向後刺擊的技術\n\n※技能資訊※\n一定期間內不會被擊退\n可連續使用2次，使用時冷卻時間增加50%\n目標數：12,[短劍] 瞬間前移並向後刺擊的技術\n\n※參考※\n一定期間內不會被擊退\n可連續使用2次，使用時冷卻時間增加50%\n\n※學習條件※\n熟練短劍[最高級] Lv10\n需要技能點數：1\n限制等級：140
1107033,短刃狂熱,0,5,0,0,1,0,1,0,1,3,150,7,0,0,3,2,1107023,0,1,0,1,2,10003011,214,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 由空中朝四方快速地投擲銳利的雙刀\n\n※技能資訊※\n目標數：11,[短劍] 由空中朝四方快速地投擲銳利的雙刀\n\n※學習條件※\n急襲 Lv1\n需要技能點數：1\n限制等級：150
1109003,三重殺,0,8,0,0,1,0,1,0,1,3,110,8,0,0,3,2,8000103,0,10,0,1,2,10003011,124,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 連續刺擊3次，每次攻擊產生爆擊時加強攻擊力\n\n※技能資訊※\n使用技能時爆擊傷害基本50%，每等級增加5%\n初次攻擊為爆擊傷害的情況：基本50%，每等級追加5\n第二次攻擊為爆擊傷害的情況：基本100%，每等級追加10%\n攻擊時爆擊率增加30%\n目標數：10,[短劍] 連續刺擊3次，每次攻擊產生爆擊時加強攻擊力\n\n※效果※\n使用技能時爆擊傷害基本50%，每等級增加5%\n初次攻擊為爆擊傷害的情況：基本50%，每等級追加5\n第二次攻擊為爆擊傷害的情況：基本100%，每等級追加10%\n\n※學習條件※\n熟練短劍[高級] Lv10\n需要技能點數：1\n限制等級：110
1109303,致命尖端,0,5,0,0,4,0,1,0,1,3,100,8,0,0,3,2,8000103,0,10,0,1,2,10003011,151,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,[短劍] 產生看穿對方弱點的能力\n\n※技能資訊※\n每等級提升8%的爆擊率\n套用短劍時才會套用效果\n持續時間10秒,[短劍] 產生看穿對方弱點的能力\n\n※效果※\n每等級提升8%的爆擊率\n套用短劍時才會套用效果\n持續時間10秒\n\n※學習條件※\n熟練短劍[高級] Lv10\n需要技能點數：1\n限制等級：100
1109403,恢復EP,0,1,0,0,4,0,0,0,1,3,100,0,0,0,0,0,0,0,0,0,1,2,10003011,136,1,10003000,16,100,1226,0,0,0,0,0,0,0,0,0,0,將EP點數全部充填\n\n※技能資訊※\nEP點數充填至最大,將EP點數全部充填\n\n※效果※\nEP點數充填至最大\n\n※學習條件※\n限制等級：100
8000704,熟練弓箭[頂級],0,15,0,0,3,0,1,0,1,3,60,2,0,0,3,2,8000703,0,10,0,1,2,10003040,141,0,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 使弓箭攻擊的基本攻擊力上升。\n\n※效果※\n 每等級弓箭武器攻擊力提升1%,[弓箭] 使弓箭攻擊的基本攻擊力上升。\n\n※效果※\n 每等級弓箭武器攻擊力提升1%\n\n※習得條件※\n 熟練弓箭[高級] 10Lv\n 彩虹幣:  126000\n 需要技能點數 : 1\n 限制等級 : 60
1008008,光線疾風,0,5,0,0,1,0,1,0,1,3,125,5,0,0,3,2,8000703,0,10,0,1,2,10003011,94,1,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 向前方發射5發弓箭，最後再施加強力的一擊結束敵人性命\n\n※技能資訊※\n目標數：12,[弓箭] 向前方發射5發弓箭，最後再施加強力的一擊結束敵人性命\n\n※學習條件※\n熟練弓箭[高級] Lv10\n需要技能點數：1\n限制等級：125
1104018,多重箭 III,0,12,0,0,1,0,1,0,1,3,29,12,0,0,0,0,0,0,0,0,1,2,10003011,16,1,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 同時發射好幾支箭的技能\n\n※技能資訊※\n目標數：10,[弓箭] 同時發射好幾支箭的技能\n\n※學習條件※\n需要技能點數：1\n限制等級：29
1104008,雨箭 III,0,12,0,0,1,0,1,0,1,3,35,12,0,0,0,0,0,0,0,0,1,2,10003011,8,1,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 向天空射箭攻擊地面上的敵人\n\n※技能資訊※\n目標數：10,[弓箭] 向天空射箭攻擊地面上的敵人\n\n※學習條件※\n需要技能點數：1\n限制等級：35
1105008,暴雨箭 III,0,12,0,0,1,0,1,0,1,3,39,12,0,0,3,2,1104018,0,1,0,1,2,10003011,25,1,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 對廣域範圍的前、後方敵人進行從天而降的弓箭攻擊\n\n※技能資訊※\n目標數：10,[弓箭] 對廣域範圍的前、後方敵人進行從天而降的弓箭攻擊\n\n※學習條件※\n多重箭 III Lv1\n雨箭 III Lv1\n需要技能點數：1\n限制等級：39
1106008,亂舞箭 III,0,12,0,0,1,0,1,0,1,3,41,12,0,0,3,2,1105008,0,1,0,1,2,10003011,42,1,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 紛亂的箭雨將前方一定區域夷為平地\n\n※技能資訊※\n目標數：10,[弓箭] 紛亂的箭雨將前方一定區域夷為平地\n\n※學習條件※\n暴雨箭 III Lv1\n需要技能點數：1\n限制等級：41
1106018,鳳凰箭 III,0,12,0,0,1,0,1,0,1,3,43,12,0,0,3,2,1106008,0,1,0,1,2,10003011,50,1,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 看起來像鳳凰的魔法弓箭技能\n\n※技能資訊※\n攻擊時爆擊率增加30%\n目標數：12,[弓箭] 看起來像鳳凰的魔法弓箭技能\n\n※學習條件※\n亂舞箭 III Lv1\n需要技能點數：1\n限制等級：43
1107008,冰棱錐 III,0,10,0,0,1,0,1,0,1,3,43,10,0,0,3,2,1105100,0,1,0,1,2,10003011,63,1,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 朝前方的敵人發射蘊含特殊力量的箭術\n\n※技能資訊※\n打擊時束縛敵人1.5秒\n目標數：11,[弓箭] 朝前方的敵人發射蘊含特殊力量的箭術\n\n※效果※\n打擊時束縛敵人1.5秒\n\n※學習條件※\n後步伐箭 II Lv1\n需要技能點數：1\n限制等級：43
1105100,後步伐箭 II,0,10,0,0,1,0,1,0,1,3,38,10,0,0,3,2,8000702,0,5,0,1,2,10003011,219,1,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 往後跳躍射箭攻擊\n\n※技能資訊※\n一定時間內不會被擊退\n被擊時可使用\n可連續使用2次，使用時冷卻時間增加50%\n目標數：12,[弓箭] 往後跳躍射箭攻擊\n\n※效果※\n一定時間內不會被擊退\n\n※學習條件※\n熟練弓箭[中級] Lv5\n需要技能點數：1\n限制等級：38
1105101,時空之弓 II,0,10,0,0,1,0,1,0,1,3,48,10,0,0,3,2,1107008,0,1,0,1,2,10003011,220,1,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 發射可穿透增幅時空的弓箭能量\n\n※技能資訊※\n目標數：10,[弓箭] 發射可穿透增幅時空的弓箭能量\n\n※學習條件※\n冰棱錐 III Lv1\n需要技能點數：1\n限制等級：48
1108008,光亮箭,0,5,0,0,1,0,1,0,1,3,140,7,0,0,3,2,8000704,0,10,0,1,2,10003011,221,1,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 受到女神的幫助攻擊敵人\n\n※技能資訊※\n連擊將依技能輸入的時間而增加\n目標數：12,[弓箭] 受到女神的幫助攻擊敵人\n\n※參考※\n連擊將依技能輸入的時間而增加\n\n※學習條件※\n熟練弓箭[最高級] Lv10\n需要技能點數：1\n限制等級：140
1108018,圍攻毀滅,0,5,0,0,1,0,1,0,1,3,150,7,0,0,3,2,1108008,0,1,0,1,2,10003011,222,1,10003000,16,100,1217,0,0,0,0,0,0,0,0,0,0,[弓箭] 從發射台向四方射出\n\n※技能資訊※\n目標數：10,[弓箭] 從發射台向四方射出\n\n※學習條件※\n光亮箭 Lv1\n需要技能點數：1\n限制等級：150
